en,tr,de,title,speaker,duration,tags
"
","
","
",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
											So I've been thinking about the difference between
											the résumé virtues and 
the eulogy virtues.
											The résumé virtues are the
ones you put on your résumé,
											which are the skills 
you bring to the marketplace.
											The eulogy virtues are the ones
											that get mentioned in the eulogy,
											which are deeper: who are you, 
in your depth,
											what is the nature of your relationships,
											are you bold, loving, dependable, consistency?
											And most of us, including 
me, would say
											that the eulogy virtues are the
more important of the virtues.
											But at least in my case, 
are they the ones that
											I think about the most? 
And the answer is no.
									","
											Bir süredir kişilerin öz geçmişlerinde belirtilen özellikler ve
											övgüye değer kişilik özellikleri arasındaki fark hakkında düşünüyorum.
											Öz geçmiş özellikleri, CV'nizde 
bahsettiğiniz değerlerdir ve
											bunlar, iş hayatına atılmanızı sağlayan unsurlardır.
											Övgüyle bahsedilen kişilik özellikleriniz ise
											sizinle ilgili tavsiye mektuplarında yazılmış olanlardır.
											Bunlar daha derin bir anlam içerir,
											aslında kim olduğunuzu, ilişkilerinizin yapısını,
											cesur, sevecen, güvenilir, uyumlu 
olup olmadığınızı anlatır.
											Kendim de dahil birçoğumuz bu meziyetlerin
											daha önemli değerler olduğunu düşünürüz.
											En azından benim en çok üzerinde durduğum ve düşündüklerim bu değerler midir?
											Cevabım: Hayır.
									","
											Was ist der Unterschied zwischen
											den Tugenden in einem Lebenslauf
und einer Trauerrede?
											Die Tugenden im Lebenslauf
schreibt man selbst.
											Es sind die Fähigkeiten, die man
ins Berufsleben einbringt.
											Die Tugenden in der Trauerrede
											werden bei der Beerdigung erwähnt
											und gehen tiefer: Wer bist du wirklich?
											Wie sind deine Beziehungen?
											Bist du mutig, liebevoll,
zuverlässig, beständig?
											Normalerweise sagen wir, auch ich,
											dass die Tugenden der Trauerrede
die wichtigeren sind.
											Aber zumindest für mich gilt,
											dass es nicht diejenigen sind,
auf die ich am meiste achte.
									",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
","
","
",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
											So I've been thinking about that problem,
											and a thinker who has 
helped me think about it
											is a guy named Joseph Soloveitchik, who was a rabbi
											who wrote a book called ""The
Lonely Man Of Faith"" in 1965.
											Soloveitchik said there are two sides of our natures,
											which he called Adam I
and Adam II.
											Adam I is the worldly, ambitious,
											external side of our nature.
											He wants to build, create,
create companies,
											create innovation.
											Adam II is the humble
side of our nature.
											Adam II wants not only 
to do good but to be good,
											to live in a way internally
											that honors God, creation and our possibilities.
											Adam I wants to conquer the world.
											Adam II wants to hear 
a calling and obey the world.
											Adam I savors accomplishment.
											Adam II savors inner 
consistency and strength.
											Adam I asks how things work.
											Adam II asks why we're here.
											Adam I's motto is ""success.""
											Adam II's motto is ""love, redemption and return.""
									","
											Evet, bu sorunla ilgili çok düşündüm ve
											aslında beni bunu düşünmeye iten bir düşünür vardı.
											Joseph Soloveitchik adında bir haham;
											kendisi 1965'te ""Yalnız Adam İnanç"" adlı bir kitap yazdı.
											İnsan doğasının iki yönü olduğunu söylüyordu,
											bunlara Adem 1 ve Adem 2 adlarını vermişti.
											Adem 1; insan doğasının maddeci ve hırslı olan
											ve dışarıdan görünen tarafını temsil eder.
											Yapmak ve yaratmak ister;
											şirketler kurar, yeni şeyler yaratır.
											Adem 2 ise insan doğasının daha basit ve sıradan olan kısmıdır.
											Sadece iyi şeyler yapmak değil, iyi biri olmak ister,
											içsel bir yaşam sürer,
											Tanrı'ya, yaradılışa ve olasılıklara inanır.
											Adem 1 Dünya'yı fethetmek ister.
											Adem 2 ise bir mesleki ünvan sahibi olup Dünya'nın kurallarına uymak ister.
											Adem 1 elde ettiği başarılardan zevk alırken
											Adem 2 ise içsel uyum ve içsel kudretten keyif alır.
											Adem 1 işlerin nasıl yürüdüğünü sorar.
											Adem 2, ""niçin buradayız"" sorusuna cevap arar.
											Adem 1 ""başarı""yı ilke edinmiştir.
											Adem 2'nin ilkesi ise ""sevgi, günahlardan arınma ve 
aldığının karşılığını verme""dir.
									","
											Ich habe über dieses Problem nachgedacht.
											Geholfen hat mir dabei
											Joseph Soloveitchik, ein Rabbi,
											der 1965
""The Lonely Man Of Faith"" schrieb,
											zu dt. etwa
""Der einsame Mensch des Glaubens"".
											Soloveitchik sagt,
dass es zwei Seiten in uns gibt,
											die er ""Adam I"" und ""Adam II"" nennt.
											Adam I ist die weltoffene, ehrgeizige,
											nach außen gerichtete Seite unserer Natur.
											Er will bauen, schaffen,
Unternehmen gründen,
											innovativ sein.
											Adam II ist die demütige
Seite unserer Natur.
											Adam II will nicht nur Gutes tun,
er will gut sein,
											ein nach innen gerichtetes Leben führen,
											das Gott, die Schöpfung und unsere
Möglichkeiten ehrt.
											Adam I will die Welt erobern.
											Adam II will einer Berufung folgen
und der Welt dienen.
											Adam I genießt Leistung.
											Adam II genießt
innere Beständigkeit und Stärke.
											Adam I fragt, wie die Dinge funktionieren.
											Adam II fragt, warum wir hier sind.
											Das Motto von Adam I ist ""Erfolg"".
											Das Motto von Adam II ist
""Liebe, Erlösung und Ankommen"".
									",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
","
","
",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
											And Soloveitchik argued 
that these two sides
											of our nature are 
at war with each other.
											We live in perpetual self-confrontation
											between the external success and the internal value.
											And the tricky thing, 
I'd say, about these
											two sides of our nature is they work
											by different logics.
											The external logic is 
an economic logic:
											input leads to output, 
risk leads to reward.
											The internal side of our nature
											is a moral logic and 
often an inverse logic.
											You have to give to receive.
											You have to surrender 
to something outside yourself
											to gain strength within yourself.
											You have to conquer the
desire to get what you want.
											In order to fulfill yourself,
you have to forget yourself.
											In order to find yourself, 
you have to lose yourself.
									","
											Soloveitchik insan doğasının bu 
iki yönünün
											birbiriyle savaş halinde olduğunu
iddia eder.
											Dışsal başarı ile içsel değerler arasında
											sürekli bir kendiyle çatışma halinde yaşıyoruz.
											Burada önemli olan ince nokta ise
											doğamızın bu farklı iki yönünün
											farklı mantıklarla işliyor olmalarıdır.
											Dışsal mantık iktisadi bir mantıktır:
											girdi çıktı'ya yol açar; risk mükafatı getirir.
											Doğamızın içsel yönü ise
manevi bir mantığa sahiptir
											ve bu mantık genelde ters işler.
											Almak için vermek zorundasınızdır.
											İçsel bir güç kazanabilmeniz için
											dışsal bir şeyden feragat etmeniz gerekir.
											İstediğinizi elde etme hırsını yenmeniz şarttır.
											""Kendini gerçekleştirmek"" için,
kendinizi unutmak zorundasınız.
											Kendinizi bulabilmek için
kendinizi kaybetmelisiniz.
									","
											Und Soloveitchik sagt:
											Diese beiden Seiten unserer Natur
kämpfen gegeneinander.
											Wir leben in ständiger Selbstkonfrontation
											zwischen externem Erfolg 
und internen Werten.
											Das Heikle daran ist, glaube ich,
											dass diese beiden Seiten
											verschiedenen Logiken folgen.
											Die externe Logik ist
eine wirtschaftliche:
											Input führt zu Output,
Risiko zu Gewinn.
											Die interne Seite unserer Natur
											entspricht einer moralischen 
und oft inversen Logik.
											Du musst geben, um zu empfangen.
											Du musst dich etwas anderem ausliefern,
											um Stärke in dir selbst zu gewinnen.
											Besiege das Bedürfnis 
dich durchzusetzen.
											Um dich selbst zu verwirklichen,
musst du dich selbst vergessen.
											Um dich selbst zu finden,
musst du dich selbst verlieren.
									",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
","
","
",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
											We happen to live in a society 
that favors Adam I,
											and often neglects Adam II.
											And the problem is, that turns
you into a shrewd animal
											who treats life as a game,
											and you become a cold, 
calculating creature
											who slips into a sort of mediocrity
											where you realize there's a difference
											between your desired 
self and your actual self.
											You're not earning the sort of eulogy you want,
											you hope someone will give to you.
											You don't have the 
depth of conviction.
											You don't have an emotional sonorousness.
											You don't have 
commitment to tasks
											that would take more than a lifetime to commit.
									","
											Bizler Adem 1'in kabul gördüğü
ve genellikle Adem 2'nin ihmal edildiği

											bir toplumda yaşıyoruz.
											Problem şudur: 
Bu durum bizleri hayatı bir oyun olarak gören
											kurnaz bir hayvana dönüştürür ve
											soğuk, çıkarcı yaratıklar haline geliriz.
											Olmasını arzu ettiğimiz ""ben"" ile gerçekte olduğumuz kişi
											arasında bir fark olduğunu anladığımız noktada
											bir şekilde orta yolu bulmaya çalışırız.
											Arzu ettiğiniz şekilde bir övgüyü hak etmek yerine
											bir başkasının size bunu bahşetmesini istiyorsunuz.
											İnanç derinliğine sahip değilsiniz.
											Duygusal bir zenginliğiniz yok.
											Yerine getirilmesi bir ömürden fazla sürebilecek
											görevlere olan bağlılığa sahip değilsiniz.
									","
											Wir leben in einer Gesellschaft, 
die Adam I bevorzugt
											und Adam II oft vernachlässigt.
											Das Problem ist: Das macht dich 
zu einem ""gerissenen Tier"",
											für das das Leben ein Spiel ist.
											Du wirst zu einer kalten,
berechnenden Kreatur.
											Du rutscht in eine Art Mittelmaß ab
											und erkennst den Unterschied
											zwischen dem, wer du sein willst 
und dem, wer du bist.
											Du verdienst die Grabrede nicht, 
von der du hoffst,
											dass sie dir jemand hält.
											Du hast keine tiefen Überzeugungen.
											Du hast kein Taktgefühl.
											Dein Engagement gilt niemals Aufgaben,
											deren Erreichung mehr 
als ein Leben benötigen.
									",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
","
","
",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
											I was reminded of a common
response through history
											of how you build a solid Adam II,
											how you build a depth of character.
											Through history, people 
have gone back
											into their own pasts,
											sometimes to a precious 
time in their life,
											to their childhood,
											and often, the mind 
gravitates in the past
											to a moment of shame,
											some sin committed, 
some act of selfishness,
											an act of omission, of shallowness,
											the sin of anger, the sin of self-pity,
											trying to be a people-pleaser, 
a lack of courage.
											Adam I is built by 
building on your strengths.
											Adam II is built by fighting 
your weaknesses.
											You go into yourself, 
you find the sin
											which you've committed over
and again through your life,
											your signature sin
											out of which the others emerge,
											and you fight that sin and you wrestle with that sin,
											and out of that wrestling, 
that suffering,
											then a depth of character is constructed.
											And we're often not
taught to recognize
											the sin in ourselves,
											in that we're not taught in this culture
											how to wrestle with it,
											how to confront it, 
and how to combat it.
											We live in a culture 
with an Adam I mentality
											where we're inarticulate 
about Adam II.
									","
											Bana yıllardır şu sorulur:
											Sağlam ve eksiksiz bir Adem 2,
derin bir karakter
											nasıl yaratılır?
											Tarih boyunca insanlar kendi geçmişlerine
											geri dönüp baktılar,
											kimi zaman hayatlarındaki değerli bir zamana gittiler,
											mesela çocukluklarına...
											... ve genelde akıl geçmişte belli anlara giderek,
											utanç duyulan bir zamana yöneldi;
											işlenen bir günah, bencilce bir davranış,
											ihmalkar ya da sığ bir hareket,
											öfke suçu, kendine acıma günahı,
											insanları memnun etme çabası, cesaret yoksunluğu gibi.
											Adem 1, güçlü yanlarınızı geliştirerek yaratılır.
											Adem 2 ise zayıf yönlerinizle savaşarak inşa edilir.
											İçinize doğru bir yolculuk yaparak
											hayatınız boyunca sürekli yaptığınız hatanın
ne olduğunu bulursunuz.
											Bu artık sizin imzanız haline gelmiş ve
											diğer hataları doğuran,
sürekli yaptığınız bir yanlıştır.
											Ve siz bu hatanızla mücadele eder,
adeta onunla savaşırsınız.
											Bu mücadelenin ve cefanın sonucunda,
											bir karakter derinliği inşa edilmiş olur.
											Bizlere genelde içimizdeki günahların
											farkına varmamız öğretilmemiştir.
											Bu sebeple kültürümüzde 

											bu günahlarla savaşmak, onlarla yüzleşip
											mücadele etmek de bizlere öğretilmemiştir.
											Bizler Adem 1 zihniyetine sahip bir kültürde yaşıyoruz
											ve Adem 2 hakkında konuşma özürlüyüz.
									","
											Mir fiel auf, dass im Laufe der Geschichte
immer wieder auf gleiche Weise
											versucht wurde, Adam II zu stärken,
											einen Charakter
mit Tiefgang zu entwickeln.
											Immer wieder haben die Menschen
											auf ihre eigene Vergangenheit
zurückgeblickt,
											manchmal auf kostbare Zeiten 
in ihrem Leben,
											ihre Kindheit,
											und oft zieht es den Verstand
											zu einem Moment der Scham,
											einer begangenen Sünde, 
einem Akt der Selbstsucht,
											einem Versäumnis, Oberflächlichkeit,
											der Sünde der Wut, 
der Sünde des Selbstmitleids,
											dem Versuch, Menschen gefällig zu sein,
einem Mangel an Mut.
											Adam I entsteht durch die Konzentration
auf deine Stärken.
											Adam II entsteht durch die Bekämpfung 
deiner Schwächen.
											Du gehst in dich und findest die Sünde,
											die du immer wieder begangen hast.
											Deine charakteristische Sünde,
											aus der die anderen entstehen,
											und du bekämpfst diese Sünde 
und ringst mit dieser Sünde
											und aus diesem Ringen,
diesem Leiden,
											entsteht ein tief verwurzelter Charakter.
											Wir haben nicht gelernt, die Sünde
											in uns zu erkennen,
											daher haben wir in dieser Kultur
auch nicht gelernt,
											wie man mit ihr ringt,
											wie man sich ihr stellt und sie besiegt.
											Wir leben in einer Kultur mit einer
Adam-I-Mentalität.
											Wir haben keine Worte für Adam II.
									",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
","
","
",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
											Finally, Reinhold Niebuhr
											summed up the confrontation, the fully lived
											Adam I and Adam II life, this way:
											""Nothing that is worth doing
can be achieved in our lifetime;
											therefore we must 
be saved by hope.
											Nothing which is true or
beautiful or good makes
											complete sense in any immediate context of history;
											therefore we must be saved by faith.
											Nothing we do, however virtuous,
can be accomplished alone;
											therefore we must 
be saved by love.
											No virtuous act is quite as virtuous
											from the standpoint of our friend
or foe as from our own standpoint.
											Therefore we must be saved 
by that final form of love,
											which is forgiveness.”
									","
											Son olarak, Adem 1 ve Adem 2 yaşamını
											bütünüyle yaşamış olan Reinhold Niebuhr
											bu yüzleşmeyi şu şekilde özetlemiştir:
											""Yapılmaya değer hiçbir şey bizim sağlığımızda başarılamaz;
											bu sebeple bizleri kurtaracak olan şey umuttur.
											Doğru, güzel ya da iyi olan hiçbir şey
											geçmişin herhangi bir dolaysız bağlamında anlam taşımaz;
											bu sebeple bizleri kurtaracak olan şey inançtır.
											Ne kadar erdemli olursa olsun, yaptığımız hiçbir şey 
tek başına başarılmış değildir;
											bu sebeple bizi kurtaracak olan şey sevgidir.
											Erdemli hiçbir hareket, dostumuzun veya düşmanımızın bakış açısına göre
											kendi bakış açımızdan gördüğümüz kadar erdemli değildir.
											Bu sebeple bizi kurtaracak olan şey
											sevginin en nihai şekli olan affediciliktir.""
									","
											Reinhold Niebuhr
											fasst diese Konfrontation zwischen
											Adam I und Adam II wie folgt zusammen:
											""Nichts, was sich lohnt zu tun,
können wir in unserem Leben vollenden.
											also muss die Hoffnung uns retten.
											Nichts, was wahr ist, gut oder schön,
											ergibt schon heute vollständig Sinn;
											also muss der Glaube uns retten.
											Nichts, was wir tun, sei es auch noch so
tugendhaft, können wir alleine vollenden;
											also muss die Liebe uns retten.
											Unser Handeln ist aus unserer Sicht
											immer tugendhafter als
aus der Sicht von Freund oder Feind;
											also muss die endgültige 
Form der Liebe uns retten:
											die Vergebung.""
									",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
","
","
",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
											Thanks.
									","
											Teşekkürler.
									","
											Vielen Dank.
									",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
","
","
",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Beifall)
									",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
"
","
","
",Should you live for your résumé ... or your eulogy?,David Brooks,5:01,"philosophy,psychology,self,success,introvert"
