en,fr,tr,title,speaker,duration,tags
"
","
","
","""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,14:58,"live music,music,entertainment,performance,vocals"
"
											(Music)
									","
											(Musique)
									","
											(Müzik)
									","""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,14:58,"live music,music,entertainment,performance,vocals"
"
","
","
","""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,14:58,"live music,music,entertainment,performance,vocals"
"
											Erion Williams: We're kind of silent
in here, aren't we?
											How's everybody doing?
Everybody all right?
									","
											Erion Williams : C'est silencieux ici.
											Comment allez-vous ?
Tout le monde va bien ?
									","
											Erion Williams: Biraz sessiziz, değil mi?
											Nasıl gidiyor?
Her şey yolunda mı?
									","""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,14:58,"live music,music,entertainment,performance,vocals"
"
","
","
","""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,14:58,"live music,music,entertainment,performance,vocals"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Alkış)
									","""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,14:58,"live music,music,entertainment,performance,vocals"
"
","
","
","""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,14:58,"live music,music,entertainment,performance,vocals"
"
											Ladies and gentlemen, live and direct
from New Orleans, Louisiana,
											we are The Soul Rebels,
and we're here to party with you.
											Is everybody ready to get down?
									","
											Mesdames et messieurs, en direct,
venus de la Nouvelle-Orléans en Louisiane,
											nous sommes The Soul Rebels
et sommes venus faire la fête.
											Tout le monde est prêt ?
									","
											Hanımlar ve beyler,
											biz Soul Rebels olarak
sizinle parti yapmaya geldik.
											Herkes hazır mı?
									","""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,14:58,"live music,music,entertainment,performance,vocals"
"
","
","
","""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,14:58,"live music,music,entertainment,performance,vocals"
"
											(Cheers)
									","
											(Cris)
									","
											(Tezahüratlar)
									","""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,14:58,"live music,music,entertainment,performance,vocals"
"
","
","
","""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,14:58,"live music,music,entertainment,performance,vocals"
"
											Let's do something right here, c'mon.
									","
											Faisons quelque chose, allons-y.
									","
											Haydi bir şeyler yapalım, tam burada.
									","""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",The Soul Rebels,14:58,"live music,music,entertainment,performance,vocals"
