en,es,pt,tr,title,speaker,duration,tags
"
","
","
","
",To the South Pole and back — the hardest 105 days of my life,Ben Saunders,17:04,"adventure,exploration,extreme sports,personal growth,potential,Antarctica"
"
											So in the oasis of 
intelligentsia that is TED,
											I stand here before you this evening
											as an expert in dragging heavy
stuff around cold places.
											I've been leading polar expeditions 
for most of my adult life,
											and last month, my teammate 
Tarka L'Herpiniere and I
											finished the most ambitious 
expedition I've ever attempted.
											In fact, it feels like I've been
transported straight here
											from four months in the middle of nowhere,
											mostly grunting and swearing, 
straight to the TED stage.
											So you can imagine that's a transition
that hasn't been entirely seamless.
											One of the interesting side effects
											seems to be that my short-term
memory is entirely shot.
											So I've had to write some notes
											to avoid too much grunting and swearing
in the next 17 minutes.
											This is the first talk I've given
about this expedition,
											and while we weren't sequencing genomes
or building space telescopes,
											this is a story about giving everything
we had to achieve something
											that hadn't been done before.
											So I hope in that you might 
find some food for thought.
									","
											En este oasis de inteligencia que es TED
											y ante Uds. esta noche,
											me presento como experto en arrastrar
cosas pesadas por lugares gélidos.
											He estado dirigiendo expediciones polares
la mayor parte de mi vida adulta,
											y el mes pasado, mi compañero
Tarka L'Herpiniere y yo
											terminamos la expedición 
más ambiciosa jamás intentada.
											De hecho, me siento como si hubiera
sido transportado directamente aquí
											después de 4 meses en medio de la nada,
											entre gruñidos y palabrotas,
directamente al escenario de TED.
											Se pueden imaginar
											que la transición 
no ha sido del todo perfecta.
											Uno de los efectos
secundarios más interesantes
											parece ser que mi memoria 
a corto plazo está del todo dañada.
											Así que apunté algunas ideas
											para evitar el exceso de gruñidos 
y groserías en los próximos 17 minutos.
											Esta es la primera charla 
que doy acerca de esta expedición,
											y aunque no estábamos 
secuenciando genomas
											o construyendo telescopios espaciales,
											esta es una historia acerca de cómo 
lo hemos dado todo para lograr algo
									","
											No oásis de intelectualidade que é a TED,
											estou aqui perante vocês esta noite
											enquanto perito em arrastar coisas
pesadas em sítios frios.
											(Risos)
											Liderei expedições polares
a maior parte da minha vida adulta.
											No mês passado, o meu colega
Tarka L'Herpiniere e eu
											acabámos a expedição mais ambiciosa
que alguma vez tentei realizar.
											Na verdade, parece que
fui transportado diretamente para aqui
											depois de quatro meses
no meio do nada,
											sobretudo a resmungar e a praguejar,
diretamente para o palco TED.
											Podem imaginar que é uma transição
que não foi completamente fluida.
											Um dos efeitos secundários
											parece ser que a minha memória
de curto prazo se apagou totalmente.
											Portanto, tive que escrever algumas notas
											para evitar demasiados grunhidos
e palavrões nos próximos 17 minutos.
											Esta é a primeira palestra
que dou sobre esta expedição,
											e embora não estivéssemos 
a sequenciar genomas
											ou a construir telescópios espaciais,
											esta é uma história sobre dar tudo
o que temos para alcançar algo
											que nunca tinha sido alcançado.
											Portanto espero que isto
vos dê que pensar.
									","
											Evet, aydınlar vahası olan TED'de,
											bu akşam sizin karşınızda
											soğuk yerlerde ağır şeyler sürükleme 
uzmanı olarak duruyorum.
											Neredeyse tüm yetişkin yaşamım boyunca 
kutup keşiflerine önderlik ettim
											ve geçen ay ekip arkadaşım 
Tarka L'Herpiniere ve ben
											şimdiye kadar kalkıştığımız
en iddialı keşfi tamamladık.
											Aslında ıssız bir yerde 
çoğunlukla sızlanıp sövdüğüm
											dört ayın ardından doğrudan buraya
											TED sahnesine gönderilmiş
gibi hissediyorum.
											Yani intikalin tamamıyla kusursuz
olmadığını düşünebilirsiniz.
											İlginç yan etkilerden biri,
											kısa dönem hafızamın büsbütün 
kısacık gibi gelmesi.
											Bu yüzden önümdeki 17 dakika 
boyunca çok fazla
											sızlanma ve sövmeyi önlemek için 
bazı notlar almak zorundaydım.
											Bu keşif hakkında yaptığım ilk konuşma bu
											ki genom dizmesek veya 
uzay teleskopları yapmasak da,
											bu hikâye daha önce yapılmamış 
bir şeye ulaşmak için
											her şeyimizi vermekle ilgili.
											Bu sebeple içinde umarım düşünmeye değer 
bir şeyler bulabilirsiniz.
									",To the South Pole and back — the hardest 105 days of my life,Ben Saunders,17:04,"adventure,exploration,extreme sports,personal growth,potential,Antarctica"
"
","
","
","
",To the South Pole and back — the hardest 105 days of my life,Ben Saunders,17:04,"adventure,exploration,extreme sports,personal growth,potential,Antarctica"
"
											It was a journey, an 
expedition in Antarctica,
											the coldest, windiest, driest and
highest altitude continent on Earth.
											It's a fascinating place.
It's a huge place.
											It's twice the size of Australia,
											a continent that is the same size
as China and India put together.
									","
											que no se había hecho nunca antes.
											Así que espero que encuentren 
algunos elementos de reflexión.
											Fue un viaje, 
una expedición a la Antártida,
											el continente más frío, con más vientos, 
más seco y mayores alturas de la Tierra.
											Es un lugar fascinante.
Es enorme.
									","
											Foi uma viagem, 
uma expedição à Antártida,
											o continente mais frio, ventoso, seco
e com maior altitude na Terra.
											É um sítio fascinante.
É um sítio enorme.
											Tem o dobro do tamanho da Austrália,
											um continente do tamanho 
da China e da Índia juntas.
									","
											Bu Antarktika'ya bir 
yolculuk, bir keşifti,
											dünyadaki en soğuk, en rüzgârlı, en kuru 
ve en yüksek rakımlı kıtaya.
											Büyüleyici bir yer. 
Devasa bir yer.
											Avustralya'nın iki katı büyüklüğünde.
											Çin ve Hindistan'ın toplamıyla aynı 
büyüklükte olan bir kıta.
									",To the South Pole and back — the hardest 105 days of my life,Ben Saunders,17:04,"adventure,exploration,extreme sports,personal growth,potential,Antarctica"
"
","
","
","
",To the South Pole and back — the hardest 105 days of my life,Ben Saunders,17:04,"adventure,exploration,extreme sports,personal growth,potential,Antarctica"
"
											As an aside, I have experienced 

											an interesting phenomenon
in the last few days,
											something that I expect Chris Hadfield
may get at TED in a few years' time,
											conversations that go something like this:
											""Oh, Antarctica. Awesome.
											My husband and I did Antarctica
with Lindblad for our anniversary.""
											Or, ""Oh cool, did you go there
for the marathon?""
											(Laughter)
									","
											Dos veces más extenso que Australia,
											un continente que tiene el mismo
tamaño que China e India juntas.
											De paso quiero añadir que he imaginado
											algo interesante en los últimos días,
											algo que espero que Chris Hadfield pueda
mencionar en TED en unos pocos años,
											conversaciones del estilo:
											""Oh, ¡Antártida! Impresionante.
											Mi marido y yo nos fuimos a la Antártida
con Lindblad para nuestro aniversario...""
									","
											Já agora, testemunhei
											um fenómeno interessante
nos últimos dias,
											algo que espero que o Chris Hadfield
apresente nas TED dentro de alguns anos,
											conversas que são mais ou menos assim:
											""Ah a Antártida. Fantástico.
											""O meu marido e eu fomos lá
com o Lindblad no nosso aniversário.""
											Ou ""Ah fixe, foste lá
por causa da maratona?""
											(Risos)
									","
											Bu arada, son günlerde
											ilginç bir olay yaşadım,
											Chris Hadfield'ın birkaç yıl içinde TED'de 
rastlamasını beklediğim bir şey,
											şu şekilde devam eden konuşmalar:
											""Antarktika. Müthiş.
											Kocamla ben yıl dönümümüz için 
Lindblad'le Antarktika'ya gittik.""
											Ya da, ""Harika,
oraya maraton için mi gittin?""
											(Gülüşmeler)
									",To the South Pole and back — the hardest 105 days of my life,Ben Saunders,17:04,"adventure,exploration,extreme sports,personal growth,potential,Antarctica"
"
","
","
","
",To the South Pole and back — the hardest 105 days of my life,Ben Saunders,17:04,"adventure,exploration,extreme sports,personal growth,potential,Antarctica"
"
											Our journey was, in fact,
69 marathons back to back
											in 105 days, an 1,800-mile round trip
on foot from the coast of Antarctica
											to the South Pole and back again.
											In the process, we broke the record

											for the longest human-powered polar
journey in history by more than 400 miles.
											(Applause)
											For those of you from the Bay Area,
											it was the same as walking from 
here to San Francisco,
											then turning around
and walking back again.
											So as camping trips go, it was a long one,
											and one I've seen summarized 
most succinctly here
											on the hallowed pages 
of Business Insider Malaysia.
											[""Two Explorers Just Completed A Polar Expedition 
That Killed Everyone The Last Time It Was Attempted""]
									","
											O, ""¡Genial! 
¿Fueron allí para el maratón?""
											(Risas)
											Nuestro viaje fue, de hecho, 
69 maratones consecutivas
											en 105 días, un viaje de 3000 km ida 
y vuelta a pie, de la costa antártica
											al Polo Sur y de regreso.
											Con esta marcha hemos batido el récord
											del viaje polar a pie más largo de la historia
											por más de 640 kilómetros.
											(Aplausos)
											Para quienes viven en la región 
de la Bahía de Vancouver,
											es lo mismo que caminar
desde aquí hasta San Francisco
											y luego dar la vuelta
y volver caminando.
											Visto como un viaje de campamento
fue uno de los largos,
									","
											A nossa viagem correspondeu,
de facto, a 69 maratonas, ida e volta,
											em 105 dias, uma viagem completa
de 2900 km a pé, da costa da Antártida
											até ao Polo Sul e depois voltar.
											No processo, batemos o recorde
											da maior viagem polar humana
da história, em mais de 600 km.
											(Aplausos)
											Para aqueles que são da área 
de São Francisco,
											foi o mesmo que caminhar
daqui até São Francisco,
											depois voltar e caminhar outra vez.
											No que diz respeito a viagens de campismo,
foi uma viagem grande,
											que vi resumida muito sucintamente aqui,
											nas páginas consagradas
do Business Insider Malaysia.
											[""Dois exploradores terminaram 
uma expedição polar
											[que matou toda a gente 
da última vez que a tentaram""]
											(Risos)
									","
											Aslında yolculuğumuz 105 günde arka 
arkaya 69 maratondu.
											Antartika kıyılarından Güney
Kutbuna ve oradan geriye
											yaya olarak 3.000 kilometrelik
gidiş dönüş yolculuğuydu.
											Bu süreçte, insan gücüyle yapılan
											en uzun kutup yolculuğu rekorunu 
650 kilometren fazla bir farkla kırdık.
											(Alkış)
											Körfez Bölgesinden olanlar için,
											mesafe buradan
San Francisco'ya yürüdükten sonra,
											dönüp tekrar geri yürümekle aynı.
											Kamp gezisi söz konusu olunca, 
bu uzun bir geziydi
											ve onu burada Business Insider 
Malezya'nın kutsal sayfalarında
											en kısa şekilde özetlenmiş olarak gördüm.
											[""İki Kâşif En Son Teşebbüs Edildiğinde 
Herkesin Öldüğü Kutup Keşfini Henüz Tamamladı""]
									",To the South Pole and back — the hardest 105 days of my life,Ben Saunders,17:04,"adventure,exploration,extreme sports,personal growth,potential,Antarctica"
"
","
","
","
",To the South Pole and back — the hardest 105 days of my life,Ben Saunders,17:04,"adventure,exploration,extreme sports,personal growth,potential,Antarctica"
"
											Chris Hadfield talked so eloquently
											about fear and about the odds of success,
and indeed the odds of survival.
											Of the nine people in history that had
attempted this journey before us,
											none had made it to the pole and back,
											and five had died in the process.
									","
											y uno que he visto
resumido sucintamente aquí
											en las benditas páginas 
de Business Insider Malasia.
											[""Dos exploradores acaban 
de terminar una expedición polar
											que mató a todos los que 
lo intentaron la última vez""]
											Chris Hadfield habló elocuentemente
									","
											Chris Hadfield falou
com muita eloquência
											sobre o medo e as possibilidades 
de êxito e de sobrevivência.
											Das nove pessoas na História que
tinham tentado esta viagem antes,
											nenhuma tinha conseguido 
chegar ao polo e voltar,
											e cinco tinham morrido
durante o processo.
									","
											Chris Hadfield korku ve başarı şansı
											ve tabii hayatta kalma ihtimali hakkında
çok güzel konuştu.
											Tarihte bizden önce bu yolculuğa 
kalkışan dokuz kişiden
											hiçbiri kutba gidip geri dönemedi
											ve beşi bu süreçte hayatını kaybetti.
									",To the South Pole and back — the hardest 105 days of my life,Ben Saunders,17:04,"adventure,exploration,extreme sports,personal growth,potential,Antarctica"
