en,tr,pt,fr,title,speaker,duration,tags
"
","
","
","
",How do we learn to work with intelligent machines?,Matt Beane,9:50,"AI,machine learning,education,computers,collaboration,technology,future,society,robots,innovation,work"
"
											It’s 6:30 in the morning,
											and Kristen is wheeling
her prostate patient into the OR.
											She's a resident, a surgeon in training.
											It’s her job to learn.
											Today, she’s really hoping to do
some of the nerve-sparing,
											extremely delicate dissection
that can preserve erectile function.
											That'll be up to the attending surgeon,
though, but he's not there yet.
											She and the team put the patient under,
											and she leads the initial eight-inch
incision in the lower abdomen.
											Once she’s got that clamped back,
she tells the nurse to call the attending.
											He arrives, gowns up,
											And from there on in, their four hands
are mostly in that patient —
											with him guiding
but Kristin leading the way.
											When the prostates out (and, yes,
he let Kristen do a little nerve sparing),
											he rips off his scrubs.
											He starts to do paperwork.
											Kristen closes the patient by 8:15,
											with a junior resident
looking over her shoulder.
											And she lets him do
the final line of sutures.
											Kristen feels great.
											Patient’s going to be fine,
											and no doubt she’s a better surgeon
than she was at 6:30.
									","
											Sabah saat 6:30
											ve Kristen prostat hastasını
ameliyathaneye götürüyor.
											Kendisi asistan doktor,
cerrahi eğitimi devam ediyor.
											Öğrenmek onun işi.
											Bugün, sinir koruyucu prostatektominin
bir kısmını kendisi yapmayı umuyor;
											erektil fonksiyonu koruyabilen
inanılmaz hassas bir disseksiyon.
											Tabii bu uzman cerraha bağlı,
ama kendi orada değil.
											Kristen, ekibiyle birlikte
hastayı uyutuyor
											ve alt karında 20 cm.lik
ilk insizyonu açıyor.
											Ameliyat yerini güvenli kılar kılmaz
hemşireden uzmanı çağırmasını istiyor.
											Uzman doktor gelip önlüğünü giyiyor,
											sonra da birlikte hastayla ilgileniyorlar,
											işi Kristen yapıyor
ama uzman doktor onu yönlendiriyor.
											Prostatlar çıktığında — ve uzman,
bir kısmını onun yapmasına izin verdi —
											doktor önlüğünü çıkarıyor.
											Belgelerle ilgilenmeye başlıyor.
											Saatler 8:15'i gösterdiğinde
Kristen insizyonu kapatmış oluyor,
											daha yeni bir asistan da
bu esnada onu izliyor.
											Kristen son dikişleri
onun halletmesine izin veriyor.
											Kristen harika hissediyor.
											Hasta iyiye gidiyor,
											Saat 6.30'da olduğundan
daha iyi bir cerrah olduğuna şüphe yok.
									","
											São seis e meia da manhã,
											Kristen está a levar o paciente 
da próstata para o bloco operatório.
											Ela é médica residente,
cirurgiã em formação.
											O seu trabalho é aprender.
											Hoje, espera fazer uma cirurgia
extremadamente delicada
											na próstata do paciente, que
possa preservar a função erétil do pénis.
											Isso é da responsabilidade do cirurgião 
principal, mas ele ainda não chegou.
											Ela e a sua equipa anestesiam o paciente
											e ela encarrega-se da incisão inicial
de 20 cm na parte inferior do abdómen.
											Depois de prender a incisão,
diz ao enfermeiro para chamar o cirurgião.
											Este chega, veste a bata.
											Daquele momento em diante,
as quatro mãos não largam o paciente.
											O cirurgião vai orientando
mas é Kristen que lidera o caminho.
											Depois de removida a próstata
											— ele permitiu que Kristen
preservasse os nervos —
											ele despe a roupa
											e começa a trabalhar na papelada.
											Kristen fecha o paciente
às oito e um quarto,
											com um residente júnior
a olhar por cima do ombro dela.
											Ela deixa-o fazer
a linha final das suturas.
											Kristen sente-se ótima.
											O paciente vai ficar bem
											e, sem dúvida, ela é uma cirurgiã melhor
do que era às seis e meia.
									","
											Il est 6h30 du matin.
											Kristen pousse son patient
jusqu'au bloc opératoire.
											Kristen est résidente en chirurgie,
c'est une interne.
											Son travail, c'est d'apprendre.

											Elle espère réaliser une prostatectomie
conservant les nerfs.
											Une opération extrêmement délicate
liée aux fonctions érectiles.
											C'est le chirurgien en chef
qui en décidera, quand il arrivera.
											Elle anesthésie le patient
à l'aide de son équipe,
											et elle fait la première incision
de 4 cm sous l'abdomen.
											Elle demande ensuite à l'infirmière
d'appeler le chirurgien.
											Il entre, les manches remontées,
											et à partir de là, leurs quatre mains
sont dédiées au patient.
											Le chirurgien guide mais Kristen agit.
											Une fois la prostate sortie et
Kristen ayant pu travailler sur les nerfs,
											il retire ses gants,
											et entame la paperasse.
											Kristen recoud le patient vers 8h15
											avec un externe
qui l'observe attentivement.
											Et elle laisse ce dernier se charger
des dernières sutures.
											Kristen est aux anges.
											Le patient va aller mieux.
											Et elle est bien meilleure chirurgienne
qu'elle ne l'était à 6:30.
									",How do we learn to work with intelligent machines?,Matt Beane,9:50,"AI,machine learning,education,computers,collaboration,technology,future,society,robots,innovation,work"
"
","
","
","
",How do we learn to work with intelligent machines?,Matt Beane,9:50,"AI,machine learning,education,computers,collaboration,technology,future,society,robots,innovation,work"
"
											Now this is extreme work.
											But Kristin’s learning to do her job
the way that most of us do:
											watching an expert for a bit,
											getting involved in easy,
safe parts of the work
											and progressing to riskier
and harder tasks
											as they guide and decide she’s ready.
											My whole life I’ve been fascinated
by this kind of learning.
											It feels elemental,
part of what makes us human.
											It has different names: apprenticeship,
coaching, mentorship, on the job training.
											In surgery, it’s called
“see one, do one, teach one.”
											But the process is the same,
											and it’s been the main path to skill
around the globe for thousands of years.
											Right now, we’re handling AI
in a way that blocks that path.
											We’re sacrificing learning
in our quest for productivity.
									","
											Bu ekstrem bir iş.
											Ancak Kristen hepimizin yaptığı gibi
işini yapmayı öğreniyor:
											Bir uzmanı bir süre izliyor,
											işin kolay ve güvenli
kısımlarına dâhil oluyor
											ve giderek daha zorlu ve riskli
görevler alıyor,
											bu esnada ona rehberlik ediyor,
hazır olmasını sağlıyorlar.
											Tüm hayatım boyunca
bu öğrenme şekli çok ilgimi çekti.
											Çok temel bir his,
bizi insan yapan şeyin bir parçası.
											Farklı isimleri var: çıraklık,
koçluk, mentorluk, saha eğitimi.
											Cerrahlıkta bunun adı
""birini gör, birini yap, birine öğret""
											Ama süreç hep aynı
											ve dünya çapında yeteneğe giden yol
binlerce yıldır hiç değişmedi.
											Bugün yapay zekâyla bu yolu tıkayacak
bir şekilde ilgileniyoruz.
											Üretken olma yolunda
öğrenmeyi feda ediyoruz.
									","
											Isto é um trabalho radical,
											mas Kristen está a aprender a trabalhar
do modo que muitos de nós fazemos:
											observando um especialista por um tempo,
											envolvendo-se em partes
fáceis e seguras do trabalho
											e progredindo para tarefas
mais arriscadas e difíceis
											enquanto ele guia e decide
se ela está preparada.
											Toda a minha vida me senti fascinado
por este tipo de aprendizagem.
											Parece elementar,
é uma parte do que nos torna humanos.
											Tem nomes diferentes: aprendizagem,
treino e tutoria. formação profissional.
											Na cirurgia, chama-se:
“Vejam, façam, ensinem.”
											Mas o processo é sempre o mesmo
e tem sido o caminho principal
											para a competência
em todo o mundo, há milhares de anos
											Neste momento, estamos a lidar com a IA
de um modo que bloqueia esse caminho.
											Estamos a sacrificar a aprendizagem
na busca da produtividade.
									","
											Il s'agit là d'un travail extrême.
											Mais Kristen est en train d'être formée
d'une manière somme toute commune :
											en observant un expert pendant un temps,
											participant à des tâches
simples et faciles,
											et en progressant vers
des tâches plus complexes
											jusqu'à ce qu'elle soit fin prête.
											J'ai toujours été fasciné
par ce type d'apprentissage.
											Ça semble basique,
faisant partie de ce qui nous rend humain.
											On appelle ça un stage, coaching,
mentoring, formation sur le terrain...
											En chirurgie, ils appellent ça :
« Observe. Pratique. Transmets. ».
											Mais ce même procédé
											a été le principal chemin d'apprentissage
dans le monde entier depuis toujours.
											Ces temps-ci, notre façon de gérer
l'Intelligence Artificielle empêche ça.
											Nous sacrifions l'apprentissage
à notre soif de productivité.
									",How do we learn to work with intelligent machines?,Matt Beane,9:50,"AI,machine learning,education,computers,collaboration,technology,future,society,robots,innovation,work"
"
","
","
","
",How do we learn to work with intelligent machines?,Matt Beane,9:50,"AI,machine learning,education,computers,collaboration,technology,future,society,robots,innovation,work"
"
											I found this first in surgery
while I was at MIT,
											but now I’ve got evidence
it’s happening all over,
											in very different industries
and with very different kinds of AI.
											If we do nothing, millions of us
are going to hit a brick wall
											as we try to learn to deal with AI.
											Let’s go back to surgery to see how.
									","
											MIT'deyken buna ilk cerrahide tanık oldum
											ama her yerde olduğuna dair
artık kanıtlarım var,
											çok farklı sektörlerde
ve çok farklı türde yapay zekâlarla.
											Bir şey yapmazsak milyonlarca kişi
bununla başa çıkmayı öğrenirken
											büyük bir engelle karşılaşacak.
											Cerrahiye geri dönüp görelim.
									","
											A primeira vez que descobri isso 
na cirurgia, eu estava no MIT
											mas agora sei que
está a acontecer em toda a parte,
											em indústrias muito diferentes
e com tipos muito diferentes de IA.
											Se não fizermos nada, milhões de nós
vamos ""bater contra uma parede de tijolos""
											quando tentarmos
aprender a lidar com a IA.
											Voltemos à cirurgia para perceber como é.
									","
											Je l'ai découvert
en étudiant la chirurgie au MIT,
											mais je sais désormais
que cela se produit partout.
											Dans toutes sortes d'industries
et avec toutes sortes d'IA.
											Si nous n'agissons pas, des millions
d'entre nous vont se heurter à un mur
											quand ils apprendront
à interagir avec les IA.
											Revenons à la chirurgie
pour le comprendre.
									",How do we learn to work with intelligent machines?,Matt Beane,9:50,"AI,machine learning,education,computers,collaboration,technology,future,society,robots,innovation,work"
"
","
","
","
",How do we learn to work with intelligent machines?,Matt Beane,9:50,"AI,machine learning,education,computers,collaboration,technology,future,society,robots,innovation,work"
"
											Fast forward six months.
											It’s 6:30am again, and Kristen
is wheeling another prostate patient in,
											but this time to the robotic OR.
											The attending leads attaching
											a four-armed, thousand-pound
robot to the patient.
											They both rip off their scrubs,
											head to control consoles
10 or 15 feet away,
											and Kristen just watches.
											The robot allows the attending
to do the whole procedure himself,
											so he basically does.
											He knows she needs practice.
											He wants to give her control.
											But he also knows she’d be slower
and make more mistakes,
											and his patient comes first.
											So Kristin has no hope of getting anywhere
near those nerves during this rotation.
											She’ll be lucky if she operates more than
15 minutes during a four-hour procedure.
											And she knows that when she slips up,
											he’ll tap a touch screen,
and she’ll be watching again,
											feeling like a kid in the corner
with a dunce cap.
									","
											Altı ay ileri alalım.
											Saat yine 6:30 ve Kristen,
başka bir prostat hastasını içeri alıyor
											fakat bu sefer robotik ameliyathaneye.
											Uzman cerrahın önderliğiyle
											hasta, 400 küsur kiloluk
dört kollu bir robota bağlanıyor.
											Önlüklerini çıkartıyorlar,
											Üç veya dört metre ilerideki
konsollara yöneliyorlar
											ve Kristen sadece izliyor.
											Robot tüm prosedürü
uzman cerrahın yapmasına izin veriyor,
											yani temelde cerrah yapıyor.
											Kristen'in pratiğe ihtiyacı
olduğunu biliyor.
											Kontrolü ona vermek istiyor.
											Ancak onun çok yavaş olacağını
ve daha fazla hata yapacağını da biliyor,
											hastalar önce gelir.
											Bu şekilde Kristen'in ameliyatın kritik
noktalarına müdahale etme umudu yok.
											Dört saatlik bir prosedürün 15 dk.sını
bile kendisi idare etse şanslı olacak.
											Şunu da biliyor ki eğer hata yaparsa
											uzman, dokunmatik ekrana dokunacak
ve kendi yine izliyor olacak,
											köşeye oturtulmuş cezalı çocuk gibi.
									","
											Passaram-se seis meses.
											São seis e meia da manhã e Kristen
está a levar outro paciente de próstata
											mas, desta vez,
para o bloco operatório de robótica.
											O cirurgião-chefe coordena
a ligação
											de um robô de quatro braços
de 450 kg no paciente.
											Ambos despem as batas,
											dirigem-se às consolas de controlo
a 3 ou 4 metros de distância,
											e Kristen limita-se a observar.
											O robô permite que o cirurgião-chefe
faça todo o processo sozinho,
											por isso, é o que ele faz.
											Ele sabe que ela precisa de praticar.
											Quer dar-lhe o controlo da operação.
											Mas também sabe que ela seria mais lenta
e pode cometer mais erros
											e o paciente está primeiro.
											Kristen não tem esperança de chegar
perto dos nervos durante a operação.
											Terá sorte se operar mais de 15 minutos
durante um processo de quatro horas.
											Sabe que, se fizer algum erro,
											ele toca no ecrã e ela ficará
a assistir de novo,
											sentindo-se como uma criança
ao canto, com orelhas de burro.
									","
											Avançons de six mois.
											Il est à nouveau 6h30, Kristen pousse un
nouveau patient pour une prostatectomie.
											Cette fois vers
le bloc opératoire robotisé.
											Le chirurgien se charge d'attacher
un robot de 100 kilos à 4 bras au patient.
											Kristen et lui
enlèvent ensuite leurs gants,
											se dirigent vers les écrans de contrôle
à quelques mètres,
											et Kristen se contente d'observer.
											Le robot permet au chirurgien
de réaliser l'opération tout seul,
											alors il le fait.
											Il sait qu'elle a besoin de pratique.
											Il veut lui laisser le contrôle.
											Mais il sait aussi qu'elle serait
plus lente et ferait plus d'erreurs.
											Et le patient est la priorité.
											Kristen n'a aucune chance de toucher
le moindre nerf pendant cette opération.
											Ce serait surprenant qu'elle opère
plus de 15 minutes
											pendant une opération de 4 heures.
											Et elle sait qu'à la moindre erreur,
le chirurgien touchera un bouton,
											et elle devra se contenter
d'observer à nouveau.
											Comme un enfant puni,
au coin avec un bonnet d'âne.
									",How do we learn to work with intelligent machines?,Matt Beane,9:50,"AI,machine learning,education,computers,collaboration,technology,future,society,robots,innovation,work"
"
","
","
","
",How do we learn to work with intelligent machines?,Matt Beane,9:50,"AI,machine learning,education,computers,collaboration,technology,future,society,robots,innovation,work"
"
											Like all the studies of robots and work
I’ve done in the last eight years,
											I started this one
with a big, open question:
											How do we learn to work
with intelligent machines?
											To find out, I spent two and a half years
observing dozens of residents and surgeons
											doing traditional and robotic surgery,
interviewing them
											and in general hanging out
with the residents as they tried to learn.
											I covered 18 of the top
US teaching hospitals,
											and the story was the same.
											Most residents were in Kristen's shoes.
											They got to “see one” plenty,
											but the “do one” was barely available.
											So they couldn’t struggle,
and they weren’t learning.
									","
											Son sekiz yılda yaptığım
tüm robot ve iş çalışmaları gibi
											buna da büyük
ve açık bir soruyla başladım:
											Akıllı makinelerle çalışmayı
nasıl öğrenebiliriz?
											Cevabı bulmak için iki buçuk yıl boyunca
onlarca asistan ve cerrah gözlemledim,
											hem geleneksel hem robotik cerrahi
yapan doktorlar, onlarla bizzat görüştüm,
											genellikle öğrenme çabasında olan
asistan doktorlarla vakit geçiriyorlar.
											ABD'nin en önde gelen
18 eğitim hastanesini inceledim
											ve hikâye aynıydı.
											Çoğu asistan doktor
Kristen'ın durumunda olmuştu.
											""Birini gör"" kısmı çok kez deneyimlenmiş
											fakat ""birini yap"" kısmı
neredeyse hiç olmamıştı.
											Zorluklarla karşılaşmadıkları
sürece öğrenemezlerdi.
									","
											Como em todos os estudos
de robôs que fiz nos últimos oito anos,
											comecei este com uma 
grande pergunta aberta:
											Como aprendemos a trabalhar
com máquinas inteligentes?
											Para descobrir isso,
passei dois anos e meio
											a observar dezenas
de residentes e cirurgiões
											a fazer cirurgia tradicional e robótica,
a entrevistá-los
											e a conviver com os residentes
enquanto eles tentavam aprender.
											Visitei 18 dos melhores
hospitais-escolas dos EUA
											e a história era sempre a mesma.
											A maioria dos residentes estavam
na mesma situação que Kristen.
											Assistiam com grande frequência,
											mas raramente faziam uma cirurgia.
											Assim, não podiam esforçar-se
e não estavam a aprender.
									","
											Comme toutes mes études sur
les robots au travail depuis 8 ans,
											j'ai commencé celle-là
avec une question ouverte :
											Comment apprenons-nous à travailler
avec des machines intelligentes ?
											Pour le comprendre,
j'ai passé deux ans et demi
											à observer des internes
et des chirurgiens,
											opérant de manière traditionnelle
ou robotisée, en les interviewant,
											et en passant du temps avec les internes
pendant leur apprentissage.
											J'ai visité 18 des hôpitaux
universitaires les plus réputés des USA,
											l'histoire se répétait partout.
											La plupart des internes vivaient
la même chose que Kristen.
											Ils pouvaient « observer » à foison,
											mais le « pratiquer » était rare.
											Ils ne se dépassaient pas,
et donc ils n'apprenaient pas.
									",How do we learn to work with intelligent machines?,Matt Beane,9:50,"AI,machine learning,education,computers,collaboration,technology,future,society,robots,innovation,work"
