en,es,fr,title,speaker,duration,tags
"
","
","
",How does income affect childhood brain development?,Kimberly Noble,11:47,"children,parenting,money,brain,neuroscience,poverty,inequality,economics"
"
											What I'm about to share with you
are findings from a study
											of the brains of more than 1,000
children and adolescents.
											Now, these were children
who were recruited
											from diverse homes
around the United States,
											and this picture is an average
of all of their brains.
											The front of this average brain
is on your left
											and the back of this average brain
is on your right.
											Now, one of the things
we were very interested in
											was the surface area
of the cerebral cortex,
											or the thin, wrinkly layer
on the outer surface of the brain
											that does most
of the cognitive heavy lifting.
											And that's because past work
by other scientists has suggested
											that in many cases,
											a larger cortical surface area
											is often associated
with higher intelligence.
											Now, in this study, we found one factor
											that was associated
with the cortical surface area
											across nearly the entire
surface of the brain.
											That factor was family income.
									","
											Lo que voy a compartir con Uds. 
son los resultados del estudio
											de los cerebros de más de 1000
niños y adolescentes.
											Estos niños fueron seleccionados
											de diversos hogares de todo EE.UU.,
											y esta imagen es 
el cerebro medio de todos ellos.
											A la izquierda tienen
el frontal del cerebro medio
											y a la derecha tienen la parte posterior.
											Un aspecto que nos
interesaba especialmente
											era la superficie de la corteza cerebral,
											o la capa fina y arrugada 
de la superficie cerebral externa.
											que se encarga de la mayor parte
del trabajo pesado cognitivo.
											Eso es así porque estudios previos
de otros científicos indican
											que en muchos casos
											una superficie cortical mayor
											se suele asociar 
con una inteligencia superior.
											En nuestro estudio encontramos un factor
											que tiene relación
con la superficie cortical
											a través de casi toda
la superficie del cerebro.
											Se trata de los ingresos familiares.
									","
											Ce que je vais partager avec vous
sont les résultats d'une étude
											sur les cerveaux de plus
de 1 000 enfants et adolescents.
											Ce sont des enfants qui ont été recrutés
											dans diverses familles
à travers les États-Unis
											et cette image est une moyenne
de tous leurs cerveaux.
											L'avant de ce cerveau moyen
est sur votre gauche
											et l'arrière est sur votre droite.
											Une des choses qui nous intéressaient
											était la superficie du cortex cérébral,
											ou la couche fine et plissée
sur l'extérieur du cerveau
											qui accomplit le gros du travail cognitif.
											Et cela car des travaux antérieurs
d'autres scientifiques ont suggéré
											que dans beaucoup de cas,
											une plus grande surface corticale
											est souvent associée
à une plus haute intelligence.
											Dans cette étude,
nous avons découvert un facteur
											qui était associé à la surface corticale
											dans presque toute la surface du cerveau.
											Ce facteur était le revenu familial.
									",How does income affect childhood brain development?,Kimberly Noble,11:47,"children,parenting,money,brain,neuroscience,poverty,inequality,economics"
"
","
","
",How does income affect childhood brain development?,Kimberly Noble,11:47,"children,parenting,money,brain,neuroscience,poverty,inequality,economics"
"
											Now, here, every point you see in color
is a point where higher family income
											was associated with a larger
cortical surface area in that spot.
											And there were some regions,
shown here in yellow,
											where that association
was particularly pronounced.
											And those are regions that we know support
a certain set of cognitive skills:
											language skills
like vocabulary and reading
											as well as the ability
to avoid distraction
											and exert self-control.
											And that's important,
											because those are the very skills
											that children living in poverty
are most likely to struggle with.
											In fact, a child living with poverty
											is likely to perform worse on tests
of language and impulse control
											before they even turn two.
									","
											Aquí, cada punto que ven coloreado
es un punto donde mayores ingresos
											se relacionaban con una mayor
superficie cortical en ese punto.
											Y había algunas áreas, 
mostradas en amarillo,
											donde dicha relación
era especialmente intensa.
											Sabemos que estas áreas dan apoyo
a una serie de habilidades cognitivas:
											habilidades lingüísticas,
como el habla y la lectura
											así como la capacidad 
de evitar distracciones
											y autocontrolarse.
											Y eso es muy importante,
											porque precisamente esas habilidades
											son las más problemáticas para
los niños que viven en la pobreza.
											De hecho, un niño que vive en la pobreza
											es probable que puntúe peor
en pruebas de lenguaje y autocontrol
											incluso antes de cumplir dos años.
									","
											Tous les points que vous voyez en couleur
											sont des points où
un revenu familial plus élevé
											était associé à une surface corticale
plus élevée à cet endroit-là.
											Il y avait quelques régions, en jaune,
											où cette association
était particulièrement prononcée.
											Ce sont des régions qui, nous le savons,
											renforcent un ensemble
d'aptitudes cognitives :
											les compétences linguistiques
comme le vocabulaire et la lecture
											ainsi que la capacité
à éviter la distraction
											et à exercer une maîtrise de soi.
											Et c'est important
											car ce sont les compétences
											avec lesquelles les enfants
vivant dans la pauvreté
											ont le plus de risques
d'avoir des difficultés.
											Un enfant vivant dans la pauvreté
											a plus de risques d'avoir
de moins bons résultats
											lors des tests linguistiques
et de maîtrise de soi
											avant même qu'il n'ait deux ans.
									",How does income affect childhood brain development?,Kimberly Noble,11:47,"children,parenting,money,brain,neuroscience,poverty,inequality,economics"
"
","
","
",How does income affect childhood brain development?,Kimberly Noble,11:47,"children,parenting,money,brain,neuroscience,poverty,inequality,economics"
"
											Now, there are a few points
I'd like to highlight about this study.
											Number one:
											this link between family income
and children's brain structure
											was strongest at the lowest income levels.
											So that means that dollar for dollar,
											relatively small differences
in family income
											were associated with proportionately
greater differences in brain structure
											among the most disadvantaged families.
											And intuitively, that makes sense, right?
											An extra 20,000 dollars for a family
earning, say, 150,000 dollars a year
											would certainly be nice,
but probably not game-changing,
											whereas an extra 20,000 dollars
											for a family only earning
20,000 dollars a year
											would likely make a remarkable difference
in their day-to-day lives.
									","
											Me gustaría destacar algunos
aspectos de este estudio.
											El primero:
											la relación entre los ingresos familiares
y la estructura cerebral del niño
											era más intensa en los niveles
de ingresos más bajos.
											Significa que dólar a dólar,
											diferencias relativamente 
pequeñas en los ingresos
											se asociaban a otras proporcionalmente
mayores en la estructura cerebral
											entre las familias más desfavorecidas.
											Intuitivamente tiene sentido, ¿verdad?
											Unos USD 20 0000 extra para una familia
que gana cerca de USD 150 000 al año
											serían bien recibidos, pero no 
supondrían un cambio sustancial,
											mientras que USD 20 000 extra
											para una familia que solo 
ingresa USD 20 000 al año,
											supondrían una diferencia
sustancial en su día a día.
									","
											Il y a quelques points que j'aimerais
souligner au sujet de cette étude.
											Un :
											le lien entre le revenu familial
et la structure cérébrale de l'enfant
											était le plus fort
pour les revenus les plus faibles.
											Cela signifie que, dollar pour dollar,
											des différences de revenus
relativement faibles
											étaient associées avec des différences
plus importantes dans le cerveau
											parmi les familles les plus désavantagées.
											Intuitivement, cela a du sens, non ?
											20 000 dollars supplémentaires
											pour une famille gagnant
150 000 dollars par an,
											ce serait sympa
mais ne changerait pas la donne.
											Alors que 20 000 dollars supplémentaires
											pour une famille gagnant
20 000 dollars par an
											ferait probablement une grande différence
dans leur vie quotidienne.
									",How does income affect childhood brain development?,Kimberly Noble,11:47,"children,parenting,money,brain,neuroscience,poverty,inequality,economics"
"
","
","
",How does income affect childhood brain development?,Kimberly Noble,11:47,"children,parenting,money,brain,neuroscience,poverty,inequality,economics"
"
											Now, the second point
I'd like to highlight
											is that this link between family income
and children's brain structure
											didn't depend on the children's age,
											it didn't depend on their sex
											and it didn't depend
on their race or ethnicity.
									","
											El segundo aspecto que quisiera destacar
											es que la relación entre los ingresos 
y la estructura cerebral del niño
											no dependía de su edad,
											no dependía de su sexo
											ni dependía de su raza o etnia.
									","
											Le second point que je veux souligner
											est que le lien entre le revenu familial
et la structure cérébrale de l'enfant
											ne dépendait pas de l'âge de l'enfant,
											ne dépendait pas de son genre
											et ne dépendait pas
de sa race ou de son ethnie.
									",How does income affect childhood brain development?,Kimberly Noble,11:47,"children,parenting,money,brain,neuroscience,poverty,inequality,economics"
"
","
","
",How does income affect childhood brain development?,Kimberly Noble,11:47,"children,parenting,money,brain,neuroscience,poverty,inequality,economics"
"
											And the final point —
											and this one's key —
											there was tremendous variability
from one child to the next,
											by which I mean there were plenty
of children from higher-income homes
											with smaller brain surfaces
											and plenty of children
from lower-income homes
											with larger brain surfaces.
											Here's an analogy.
											We all know that in childhood,
											boys tend to be taller than girls,
											but go into any elementary
school classroom,
											and you'll find some girls
who are taller than some boys.
											So while growing up in poverty
is certainly a risk factor
											for a smaller brain surface,
											in no way can I know an individual
child's family income
											and know with any accuracy
											what that particular child's brain
would look like.
									","
											Y el último aspecto,
											y este es clave,
											es que había una tremenda variabilidad
entre un niño y el siguiente,
											es decir, que había muchos niños
de familias con altos ingresos
											con superficies cerebrales menores
											y muchos niños de familias
con ingresos bajos
											con superficies cerebrales mayores.
											Aquí viene la analogía.
											Sabemos que durante la infancia
											los niños suelen ser
más altos que las niñas,
											pero si entran un una clase 
de escuela primaria
											verán que algunas niñas
son más altas que los niños.
											Aunque crecer en la pobreza
es sin duda un factor de riesgo
											para una superficie cerebral menor,
											no tengo modo de saber los ingresos
de la familia de un niño en concreto
											ni saber con precisión
											cómo será el cerebro
de un niño en particular.
									","
											Et le dernier point —
											c'est un point clé —
											il y avait une énorme variabilité
d'un enfant à l'autre.
											Il y avait plein d'enfants issus de foyers
avec des revenus élevés
											ayant des surfaces cérébrales plus faibles
											et plein d'enfants issus de foyers
avec des revenus faibles
											ayant des surfaces
cérébrales plus élevées.
											Voici une analogie.
											Nous savons que durant l'enfance,
											les garçons ont tendance
à être plus grands que les filles,
											mais allez dans une classe
d'école primaire
											et vous trouverez certaines filles
plus grandes que certains garçons.
											Si grandir dans la pauvreté
est un facteur de risque
											pour une surface cérébrale plus faible,
											je ne peux nullement connaître
le revenu de la famille de l'enfant
											et savoir avec précision
											à quoi ressemblerait le cerveau
de cet enfant en particulier.
									",How does income affect childhood brain development?,Kimberly Noble,11:47,"children,parenting,money,brain,neuroscience,poverty,inequality,economics"
