fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
",The joyful tradition of mountain music,David Holt,25:17,"culture,entertainment,invention,music,storytelling,live music,demo"
"
											Voici la tante Zip de Sodome, en Caroline du Nord.
											Elle avait 105 ans quand j'ai pris cette photo
											Elle disait toujours des choses que me faisaient m'arrêter et penser, comme,
											""Le temps peut être un bon guerisseur, mais il n'est pas un specialiste de la beauté""
											(Rire)
											Elle disait, ""Soit bon envers tes amis.
											Car, sans eux, tu serais un parfait étranger.""
											(Rire)
									","
											This is Aunt Zip from Sodom, North Carolina.
											She was 105 years old when I took this picture.
											She was always saying things that made me stop and think, like,
											""Time may be a great healer, but it ain't no beauty specialist.""
											(Laughter)
											She said, ""Be good to your friends.
											Why, without them, you'd be a total stranger.""
											(Laughter)
									","
											Bu, Zip Teyze, Kuzey Carolina'nın Sodom kasabasından.
											Kendisi ben bu resmi çektiğimde 105 yaşındaydı.
											Beni durup düşünmeye sevkeden şeyler söylerdi sürekli,
											""Zaman iyi bir iyileştirici olabilir, ama güzellik uzmanı olmadığı aşikar"" gibi.
											(Gülüşmeler)
											Şöyle demişti: ""Arkadaşlarına iyi davran.
											Çünkü onlar olmadan tam bir yabancı olurdun""
											(Gülüşmeler)
									","
											Das ist Tante Zip aus Sodom, North Carolina.
											Sie war 105 Jahre alt, als ich dieses Foto von ihr machte.
											Sie sagte immer Dinge, die mich innehalten und nachdenken ließen; wie:
											""Zeit kann alle Wunden heilen, ist jedoch kein Schönheitschirurg.""
											(Gelächter)
											Sie sagte: ""Sei gut zu deinen Freunden.
											Denn ohne sie wärst du ein Fremder.""
											(Gelächter)
									","
											Esta es tía Zip de Sodom, Carolina del Norte.
											Tenía 105 años cuando le tomé esta foto.
											Siempre decía cosas que me hacían detener a pensar:
											""El tiempo puede ser un gran curandero, pero no es un especialista en belleza"".
											(Risas)
											Decía: ""Pórtate bien con tus amigos
											porque sin ellos serías un completo extraño"".
											(Risas)
									",The joyful tradition of mountain music,David Holt,25:17,"culture,entertainment,invention,music,storytelling,live music,demo"
"
","
","
","
","
",The joyful tradition of mountain music,David Holt,25:17,"culture,entertainment,invention,music,storytelling,live music,demo"
"
											C'est une de ses chansons.
											Voyons voir si on trouve trouver le rythme pour chanter tous ensemble.
											Je vais être accompagner à la basse par Michael Manring.
											Applaudissons le fort.
											(Applaudissement)
									","
											This is one of her songs.
											Let's see if we can get into the flow here and all do this one together.
											And I'm going to have Michael Manring play bass with me.
											Give him a big old hand.
											(Applause)
									","
											Bu onun şarkılarından biri.
											Bakalım kendimizi kaptırıp bu şarkıyı birlikte icra edebilecek miyiz...
											Bas gitarda bana Michael Manring eşlik edecek.
											Kendisine güzel bir alkış...
											(Alkışlar)
									","
											Das ist eins ihrer Lieder.
											Mal sehen, ob wir alle hier in Stimmung kommen.
											Michael Manring wird mich am Bass begleiten.
											Applaus für ihn.
											(Applaus)
									","
											Esta es una de sus canciones.
											Veamos si podemos conectar y hacerlo juntos.
											Y Michael Manring me acompañará tocando el bajo.
											Démosle una calurosa bienvenida.
											(Aplausos)
									",The joyful tradition of mountain music,David Holt,25:17,"culture,entertainment,invention,music,storytelling,live music,demo"
"
","
","
","
","
",The joyful tradition of mountain music,David Holt,25:17,"culture,entertainment,invention,music,storytelling,live music,demo"
"
											Un, deux, trois, quatre.
									","
											One, two, three, four.
									","
											Bir - ki, üç, dört.
									","
											Eins, zwei, drei, vier.
									","
											Uno, dos, tres, cuatro.
									",The joyful tradition of mountain music,David Holt,25:17,"culture,entertainment,invention,music,storytelling,live music,demo"
"
","
","
","
","
",The joyful tradition of mountain music,David Holt,25:17,"culture,entertainment,invention,music,storytelling,live music,demo"
"
											(Musique)
									","
											(Music)
									","
											(Müzik)
									","
											(Musik)
									","
											(Música)
									",The joyful tradition of mountain music,David Holt,25:17,"culture,entertainment,invention,music,storytelling,live music,demo"
"
","
","
","
","
",The joyful tradition of mountain music,David Holt,25:17,"culture,entertainment,invention,music,storytelling,live music,demo"
"
											Mon véritable amour est une margueritte aux yeux noirs;
											Quand je ne la vois pas, je deviens fou.
									","
											Well, my true love's a black-eyed daisy;
											if I don't see her, I go crazy.
									","
											Ah, benim yarim bir papatya, kara gözlü;
											Görmezsem onu, olurum deli.
									","
											Meine große Liebe ist ein Gänseblümchen
											und wenn ich sie nicht sehe, werde ich verrückt.
									","
											♫ Mi verdadero amor es una margarita de ojos negros; ♫
											♫ si no la veo, me vuelvo loco. ♫
									",The joyful tradition of mountain music,David Holt,25:17,"culture,entertainment,invention,music,storytelling,live music,demo"
