en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",What I learned as a kid in jail,Ismael Nazario,11:23,"TEDx,activism,cities,crime,prison,social change,violence,youth"
"
											We need to change the culture
in our jails and prisons,
											especially for young inmates.
											New York state is one
of only two in the U.S.
											that automatically arrests and tries
16- to 17-year-olds as adults.
											This culture of violence
takes these young people
											and puts them in a hostile environment,
											and the correctional officers pretty much
allow any and everything to go on.
											There's not really much
for these young people to do
											to actually enhance their talent
and actually rehabilitate them.
											Until we can raise the age
of criminal responsibility to 18,
											we need to focus on changing
the daily lives of these young people.
									","
											Tenemos que cambiar la cultura
en nuestras cárceles y prisiones,
											especialmente entre los jóvenes reclusos.
											El estado de Nueva York
es uno de los dos en EE.UU.
											que automáticamente arresta y trata
a los jóvenes de 16-17 años como adultos.
											Esta cultura de la violencia
atrapa a estos jóvenes
											y los coloca en un ambiente hostil,
											mientras que los funcionarios de prisiones
permiten que suceda de todo.
											En realidad no hay mucho
que estos jóvenes puedan hacer
											para mejorar sus talentos
y rehabilitarlos de verdad.
											Hasta que podamos elevar la edad
de la responsabilidad penal a los 18,
											tenemos que centrarnos en cambiar
la vida diaria de estos jóvenes.
									","
											Precisamos de mudar a cultura 
nas nossas cadeias e prisões
											muito em especial para os jovens presos.
											O estado de Nova Iorque é um 
dos dois únicos estados nos EUA
											que detém e julga automaticamente 
jovens de 16 e 17 anos como adultos.
											Esta cultura de violência 
agarra nestes jovens
											e coloca-os num ambiente hostil,
											e os funcionários prisionais permitem 
que se passe tudo e mais alguma coisa.
											Não há realmente muito 
que estes jovens possam fazer
											para promover os seus talentos 
e para se reabilitarem.
											Enquanto não pudermos aumentar a idade 
da responsabilidade penal para os 18 anos,
											precisamos de nos concentrar em alterar
a vida diária destes jovens.
									","
											Hapishane ve cezaevi kültürümüzü
değiştirmemiz gerekli,
											özellikle gençler için.
											New York, otomatik olarak
16-17 yaşındakileri
											tutuklayan ve yetişkin gibi yargılayan
Amerika'daki sadece iki şehirden biri.
											Bu şiddet kültürü gençleri alıyor,
											düşman ortamına koyuyor
											ve ıslah memurları olagelen her şeye
oldukça fazla müsaade ediyorlar.
											Bu gençlerin gerçekten de
kendi yeteneklerini geliştirmeleri
											ve rehabilite edilmeleri
pek mümkün değildir.
											Cezai mesuliyet yaşı olan 
18 yaşına gelene kadar,
											bu gençlerin günlük hayatlarını
değiştirmeye odaklanmalıyız.
									","
											Nous devons changer la culture
dans prisons et pénitenciers,
											particulièrement pour les jeunes détenus.
											L'État de New York est
l'un des deux seuls États
											aux États-Unis, à arrêter et juger 
les jeunes de 16-17 ans comme des adultes.
											Cette culture de la violence
prend ces jeunes gens
											et les place dans 
un environnement hostile,
											et les agents de correction
laissent les choses se poursuivre.
											Ces jeunes ne peuvent pas
faire grand chose
											pour mettre en valeur leur talent
et se réinsérer.
											En attendant d'élever à 18 ans
l'âge de la responsabilité pénale,
											nous devons changer
la vie quotidienne de ces jeunes.
									",What I learned as a kid in jail,Ismael Nazario,11:23,"TEDx,activism,cities,crime,prison,social change,violence,youth"
"
","
","
","
","
",What I learned as a kid in jail,Ismael Nazario,11:23,"TEDx,activism,cities,crime,prison,social change,violence,youth"
"
											I know firsthand.
											Before I ever turned 18,
											I spent approximately
400 days on Rikers Island,
											and to add to that
											I spent almost 300 days
in solitary confinement,
											and let me tell you this:
											Screaming at the top of your lungs
all day on your cell door
											or screaming at the top
of your lungs out the window,
											it gets tiring.
											Since there's not much for you to do
while you're in there,
											you start pacing
back and forth in your cell,
											you start talking to yourself,
											your thoughts start running wild,
											and then your thoughts
become your own worst enemy.
											Jails are actually supposed
to rehabilitate a person,
											not cause him or her
to become more angry,
											frustrated, and feel more hopeless.
											Since there's not a discharge plan
put in place for these young people,
											they pretty much 
reenter society with nothing.
											And there's not really much for them to do
to keep them from recidivating.
									","
											Lo sé por experiencia.
											Antes de cumplir los 18,
											pasé aproximadamente
400 días en Rikers Island,
											y para colmo,
											de ellos, casi 300 días
en régimen de aislamiento,
											y déjenme decirles esto:
											gritar en voz alta todo el día
a la puerta de su celda,
											o gritar en voz alta
por la ventana es muy agotador.
											Dado que no hay mucho que puedas
hacer mientras estás allí,
											hay que caminar de un lado
a otro en la celda,
											empiezas a hablar contigo mismo,
											tus pensamientos se vuelven locos,
											y luego se convierten en tu peor enemigo.
											Las cárceles deben servir
para la rehabilitación de una persona,
											no llevarla a estar más enojada,
											frustrada, y sentirse más desesperada.
											Puesto que no hay un plan
de reinserción para estos jóvenes,
											prácticamente regresan
a la sociedad sin nada.
											Y no hay realmente mucho que hacer
para prevenir que reincidan.
									","
											Eu sei isto por experiência própria.
											Antes de chegar aos 18 anos,
											passei cerca de 400 dias em Rikers Island,
											e, a adicionar a isso,
											passei quase 300 dias na solitária.
											Deixem-me que vos diga:
											Gritar a plenos pulmões, 
todo o dia, à porta da cela
											ou gritar a plenos pulmões à janela
											é muito cansativo.
											Como não há muito que fazer 
quando ali estamos,
											começamos a andar dum lado 
para o outro na cela,
											começamos a falar sozinhos,
											os nossos pensamentos 
começam a disparatar.
											Depois os nossos pensamentos
tornam-se no nosso pior inimigo.
											As prisões, supostamente, 
deviam reabilitar uma pessoa,
											em vez de a tornar ainda mais revoltada,
											mais frustrada e mais desesperada.
											Como não há um plano de reintegração 
para estes jovens,
											eles regressam à sociedade 
praticamente sem nada.
											Não há muita coisa 
que os impeça de reincidir.
									","
											Doğrudan biliyorum.
											18'ime gelmeden önce,
											Rikers Adaları'nda yaklaşık
400 gün geçirdim
											ve buna ilaveten,
											tam 300 gün hücre cezası aldım
											ve şunu söylememe izin verin:
											Tüm gün hücre kapınızdan
tüm gücünüzle acı acı haykırmak
											ya da pencerenizden
acı acı haykırmak
											canınızdan bezdiriyor.
											İçerideyken yapacağın pek bir şey
olmadığı için,
											hücrende ileri geri volta
atmaya başlarsın,
											kendinle konuşmaya başlarsın,
											düşüncelerin yabanileşir
											ve sonra düşüncelerin kendinin
en kötü düşmanın olurlar.
											Aslında hapishanelerin bir insanı
rehabilite etmeleri beklenir,
											onun daha öfkeli, sinirli ve 
daha umutsuz olmasına
											neden olması değil.
											İçeri konulan bu gençlerin kurtarılmasına
yönelik bir plan olmadığı müddetçe,
											neredeyse hepsi topluma
eski hâlleriyle geri döner.
											Onları önceki hayatlarından
koruyacak pek bir şey yoktur.
									","
											Je le sais d'expérience.
											Avant mes 18 ans,
											j'ai passé environ
400 jours à Rikers Island,
											et à ça s'ajoutent
											presque 300 jours
en isolement cellulaire,
											et laissez-moi vous dire ceci :
											crier à plein poumons toute la journée
à travers la porte
											ou la fenêtre de votre cellule,
											c'est fatiguant.
											Puisque vous n'avez pas grand chose
à faire quand vous y êtes,
											vous commencez à faire les cent pas,
											vous parlez tout seul,
											vos pensées vagabondent,
											et puis vos pensées deviennent
votre pire ennemi.
											Les prisons sont censées
réinsérer une personne,
											pas la rendre plus en colère,
											frustrée ou la faire
se sentir désespérée.
											Puisqu'aucun plan de décharge n'est
mis en place pour ces jeunes,
											ils réintègrent la société avec rien.
											Et ils n'ont rien à faire qui pourrait
les tenir éloignés des récidives.
									",What I learned as a kid in jail,Ismael Nazario,11:23,"TEDx,activism,cities,crime,prison,social change,violence,youth"
"
","
","
","
","
",What I learned as a kid in jail,Ismael Nazario,11:23,"TEDx,activism,cities,crime,prison,social change,violence,youth"
"
											But it all starts with the C.O.s.
											It's very easy for some people
											to look at these correctional officers
as the good guys
											and the inmates as the bad guys,
											or vice versa for some,
											but it's a little more than that.
											See, these C.O.s are normal,
everyday people.
											They come from the same neighborhoods
as the population they ""serve.""
											They're just normal people.
											They're not robots, and there's 
nothing special about them.
											They do pretty much everything
anybody else in society does.
											The male C.O.s want to talk
and flirt with the female C.O.s.
											They play the little high school
kid games with each other.
											They politic with one another.
											And the female C.O.s gossip to each other.
									","
											Pero todo comienza
con los guardias de la prisión.
											Es muy fácil para algunas personas
											mirar a estos oficiales
penitenciarios como a los buenos
											y a los internos como a los malos,
											o viceversa para algunos,
											pero hay más que eso.
											Saben, estos funcionarios
son gente normal, corriente.
											Vienen de los mismos barrios
que la población a quien ""sirven"".
											Son gente normal.
											No son robots, y no hay
nada especial en ellos.
											Hacen casi lo mismo
que cualquiera hace en la sociedad.
											Los guardias varones quieren hablar
y coquetean con guardias mujeres.
											Juegan a pequeños juegos
de niños entre sí.
											Hacen política.
											Y los guardias mujeres
chismorrean entre sí.
									","
											Mas tudo começa com os guardas prisionais.
											É muito fácil para certas pessoas
											olhar para esses guardas prisionais
como os bons da fita
											e os presos como os maus da fita,
											ou vice-versa para outros.
											Mas há mais do que isso.
											Estes guardas são normais, 
são pessoas do dia-a-dia.
											Vêm dos mesmos bairros 
que a população que ""servem"".
											Não passam de pessoas normais.
											Não são robôs e não têm nada de especial.
											Fazem quase tudo 
o que qualquer um faz na sociedade.
											Os guardas masculinos querem falar 
e namorar com as guardas femininas.
											Jogam os jogos infantis 
de liceu uns com os outros.
											Discutem política uns com os outros.
											As guardas femininas 
mexericam umas com as outras.
									","
											Fakat her şey ıslah memurlarıyla başlar.
											Islah memurlarını iyi,
											tutukluları da kötü adam
olarak görmek,
											bazıları için çok kolayken
											bazıları için ise çok zordur.
											Ama bundan fazlası var.
											Islah memurları normal,
sıradan insanlardır.
											Aynı semtte ""Hizmet ettikleri""
toplumun içinden gelirler.
											Sadece sıradan insanlardır.
											Robot değillerdir ve 
bizden ayrı bir yanları yoktur.
											Toplumda herkesin yaptığı
hemen hemen her şeyi yaparlar.
											Erkek ıslah memurları, kadın memurlarla
flört etmek isterler.
											Beraber liseli gençlerin
çocuksu oyunlarını oynarlar.
											Birbirlerine karşı politiktirler.
											Kadın memurlar birbirleriyle
dedikodu yaparlar.
									","
											Mais tout commence avec 
les agents de correction.
											Pour certaines personnes,
il est très simple
											de les voir comme les gentils
											et les détenus comme les méchants,
											ou inversement pour certains,
											mais c'est un peu plus que ça.
											Les agents de correction
sont des gens normaux.
											Ils viennent des mêmes quartiers
que la population qu'ils « servent ».
											Ce sont juste des gens normaux.
											Ce ne sont pas des robots
et ils n'ont rien de spécial.
											Ils font à peu près la même chose
que n'importe qui d'autre dans la société.
											Les agents masculins veulent parler
et flirter avec les agents féminins.
											Ils jouent avec l'autre
à ces jeux de lycéens.
											Ils se testent.
											Et les agents féminins 
commèrent entre elles.
									",What I learned as a kid in jail,Ismael Nazario,11:23,"TEDx,activism,cities,crime,prison,social change,violence,youth"
"
","
","
","
","
",What I learned as a kid in jail,Ismael Nazario,11:23,"TEDx,activism,cities,crime,prison,social change,violence,youth"
"
											So I spent numerous amounts of time
with numerous amounts of C.O.s,
											and let me tell you about
this one in particular named Monroe.
											One day he pulled me
in between the A and B doors
											which separate the north
and south sides of our housing unit.
											He pulled me there because I had
a physical altercation
											with another young man in my housing unit,
											and he felt, since there was
a female officer working on the floor,
											that I violated his shift.
											So he punched me in my chest.
											He kind of knocked the wind out of me.
											I wasn't impulsive,
I didn't react right away,
											because I know this is their house.
											I have no wins.
											All he has to do is pull his pin
and backup will come immediately.
											So I just gave him a look in his eyes
											and I guess he saw the anger
and frustration just burning,
											and he said to me,
											""Your eyes are going to get you
in a lot of trouble,
											because you're looking
like you want to fight.""
											So he commenced
to taking off his utility belt,
											he took off his shirt and his badge,
											and he said, ""We could fight.""
									","
											Pasé mucho tiempo con numerosos
guardias de la prisión,
											y déjenme contarles en particular
sobre uno de ellos llamado Monroe.
											Un día me llevó entre las puertas A y B
											que separan el norte
y sur de nuestro bloque.
											Me sacó de allí porque
tuve un altercado físico
											con otro joven en mi bloque,
											y sentía, ya que había una mujer
guardia que trabaja en la planta,
											que yo iba a faltarle
el respeto en su turno.
											Así que él me dio un puñetazo en el pecho.
											El tipo que te deja sin aliento.
											Yo no era impulsivo,
yo no reacciono de inmediato,
											porque sabía que este era su territorio.
											Que no podía ganar.
											Todo lo que tenía que hacer
era pulsar el botón
											y la ayuda vendría inmediatamente.
											Así que solo le miré a los ojos
											y supongo que vio la ira
y la frustración avivadas
											y me dijo:
											""Los ojos te meterán
en un montón de problemas,
											porque te delatan que quieres pelear"".
											Así que comenzó a quitarse el cinturón,
											se quitó la camisa y su placa,
											y dijo: ""Podríamos pelear.""
									","
											Passei muito tempo 
com inúmeros guardas prisionais.
											Vou falar-vos de um deles 
em particular, chamado Monroe.
											Um dia puxou-me entre as portas A e B
											que separam os lados norte e sul 
da nossa unidade habitacional.
											Puxou-me para ali porque 
eu tive uma altercação física
											com outro jovem 
na minha unidade habitacional
											e — como havia uma funcionária 
a trabalhar no andar —
											ele achou que eu tinha 
desrespeitado o turno dele.
											Então, deu-me um soco no peito.
											Fiquei sem poder respirar.
											Eu não era impulsivo. 
Não reagi de imediato.
											Eu sabia que aquele era o território dele.
											Eu não podia ganhar.
											Bastava ele carregar no botão
e aparecia imediatamente ajuda.
											Portanto, fiquei apenas a olhar para ele.
											Acho que ele viu a raiva 
e a frustração a arder
											e disse-me:
											""Os teus olhos vão meter-te 
em muitos sarilhos,
											""porque estás com ar de quem quer lutar"".
											Então, começou a tirar o cinturão.
											tirou a camisa e o distintivo, e disse:
											""Podemos lutar"".
									","
											Ben sayısız ıslah memuruyla
sayısız zamanlar geçirdim,
											özellikle ismi Monroe olan memurdan
bahsetmeme müsaade edin.
											Bir gün bizim bölümün kuzey ve
güney yanlarını ayıran
											A ve B kapısının arasında
beni kenara çekti.
											Kenara çekti çünkü bizim bölümdeki
başka bir gençle
											fiziksel bir münakaşaya girmiştim
											ve o genç orada bir kadın memur
çalışırken yere düştü,
											onun vardiyasını ihlal etmiştim.
											Bu yüzden göğsüme yumruk attı.
											Bir anda nefesimi kesti.
											Tahrik olmadım, hemen tepki vermedim,
											çünkü orası onların evi.
											Kazanmam mümkün değil.
											Yapması gereken pimi çekmekti
ve hemen yardım gelecekti.
											Bu yüzden gözlerinin içine baktım,
											sanırım öfke ve hayal kırıklığındaki
ateşi gördü
											ve bana dedi ki:
											""Gözlerin seni bir sürü belaya sokacak,
											çünkü kavga istiyor gibi bakıyorsun.""
											Kemerini çıkarmaya başladı,
											sonra tişörtünü ve rozetini çıkarttı
											ve ""Dövüşebilirdik."" dedi.
									","
											J'ai passé beaucoup de temps
avec un certain nombre d'agents,
											et laissez-moi vous parler
d'un en particulier du nom de Monroe.
											Un jour il m'a attiré
entre les portes A et B
											qui séparent les parties Nord et Sud
de l'unité de logement.
											Il m'y a emmené car
j'avais eu une altercation physique
											avec un autre jeune homme de mon unité,
											et il avait l'impression, puisqu'un agent 
féminin travaillait à l'étage,
											que j'avais porté atteinte à son travail.
											Donc il m'a frappé à la poitrine.
											Il m'a coupé le souffle.
											Je n'ai pas été impulsif,
je n'ai pas réagi immédiatement,
											parce que je sais que c'est leur maison.
											Je ne suis pas gagnant.
											Il a juste à tirer sur sa goupille
et du renfort arrivera tout de suite.
											Donc je l'ai juste regardé dans les yeux
											et je crois qu'il y a vu brûler
colère et frustration,
											et il m'a dit :
											« Tes yeux vont t'attirer
beaucoup de problèmes,
											parce qu'on dirait
que tu veux te battre ».
											Il a commencé à enlever
sa ceinture utilitaire,
											son t-shirt et son badge,
											et il a dit : « On pourrait se battre ».
									",What I learned as a kid in jail,Ismael Nazario,11:23,"TEDx,activism,cities,crime,prison,social change,violence,youth"
"
","
","
","
","
",What I learned as a kid in jail,Ismael Nazario,11:23,"TEDx,activism,cities,crime,prison,social change,violence,youth"
"
											So I asked him, ""You gonna hold it down?""
											Now, that's a term that's
commonly used on Rikers Island
											meaning that you're not
going to say anything to anybody,
											and you're not going to report it.
											He said, ""Yeah, I'm gonna hold it down.
You gonna hold it down?""
											I didn't even respond.
											I just punched him right in his face,
											and we began fighting
right then and there.
									","
											Así que le pregunté: ""¿Te la guardarás?""
											Ahora, eso es un término que se usa
comúnmente en Rikers Island
											lo que significa
que no se lo dirás a nadie,
											y tampoco denunciarlo.
											El dijo: ""Sí, yo no diré nada. ¿Y tú?""
											Ni siquiera respondí.
											Sólo le di un puñetazo en plena cara,
											y empezamos a pelear
en ese mismo momento.
									","
											E eu perguntei-lhe: ""Vai calar o bico?""
											Isto é uma expressão 
muito usada em Rikers Island
											que significa que 
não se vai dizer nada a ninguém,
											e não se vai denunciar ninguém.
											Ele disse: ""Sim, vou calar o bico. 
E tu, vais calar o bico?""
											Eu nem sequer respondi.
											Só lhe dei um soco na cara,
											e começámos a lutar, 
nesse mesmo momento.
									","
											Ben de ""Tutacak mısın?"" diye sordum.
											Bu terim Rikers Adası'nda 
yaygın kullanılır.
											Kimseye bir şey söylemeyeceğin

											ve raporlamayacağın anlamındadır.
											""Evet tutacağım. 
Sen de tutacak mısın?"" dedi.
											Cevaplamadım bile.
											Yüzüne bir yumruk geçirdim
											ve hemen orada dövüşmeye başladık.
									","
											Je lui ai demandé :
« Tu retiendras ça ? »
											C'est un terme communément
utilisé à Rikers Island
											qui signifie que vous n'allez
rien dire à personne,
											et vous n'allez pas le signaler.
											Il a dit : « Oui je le retiendrai.
Tu le retiendras ? »
											Je n'ai même pas répondu.
											Je l'ai frappé au visage,
											et on a commencé à se battre.
									",What I learned as a kid in jail,Ismael Nazario,11:23,"TEDx,activism,cities,crime,prison,social change,violence,youth"
