en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","How to fix a broken school? Lead fearlessly, love hard",Linda Cliatt-Wayman,17:07,"education,leadership,poverty,teaching"
"
											It was November 1, 2002,
											my first day as a principal,
											but hardly my first day
in the school district of Philadelphia.
									","
											1 Kasım 2002'de
											okul müdiresi olarak ilk günümdü,
											ancak Philadelphia'daki okul sistemi 
içinde aslında ilk günüm değildi.
									","
											C'était le 1er novembre 2002,
											mon premier jour en tant que principal,
											mais loin d'être mon premier jour
dans le district scolaire de Philadelphie.
									","
											Am 1. November 2002
											war mein erster Arbeitstag 
als Schuldirektorin.
											Es war nicht mein erster Tag
im Schulbezirk Philadelphia,
									","How to fix a broken school? Lead fearlessly, love hard",Linda Cliatt-Wayman,17:07,"education,leadership,poverty,teaching"
"
","
","
","
","How to fix a broken school? Lead fearlessly, love hard",Linda Cliatt-Wayman,17:07,"education,leadership,poverty,teaching"
"
											I graduated from
Philadelphia public schools,
											and I went on to teach
special education for 20 years
											in a low-income, low-performing school
											in North Philadelphia,
											where crime is rampant
											and deep poverty is
among the highest in the nation.
									","
											Philadelphia'daki devlet 
okullarından mezun oldum
											ve Kuzey Philadelphia'daki düşük gelirli, 
düşük performans gösteren
											bir okulda, suçun yaygın olduğu
											ve derin yoksulluğun
											ülkede en fazla olduğu
											yerlerden birinde 20 yıl
özel eğitim vermeye devam ettim.
									","
											J'ai été diplômée par
les écoles publiques de Philadelphie,
											j'ai ensuite enseigné
dans l'éducation spéciale pendant 20 ans
											dans une école où les revenus
et les résultats étaient faibles
											au nord de Philadelphie,
											où le crime foisonne
											et où la grande pauvreté est
parmi les plus élevées du pays.
									","
											denn ich war selbst Schülerin
öffentlicher Schulen in Philadelphia
											und war 20 Jahre lang
Sonderpädagogin an einer Schule
											für sozial gefährdete und 
leistungsschwache Schüler
											im Norden Philadelphias,
											wo Kriminalität grassiert und
die Armut zur höchsten des Landes zählt.
									","How to fix a broken school? Lead fearlessly, love hard",Linda Cliatt-Wayman,17:07,"education,leadership,poverty,teaching"
"
","
","
","
","How to fix a broken school? Lead fearlessly, love hard",Linda Cliatt-Wayman,17:07,"education,leadership,poverty,teaching"
"
											Shortly after I walked into my new school,
											a huge fight broke out among the girls.
											After things were quickly under control,
											I immediately called a meeting
											in the school's auditorium
											to introduce myself
as the school's new principal.
											(Applause)
									","
											Yeni okuluma adım attıktan 
kısa bir süre sonra,
											kızlar arasında büyük bir kavga koptu.
											İşler kısa sürede kontrol 
altına alındıktan sonra,
											okulun yeni müdiresi olarak kendimi
											tanıtmak üzere derhal okulun
											konferans salonunda bir
toplantı çağrısı yaptım.
											(Alkış)
									","
											Peu après être entrée
dans ma nouvelle école,
											une énorme bagarre a éclaté
entre les filles.
											Une fois les choses rapidement
sous contrôle,
											j'ai convoqué une réunion
											dans l'auditorium de l'école
											pour me présenter
en tant que nouveau principal de l'école.
											(Applaudissements)
									","
											Kurz nachdem ich meine neue Schule betrat,
											kam es zu einer riesigen Prügelei
zwischen den Mädchen.
											Als schnell wieder Ordnung
hergestellt war,
											ordnete ich sogleich eine
Versammlung in der Aula an,
											um mich als neue Direktorin vorzustellen.
											(Applaus)
									","How to fix a broken school? Lead fearlessly, love hard",Linda Cliatt-Wayman,17:07,"education,leadership,poverty,teaching"
"
","
","
","
","How to fix a broken school? Lead fearlessly, love hard",Linda Cliatt-Wayman,17:07,"education,leadership,poverty,teaching"
"
											I walked in angry,
											a little nervous —
											(Laughter) —
											but I was determined
											to set the tone for my new students.
											I started listing as forcefully as I could
											my expectations for their behavior
											and my expectations
for what they would learn in school.
											When, all of a sudden,
											a girl way in the back of the auditorium,
											she stood up
											and she said, ""Miss!
											Miss!""
											When our eyes locked, she said,
											""Why do you keep calling this a school?
											This is not a school.""
									","
											Öfkeli bir şekilde içeri girdim,
											biraz da endişeli —
											(Gülüşmeler) —
											ancak yeni öğrencilerim için
											şartları belirlemeye kararlıydım.
											Yapabildiğim en güçlü şekilde,
											davranışları konusunda beklentilerimi
											ve okulda ne öğrenecekleri konusunda 
beklentilerimi sıralamaya başladım.
											Birdenbire salonun
											en arkalarında bir kız çocuğu
											ayağa kalkıp,
											""Bayan! Bayan!""
											dediğinde,
											göz göze geldiğimizde,
											""Buraya neden okul deyip 
duruyorsunuz?"" dedi.
											""Bu bir okul değil.""
									","
											J'y suis allée en colère,
											un peu nerveuse —
											(Rires) —
											mais j'étais déterminée
											à donner le ton
à mes nouveaux élèves.
											J'ai commencé à lister
aussi énergiquement que possible
											mes attentes quant à leur comportement
											et mes attentes quant à
ce qu'ils allaient apprendre à l'école.
											Quand, tout à coup,
											une fille tout au fond de l'auditorium
											s'est levée
											et a dit :
« Mademoiselle !
											Mademoiselle ! »
											Quand nos regards se sont croisés,
elle a dit :
											« Pourquoi continuez-vous
à appeler cela une école ?
											Ce n'est pas une école. »
									","
											Ich betrat den Raum verärgert
und ein wenig nervös,
											(Lachen)
											doch ich war entschlossen,
											meinen neuen Schülern
mit Autorität zu begegnen.
											Ich zählte so energisch wie möglich
											meine Erwartungen an ihr Verhalten
											und ihre Leistungen in dieser Schule auf.
											Plötzlich stand ganz hinten im Saal
ein Mädchen auf und rief:
											"" Frau Direktor! Frau Direktor!""
											Als ich sie anschaute, sagte sie:
											""Warum bezeichnen Sie das hier als Schule?
											Das ist keine Schule.""
									","How to fix a broken school? Lead fearlessly, love hard",Linda Cliatt-Wayman,17:07,"education,leadership,poverty,teaching"
"
","
","
","
","How to fix a broken school? Lead fearlessly, love hard",Linda Cliatt-Wayman,17:07,"education,leadership,poverty,teaching"
"
											In one outburst,
											Ashley had expressed what I felt
											and never quite was able to articulate
											about my own experience
when I attended a low-performing school
											in the same neighborhood,
many, many, many years earlier.
											That school was definitely not a school.
									","
											Ashley birdenbire patlayarak,
											çok yıllar önce
											aynı mahallede düşük performans gösteren
											bir okula gittiğimde yaşadığım 
deneyimle ilgili hissettiğim
											ve şimdiye kadar tam olarak ifade 
edemediğim şeyi söyledi.
											O okul kesinlikle bir okul değildi.
									","
											En un emportement,
											Ashley avait exprimé ce que je ressentais
											et n'avais jamais été capable d'articuler
											concernant ma propre expérience quand
j'allais dans une école peu performante
											dans le même voisinage,
de très nombreuses années plus tôt.
											Cette école n'en était vraiment pas une.
									","
											Mit dieser Beschwerde brachte Ashley 
meine Gefühle auf den Punkt,
											die ich nie richtig ausdrücken konnte,
											als ich selbst vor vielen, vielen Jahren
											eine leistungsschwache Schule
im gleichen Stadtgebiet besuchte.
											Jene Schule war definitiv keine Schule.
									","How to fix a broken school? Lead fearlessly, love hard",Linda Cliatt-Wayman,17:07,"education,leadership,poverty,teaching"
