fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
",Animate characters by evolving them,Torsten Reil,18:20,"animals,biomechanics,demo,design,entertainment,gaming,technology,virtual reality,animation"
"
											Je vais parler d'une technologie que nous développons à Oxford
											qui va, selon nous, changer la façon dont
											les jeux vidéos et les films Hollywoodiens sont faits.
											Cette technologie c'est les humains artificiels.
											Des humains artificiels avec un corps artificiel
											et un système nerveux artificiel pour contrôler ce corps.
											Avant que j'entre dans les détails
											regardons à quoi ressemblent les personnages
											dans les jeux vidéos actuellement.
											Voici un extrait du jeu Grand Theft Auto 3.
											Nous l'avons déjà vu rapidement hier.
											C'est en fait un très bon jeu,
											l'un des meilleurs de tous les temps.
											Mais vous allez voir que les animations dans ce jeu sont très répétitives.
											Elles se ressemblent beaucoup.
											Je le fais courir vers un mur plusieurs fois,
											et vous voyez qu'il garde toujours la même apparence.
											La raison c'est que tous ces personnages
											ne sont en fait pas de vrais personnages.
											Ce sont des visualisations graphiques d'un personnage.
									","
											I'm going to talk about a technology that we're developing at Oxford now,
											that we think is going to change the way that
											computer games and Hollywood movies are being made.
											That technology is simulating humans.
											It's simulated humans with a simulated body
											and a simulated nervous system to control that body.
											Now, before I talk more about that technology,
											let's have a quick look at what human characters look like
											at the moment in computer games.
											This is a clip from a game called ""Grand Theft Auto 3.""
											We already saw that briefly yesterday.
											And what you can see is — it is actually a very good game.
											It's one of the most successful games of all time.
											But what you'll see is that all the animations in this game are very repetitive.
											They pretty much look the same.
											I've made him run into a wall here, over and over again.
											And you can see he looks always the same.
											The reason for that is that these characters
											are actually not real characters.
											They are a graphical visualization of a character.
									","
											Şu an Oxford'da geliştirmekte olduğumuz teknoloji hakkında konuşacağım,
											bunun bilgisayar oyunlarının ve Hollywood
											filmlerinin yapılış şeklini değiştireceğine inanıyoruz.
											Bu teknoloji, insanların taklidini yapmak.
											Bu taklit edilmiş bir vücut ve vücudu kontrol etmek için
											taklit edilmiş bir sinir sistemi ile insanı taklit etmek.
											Şimdi, teknoloji hakkında daha çok konuşmadan önce,
											şu anda bilgisayar oyunlarında insan karakterlerinin nasıl
											gözüktüğüne bir bakalım.
											Bu klip Grand Theft Auto 3 oyunundan.
											Bunu dün kısaca görmüştük.
											Aslında bu çok iyi bir oyun.
											Tüm zamanların en başarılı oyunlarından biri.
											Ama bu oyunda gördüğünüz şey tüm animasyonların tekrardan ibaret olması.
											Hemen hemen hepsi aynı gözüküyor.
											Burada karakteri tekrar ve tekrar bir duvara karşı yürütüyorum.
											Ve her seferinde aynı göründüğünü görebilirsiniz.
											Bunun asıl sebebi bu karakterlerin
											aslında gerçek karakterler olmamaları.
											Bunlar karakterlerin grafiksel olarak canlandırılmış halleri.
									","
											Ich möchte über eine neue Technologie sprechen, die wir zurzeit in Oxford entwickeln
											von der wir glauben, dass sie die Art und Weise
											auf die Videospiele und Hollywoodfilme entstehen verändern wird.
											Diese Technologie ist die Simulation von Menschen.
											Simulierte Menschen mit einem simulierten Körper
											und einem simulierten Nervensystem, das diesen Körper kontrolliert.
											Bevor ich mehr über diese Technologie rede,
											werfen wir kurzen Blick auf das Aussehen von Charakteren
											in aktuellen Videospielen.
											Hier haben wir einen Clip aus „Grand Theft Auto 3“,
											das wir gestern bereits kurz gesehen haben.
											Wir können sehen – es ist wirklich ein sehr gutes Videospiel.
											Es ist eins der erfolgreichsten Spiele aller Zeiten.
											Aber wie wir sehen können, wiederholen sich die Animationen die ganze Zeit.
											Sie sehen jedes Mal gleich aus.
											Ich habe ihn hier immer wieder in eine Mauer laufen lassen,
											und seine Reaktion sieht jedes Mal gleich aus.
											Der Grund dafür ist, dass dieser Charakter
											in Wirklichkeit gar kein echter Charakter ist.
											Er ist eine visuelle Repräsentation eines Charakters.
									","
											Hoy voy a hablar acerca de una tecnología que estamos desarrollando actualmente en Oxford
											la que pensamos va a cambiar la forma de
											crear los juegos de computadoras y las películas de Hollywood.
											Dicha tecnología esta simulando a seres humanos.
											Son humanos simulados con cuerpo simulado.
											y un sistema nervioso simulado para controlar dicho cuerpo.
											Bueno, antes de hablar más sobre esta tecnología
											démosle una mirada rápida a cómo son los personajes humanos
											en los juegos de computadoras actuales.
											este es un video de un juego que se llama ""Grand Theft Auto 3"".
											Ayer vimos esto de forma breve.
											Y lo que se puede ver es, de hecho, un juego muy bueno.
											Es uno de los juegos más exitosos de todos los tiempos.
											pero se darán cuenta de que todas las animaciones en este juego son muy repetitivas.
											Se ven igual.
											He hecho que corra hacia el muro, una y otra vez.
											Y ustedes pueden ver que él siempre se ve igual.
											La razón de este comportamiento es que estos personajes
											no son reales.
											Son la visualización gráfica de un personaje.
									",Animate characters by evolving them,Torsten Reil,18:20,"animals,biomechanics,demo,design,entertainment,gaming,technology,virtual reality,animation"
"
","
","
","
","
",Animate characters by evolving them,Torsten Reil,18:20,"animals,biomechanics,demo,design,entertainment,gaming,technology,virtual reality,animation"
"
											Pour créer ces animations l'infographiste doit anticiper dans son studio
											ce qu'il va se passer dans le jeu
											et ensuite animer cette séquence particulière.
											Donc il ou elle anime la scène, essaye d'anticiper ce qui va se passer,
											et ces animations sont simplement jouées
											au moment approprié dans le jeu.
											Et le problème c'est que ce n'est pas interactif.
											Tout ce qu'on a ce sont des animations jouées
											plus ou moins au bon moment.
											Ça veut dire que les jeux ne sont pas aussi surprenants qu'ils pourraient l'être
											parce qu'on obtient seulement, en terme de personnage,
											ce qu'on y met.
											Il n'y a pas d'émergence réelle dans ça.
									","
											To produce these animations, an animator at a studio has to anticipate
											what's going to happen in the actual game,
											and then has to animate that particular sequence.
											So, he or she sits down, animates it, and tries to anticipate what's going to happen,
											and then these particular animations are just played back
											at appropriate times in the computer game.
											Now, the result of that is that you can't have real interactivity.
											All you have is animations that are played back
											at more or less the appropriate times.
											It also means that games aren't really going to be as surprising as they could be,
											because you only get out of it, at least in terms of the character,
											what you actually put into it.
											There's no real emergence there.
									","
											Bu animasyonu yaratmak için bir stüdyodaki animatör
											gerçek hayatta ne olacağını tahmin etmeli ve
											daha sonra ona göre bu sahnenin animasyonunu yapmalı.
											Animatör oturuyor, canlandırıyor ve gerçekte ne olacağını tahmin etmeye çalışıyor,
											sonra da bu animasyonlar oyunun belli bölümlerinde
											tekrar tekrar gösteriliyor.
											Sonuç olarak da gerçek etkileşim sağlanamıyor.
											Elde ettiğiniz tek şey aşağı yukarı
											belli zamanlarda tekrar edilen animasyonlar.
											Aynı zamanda, oyunlarda çok fazla derecede şaşırtıcı olamıyorlar
											çünkü, en azından karakter açısından, karaktere ne kadar canlılık
											veriyorsanız oyundan da onu alabiliyorsunuz.
											Oyunda tam bir gerçekçilik olmuyor.
									","
											Um solche Animationen herzustellen, muss der Animator vorhersehen,
											was im Spiel passieren wird
											und dann die passende Reaktion des Charakters animieren.
											Er oder sie setzt sich also hin und macht eine Animation, ausgehend von seiner Annahme, was passieren wird.
											Diese Animation wird dann einfach
											im passenden Moment im Spiel wiedergegeben.
											Das bedeutet, dass wir keine echte Interaktivität haben.
											Alles was passiert ist, dass die Animation im
											mehr oder weniger rechten Moment wiedergegeben wird.
											Es bedeutet also auch, dass das Spiel nicht so überraschend ist, wie es sein könnte,
											weil nur das, aus dem Charakter kommen kann,
											was vorher reingesteckt wurde.
											Es entsteht nichts Neues.
									","
											Para crear estas animaciones un animador tiene que anticipar
											lo que va a pasar en realidad en el juego
											y luego tiene que animar dicha secuencia.
											Él o ella se sienta, lo anima y entonces trata de anticipar lo que va a pasar.
											y luego estas animaciones son reproducidas nuevamente
											en momentos apropiados durante el juego.
											Ahora bien, el resultado de esto es que uno no puede tener una interactividad real.
											Todo lo que hoy son animaciones que se repiten
											en momentos oportunos, más o menos.
											Esto también quiere decir que los juegos no van a ser tan sorpresivos como pudieran ser
											porque uno solo saca, por lo menos en términos del personaje,
											aquello que se le pone.
											Aqui no hay ningún descubrimiento.
									",Animate characters by evolving them,Torsten Reil,18:20,"animals,biomechanics,demo,design,entertainment,gaming,technology,virtual reality,animation"
"
","
","
","
","
",Animate characters by evolving them,Torsten Reil,18:20,"animals,biomechanics,demo,design,entertainment,gaming,technology,virtual reality,animation"
"
											Et troisièmement, la plupart des animations sont très répétitives à cause de ça.
											Le seul moyen de contourner ce problème
											c'est de simuler un corps humain
											et la partie du système nerveux du cerveau qui contrôle ce corps.
											Et si vous pouviez venir pour une petite démonstration
											pour montrer la différence —
											c'est vraiment trivial.
											Si je pousse Chris comme ça il va réagir.
											Si je le pousse avec un angle différent il va réagir différemment,
											c'est parce qu'il possède un corps physique,
											et les capacités motrices pour le contrôler.
											C'est vraiment trivial.
											Ce n'est pas quelque chose que l'on voit dans les jeux vidéos actuellement.
											Merci beaucoup. Chris Anderson: c'est tout ?
									","
											And thirdly, as I said, most of the animations are very repetitive because of that.
											Now, the only way to get around that
											is to actually simulate the human body
											and to simulate that bit of the nervous system of the brain that controls that body.
											And maybe, if I could have you for a quick demonstration
											to show what the difference is —
											because, I mean, it's very, very trivial.
											If I push Chris a bit, like this, for example, he'll react to it.
											If I push him from a different angle, he'll react to it differently,
											and that's because he has a physical body,
											and because he has the motor skills to control that body.
											It's a very trivial thing.
											It's not something you get in computer games at the moment, at all.
											Thank you very much. Chris Anderson: That's it?
									","
											Üçüncü olarak, dediğim gibi, bu sebeplerden animasyonların çoğu tekrara dönüşüyor.
											Bundan kurtulmanın tek yolu
											gerçekten insan vücudunu ve biraz da
											vücudu kontrol eden beyindeki sinir sistemlerini taklit etmek.
											Belki size farkın ne olduğunu göstermek için
											hızlıca bir şeyler gösterebilirim —
											çünkü, bu çok ufak bir fark.
											Eğer Chris'i bu şekilde itersem o buna tepki verecek.
											Eğer onu başka bir açıdan itersem farklı bir tepki verecek,
											çünkü fiziksel bir vücuda sahip
											ve çünkü vücudunu kontrol eden motor becerilere sahip.
											Bu çok ufak bir şey.
											Bu bilgisayar oyunlarından o anda alabildiğiniz bir şey değil.
											Çok teşekkürler. Chris Anderson: Bu kadar mı?
									","
											Und, wie ich schon sagte, sind die meisten Animationen deshalb sehr repetitiv.
											Der einzige Weg, das zu umgehen,
											ist einen wirklich menschlichen Körper zu simulieren
											und den Teil des Gehirns zu simulieren, der diesen Körper kontrolliert.
											Wenn ich mir dich mal kurz für eine kleine Demonstration ausleihen könnte
											um den Unterschied zu zeigen -
											denn es ist eigentlich ziemlich belanglos.
											Wenn ich Chris hier zum Beispiel so schubse, dann reagiert er entsprechend.
											Wenn ich ihn aus einer anderen Richtung schubse, reagiert er anders,
											was daran liegt, dass er einen Körper hat,
											und dass er diesen Körper motorisch kontrollieren kann.
											Es ist eine Belanglosigkeit,
											aber es ist etwas das in Videospielen noch gar nicht existiert.
											Vielen Dank. Chris Anderson: Das war’s?
									","
											Lo tercero, como dije, es que por esa razón la mayoría de las animaciones son repetitivas.
											Bueno, la única manera de evitar esto
											es que se simule el cuerpo humano
											y simular la parte del sistema nervioso en el cerebro que controla ese cuerpo.
											Y tal vez, si pudiera venir para una rápida demostración
											para mostrar cuál es la diferencia
											porque, digo, es muy pero muy efímera.
											Si empujo a Chris, de esta manera por ejemplo, él va a reaccionar.
											Si lo empujo desde un ángulo diferente él va a reaccionar de forma diferente,
											y eso se debe a que tiene un cuerpo físico,
											y porque tiene habilidades motoras que controlan su cuerpo.
											Es algo bastante trivial.
											Esto es algo que no se ve para nada en los juegos de computadoras actuales.
											Muchas gracias. Chris Anderson: ¿Es todo?
									",Animate characters by evolving them,Torsten Reil,18:20,"animals,biomechanics,demo,design,entertainment,gaming,technology,virtual reality,animation"
"
","
","
","
","
",Animate characters by evolving them,Torsten Reil,18:20,"animals,biomechanics,demo,design,entertainment,gaming,technology,virtual reality,animation"
"
											Torsten Reil: oui, c'est tout.
											Voilà ce que nous essayons de simuler —
											pas Chris en particulier, mais les humains en général.
											Nous avons commencé à travailler sur ça il y a longtemps à l'université d'Oxford,
											et on a essayé de commencer avec des choses simples.
											Nous avons essayé d'apprendre à marcher à une figurine.
											Cette figurine est simulée physiquement. Vous la voyez sur l'écran.
											Elle est soumise à la gravité, a des articulations, etc...
											Si on lance la simulation elle s'écroule.
											Le problème est d'y mettre de l'intelligence artificielle (IA)
											pour que ça marche.
											Pour cela on utilise le réseau de neurones que nous avons construit
											à partir de la zone de la moelle épinière
											qui contrôle la marche chez l'homme.
											Ça s'appelle le générateur central de rythme.
											Nous avons simulé ça, et le plus difficile
											c'est d'apprendre à marcher à ce réseau.
											Pour cela on utilise l'évolution artificielle — des algorithmes génétiques.
									","
											Torsten Reil: That's it, yes.
											So, that's what we're trying to simulate —
											not Chris specifically, I should say, but humans in general.
											Now, we started working on this a while ago at Oxford University,
											and we tried to start very simply.
											What we tried to do was teach a stick figure how to walk.
											That stick figure is physically stimulated. You can see it here on the screen.
											So, it's subject to gravity, has joints, etc.
											If you just run the simulation, it will just collapse, like this.
											The tricky bit is now to put an AI controller in it
											that actually makes it work.
											And for that, we use the neural network, which we based on
											that part of the nervous system that we have in our spine
											that controls walking in humans.
											It's called the central pattern generator.
											So, we simulated that as well, and then the really tricky bit
											is to teach that network how to walk.
											For that we used artificial evolution — genetic algorithms.
									","
											Torsten Reil: Evet, bu kadar.
											İşte bu taklit etmeye çalıştığımız şey—
											özellikle Chris değil, genel olarak insanlar.
											Bir süre önce Oxford Üniversitesi'nde bunun üzerinde çalışmaya başladık,
											ve çok basitten başlamaya çalıştık.
											Denediğimiz şey bir çöp adama nasıl yürüyeceğini öğretmeye çalışmaktı.
											Burada ekranda görebilirsiniz, o çöp adam fiziksel olarak canlandırıldı.
											Yani yerçekimine maruz kalıyor, eklemleri var, vs. vs.
											Eğer onu koşturursanız bu şekilde yere düşecektir.
											İşin önemli kısmı onun içine konulan ve onun çalışmasını sağlayan
											yapay zeka kontrolöründe.
											Bunun için de, yürüme yetimizi kontrol eden omuriliğimizde
											bulunan sinir sistemimizden esinlenerek
											sinirsel ağı kullandık.
											Buna nöral ağ deniyor.
											Bunu da canlandırdıktan sonra esas kısım
											o ağa nasıl yürüyeceğini öğretmekti.
											Bunun için yapay evrimi — genetik algoritmayı — kullandık.
									","
											Torsten Reil: Ja, das war’s.
											Und das ist es, was wir versuchen zu simulieren –
											nicht unbedingt Chris, aber Menschen an sich.
											Wir haben vor einer ganzen Weile angefangen an der Universität von Oxford daran zu arbeiten,
											mit sehr einfachen Beispielen.
											Wir versuchten, einem Strichmännchen das Laufen beizubringen.
											Dieses Strichmännchen ist eine physische Simulation, sie können es hier auf dem Bildschirm sehen.
											Das heißt es unterliegt den Gesetzen der Schwerkraft, hat Gelenke, etc.
											Wenn wir die Simulation nun starten, fällt es einfach so in sich zusammen.
											Der schwere Teil ist jetzt, eine künstliche Intelligenz in das Männchen einzupflanzen,
											die es funktionieren lässt.
											Diese KI haben wir nach dem Vorbild des Teils unseres Nervensystems
											entwickelt, den wir in unserer Wirbelsäule haben
											welcher uns ermöglicht, zu laufen.
											Wir nennen es den zentralen Verhaltensgenerator.
											Also simulierten wir auch das und kamen zum wirklich schwierigen Teil,
											nämlich dieser KI nun beizubringen zu laufen.
											Dafür benutzten wir künstliche Evolution – genetische Algorithmen.
									","
											Torsten Reil: Sí.
											Entonces, lo que estamos tratando de simular
											no a Chris específicamente, diría, sino a los humanos en general.
											Bien, nosotros comenzamos a trabajar en esto hace mucho tiempo en la Universidad de Oxford,
											y tratamos de comenzar de una manera bien simple.
											Lo que hicimos fue enseñarle a un dibujo a caminar.
											Ese dibujo está siendo estimulado físicamente. Pueden verlo en pantalla.
											Esta sujeto a la gravedad, tiene articulaciones, etc.
											Si echamos a andar la simulación se va a caer, así.
											La parte complicada es ponerle un controlador de IA
											que le haga moverse de verdad.
											Y para esto, usamos una red neural que basamos en
											la parte del sistema nervioso que llevamos en nuestra espina dorsal
											que controla el caminar en los humanos.
											Se llama el generador central de patrones.
											Entonces estimulamos esa parte también, y luego la parte más complicada
											fue enseñarle a esta red a caminar.
											Para esto utilizamos evolución artificial, algorítmos genéticos.
									",Animate characters by evolving them,Torsten Reil,18:20,"animals,biomechanics,demo,design,entertainment,gaming,technology,virtual reality,animation"
"
","
","
","
","
",Animate characters by evolving them,Torsten Reil,18:20,"animals,biomechanics,demo,design,entertainment,gaming,technology,virtual reality,animation"
"
											Nous en avons déjà entendu parler hier
											et j'imagine que la plupart d'entre vous connaissent.
											Mais rapidement, le concept c'est de
											créer un grand nombre d'individus différents,
											des réseaux de neurones dans ce cas,
											qui sont tous aléatoires au départ.
											On les attache — aux muscles virtuels
											de cette créature à 2 jambes dans notre cas —
											et on espère que ça fasse quelque chose d'intéressant.
											Au début ils sont tous vraiment ennuyeux.
											La plupart ne vont pas bouger du tout,
											quelques uns vont peut être faire un pas.
											Ceux-ci sont ensuite sélectionnés par l'algorithme,
											reproduits avec mutation et recombinaison pour ajouter le sexe.
											Et on répète le processus encore et encore
											jusqu'à ce qu'on obtienne quelque chose qui marche —
											en ligne droite comme ça.
											C'était donc l'idée derrière ça.
											Un soir au tout début j'ai configuré la simulation.
											Ça a pris 3-4 heures pour exécuter la simulation.
											Le lendemain matin en me levant j'ai regardé les résultats sur l'ordinateur,
											j'espérais un truc qui marche en ligne droite,
											comme je viens de montrer,
											et voilà ce que j'ai eu à la place.
									","
											We heard about those already yesterday,
											and I suppose that most of you are familiar with that already.
											But, just briefly, the concept is that
											you create a large number of different individuals —
											neural networks, in this case —
											all of which are random at the beginning.
											You hook these up — in this case, to the virtual muscles
											of that two-legged creature here —
											and hope that it does something interesting.
											At the beginning, they're all going to be very boring.
											Most of them won't move at all,
											but some of them might make a tiny step.
											Those are then selected by the algorithm,
											reproduced with mutation and recombinations to introduce sex as well.
											And you repeat that process over and over again,
											until you have something that walks —
											in this case, in a straight line, like this.
											So that was the idea behind this.
											When we started this, I set up the simulation one evening.
											It took about three to four hours to run the simulation.
											I got up the next morning, went to the computer and looked at the results,
											and was hoping for something that walked in a straight line,
											like I've just demonstrated,
											and this is what I got instead.
									","
											Bunun hakkında dün bir şeyler duyduk
											ve sanırım çoğunuz buna zaten aşina.
											Ama kısaca, fikir şöyle diyebiliriz,
											büyük sayılarda farklı karakterler yaratıyorsunuz,
											bizim durumumuzda nöral ağlar,
											başlangıçta bunların hepsi rastgele oluşturuluyor.
											Bunları alıyorsunuz — bizim durumumuzda bu iki ayaklı
											yaratığın sanal kaslarını —
											ve ilginç şeyler olacağını umut ediyorsunuz.
											Başlangıçta hapsi çok sıkıcı oluyorlar.
											Çoğu hareket bile etmiyor,
											ama bazıları küçük adımlar atabiliyor.
											Onlar daha sonra algoritma tarafından seçiliyorlar
											cinsiyetlerini de belirlemek için mutasyon ve tekrar kombine etme ile yeniden yaratılıyorlar.
											Ve bu süreci ta ki yürüyen bir şeye sahip olana
											kadar tekrar ve tekrar yapıyorsunuz —
											bu durumda, bu şekilde düz yürüyene kadar.
											Yaptığımızın arkasında yatan fikir buydu.
											Buna başladığımızda bir akşam ben simülasyonu oluşturdum.
											Canlandırmayı yapmak 3-4 saatimi aldı.
											Ertesi sabah kalktım, bilgisayara gittim ve sonuçlara baktım
											ve düz çizgide yürüyen bir şeyler olur ümidi taşıyordum,
											az önce gösterdiğim gibi,
											onun yerine karşılaştığım buydu.
									","
											Wir haben gestern schon ein Wenig darüber gehört,
											und ich schätze das ist jetzt nichts Neues für die meisten unter euch.
											Also nur ganz kurz: Die Idee ist,
											eine große Anzahl verschiedener Individuen herzustellen –
											in diesem Fall Nervennetze –
											welche zunächst allesamt zufallsgeneriert sind.
											Man verbindet diese dann in diesem Fall
											mit den virtuellen Muskeln dieser zweibeinigen Kreatur hier –
											und hofft, dass etwas Interessantes passiert.
											Zunächst werden die Resultate alle sehr langweilig sein.
											Die Meisten werden einfach gar nichts tun,
											aber ein paar wenige könnten einen kleinen Schritt tun.
											Der Algorithmus wählt diese Wenigen dann aus,
											reproduziert sie mit Mutation und Rekombination, wie bei unserer Fortpflanzung.
											Dann wiederholt man diesen Prozess immer und immer wieder,
											bis etwas Brauchbares dabei herauskommt –
											in diesem Fall soll die Figur, so wie ich, geradeaus laufen.
											Das ist der Gedanke dahinter.
											Als wir anfingen, startete ich eines Abends diese Simulation.
											Es dauerte gut drei bis vier Stunden, alles einzurichten.
											Am nächsten Morgen stand ich auf und sah mir die Ergebnisse an,
											in der Hoffnung, das Männchen könne in einer geraden Linie gehen,
											so wie ich es gerade demonstriert habe.
											Stattdessen bekam ich das hier.
									","
											Oímos sobre esto ayer
											y creo que casi todos están familiarizados con esto.
											Pero, brevemente, el concepto es que
											uno cree gran cantidad de individuos diferentes,
											redes neuronales en este caso,
											todos son aleatorios al principio.
											Uno los conecta, en este caso a los músculos virtuales
											de esta criatura de dos patas,
											y esperemos que haga algo interesante.
											Al principio todos van a ser bastante aburridos.
											La mayoría ni siquiera se van a mover,
											pero algunos darán un pequeño paso.
											Esos son seleccionados por el algoritmo,
											reproducidos con mutación y recombinados para darles atributos sexuales.
											Y este proceso se repite una y otra vez
											hasta que uno tiene algo que camina,
											en este caso en una línea recta, así.
											Esa era la idea detrás de esto.
											Cuando comenzamos esto dejé lista la simulación una noche.
											Tardó unas 3 a 4 horas para echar a andar la simulación.
											Cuando me levanté a la mañana siguiente fui a la computadora y me fijé en los resultados,
											y esperaba que hubiera algo que caminara en línea recta,
											tal como les acabo de demostrar,
											Pero en cambio esto fue lo que vi.
									",Animate characters by evolving them,Torsten Reil,18:20,"animals,biomechanics,demo,design,entertainment,gaming,technology,virtual reality,animation"
