en,fr,title,speaker,duration,tags
"
","
",This tennis icon paved the way for women in sports,Billie Jean King,16:05,"LGBT,feminism,inequality,interview,social change,sports,women,gender equality"
"
											Billie Jean King: Hi, everyone!
									","
											Billie Jean King : Bonjour tout le monde !
									",This tennis icon paved the way for women in sports,Billie Jean King,16:05,"LGBT,feminism,inequality,interview,social change,sports,women,gender equality"
"
","
",This tennis icon paved the way for women in sports,Billie Jean King,16:05,"LGBT,feminism,inequality,interview,social change,sports,women,gender equality"
"
											(Applause)
									","
											(Applaudissements)
									",This tennis icon paved the way for women in sports,Billie Jean King,16:05,"LGBT,feminism,inequality,interview,social change,sports,women,gender equality"
"
","
",This tennis icon paved the way for women in sports,Billie Jean King,16:05,"LGBT,feminism,inequality,interview,social change,sports,women,gender equality"
"
											Thanks, Pat.
											Thank you!
											Getting me all wound up, now!
									","
											Merci, Pat.
											Merci !
											Vous allez me rendre nerveuse !
									",This tennis icon paved the way for women in sports,Billie Jean King,16:05,"LGBT,feminism,inequality,interview,social change,sports,women,gender equality"
"
","
",This tennis icon paved the way for women in sports,Billie Jean King,16:05,"LGBT,feminism,inequality,interview,social change,sports,women,gender equality"
"
											(Laughter)
									","
											(Rires)
									",This tennis icon paved the way for women in sports,Billie Jean King,16:05,"LGBT,feminism,inequality,interview,social change,sports,women,gender equality"
"
","
",This tennis icon paved the way for women in sports,Billie Jean King,16:05,"LGBT,feminism,inequality,interview,social change,sports,women,gender equality"
"
											Pat Mitchell: Good!
											You know, when I was watching
the video again of the match,
											you must have felt
like the fate of the world's women
											was on every stroke you took.
											Were you feeling that?
									","
											Pat Mitchell : Bien !
											En fait, quand je me suis repassé
la vidéo du match, je me suis dit
											que vous deviez avoir eu la sensation
que chacun de vos coups portait
											le poids des femmes du monde entier.
											Ce n'était pas votre impression ?
									",This tennis icon paved the way for women in sports,Billie Jean King,16:05,"LGBT,feminism,inequality,interview,social change,sports,women,gender equality"
"
","
",This tennis icon paved the way for women in sports,Billie Jean King,16:05,"LGBT,feminism,inequality,interview,social change,sports,women,gender equality"
"
											BJK: First of all, Bobby Riggs —
he was the former number one player,
											he wasn't just some hacker, by the way.
											He was one of my heroes and I admired him.
											And that's the reason I beat him,
actually, because I respected him.
									","
											BJK : D'abord, Bobby Riggs —
qui était l'ancien joueur numéro un,
											et pas un simple amateur, d'ailleurs,
											c'était l'un de mes héros 
et je l'admirais.
											Et c'est pour ça que je l'ai battu, en
fait, parce que je le respectais.
									",This tennis icon paved the way for women in sports,Billie Jean King,16:05,"LGBT,feminism,inequality,interview,social change,sports,women,gender equality"
