en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",Get ready for hybrid thinking,Ray Kurzweil,9:52,"AI,brain,cloud,evolution,future,technology"
"
											Let me tell you a story.
											It goes back 200 million years.
											It's a story of the neocortex,
											which means ""new rind.""
											So in these early mammals,
											because only mammals have a neocortex,
											rodent-like creatures.
											It was the size of a postage stamp and just as thin,
											and was a thin covering around
											their walnut-sized brain,
											but it was capable of a new type of thinking.
											Rather than the fixed behaviors
											that non-mammalian animals have,
											it could invent new behaviors.
											So a mouse is escaping a predator,
											its path is blocked,
											it'll try to invent a new solution.
											That may work, it may not,
											but if it does, it will remember that
											and have a new behavior,
											and that can actually spread virally
											through the rest of the community.
											Another mouse watching this could say,
											""Hey, that was pretty clever, going around that rock,""
											and it could adopt a new behavior as well.
									","
											Permítanme contarles una historia.
											Se remonta a hace 200 millones de años.
											Es la historia del neocórtex,
											que significa ""nueva cáscara"".
											Es en estos mamíferos primitivos,
											porque solo los mamíferos 
tienen neocórtex,
											parecidos a los roedores.
											Era del tamaño y tan delgado 
como una estampilla,
											y era una cobertura fina alrededor
											de su cerebro del tamaño de una nuez,
											pero era capaz de un 
nuevo tipo de pensamiento.
											En vez de los comportamientos fijos
											que los animales no-mamíferos tienen,
											podía inventar nuevas conductas.
											Entonces, si un ratón está 
escapando de un depredador,
											y su camino está bloqueado,
											tratará de inventar una nueva solución.
											Puede funcionar o no,
											pero si funciona, lo recordará,
											tendrá una nueva conducta,
											y se puede esparcir viralmente
											en el resto de su comunidad.
											Otro ratón que vea esto dirá,
											""Hey, fue muy inteligente 
rodear esa roca"",
											y puede adoptar esta 
nueva conducta también.
									","
											Laissez-moi vous raconter une histoire,
											qui se passe il y a 
200 millions d'années.
											C'est l'histoire du néocortex.
											Ce qui signifie « nouvelle écorce ».
											Chez les mammifères primitifs,
											car seuls les mammifères 
ont un néocortex,
											des créatures proches des rongeurs,
											il était de la taille et de l'épaisseur
d'un timbre poste
											et formait une fine pellicule autour
											de leur cerveau pas plus gros qu'une noix,
											mais il était capable 
d'une nouvelle façon de réfléchir.
											Plutôt que les comportements prédéfinis 
des animaux autres que les mammifères,
											il pouvait inventer
de nouveaux comportements.
											Par exemple, une souris fuit un prédateur,
											sa voie est bloquée, elle va essayer 
d'inventer une nouvelle solution.
											Ça peut marcher ou pas, 
mais si c'est le cas,
											elle s'en souviendra
et adoptera un nouveau comportement,
											qui pourra alors se propager 
tel un virus au reste de la communauté.
											Une autre souris en l'observant
pourrait se dire,
											« Contourner cette pierre, 
c'était assez futé. »
											et pourrait adopter 
un nouveau comportement elle aussi.
									","
											Ich erzähle Ihnen eine Geschichte,
die sich vor 200 Mio. Jahren abspielte.
											Es ist die Geschichte des Neokortex,
was so viel wie ""Neurinde"" heißt.
											Bei den frühen Säugetieren
											— nur Säugetiere haben einen Neokortex —
											sie sahen aus wie Nagetiere,
											war der Neokortex so klein und dünn
wie eine Briefmarke.
											Es war eine dünne Schicht,
die ihr walnussgroßes Gehirn umgab.
											Das gab ihnen die Möglichkeit,
auf eine ganz neue Weise zu denken.
											Über die festen Verhaltensweisen
der Nicht-Säugetiere hinaus
											ermöglichte der Neokortex
ganz neue Verhaltensweisen.
											Flieht eine Maus vor einem Raubtier
und der Weg ist versperrt,
											sucht sie eine neue Lösung.
											Funktioniert diese,
											wird sich die Maus dieses Verhalten 
aneignen und daraus lernen.
											In der Tat kann sich diese wie ein Virus
im gesamten Mäusebau verbreiten.
											Eine andere Maus denkt sich z. B.:
											""Hey, es war schlau, 
um den Felsen herumzulaufen"",
											und übernimmt das gleiche Verhalten.
									",Get ready for hybrid thinking,Ray Kurzweil,9:52,"AI,brain,cloud,evolution,future,technology"
"
","
","
","
",Get ready for hybrid thinking,Ray Kurzweil,9:52,"AI,brain,cloud,evolution,future,technology"
"
											Non-mammalian animals
											couldn't do any of those things.
											They had fixed behaviors.
											Now they could learn a new behavior
											but not in the course of one lifetime.
											In the course of maybe a thousand lifetimes,
											it could evolve a new fixed behavior.
											That was perfectly okay 200 million years ago.
											The environment changed very slowly.
											It could take 10,000 years for there to be
											a significant environmental change,
											and during that period of time
											it would evolve a new behavior.
									","
											Los animales no-mamíferos
											no podían hacer esas cosas.
											Tenían conductas fijas.
											Aprendían nuevas conductas,
											pero no en el transcurso de una vida.
											En el transcurso de miles de vidas,
											podía evolucionar una 
nueva conducta fija.
											Eso estaba muy bien 
200 millones de años atrás.
											Los cambios eran lentos.
											Podía tomar 10 mil años que hubiera
											un cambio ambiental significativo,
											y durante ese tiempo
											evolucionaría una nueva conducta.
									","
											Les animaux autres que les mammifères
ne pouvaient pas faire ce genre de choses.
											Ils avaient des comportements prédéfinis.
Ils pourraient en apprendre un nouveau,
											mais leur vie est trop courte pour ça.
											Au cours d'un millier de vies,
											il pourrait développer
un nouveau comportement prédéfini.
											Ça fonctionnait bien 
il y a 200 millions d'années,
											l'environnement changeait très lentement.
											Ça pouvait prendre 10 000 ans
											pour qu'un important changement 
environnemental ait lieu,
											pendant ce temps-là, l'animal aurait 
évolué vers un nouveau comportement.
									","
											Nicht-Säugetiere konnten das aber nicht.
Ihr Verhalten war festgelegt.
											Sie konnten zwar neue Verhaltensweisen 
lernen, aber nicht im Laufe eines Lebens.
											Nur im Laufe von tausend Generationen 
kann sich ein neues Verhalten entwickeln.
											Vor 200 Mio. Jahren war das gut genug,
da sich die Umwelt nur langsam veränderte.
											Eine wesentliche Veränderung
brauchte vielleicht 10 000 Jahre,
											und dann gab es auch genug Zeit,
um neue Verhaltensweisen zu entwickeln.
									",Get ready for hybrid thinking,Ray Kurzweil,9:52,"AI,brain,cloud,evolution,future,technology"
"
","
","
","
",Get ready for hybrid thinking,Ray Kurzweil,9:52,"AI,brain,cloud,evolution,future,technology"
"
											Now that went along fine,
											but then something happened.
											Sixty-five million years ago,
											there was a sudden, violent
change to the environment.
											We call it the Cretaceous extinction event.
											That's when the dinosaurs went extinct,
											that's when 75 percent of the
											animal and plant species went extinct,
											and that's when mammals
											overtook their ecological niche,
											and to anthropomorphize, biological evolution said,
											""Hmm, this neocortex is pretty good stuff,""
											and it began to grow it.
											And mammals got bigger,
											their brains got bigger at an even faster pace,
											and the neocortex got bigger even faster than that
											and developed these distinctive ridges and folds
											basically to increase its surface area.
											If you took the human neocortex
											and stretched it out,
											it's about the size of a table napkin,
											and it's still a thin structure.
											It's about the thickness of a table napkin.
											But it has so many convolutions and ridges
											it's now 80 percent of our brain,
											and that's where we do our thinking,
											and it's the great sublimator.
											We still have that old brain
											that provides our basic drives and motivations,
											but I may have a drive for conquest,
											and that'll be sublimated by the neocortex
											into writing a poem or inventing an app
											or giving a TED Talk,
											and it's really the neocortex that's where
											the action is.
									","
											Eso funcionó bastante bien,
											pero luego algo ocurrió.
											65 millones de años atrás,
											hubo un cambio ambiental 
repentino y violento.
											llamado la extinción masiva del Cretácico.
											Fue cuando los dinosaurios
se extinguieron,
											cuando el 75 % de
											los animales y plantas se extinguieron,
											y fue cuando los mamíferos
											dominaron su nicho ecológico,
											y para antropomorfizarlo, 
la evolución dijo,
											""Mmm, este neocórtex es algo muy bueno"",
											y comenzó a hacerlo crecer.
											Y los mamíferos crecieron,
											sus cerebros crecieron aún más rápido,
											y el neocórtex creció 
aún más rápido que eso
											y desarrolló sus arrugas 
y pliegues característicos
											básicamente para aumentar 
su área superficial.
											Si tomaran el neocórtex humano
											y lo estiraran,
											es como del tamaño de una servilleta,
											es una estructura delgada.
											Es como del grosor de una servilleta.
											Pero tiene tantas arrugas
											que ahora es el 80 % 
de nuestro cerebro,
											y ahí es donde pensamos,
											y es el gran sublimador.
											Aún tenemos el viejo cerebro,
											que provee nuestras 
motivaciones e impulsos básicos,
											pero puedo tener un impulso de conquista
											y será sublimado por el neocórtex
											en escribir un poema o inventar una app
											o dar una charla TED,
											y es realmente en el neocórtex
											donde está esa acción.
									","
											Ça fonctionnait bien,
											mais alors quelque chose arriva.
											Il y a 65 millions d'années,
											il y eut un changement soudain 
et violent de l'environnement.
											On l'appelle l'extinction 
du Crétacé-Tertiaire.
											C'est à ce moment 
que les dinosaures ont disparu,
											où 75% des espèces d'animaux
et de plantes ont disparu
											et c'est aussi là que les mammifères
											ont dépassé leur niche écologique,
											et si j'anthropomorphise, 
l'évolution biologique se dit alors :
											« Le néocortex, c'est assez chouette. »
											et commença alors à le faire grossir.
											Alors les mammifères ont grandi
											leurs cerveaux ont grossi 
à un rythme encore plus rapide,
											et le néocortex a grossi 
encore plus vite
											et a développé ces stries 
et ces plis qui lui sont propres
											pour étendre sa surface essentiellement.
											Si vous preniez 
un néocortex humain
											et l'étiriez au maximum, il est environ
de la taille d'une serviette de table
											tout en restant fin. Environ de 
l'épaisseur d'une serviette de table.
											Mais il a tant de 
circonvolutions et de stries
											qu'il représente à présent
80% de notre cerveau,
											et c'est dans cette partie 
que nous réfléchissons,
											c'est le grand transcendeur.
											On a toujours notre vieux cerveau
											qui nous fournit nos pulsions 
et nos motivations primitifs,
											mais si j'ai une volonté de conquête,
											cette dernière 
va être exprimée par le néocortex
											dans la rédaction d'un poème 
ou l'invention d'une application
											ou encore 
dans la réalisation d'un TED Talk,
											et c'est vraiment là, dans le néocortex,
											que l'action se passe.
									","
											Das lief eine ganze Zeit gut,
aber dann geschah etwas.
											Vor 65 Mio. Jahren gab es eine plötzliche,
gewaltige Veränderung in der Umwelt:
											das ""Große Aussterben"" in der Kreidezeit.
											Damals starben auch die Dinosaurier,
zusammen mit 75% aller Tiere und Pflanzen.
											Die Säugetiere übernahmen dann
ihre ökologische Nische.
											Wäre die Evolution ein Mensch, 
hätte sie zu sich gesagt:
											""Hm, dieser Neokortex ist echt cool""
und begann ihn weiterzuentwickeln.
											Die Säugetiere wurden größer,
ihr Gehirn wuchs noch schneller,
											und ihr Neokortex sogar noch schneller.
											Dabei entwickelte er diese 
markanten Hügel und Windungen,
											vor allem, um seinen 
Oberflächenumfang zu erhöhen.
											Würde man den menschlichen Neokortex 
auseinanderfalten,

											wäre er so groß wie eine Tischdecke.
											Es ist ein dünnes Gewebe,
eben wie eine Tischdecke.
											Der Neokortex hat aber so viele Windungen,
dass er 80 % unseres Gehirns ausmacht.
											Dort geschieht unser Denken,
und er verfeinert unsere Gedanken.
											Wir haben immer noch unser altes Hirn,
wo unsere Triebe und Antriebe entstehen.
											Wenn ich aber einen Eroberungsdrang spüre,
veredelt ihn der Neokortex,
											und ich schreibe ein Gedicht,
erfinde eine App
											oder halte einen TED-Vortrag.
											Dahinter steckt der Neokortex —
dort geht alles ab.
									",Get ready for hybrid thinking,Ray Kurzweil,9:52,"AI,brain,cloud,evolution,future,technology"
"
","
","
","
",Get ready for hybrid thinking,Ray Kurzweil,9:52,"AI,brain,cloud,evolution,future,technology"
"
											Fifty years ago, I wrote a paper
											describing how I thought the brain worked,
											and I described it as a series of modules.
											Each module could do things with a pattern.
											It could learn a pattern. It could remember a pattern.
											It could implement a pattern.
											And these modules were organized in hierarchies,
											and we created that hierarchy with our own thinking.
											And there was actually very little to go on
											50 years ago.
											It led me to meet President Johnson.
											I've been thinking about this for 50 years,
											and a year and a half ago I came out with the book
											""How To Create A Mind,""
											which has the same thesis,
											but now there's a plethora of evidence.
											The amount of data we're getting about the brain
											from neuroscience is doubling every year.
											Spatial resolution of brainscanning of all types
											is doubling every year.
											We can now see inside a living brain
											and see individual interneural connections
											connecting in real time, firing in real time.
											We can see your brain create your thoughts.
											We can see your thoughts create your brain,
											which is really key to how it works.
									","
											50 años atrás, escribí un artículo
											describiendo cómo creía 
que funcionaba el cerebro,
											y lo describí como
una serie de módulos.
											Cada módulo podía hacer cosas 
según un patrón.
											Podía aprender un patrón. 
Podía recordar un patrón.
											Podía implementar un patrón.
											Y estos módulos estaban 
organizados en jerarquías,
											y creábamos la jerarquía con 
nuestro propio pensamiento.
											Y realmente había muy poco 
con lo que seguir
											50 años atrás.
											Me llevó a conocer al presidente Johnson.
											He estado pensando en esto por 50 años,
											y hace un año y medio escribí un libro
											""Cómo crear una mente"",
											que tiene la misma tesis,
											pero ahora hay una plétora de evidencia.
											La información que 
obtenemos sobre el cerebro
											en neurociencia se duplica cada año.
											La resolución espacial de los escáneres
cerebrales de todo tipo
											se duplica cada año.
											Ahora podemos ver 
dentro de un cerebro vivo
											y ver conexiones
interneurales individuales
											conectándose en tiempo real,
disparando en tiempo real.
											Podemos ver su cerebro 
crear sus pensamientos.
											Podemos ver sus pensamientos
crear su cerebro,
											que es clave para cómo funciona.
									","
											Il y a 50 ans, j'ai écrit un article
											décrivant comment je pensais 
que le cerveau fonctionnait,
											et je le décrivais
comme une série de modules.
											Chaque module pouvait faire 
des choses selon un modèle,
											et aussi apprendre un modèle, 
s'en rappeler, et l'implémenter.
											Et ces modules s'organisaient 
selon une hiérarchie,
											nous créions cette hiérarchie 
avec notre réflexion.
											on n'en savait peu là-dessus 
il y a 50 ans.
											Ça m'a conduit à rencontrer 
le président Johnson.
											J'y ai réfléchi depuis 50 ans,
											et il y a un an et demi
je publiais le livre
											""How to Create a Mind""
(<i>Comment créer un esprit</i>)
											qui soutient la même théorie,
											mais à l'heure actuelle 
il y a pléthore de preuves.
											La quantité de données
concernant le cerveau
											qui nous vient des neurosiences 
double chaque année.
											La résolution du scanner cérébral
											double elle aussi chaque année.
											Nous pouvons observer
l'intérieur d'un cerveau vivant
											et ainsi voir
ses connections neurologiques
											se faire et s'activer en temps réel.
											Nous pouvons voir 
votre cerveau créer vos pensées.
											Nous pouvons voir vos pensées 
créer votre cerveau,
											ce qui est essentiel pour expliquer
son fonctionnement.
									","
											Vor 50 Jahren beschrieb ich,
											wie das Gehirn funktioniert.
											Demnach besteht 
das Gehirn aus Bestandteilen
											und jedes wendet bestimmte
Verhaltensmuster an.
											Es kann sich Muster aneignen und abrufen
											und neue Verhaltensmuster entwickeln.
											Diese Bestandteile sind
hierarchisch angeordnet,
											und diese Hierarchie bauen 
wir selbst gedanklich auf.
											Aber vor 50 Jahren gab es wenig,
woran wir anknüpfen könnten,
											ich traf zwar Präsident Johnson ...
											Aber 50 Jahre lang machte ich mir 
weiter Gedanken dazu.
											Vor anderthalb Jahren 
veröffentlichte ich das Buch
											""Das Geheimnis des menschlichen Denkens"".
											Darin vertrete ich dieselbe These —
nun durch zahlreiche Belege untermauert.
											Jedes Jahr liefert die Neurowissenschaft
doppelt so viele Daten über das Gehirn.
											Jedes Jahr verdoppelt sich die Auflösung
der bildgebenden Verfahren aller Art.
											Heute können wir die Nervenzellen
dabei beobachten,
											wie sie sich miteinander verbinden,
und dies in Echtzeit.
											Wir können sehen, 
wie im Gehirn Gedanken entstehen,
											wie es selbst daraus entsteht
und demnach, wie es funktioniert.
									",Get ready for hybrid thinking,Ray Kurzweil,9:52,"AI,brain,cloud,evolution,future,technology"
"
","
","
","
",Get ready for hybrid thinking,Ray Kurzweil,9:52,"AI,brain,cloud,evolution,future,technology"
"
											So let me describe briefly how it works.
											I've actually counted these modules.
											We have about 300 million of them,
											and we create them in these hierarchies.
											I'll give you a simple example.
											I've got a bunch of modules
											that can recognize the crossbar to a capital A,
											and that's all they care about.
											A beautiful song can play,
											a pretty girl could walk by,
											they don't care, but they see
a crossbar to a capital A,
											they get very excited and they say ""crossbar,""
											and they put out a high probability
											on their output axon.
											That goes to the next level,
											and these layers are organized in conceptual levels.
											Each is more abstract than the next one,
											so the next one might say ""capital A.""
											That goes up to a higher
level that might say ""Apple.""
											Information flows down also.
											If the apple recognizer has seen A-P-P-L,
											it'll think to itself, ""Hmm, I
think an E is probably likely,""
											and it'll send a signal down to all the E recognizers
											saying, ""Be on the lookout for an E,
											I think one might be coming.""
											The E recognizers will lower their threshold
											and they see some sloppy
thing, could be an E.
											Ordinarily you wouldn't think so,
											but we're expecting an E, it's good enough,
											and yeah, I've seen an E, and then apple says,
											""Yeah, I've seen an Apple.""
									","
											Así que déjenme describir 
cómo funciona brevemente.
											He contado estos módulos.
											Tenemos cerca de 300 millones de ellos,
											y los creamos en estas jerarquías.
											Les daré un ejemplo simple.
											Tengo un montón de módulos
											que pueden reconocer 
la barra cruzada de la letra A,
											y eso es todo lo que les interesa.
											Puede sonar una linda canción,
											puede pasar una linda chica,
											no les importa, 
pero ven la barra de la letra A,
											se entusiasman mucho 
y dicen ""barra cruzada"",
											y ponen una alta probabilidad
											en su axón de salida.
											Eso va al siguiente nivel,
											y estas capas están organizadas 
en niveles conceptuales.
											Cada una es más
abstracta que la anterior,
											así, la siguiente puede
decir ""A mayúscula"".
											Eso sube a un nivel más alto
que puede decir ""Alce"".
											La información fluye hacia abajo también.
											Si el reconocedor de alce ha visto A-L-C,
											pensará, ""Mmm, creo que
una E es probable"",
											y enviará una señal a los
reconocedores de E
											diciendo, ""Estén atentos a una E,
											creo que puede venir una"".
											Los reconocedores de E bajarán su umbral
											y ven algo borroso,
que podría ser una E.
											Normalmente no pensarían eso,
											pero esperamos una E, 
es bastante buena,
											y sí, vi una E, y luego alce dice,
											""Sí, vi un alce"".
									","
											Laissez-moi vous le décrire simplement.
											J'ai en réalité compté ces modules.
											Nous en avons environ 300 millions,
											et nous les créons en hiérarchies.
											Je vais vous donner un exemple simple.
											J'ai un ensemble de modules
											qui reconnaisse 
la barre horizontale de la lettre A,
											et c'est tout ce dont ils s'occupent.
											On peut diffuser une jolie chanson,
une jolie fille peut passer devant vous,
											ils n'en ont rien à faire, 
mais s'ils rencontrent la barre de la A
											ils deviennent alors très actifs 
et disent 'barre',
											et placent alors
une importante probabilité
											sur leur axone de sortie.
											On passe au niveau suivant,
											et ces couches sont organisées 
en différents niveaux conceptuels,
											chacun plus abstrait que le suivant.
Le suivant pourrait alors dire ""A"",
											le message va au niveau supérieur
qui pourrait dire ""Apple"" (<i>pomme</i>)
											L'information va aussi 
dans le sens inverse.
											Si le détecteur d'APPLE voit A-P-P-L,
il va alors se dire :
											« Je pense que la prochaine lettre
sera probablement un E »
											et enverra alors signal aux détecteurs 
de E, leur disant :
											« soyez prêts à trouver un E,
je pense qu'il y en a un qui arrive. »
											Les détecteurs de E 
vont alors baisser leur seuil
											et même si le symbole est approximatif,
le prendront pour un E.
											« D'ordinaire ce n'est pas le cas,
mais ici on attend un E,
											donc c'est bon. Oui, je vois un E. »,
ensuite le détecteur d'APPLE dit :
											« Oui, j'ai bien vu APPLE ».
									","
											Lassen Sie mich dies kurz erläutern.
											Ich habe diese Bestandteile gezählt.
											Wir haben etwa 300 Mio. davon,
und wir bauen sie hierarchisch auf.
											Ich gebe Ihnen ein einfaches Beispiel.
											Ich habe eine Handvoll Bestandteile,
											mit denen wir den waagerechten Balken
im Buchstaben ""A"" erkennen.
											Das ist alles, was sie interessiert.
											Es läuft ein schönes Lied oder
ein schönes Mädchen vorbei —
											das ist ihnen egal.
											Aber sehen sie den Balken in einem ""A"",
rufen sie entzückt ""Balken!""
											und stellen ihre Neuraxonen 
auf ""hohe Wahrscheinlichkeit"" um.
											Dies geht auf die nächste Ebene über.
											Jede Ebene entspricht
einer konzeptuellen Ebene.
											Die Ebenen werden immer abstrakter.
											Die nächste Ebene könnte z. B.
""Großbuchstabe A!"" ausrufen.
											Dann geht es zur nächsten Ebene,
wo es ""Apfel"" heißt.
											Die Information fließt aber
auch nach unten.
											Sobald das entsprechende Bestandteil
die Folge A-P-F-E erkennt,
											mag es zu sich sagen:
""Hm, jetzt kommt wahrscheinlich ein L"".
											Dann schickt es ein Signal
an alle Bestandteile zur L-Erkennung:
											""Haltet Ausschau nach einem L,
es kommt vielleicht eins.""
											Daraufhin senken diese Bestandteile
den Schwellenwert für das L
											und erkennen auch ein schwammiges L.
											Sonst würden sie es nicht tun,
aber man erwartet ein L:
											""Ja, ich habe ein L gesehen"".
											Das ""Apfel-Bestandteil"" entgegnet:
""Ja, es ist das Wort APFEL.""
									",Get ready for hybrid thinking,Ray Kurzweil,9:52,"AI,brain,cloud,evolution,future,technology"
