en,pt,tr,title,speaker,duration,tags
"
","
","
",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
"
											We all know that saving is important
											and is something that we should be doing.
											And yet, overall, we're doing
less and less of it.
									","
											Todos sabemos que poupar é importante
											e que é algo que deveríamos fazer.
											No entanto, de uma forma geral, 
fazemo-lo cada vez menos.
									","
											Para biriktirmenin önemini biliyoruz.
											Yapmamız gerektiğini de.
											Ama bunu gitgide daha az yapıyoruz.
									",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
"
","
","
",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
"
											[The Way We Work]
									","
											[Como funcionamos]
									","
											[Çalışma Şeklimiz]
									",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
"
","
","
",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
"
											We know what we need to do.
											The question is: How do we do it?
											And that's what I'm here to teach you.
									","
											Todos sabemos o que precisamos de fazer.
											A questão é: Como o fazer?
											É isso que estou aqui para vos ensinar.
									","
											Yapmamız gerekeni biliyoruz.
											Soru şu: Bunu nasıl yaparız?
											İşte size bunu öğretmek istiyorum.
									",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
"
","
","
",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
"
											Your savings behavior
isn't a question of how smart you are
											or how much willpower you have.
											The amount we save depends
on the environmental cues around us.
											Let me give you an example.
									","
											O comportamento de poupança não é
uma questão de quão inteligentes são
											ou quanta força de vontade têm.
											A quantia que poupamos
depende dos sinais à nossa volta.
											Deixem-me dar-vos um exemplo.
									","
											Para biriktirme davranışınızla
zekânız arasında bir bağ yok
											veya iradenizle.
											Biriktirdiğimiz miktar,
çevremizdeki ipuçlarıyla ilgili.
											Size bir örnek vereyim.
									",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
"
","
","
",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
"
											We ran a study in which, in one group,
											we showed people
their income on a monthly basis.
											In another group, we showed people
their income on a weekly basis.
											And what we found was that people
who saw their income on a weekly basis
											were able to budget better
throughout the month.
											Now, it's important to know
											that we didn't change
how much money people were receiving,
											we just changed the environment
in which they understood their income.
											And environmental cues
like this have an impact.
									","
											Fizemos um estudo em que, num grupo,
											mostrámos às pessoas
os seus rendimentos mensais.
											Noutro grupo, mostrámos às pessoas
os seus rendimentos semanais.
											Descobrimos que as pessoas que viram 
os seus rendimentos semanais
											tiveram melhor capacidade
de planear despesas ao longo do mês.
											Atenção, é importante realçar
											que não mudámos
a quantia recebida pelas pessoas.
											Mudámos apenas as condições em que
percepcionavam os seus rendimentos.
											As condições que nos rodeiam,
como esta, têm impacto em nós.
									","
											Bir çaışma yaptık,
											buna göre bir gruba
aylık bazda gelirlerini gösterdik.
											Başka bir gruba gelirlerini
haftalık bazda gösterdik.
											Gelirlerini haftalık gören insanların
											ay boyunca daha iyi hesap kitap
yaptığını gözlemledik.
											Şunu da bilmek önemli,
											İnsanların aldığı
para miktarını değiştirmedik,
											sadece gelirlerini anladıkları
çevresel faktörü değiştirdik.
											Bunun gibi çevresel ipuçlarının
büyük etkisi oluyor.
									",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
"
","
","
",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
"
											So I'm not going to share tricks with you
that you already know.
											I'm not going to tell you
how to open up a savings account
											or how to start saving
for your retirement.
											What I am going to share with you
is how to bridge this gap
											from your intentions to save
											and your actions.
											Are you ready?
									","
											Então, não vou partilhar convosco
truques que já conhecem.
											Não vos vou dizer para abrirem
uma conta poupança
											ou para começarem a poupar
para a vossa reforma.
											O que vou partilhar convosco
é como fazer a ponte
											entre as vossas intenções de poupar
e as vossas acções.
											Estão preparados?
Aqui vai a dica número um:
									","
											Zaten bildiğiniz numaraları
paylaşmayacağım.
											Bir mevduat hesabı açmanızı
											ve emekliliğiniz için
para biriktirmenizi söylemeyeceğim.
											Söyleyeceğim şey şu,
biriktirme isteğiniz
											ve hareketleriniz arasındaki o boşluğu
											nasıl kapatırsınız?
											Hazır mısınız?
									",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
"
","
","
",3 psychological tricks to help you save money,Wendy De La Rosa,5:50,"psychology,work,work-life balance,money,business"
