en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",War and what comes after,Clemantine Wamariya,12:43,"family,Africa,refugees,humanity,society"
"
											Words matter.
											They can heal
											and they can kill ...
											yet, they have a limit.
									","
											Las palabras son importantes.
											Pueden sanar
											y pueden matar...
											sin embargo, tienen un límite.
									","
											As palavras são importantes.
											Podem curar
											e podem matar.
											Mas há um limite.
									","
											Les mots ont leur importance.
											Ils peuvent guérir
											mais aussi tuer...
											Toutefois, ils ont leur limite.
									",War and what comes after,Clemantine Wamariya,12:43,"family,Africa,refugees,humanity,society"
"
","
","
","
",War and what comes after,Clemantine Wamariya,12:43,"family,Africa,refugees,humanity,society"
"
											When I was in eighth grade,
											my teacher gave me a vocabulary sheet
											with the word ""genocide.""
											I hated it.
											The word genocide is clinical ...
											overgeneral ...
											bloodless ...
											dehumanizing.
											No word
											can describe
											what this does to a nation.
											You need to know,
											in this kind of war,
											husbands kills wives,
											wives kill husbands,
											neighbors and friends kill each other.
											Someone
											in power
											says,
											""Those over there ...
											they don't belong.
											They're not human.""
											And people believe it.
											I don't want words
											to describe this kind of behavior.
											I want words to stop it.
											But where are the words to stop this?
											And how do we find the words?
											But I believe, truly,
we have to keep trying.
									","
											Cuando estaba en octavo grado,
											mi maestra me dio una hoja de vocabulario
											con la palabra ""genocidio"".
											La odiaba.
											La palabra genocidio es fría...
											demasiado general...
											insensible...
											deshumanizante.
											Ninguna palabra
											puede describir
											lo que esto le hace a una nación.
											Uds. necesitan saberlo,
											en este tipo de guerra,
											los maridos matan a las mujeres,
											las mujeres matan a los maridos,
											vecinos y amigos se matan entre sí.
											Alguien
											con poder
											dice:
											""Aquellos de allí...
											no pertenecen.
											No son humanos"".
											Y la gente lo cree.
											No quiero palabras
											que describan este tipo de conductas.
											Quiero palabras que acaben con esto.
											Pero, ¿dónde están las palabras 
que acaban con esto?
											¿Y cómo encontramos esas palabras?
											Aunque creo, de verdad,
que tenemos que seguir intentándolo.
									","
											Quando eu andava no oitavo ano,
											a minha professora deu-me
uma folha de vocabulário
											com a palavra ""genocídio"".
											Odiei.
											A palavra genocídio é clínica,
											genérica,
											fria,
											desumana.
											Nenhuma palavra
											consegue descrever
											o que isso faz a uma nação.
											É preciso que saibam
											que, neste tipo de guerra,
											os maridos matam as mulheres,
											as mulheres matam os maridos,
											os vizinhos e amigos
matam-se uns aos outros.
											Alguém
											no poder, diz:
											""Aqueles ali
											""não pertencem.
											""Não são humanos"",
											E as pessoas acreditam nele.
											Eu não quero palavras
											que descrevam este tipo de comportamento.
											Quero palavras que acabem com isso.
											Mas onde é que há palavras
que acabem com isso?
											Como é que encontramos essas palavras?
											Acredito, firmemente,
que temos que procurá-las.
									","
											Quand j'étais en quatrième,
											mon professeur m'a donné 
une fiche de vocabulaire
											comprenant le mot « génocide ».
											Je l'ai détesté.
											Le mot génocide est froid...
											trop général...
											pas assez sanglant...
											et déshumanisant.
											Aucun mot
											ne peut décrire
											ses répercussions sur une nation.
											Vous devez savoir que,
											dans ce type de guerre,
											les maris tuent les femmes,
											les femmes tuent les maris,
											les voisins et les amis s'entretuent.
											Quelqu'un
											au pouvoir
											nous dit :
											« Ces gens, là-bas...
											n'ont pas leur place ici.
											Ils ne sont pas humains. »
											Et les gens le croient.
											Je ne demande pas de mots
											pour décrire ce genre de comportement.
											Je demande des mots pour l'arrêter.
											Mais où sont les mots pour arrêter ça ?
											Comment trouvons-nous ces mots ?
											Je pense sincèrement
que nous devons continuer d'essayer.
									",War and what comes after,Clemantine Wamariya,12:43,"family,Africa,refugees,humanity,society"
"
","
","
","
",War and what comes after,Clemantine Wamariya,12:43,"family,Africa,refugees,humanity,society"
"
											I was born in Kigali, Rwanda.
											I felt loved by my entire family
											and my neighbors.
											I was constantly
being teased by everybody,
											especially my two older siblings.
											When I lost my front tooth,
											my brother looked at me and said,
											""Oh, it has happened to you, too?
											It will never grow back.""
									","
											Nací en Kigali, Ruanda.
											Me sentí amada por toda mi familia
											y mis vecinos.
											Bromeábamos constantemente,
											especialmente mis dos hermanos mayores.
											Cuando perdí mi diente frontal,
											mi hermano me miró y dijo:
											""¿Te ha pasado a ti también?
											Nunca volverá a crecer"".
									","
											Nasci em Kigali, no Ruanda.
											Sentia-me amada por toda a minha família
											e pelos meus vizinhos.
											Toda a gente se metia comigo,
											em especial os meus
dois irmãos mais velhos.
											Quando me caiu um dente da frente
											o meu irmão olhou para mim e disse:
											""Oh, isso também te aconteceu?
											""Nunca mais vai crescer nenhum"".
									","
											Je suis née à Kigali, au Rwanda.
											Je me suis sentie aimée
par toute ma famille
											et mes voisins.
											Je me faisais constamment
taquiner par tout le monde,
											surtout ma grande sœur et mon grand frère.
											Quand j'ai perdu ma dent de devant,
											mon frère m'a regardée et m'a dit :
											« Ah, ça t'es arrivé à toi aussi ?
											Elle ne repoussera pas. »
									",War and what comes after,Clemantine Wamariya,12:43,"family,Africa,refugees,humanity,society"
"
","
","
","
",War and what comes after,Clemantine Wamariya,12:43,"family,Africa,refugees,humanity,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									",War and what comes after,Clemantine Wamariya,12:43,"family,Africa,refugees,humanity,society"
"
","
","
","
",War and what comes after,Clemantine Wamariya,12:43,"family,Africa,refugees,humanity,society"
"
											I enjoyed playing everywhere,
											especially my mother's garden
and my neighbor's.
											I loved my kindergarten.
											We sang songs,
											we played everywhere
											and ate lunch.
											I had a childhood
											that I would wish for anyone.
									","
											Disfruté jugando por todos lados,
											especialmente en los jardines 
de mi madre y de mi vecino.
											Me encantaba mi jardín de infancia.
											Cantábamos canciones,
											jugábamos por todos lados
											y almorzábamos.
											Tuve una infancia
											que le desearía a cualquiera.
									","
											Eu gostava de brincar por todo o lado,
											em especial no jardim da minha mãe
e dos meus vizinhos.
											Adorava o pré-escolar.
											Cantávamos cantigas,
											brincávamos por todo o lado
											e almoçávamos.
											Tive uma infância
											que desejaria a toda a gente.
									","
											Je jouais partout,
											surtout dans le jardin de ma mère
et de mes voisins.
											J'adorais mon école.
											On y chantait des chansons,
											on jouait partout
											et on prenait notre déjeuner.
											J'ai passé une enfance
											que je souhaite à tous.
									",War and what comes after,Clemantine Wamariya,12:43,"family,Africa,refugees,humanity,society"
