en,es,tr,title,speaker,duration,tags
"
","
","
","Yes, I survived cancer. But that doesn't define me",Debra Jarvis,16:09,"cancer,health care,identity"
"
											I just met you on a bus,
											and we would really like 
to get to know each other,
											but I've got to get off at the next stop,
											so you're going to tell me 
three things about yourself
											that just define you as a person,
											three things about yourself
											that will help me understand who you are,
											three things that just 
get to your very essence.
											And what I'm wondering
											is, of those three things,
											is any one of them
											surviving some kind of trauma?
											Cancer survivor, rape survivor,
											Holocaust survivor, incest survivor.
									","
											Lo acabo de conocer en un autobús
y de verdad nos gustaría conocernos más,
											pero debo bajarme en la próxima parada,
así que me dirá tres cosas suyas
											que lo definen como persona,
tres cosas sobre Ud.
											que me ayuden a entender quién es,
tres cosas suyas
											que hablen de su esencia misma.
											Y lo que me pregunto es
si de esas tres cosas,
											alguna es 
sobreviviente de algún tipo de trauma.
											Sobreviviente de un cáncer,
sobreviviente de una violación,
											sobreviviente de un holocausto,
sobreviviente de un incesto.
									","
											Sizinle bir otobüste tanıştık
											ve gerçekten birbirimizi tanımak istedik
											ama ben bir sonraki durakta 
inmek zorundaydım,
											bu yüzden bana kendinizle ilgili
üç şey söyleyeceksiniz
											sadece kendinizi tanımlayan
											kendiniz hakkında üç şey
											kim olduğunuzu anlamama yardım edecek
											sizin özünüze inebileceğim üç sey.
											Merak ettiğim şey
											bu üç seyden,
											herhangi biri
											bir tür travmayı atlatmak mı?
											Kanserden kurtulan, tecavüzden kurtulan,
											soykırımdan kurtulan, 
ensest ilişkiden kurtulan.
									","Yes, I survived cancer. But that doesn't define me",Debra Jarvis,16:09,"cancer,health care,identity"
"
","
","
","Yes, I survived cancer. But that doesn't define me",Debra Jarvis,16:09,"cancer,health care,identity"
"
											Ever notice how we tend to identify ourselves
											by our wounds?
											And where I have seen this survivor identity
											have the most consequences
											is in the cancer community.
											And I've been around this 
community for a long time,
											because I've been a hospice 
and a hospital chaplain
											for almost 30 years.
											And in 2005, I was working at a big cancer center
											when I received the news that
											my mother had breast cancer.
											And then five days later,
											I received the news that I had breast cancer.
											My mother and I can be competitive —
											(Laughter) —
											but I was really not trying to
compete with her on this one.
											And in fact, I thought, well,
											if you have to have cancer,
											it's pretty convenient to be working
											at a place that treats it.
									","
											¿Alguna vez notó cuánto 
nos inclinamos a identificarnos
											con nuestras heridas?
											Y donde he visto
que esta identidad de sobreviviente
											tiene más consecuencias, 
es en la comunidad del cáncer.
											He estado muy relacionada 
con esta comunidad por mucho tiempo
											porque he sido capellana de un hospicio
y de un hospital por casi 30 años.
											En el 2005, estaba trabajando
en un gran centro de cáncer
											cuando recibí la noticia
de que mi madre tenía cáncer de seno.
											Y luego, cinco días más tarde, recibí la
noticia de que yo tenía cáncer de seno.
											Mi madre y yo 
podemos ser muy competitivas,
											(Risas)
											pero no estaba tratando
de competir con ella esta vez.
											Si vas a tener cáncer,
es muy conveniente que estés trabajando
											en un lugar donde lo traten.
									","
											Kendimizi yaralarımızla
tanımlama eğilimini
											hiç fark ettiniz mi?
											Bu kurtulan kimliğini
											fazlaca
											kanser hastalarında gördüm.
											Uzunca bir süredir bu grubun etrafındayım
											çünkü neredeyse 30 yıldır darülaceze
											ve hastane rahibesiyim.
											2005 yılında, 
büyük bir kanser merkezinde çalışırken
											annemin göğüs kanseri olduğu
											haberini almıştım.
											5 gün sonra ise
											bende de göğüs kanseri 
olduğunu öğrenmiştim.
											Annemle ben rekabetçi olabiliyoruz
											(Gülüşmeler)-
											fakat bu konuda onunla 
yarışmaya gerçekten çalışmadım.
											düşündüm de , doğrusu
											eğer kanserseniz
											onu tedavi eden bir yerde çalışmak
											oldukça işe yarıyor.
									","Yes, I survived cancer. But that doesn't define me",Debra Jarvis,16:09,"cancer,health care,identity"
"
","
","
","Yes, I survived cancer. But that doesn't define me",Debra Jarvis,16:09,"cancer,health care,identity"
"
											But this is what I heard from 
a lot of outraged people.
											What?
											You're the chaplain.
											You should be immune.
											Like, maybe I should have just gotten off
											with a warning instead of an actual ticket,
											because I'm on the force.
											So I did get my treatment at the
cancer center where I worked,
											which was amazingly convenient,
											and I had chemotherapy
											and a mastectomy, and a saline implant put in,
											and so before I say another word,
let me just say right now,
											this is the fake one. (Laughter)
											I have found that I need to get that out of the way,
											because I'll see somebody go
											""Oh, I know it's this one.""
											And then I'll move or I'll 
gesture and they'll go,
											""No, it's that one.""
											So now you know.
									","
											Sin embargo, esto fue lo que oí
de muchísima gente indignada.
											""¿Qué?,
											¡tú eres la capellana!
											¡Deberías ser inmune!""
											Como si yo debiera recibir
solo una advertencia
											en lugar de una multa,
por el hecho de pertenecer a la policía.
											Fui tratada en el centro en que trabajaba,
											lo que resultó muy conveniente,
me hicieron quimioterapia,
											y una mastectomía,
y me pusieron un implante
											de solución salina...
											y antes de seguir,
											déjenme decirles,
que esta es la falsa.
											(Risas)
											Descubrí que necesito salir de eso
o veré a alguien diciendo,
											""¡Oh, seguro que es esa!"".
											Y cuando me mueva
o haga algún gesto, dirán,
											""¡No, es aquella!""
											Así que ya todos saben.
											Aprendí mucho como paciente,
y una de las cosas más sorprendentes
									","
											Ama çok sayıda öfkeli insandan 
şunu duydum:
											""Ne?
											Sen rahibesin.
											Dokunulmaz olmalısın.""
											Sanki, hastalık biletini almak yerine
											sadece bir uyarı almalıydım
											çünkü ilahi taraftaydım.
											Çalıştığım kanser merkezinde tedavi oldum
											ki bu şaşırtıcı şekilde rahattı.
											Kemoterapi aldım, mememi aldırdım
											ve silikon yaptırdım
											ve başka bir şey söylemeden önce 
hemen belirteyim
											sahte olan bu. (Kahkahalar)
											Bunu aradan çıkarmam gerektiğini anladım
											çünkü birisini şöyle göreceğim:
											""Oh, bence bu.""
											Sonra hareket edeceğim ya da 
işaret edeceğim ve şöyle olacak:
											""Hayır, diğeri.""
											Neyse şimdi biliyorsunuz.
									","Yes, I survived cancer. But that doesn't define me",Debra Jarvis,16:09,"cancer,health care,identity"
"
","
","
","Yes, I survived cancer. But that doesn't define me",Debra Jarvis,16:09,"cancer,health care,identity"
"
											I learned a lot being a patient,
											and one of the surprising things was
											that only a small part of the cancer experience
											is about medicine.
											Most of it is about feelings and faith
											and losing and finding your identity
											and discovering strength
											and flexibility you never even knew you had.
											It's about realizing that
											the most important things in life are
											not things at all, but relationships,
											and it's about laughing in the face of uncertainty
											and learning that the way to
get out of almost anything
											is to say, ""I have cancer.""
									","
											fue que solo una pequeña parte
de la experiencia del cáncer
											tiene que ver con medicina.
											La mayor parte tiene que ver 
con sentimientos y fe,
											y con perder y encontrar tu identidad,
y con descubrir la fortaleza
											y la flexibilidad
que nunca pensaste que tenías.
											Tiene que ver con descubrir
que las cosas más importantes de la vida
											no son para nada los objetos, 
sino las relaciones,
											y tiene que ver con reírse
en la cara de la incertidumbre
											y con aprender
que la forma de liberarse de casi todo
											es diciendo, ""Tengo cáncer"".
											Lo otro que aprendí fue
que no se tiene que asumir la identidad
									","
											Hasta olunca çok şey öğrendim ve
											şaşırtıcı olan şeylerden biri
											kanser deneyiminin çok küçük bir bölümü
											tıp ile ilgiliydi.
											Büyük bir bölümü duygular, inanç,
											kimliğini kaybetmek ve bulmak
											daha önce sahip olduğunuzu
bile bilmediğiniz
											gücü ve esnekliği keşfetmekle ilgilidir.
											Hayattaki en önemli şeylerin
											düşündükleriniz değil,
											aslında ilişkilerin
önemli olduğunu anlamaktır.
											Belirsizliğin yüzüne gülmek ve
											neredeyse her şeyden kaçmanın yolunun
"" Ben kanserim.""
											diyerek olduğunu öğrenmektir.
									","Yes, I survived cancer. But that doesn't define me",Debra Jarvis,16:09,"cancer,health care,identity"
"
","
","
","Yes, I survived cancer. But that doesn't define me",Debra Jarvis,16:09,"cancer,health care,identity"
"
											So the other thing I learned was that
											I don't have to take on ""cancer survivor""
											as my identity,
											but, boy, are there powerful forces
											pushing me to do just that.
											Now, don't, please, misunderstand me.
											Cancer organizations
											and the drive for early screening
											and cancer awareness and cancer research
											have normalized cancer,
											and this is a wonderful thing.
											We can now talk about cancer
											without whispering.
											We can talk about cancer and
we can support one another.
											But sometimes, it feels
											like people go a little overboard
											and they start telling us how we're going to feel.
									","
											de ""sobreviviente de cáncer"",
											pero que, señor, hay fuerzas poderosas
											empujándonos a hacer exactamente eso.
											Pero, por favor, no me malentiendan.
											Las organizaciones que trabajan
con el cáncer
											y las campañas en pro
de la detección temprana
											y la conciencia sobre el cáncer
y la investigación sobre el cáncer,
											han hecho de él algo normal,
y eso es algo maravilloso.
											Hoy podemos hablar del cáncer
sin necesidad de susurrar.
											Podemos hablar del cáncer
y podemos apoyarnos el uno al otro.
											Pero a veces, se siente
como si la gente se sobreactuara un poco
											ya que empieza a decirnos
cómo nos vamos a sentir.
											Una semana después de mi cirugía,
más o menos,
									","
											Öğrendiğim diğer şey ise
											""kanserden kurtulan"" 
ifadesini kişiliğimin bir parçası yapmak
											zorunda değilim.
											ama, bunu yapmam için beni itekleyen
											etkili güçler yok mu!
											Şimdi, beni lütfen yanlış anlamayın.
											Kanser dernekleri
											erken görüntüleme çabası
											kanser farkındalığı ve araştırmaları
											kanseri normalleştirdi.
											Bu harika bir şey.
											Şimdi kanser hakkında fısıldamadan
											konuşabiliyoruz.
											Kanser hakkında konuşabiliyor 
ve birbirimizi destekleyebiliyoruz.
											Ama bazen, insanlar
											ölçüyü biraz kaçrıyor ve bize
											neler hissedeceğimizi 
anlatmaya başlıyorlar.
									","Yes, I survived cancer. But that doesn't define me",Debra Jarvis,16:09,"cancer,health care,identity"
