en,es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											Thank you very much.
											Now, I've got a story for you.
											When I arrived off the plane,
											after a very long journey from the West of England,
											my computer, my beloved laptop,
											had gone mad,
											and had — oh! — a bit like that! —
											and the display on it —
											anyway, the whole thing had burst.
											And I went to the IT guys here
											and a gentleman mended my computer,
											and then he said, ""What are you doing here?""
											and I said ""I'm playing the cello and I'm doing a bit of singing,""
											and he said, ""Oh, I sort of play the cello as well.""
											And I said, ""Do you really?""
											Anyway, so you're in for a treat,
											because he's fantastic, and his name's Mark.
									","
											Muchas gracias.
											Tengo una historia que contaros.
											Cuando bajé del avión,
											después de un largo viaje desde el oeste de Inglaterra,
											mi ordenador, mi querido portátil,
											se había vuelto loco
											y había...¡Ah!...¡Algo así!
											y la pantalla...
											...bueno, se rompió todo.
											Fuí a ver a los chicos de Tecnologías de la Información
											y un caballero arregló mi ordenador
											y me preguntó: ""¿Qué te ha traído aquí?""
											y le dije: ""Vengo a tocar el chelo y a cantar un poco""
											él dijo: ""Yo también toco el chelo""
											Y yo le dije: ""¿En serio?""
											Y aquí está, para pasar un buen rato
											porque ¡es fantástico! Se llama Mark.
									","
											Muito obrigada.
											Tenho uma história para vocês.
											Quando saí do avião,
											após uma longa viagem
do Oeste da Inglaterra,
											o meu computador, o meu amado portátil
											passou-se,
											foi... (Estrondo) 
— uma coisa deste género! —
											e o ecrã...
											estourou tudo.
											Eu dirigi-me à assistência técnica aqui
											e um cavalheiro arranjou-me 
o computador e depois disse:
											""O que é que está a fazer aqui?""
											Eu disse: ""Venho tocar violoncelo
e cantar um pouco.""
											E ele disse: 
""Oh, eu também toco violoncelo.""
											E eu disse: ""A sério?""
											De qualquer modo, foi uma surpresa enorme
											porque ele é ótimo, chama-se Mark.
									","
											Çok teşekkür ederim.
											Şimdi, size bir hikaye anlatacağım.
											İngiltere'nin batısında başlayan
											oldukça uzun bir yolculuktan sonra uçaktan indiğimde
											bilgisayarım, sevgili dizüstü bilgisayarım,
											kafayı yemişti,
											ve ah! - işte buna benzeyen birşey-
											ve ekranı -
											her neyse, herşey uçmuştu.
											Sonra buradaki Bilgi İşlem elemanlarına gittim
											ve bir beyefendi bilgisayarımı tamir etti,
											ve ""Burada ne yapacaksın?"" diye sordu,
											ben de ""Çello çalıyorum ve biraz da şarkı söylüyorum,"" dedim,
											ve o, ""Aa, ben de biraz çello çalıyorum"" dedi.""
											Ve ben, ""Gerçekten mi?"" dedim.
											Her neyse, yani sizler bu gösteriyi izleyebiliyorsunuz,
											çünkü o harika, ve onun ismi Mark.
									","
											Merci beaucoup.
											Voilà, j'aimerais vous raconter une histoire.
											Lorsque j'ai débarqué de l'avion,
											après un long voyage depuis l'ouest de l'Angleterre,
											mon ordinateur, mon bien-aimé ordinateur portable,
											était devenu incontrôlable,
											et il avait — oh! — un peu comme cela! —
											et l'affichage —
											bref, il était complètement planté.
											Et je suis allé voir les informaticiens d'ici
											et un type sympa a réparé mon ordinateur,
											et puis il m'a demandé, ""Que faites-vous ici?""
											et je lui ai répondu ""Je joue du violoncelle et je chante aussi un peu,""
											et il m'a dit ""Oh! Il m'arrive aussi de jouer du violoncelle.""
											Et je lui ai dit, ""Ah oui, vraiment?""
											Quoi qu'il en soit, vous allez vous régaler,
											parce qu'il est fantastique, et il se nomme Mark.
									","
											Vielen Dank.
											Ich muss Ihnen eine Geschichte erzählen.
											Als ich nach einem sehr langen Flug
											von Westengland hier auf dem Flugplatz ankam,
											spielte mein Computer, mein heiß geliebtes Laptop,
											verrückt und hatte -
											Huch! Ja, so ähnlich -
											und sein Display -
											naja, auf jeden Fall war das Ding kaputt.
											Und ich ging zu den IT-Leuten hier,
											und einer von den Herren reparierte meinen Computer
											und fragte mich dann: ""Was haben Sie denn hier vor?""
											Ich sagte: ""Ich spiele Cello und singe ein bisschen.""
											Und er sagte: ""Oh, Cello spiele ich auch.""
											Und ich: ""Wirklich?""
											Jedenfalls kann ich Sie jetzt zu einem Leckerbissen einladen,
											denn er ist fantastisch, und sein Name ist Mark.
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											I am also joined by my partner in crime, Thomas Dolby.
									","
											Me acompaña también mi cómplice, Thomas Dolby.
									","
											Também sou acompanhada pelo meu
cúmplice, Thomas Dolby.
									","
											Suç ortağım Thomas Dolby de bizimle beraber.
									","
											Je suis aussi accompagnée par mon complice, Thomas Dolby.
									","
											Außerdem werde ich von meinem Partner, Thomas Dolby, begleitet.
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											This song is called ""Farther than the Sun.""
									","
											Esta canción se llama ""Más lejos que el sol"".
									","
											Esta música chama-se
""Mais Longe do que o Sol.""
									","
											Bu şarkının ismi ""Güneşten daha uzak""
									","
											Cette chanson s'appelle ""Plus loin que le Soleil.""
									","
											Dies Lied heißt ""Farther than the Sun"" (""Weiter als die Sonne"").
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											(Music)
									","
											(Música)
									","
											(Música)
									","
											(Müzik)
									","
											(Musique)
									","
											(Musik)
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ Strung in the wind I called you ♫
									","
											♪ Atrapada en el viento, te llamé
									","
											♫ Enfiada no vento, eu chamei por ti ♫
									","
											♫ Rüzgarda asılıyken sana seslendim ♫
									","
											♫ Piégée par le vent je t'appelais ♫
									","
											♫ Wie eine im Wind erklingende Saite rief ich dich, ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ but you did not hear ... ♫
									","
											♪ pero no me oíste.
									","
											♫ Mas tu não ouviste... ♫
									","
											♫ ama duymadın ... ♫
									","
											♫ mais tu n'entendais pas ... ♫
									","
											♫ aber du hast mich nicht gehört ... ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ And you're a plant that needs poor soil ♫
									","
											♪ Eres una planta que necesita de tierra pobre
									","
											♫ Tu és uma planta
que precisa de solo pobre ♫
									","
											♫ Ve sen saf toprağa ihytiyacı olan sabansın ♫
									","
											♫ Et tu es une plante qui se contente d'une terre pauvre ♫
									","
											♫ Du bist eine Pflanze, die mageren Boden braucht, ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ and I have treated you too well ♫
									","
											♪ y te he tratado demasiado bien
									","
											♫ E eu tratei-te demasiado bem ♫
									","
											♫ ve ben sana çok iyi davrandım ♫
									","
											♫ et je t'ai traité trop bien ♫
									","
											♫ doch ich hab dich zu gut behandelt, ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ to give up flowers ... ♫
									","
											♪ como para que florezcas.
									","
											♫ Para desistir de flores ♫
									","
											♫ çiçekleri bırak diye ... ♫
									","
											♫ pour renoncer aux fleurs ... ♫
									","
											♫ um auf Blumen zu verzichten ... ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ Oh, I have been too rich for you ... ♫
									","
											♪ He sido demasiado fértil para tí.
									","
											♫ Oh, eu tenho sido
demasiado rica para ti ♫
									","
											♫ Oh, Ben senin için çok zengindim ♫
									","
											♫ Oh, j'ai été trop généreuse avec toi ... ♫
									","
											♫ Oh, ich war zu ergiebig für dich ... ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ Farther than the sun from me ♫
									","
											♪ Más lejos de mí que el sol,
									","
											♫ Mais distante de mim do que o sol ♫
									","
											♫ Benim için güneşten daha da uzaktın ♫
									","
											♫ Plus loin de moi que le soleil ♫
									","
											♫ Weiter weg von mir als die Sonne. ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ Farther than I'd have you be ♫
									","
											♪ más lejos de lo que nunca pensé que estarías.
									","
											♫ Mais distante do que
onde eu queria que estivesses ♫
									","
											♫ Benim seninle olabileceğimden daha da ♫
									","
											♫ Plus loin que je ne le voudrais ♫
									","
											♫ Weiter weg als ich dich gern hätte. ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ And I go north, I get so cold ♫
									","
											♪ Al ir hacia el norte, siento tanto frío,
									","
											♫ Eu vou para norte, fico tão fria ♫
									","
											♫ Kuzey'e gittiğimde çok üşüdüm ♫
									","
											♫ Lorsque je vais au nord j'ai si froid ♫
									","
											♫ Wenn ich nach Norden gehen, wird mir so kalt. ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ My heart is lava under stone ♫
									","
											♪ mi corazón es lava bajo piedra.
									","
											♫ O meu coração é lava
debaixo de uma pedra ♫
									","
											♫ Kalbim taşın altındaki lav gibi ♫
									","
											♫ Mon cœur est de la lave sous la pierre ♫
									","
											♫ Mein Herz ist wie Lava unterm Gestein. ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ You are not worthy ♫
									","
											♪ No mereces la pena,
									","
											♫ Não és merecedor ♫
									","
											♫ Değmezsin ♫
									","
											♫ Tu ne le mérites pas ♫
									","
											♫ Du bist es nicht wert. ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ You are not worthy ... ♫
									","
											♪ no mereces la pena.
									","
											♫ Não és merecedor ♫
									","
											♫ Değmezsin ♫
									","
											♫ Tu ne le mérites pas ... ♫
									","
											♫ Du bist es nicht wert ... ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ With your calculating eyes ♫
									","
											♪ Con tus ojos calculadores
									","
											♫ Com os teus olhos calculadores ♫
									","
											♫ Hesap yapan gözlerinle ♫
									","
											♫ Dans tes yeux calculateurs ♫
									","
											♫ Mit deinen berechnenden, ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ spinning figures ♫
									","
											♪ hilando formas,
									","
											♫ Figuras giratórias ♫
									","
											♫ dönme hareketlerinle ♫
									","
											♫ Les chiffres défilent ♫
									","
											♫ Zahlen drehenden Augen ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
","
","
","
","
","
",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
"
											♫ you cannot see me ♫
									","
											♪ no puedes verme,
									","
											♫ Não me consegues ver ♫
									","
											♫ beni göremezsin ♫
									","
											♫ tu ne peux pas me voir. ♫
									","
											♫ kannst du mich nicht sehen. ♫
									",Casting a spell on the cello,Caroline Lavelle,7:39,"cello,entertainment,music,performance,vocals,live music"
