es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",A cyber-magic card trick like no other,Marco Tempest,6:35,"illusion,magic,technology"
"
											Buenos días. La magia es una excelente forma
											de estar siempre un paso adelante de la realidad,
											para hacer posible hoy
											lo que la ciencia hará realidad mañana.
											Como mago cibernético, 
combino elementos de ilusión
											con ciencia, para hacernos sentir
cómo las tecnologías futuras
											podrían ser percibidas.
									","
											Günaydın. Sihir, gerçeklik virajında
											öne geçmek için harika bir yoldur;
											bilimin yarın gerçek yapacağı şeyleri
											bugün mümkün kılmaktır.
											Bir siber-sihirbaz olarak ben, illüzyon öğelerini
											ve bilimi, gelecekteki teknolojinin nasıl deneyimlenebileceğini
											hissettirmek için birleştiririm.
									","
											Good morning. So magic is an excellent way
											for staying ahead of the reality curve,
											to make possible today
											what science will make a reality tomorrow.
											As a cyber-magician, I combine elements of illusion
											and science to give us a feel of how future technologies
											might be experienced.
									","
											Bonjour. La magie est une très bonne manière
											de prendre de l'avance sur la réalité,
											de rendre possible aujourd'hui
											ce que la science rendra réel demain.
											En tant que cyber-magicien, j'associe une part d'illusion
											à une part de science 
pour nous donner un avant goût de ce que sera
											la technologie de demain.
									","
											Guten Morgen. Magie ist
ein hervorragender Weg,
											um der Realitätskurve
voraus zu sein,
											um heute das
möglich zu machen,
											was die Wissenschaft morgen
wirklich werden lässt.
											Als Cyber-Magier verbinde
ich die Elemente der Illusion
											mit der Wissenschaft, um uns ein Gefühl
zu vermitteln, wie zukünftige Technologien
											erlebt werden könnten.
									",A cyber-magic card trick like no other,Marco Tempest,6:35,"illusion,magic,technology"
"
","
","
","
","
",A cyber-magic card trick like no other,Marco Tempest,6:35,"illusion,magic,technology"
"
											Seguro que escucharon 
acerca del ""Google's Project Glass"".
											Es una nueva tecnología.
Uno mira a través de las lentes
											y el mundo que ve está 
aumentado con información:
											nombres de lugares, monumentos, edificios,
											quizá algún día incluso con los nombres de
las personas que verán pasar por la calle.
											Estos son mis lentes de ilusión.
											Son un poco mas grandes. Son un prototipo.
											Cuando uno mira a través de ellos, puede meterse
											en la mente de un ilusionista cibernético.
									","
											Hepiniz muhtemelen Google'ın Gözlük Projesini duydunuz.(Project Glass)
											Bu yeni bir teknoloji. Bunlarla bakıyorsunuz
											ve gördüğünüz dünya verilerle zenginleştirilmiş oluyor:
											yerlerin isimleri, anıtlar, binalar,
											hatta belki bir gün sokakta yanınızdan geçen yabancıların isimleri.
											İşte bu da benim illüzyon gözlüğüm.
											Biraz daha büyük. Bu bir prototip.
											Ve bununla baktığınızda, siber-illüzyonistin
											zihnine bir anlık göz atmış oluyorsunuz.
									","
											You've probably all heard of Google's Project Glass.
											It's new technology. You look through them
											and the world you see is augmented with data:
											names of places, monuments, buildings,
											maybe one day even the names of the strangers that pass you on the street.
											So these are my illusion glasses.
											They're a little bigger. They're a prototype.
											And when you look through them, you get a glimpse
											into the mind of the cyber-illusionist.
									","
											Vous avez probablement tous entendu parler du Project Glass de Google.
											C'est une nouvelle technologie. A travers ces lunettes
											le monde que vous observez est ""augmenté"" à l'aide d'informations :
											des noms de lieux, de monuments, de bâtiments,
											peut-être même un jour les noms de parfaits inconnus que l'on croiserait dans la rue.
											Donc voici mes lunettes d'illusion.
											Elles sont légèrement plus grosses. 
Ce n'est qu'un prototype.
											En regardant à travers ces lunettes, vous pouvez vous mettre
											dans la peau du cyber-illusioniste.
									","
											Sie haben wahrscheinlich alle
von Googles ""Project Glass"" gehört.
											Es ist eine neue Technologie.
Man schaut durch diese Brille
											und sieht die Welt
durch Daten erweitert:
											Namen von Orten,
Monumenten, Gebäuden,
											vielleicht eines Tages sogar die Namen von
Fremden, die einem auf der Straße begegnen.
											Das hier ist nun meine
Illusionsbrille.
											Sie ist ein bisschen größer.
Sie ist ein Prototyp.
											Und wenn man hindurchschaut,
kann man einen Blick
											in die Gedanken eines
Cyber-Illusionisten erhaschen.
									",A cyber-magic card trick like no other,Marco Tempest,6:35,"illusion,magic,technology"
"
","
","
","
","
",A cyber-magic card trick like no other,Marco Tempest,6:35,"illusion,magic,technology"
"
											Déjenme mostrarles lo que quiero decir.
											Solo necesitamos una carta. Cualquiera sirve.
											Esta. Y le hacemos una marca para reconocerla
											cuando volvamos a verla.
											Listo. Una marca apreciable.
											Volvamos a ponerla en el mazo,
											en el medio, y empecemos.
									","
											Size ne demek istediğimi göstereyim.
											Tek ihtiyacımız bir oyun kartı. Herhangi bir kart işimizi görür.
											Bunun gibi. İzin verin işaretleyeyim ki tekrar gördüğümüzde
											tanıyabilelim.
											Tamam. Çok belirgin bir işaret.
											Ve onu desteye geri koyalım,
											ortalara bir yere ve başlayalım.
									","
											Let me show you what I mean.
											All we need is a playing card. Any card will do.
											Like this. And let me mark it so we can recognize it
											when we see it again.
											All right. Very significant mark.
											And let's put it back into the deck,
											somewhere in the middle, and let's get started.
									","
											Laissez-moi vous montrer.
											Tout ce dont nous avons besoin, c'est d'une carte, n'importe laquelle.
											Comme celle-la. Et laissez moi la marquer pour qu'on puisse le reconnaître
											quand il réapparaîtra.
											Très bien. Une marque bien visible.
											Et remettons la carte dans le jeu,
											quelque part au milieu, et commençons.
									","
											Ich zeige Ihnen,
was ich meine.
											Alles, was wir brauchen, ist eine
Spielkarte, irgendeine beliebige Karte.
											So wie diese. Ich markiere sie
nun, damit wir sie erkennen,
											wenn wir sie wieder sehen.
											In Ordnung. Ein sehr
markantes Zeichen.
											Nun geben wir sie
in den Stapel zurück,
											irgendwo in die Mitte, und
lassen Sie uns anfangen.
									",A cyber-magic card trick like no other,Marco Tempest,6:35,"illusion,magic,technology"
"
","
","
","
","
",A cyber-magic card trick like no other,Marco Tempest,6:35,"illusion,magic,technology"
"
											(Música)
									","
											(Müzik)
									","
											(Music)
									","
											(Musique)
									","
											(Musik)
									",A cyber-magic card trick like no other,Marco Tempest,6:35,"illusion,magic,technology"
"
","
","
","
","
",A cyber-magic card trick like no other,Marco Tempest,6:35,"illusion,magic,technology"
"
											Máquina: El sistema está listo. Obteniendo imagen.
									","
											Ses: Sistem hazır. Görüntü alınıyor.
									","
											Voice: System ready. Acquiring image.
									","
											Voix : Système opérationnel. Acquisition visuelle.
									","
											Stimme: System bereit. Lade Bild.
									",A cyber-magic card trick like no other,Marco Tempest,6:35,"illusion,magic,technology"
"
","
","
","
","
",A cyber-magic card trick like no other,Marco Tempest,6:35,"illusion,magic,technology"
