en,fr,title,speaker,duration,tags
"
","
",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
											I feel incredibly lucky
											to be from a country
											that's generally considered
to be the best place in the world
											to be a woman.
									","
											J'ai la chance incroyable
											de venir d'un pays
											qui est considéré comme étant
le meilleur endroit du monde
											pour les femmes.
									",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
","
",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
											In 1975, when I was seven years old,
											women in Iceland went on a strike.
											They did no work that day,
											whether they held professional jobs
											or had the work of the home.
											They marched into
the center of Reykjavík —
											90 percent of women participated —
											and peacefully and in solidarity
											asked for equality.
											Nothing worked in Iceland that day,
											because nothing works
when women are not at work.
									","
											En 1975, quand j'avais sept ans,
											les Islandaises ont fait la grève.
											Ce jour-là, elles n'ont pas travaillé,
											qu'elles aient un emploi professionnel
											ou qu'elles travaillent
comme mères au foyer.
											Elles ont défilé jusqu'au centre
de Reykjavik.
											90% des femmes ont participé.
											Elles ont manifesté dans le calme
et la solidarité
											pour exiger l'égalité.
											Ce jour-là, rien n'a pu
fonctionner en Islande.
											Rien ne fonctionne quand les femmes
ne sont pas au travail.
									",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
","
",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
											(Applause)
									","
											(Applaudissements)
									",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
","
",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
											Five years later,
Icelanders had the courage
											to be the first country in the world
											to democratically elect a woman
as their president.
											I will never forget this day,
											that President Vigdís,
as we know her by her first name,
											stepped out on the balcony
of her own home,
											a single mom with her daughter
by her side as she had won.
									","
											Cinq ans plus tard,
les Islandais ont eu le courage
											d'être le premier pays au monde
											à élire démocratiquement
une femme à la présidence.
											Je n'oublierai jamais ce jour-là.
											Présidente Vigdis — nous l'appelons
par son prénom —
											est sortie sur le balcon de sa maison
											avec sa fille, qu'elle élevait
en tant que mère célibataire,
											à l'annonce de sa victoire.
									",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
","
",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
											(Applause)
									","
											(Applaudissements)
									",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
","
",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
											This woman was an incredible role model
											for me and everyone
growing up at that time,
											including boys.
											She frequently shares the story
of how a young boy approached her
											after a couple of terms in office
											and asked, ""Can boys
really grow up to be president?""
									","
											Cette femme a été un modèle incroyable
											pour moi et pour tous ceux
de ma génération,
											y compris les garçons.
											Elle raconte souvent cette anecdote :
un jeune garçon,
											après ses deux premiers mandats,
											lui a demandé : « C'est vrai que
les garçons peuvent devenir président ? »
									",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
","
",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
											(Laughter)
									","
											(Rires)
									",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
","
",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
											Role models really matter,
											but even with such strong role models
											who I am so grateful for,
											when I was encouraged
to run for president,
											my first reaction was,
""Who am I to run for president?
											Who am I to be president?""
									","
											Avoir des modèles d'identification
est important,
											mais même avec des modèles si forts,
											dont je suis si reconnaissante,
											quand on m'a poussée
à être candidate à la présidence,
											je me suis d'abord dit : « Qui suis-je 
pour vouloir être présidente ?
											Qui suis-je pour être présidente? »
									",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
"
","
",It's time for women to run for office,Halla Tómasdóttir,19:18,"culture,democracy,gender equality,government,motivation,politics,inequality,social change,media,television,women"
