es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
											Los químicos orgánicos
hacen moléculas,
											moléculas muy complicadas,
											fraccionando grandes moléculas
en otras más pequeñas
											e ingeniería inversa.
											Y, como químico,
											una de las cosas que mi grupo de investigación
quería responder un par de años atrás era:
											¿podemos hacer un juego universal
de química de verdad genial?
											En esencia, ¿podemos hacer
de la química una aplicación?
									","
											Os químicos orgânicos criam moléculas,
											moléculas muito complicadas,
											partindo uma grande molécula em 
moléculas pequenas
											e usando retrotécnica.
											Como químico,
											uma das coisas que queria perguntar ao meu
grupo de investigação há alguns anos é:
											será que conseguimos criar um conjunto
universal de química mesmo fixe?
											Basicamente, podíamos reduzir a química 
a uma aplicação?
									","
											Organik kimyacılar molekülleri,
											çok karmaşık molekülleri,
											büyük bir molekülü, küçük moleküllere ayırarak
											ve tersine mühendislikle şekillendirirler.
											Ve bir kimyacı olarak,
											araştırma grubuma birkaç yıl önce sormak istediklerimden biri de şuydu,
											gerçekten evrensel bir kimya seti yapabilir miyiz?
											Esas itibariyle, kimyayı ""uygulama"" haline getirebilir miyiz?
									","
											Organic chemists make molecules,
											very complicated molecules,
											by chopping up a big molecule into small molecules
											and reverse engineering.
											And as a chemist,
											one of the things I wanted to ask my research group a couple of years ago is,
											could we make a really cool universal chemistry set?
											In essence, could we ""app"" chemistry?
									","
											Les chimistes organiques fabriquent des molécules,
											des molécules très compliquées,
											en découpant une grosse molécule 
en petites molécules
											et grâce à la rétro-ingénierie.
											En tant que chimiste,
											une des choses que j'ai voulu demander 
à mon groupe de recherche il y a deux ans est,
											peut-on vraiment fabriquer 
un set de chimie vraiment sympa ?
											C’est-à-dire peut-on mettre la chimie dans une « app » ?
									","
											Organische Chemiker bilden Moleküle,
											sehr komplexe Moleküle,
											indem sie ein großes Molekül in kleine Moleküle teilen
											und durch Reverse Engineering.
											Und als Chemiker
											habe ich meine Forschungsgruppe 
vor ein paar Jahren gefragt:
											""Könnten wir ein richtig cooles 
universelles Chemies-Set herstellen?""
											Im Wesentlichen, ob wir eine 
Chemie-App machen könnten.
									",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
","
","
","
","
","
",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
											¿Qué quiere decir esto
y cómo podríamos hacerlo?
											Bien, para comenzar
											tomamos una impresora 3D
											y empezamos a imprimir nuestros vasos
y tubos de ensayo de una parte
											e imprimir las moléculas
al mismo tiempo, por la otra,
											y las combinamos en lo que
llamamos ""reactionware"".
											Y así, imprimiendo vasijas
y haciendo química a la vez,
											comenzamos a tener acceso a las herramientas
universales de la química.
									","
											O que quereria isto dizer e como o faríamos?
											Para começar a fazer isto,
											pegamos numa impressora 3D
											e começámos por imprimir provetas
e tubos de ensaio num lado,
											imprimir, ao mesmo tempo, 
a molécula noutro lado
											e combinar os dois naquilo que chamamos 
""louça de reação""
											Assim, ao imprimirmos o recipiente e fazermos
a reação química ao mesmo tempo,
											poderemos começar a aceder a este
conjunto universal de química.
									","
											Şimdi bu ne anlama geliyordu ve bunu nasıl yapabilirdik?
											Bunu yapmaya başlamak için,
											3 boyutlu bir yazıcı aldık ve
											bir taraftan deney şişelerimizi ve test tüplerimizi yazdırırken
											aynı zamanda diğer taraftan da molekülü yazdırdık
											ve bunları tepkime-donanımı adını verdiğimiz şeyde birleştirdik.
											Ve böylece aletleri yazdırırken aynı zamanda kimya yaparak,
											kimyanın evrensel araç takımına erişmeye başlayabiliriz.
									","
											Now what would this mean, and how would we do it?
											Well to start to do this,
											we took a 3D printer
											and we started to print our beakers and our test tubes on one side
											and then print the molecule at the same time on the other side
											and combine them together in what we call reactionware.
											And so by printing the vessel and doing the chemistry at the same time,
											we may start to access this universal toolkit of chemistry.
									","
											Qu'est-ce que ça signifie, et comment peut-on le faire ?
											Pour commencer,
											nous avons pris une imprimante 3D
											et nous avons commencé à imprimer 
les béchers et les éprouvettes d'un côté
											puis nous avons imprimer la molécule 
en même temps de l'autre côté
											et nous les avons combinés 
dans ce que nous appelons un produit de réaction.
											Ainsi, en imprimant le récipient 
et la chimie en même temps,
											nous pouvons accéder à ce kit de chimie universel.
									","
											Was würde das bedeuten, 
und wie würden wir das tun?
											Um damit anzufangen,
											nahmen wir einen 3D-Drucker,
											und wir begannen, unsere Becher und unsere Reagenzgläser auf der einen Seite zu drucken,
											und dann das Molekül gleichzeitig 
auf der anderen Seite zu drucken,
											und sie zu der sogenannten 
Reaktionsware zu kombinieren.
											Und durch das gleichzeitige 
Drucken des Reaktors und der Chemie
											könnten wir anfangen, auf diesen universellen Werkzeugkasten für Chemie zuzugreifen.
									",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
","
","
","
","
","
",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
											¿Y eso qué significa?
											Bien, si podemos integrar las redes biológicas
y químicas como una máquina de búsqueda,
											si uno tiene una célula enferma
y necesita curarla
											o una bacteria y quiere matarla,
											si tiene esta integración
en su equipo
											al mismo tiempo, y aplican la química,
											podrán hacer medicinas
de una forma nueva.
									","
											Agora, o que é que isto quer dizer?
											Bem, se conseguirmos incluir redes biológicas
e químicas como se fossem um motor de busca,
											de modo a que se tiverem uma
célula doente que querem tratar
											ou uma bactéria que querem matar,
											se tiverem isto incluído no vosso aparelho 
ao mesmo tempo
											e fizerem a química,
											podem estar a fazer drogas de uma nova forma.
									","
											Şimdi bu ne anlama gelebilir?
											İşte, eğer biyolojik ve kimyasal ağları bir arama motoru gibi içine yerleştirebilirsek,
											böyle tedavi etmeniz gereken hasta bir hücreniz varsa,
											veya öldürmek istediğiniz bir bakteri,
											bu da cihazınıza yerleştirimişse
											aynı zamanda, ve siz kimya kısmını yaparsanız,
											yeni bir yolla ilaç tableti yapma imkanınız olabilir.
									","
											Now what could this mean?
											Well if we can embed biological and chemical networks like a search engine,
											so if you have a cell that's ill that you need to cure
											or bacteria that you want to kill,
											if you have this embedded in your device
											at the same time, and you do the chemistry,
											you may be able to make drugs in a new way.
									","
											Qu'est-ce que ça veut dire ?
											Si nous pouvons incorporer des réseaux chimiques 
et biologiques dans un moteur de recherche,
											si nous avons une cellule malade à guérir
											ou une bactérie à tuer,
											si vous avez ça incorporé dans votre dispositif
											en même temps, et vous faites la chimie,
											vous pourriez être en mesure de fabriquer 
des médicaments de manière différente,
									","
											Nun, was könnte dies bedeuten?
											Wenn wir biologische und chemische Netzwerke in 
eine Art Suchmaschine einbinden können,
											wenn man also eine Zelle hat, die krank ist 
und die geheilt werden muss,
											oder Bakterien, die man töten will,
											wenn man das in ein Gerät eingebunden hat
											und gleichzeitig die Chemie anwendet,
											könnte man vielleicht auf eine neue 
Art und Weise Medizin herstellen.
									",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
","
","
","
","
","
",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
											¿Cómo lo hacemos en el laboratorio?
											Bien, se necesitan programas, equipos
											y tintas químicas.
											Y lo verdaderamente genial es
											la idea de que queremos tener
un grupo universal de tintas
											que ponemos en la impresora,
											se descarga el prototipo,
la química orgánica de esa molécula,
											y pueden hacerla en su equipo.
											Y así pueden hacer su molécula
en la impresora con este programa.
									","
											Por isso, como é que estamos a fazer isto 
no laboratório?
											Bem, precisamos de <i>software</i>, 
precisamos de <i>hardware</i>
											e precisamos de tintas químicas.
											E o que é mesmo fixe é
											a ideia de criarmos um
conjunto universal de tintas
											que podemos pôr na impressora,
											vocês fazem o <i>download</i> do modelo, 
da química orgânica para aquela molécula,
											e fazem-na no aparelho.
											Então, podem fazer a vossa molécula
na impressora usando este <i>software</i>.
									","
											Peki bunu laboratuvarda nasıl yapıyoruz?
											İşte, yazılım gerektirir, donanım gerektirir
											ve kimyasal mürekkepler gerektirir.
											Ve gerçekten harika olan kısım da şu,
											yazıcı ile çıkartmak istediğimiz evrensel bir
											mürekkep setine sahip olmayı isteme fikri,
											bu molekül için gereken organik kimyayı, yani şablonu indirirsiniz
											ve bu cihazın içerisinde molekülünüzü yaparsınız.
											Ve böylece molekülünüzü bu yazılımı kullanarak yazıcıda yapabilirsiniz.
									","
											So how are we doing this in the lab?
											Well it requires software, it requires hardware
											and it requires chemical inks.
											And so the really cool bit is,
											the idea is that we want to have a universal set of inks
											that we put out with the printer,
											and you download the blueprint, the organic chemistry for that molecule
											and you make it in the device.
											And so you can make your molecule in the printer using this software.
									","
											Comment faire ça en laboratoire ?
											Il faut un logiciel, du matériel informatique
											et de l'encre chimique.
											Et la partie la plus cool c'est
											l'idée d'avoir une série d'encres universelles
											que nous livrons avec l'imprimante,
											et vous téléchargez le projet, 
la chimie organique de cette molécule
											et vous la fabriquez dans l'appareil.
											Et vous pouvez donc imprimer la molécule 
en utilisant ce logiciel.
									","
											Wie macht man das im Labor?
											Es erfordert Software, Hardware
											und chemische Tinte.
											Und das wirklich Coole daran
											ist die Idee, einen Satz 
Universaltinten zu haben,
											den wir mit dem Drucker bereitstellen,
											und Sie laden die Vorlage, die organische 
Chemie für dieses Molekül herunter
											und Sie stellen es in dem Gerät selbst her.
											Und so können Sie mit dieser 
Software Ihre Moleküle ausdrucken.
									",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
","
","
","
","
","
",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
											¿Y esto qué significa?
											Bien, en definitiva, que podrán imprimir
sus propias medicinas.
											Es lo que estamos haciendo
actualmente en el laboratorio.
									","
											O que é que isto pode querer dizer?
											Bem, em última análise, pode significar que 
podem imprimir os vossos próprios remédios.
											E é isso que andamos a fazer 
no laboratório, atualmente.
									","
											Şimdi bu ne anlama geliyor?
											İşte, en sonunda, kendi ilacınızı bastırabilmeniz anlamına gelebilir.
											Ve şu an bizim laboratuvarda yaptığımız da budur.
									","
											So what could this mean?
											Well, ultimately, it could mean that you could print your own medicine.
											And this is what we're doing in the lab at the moment.
									","
											Qu'est-ce que ça veut dire ?
											Finalement, ça signifie que vous pouvez imprimer 
vos propres médicaments.
											Et c'est ce que nous faisons au labo en ce moment,
									","
											Was könnte das bedeuten?
											Letztlich könnte es bedeuten, 
dass Sie Ihre eigene Medizin drucken könnten.
											Und daran arbeiten wir im Moment im Labor.
									",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
","
","
","
","
","
",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
											Pero dando pasos de bebé para llegar a eso,
											primero queremos abordar el diseño
y la producción de medicinas
											o su descubrimiento y fabricación.
											Porque si podemos producirlas
después de descubrirlas,
											podemos llevarlas dondequiera.
											No necesitarán ir más
a lo del químico.
											Podemos imprimir los medicamentos
donde se necesiten.
											Podemos descargar nuevos diagnósticos.
											Digamos que aparece un nuevo bicho.
											Lo ponen en su máquina de búsqueda,
											y crean la droga para tratar esa amenaza.
											Esto les permite ensamblar moléculas velozmente.
									","
											Mas para darmos passos pequenos 
para chegar lá,
											primeiro, temos que ver o modelo 
e produção da droga,
											ou a descoberta e produção da droga.
											Porque se a pudermos produzir 
depois de a descobrirmos,
											podemos enviá-la para qualquer lado.
											Já não precisamos de ir à farmácia.
											Podemos imprimir as drogas conforme precisamos.
											Podemos fazer o <i>download</i> 
de novos diagnósticos.
											Digamos que se descobre uma 
nova super bactéria.
											Coloca-a no nosso motor de busca,
											e pode criar a droga para tratar a ameaça.
											Isto permite construir moléculas no momento.
									","
											Ama oraya ulaşacak minik adımlar için,
											öncelikle ilaç tasarımı ve üretimine,
											veya ilaç keşfi ve imalatına bakmalıyız.
											Çünkü eğer keşfettikten sonra onu üretebiliyorsak,
											onu heryerde uygulayabiliriz.
											Artık kimyacıya gitmeniz gerekmez.
											İhtiyaç anında ilaçları bastırabiliriz.
											Yeni teşhisler indirebiliriz.
											Diyelim ki yeni bir süper böcek ortaya çıktı.
											Onu arama motoruna koyarsınız,
											ve tehdidi tedavi edecek ilacı yaratırsınız.
											Yani bu size anında moleküler birleştirme imkanı verir.
									","
											But to take baby steps to get there,
											first of all we want to look at drug design and production,
											or drug discovery and manufacturing.
											Because if we can manufacture it after we've discovered it,
											we could deploy it anywhere.
											You don't need to go to the chemist anymore.
											We can print drugs at point of need.
											We can download new diagnostics.
											Say a new super bug has emerged.
											You put it in your search engine,
											and you create the drug to treat the threat.
											So this allows you on-the-fly molecular assembly.
									","
											Mais à petits pas pour y arriver,
											avant tout nous voulons analyser 
la création et la production des médicaments,
											ou la découverte et la fabrication de médicaments.
											Parce que si nous pouvons les fabriquer 
après les avoir découverts,
											nous pouvons l'utiliser n'importe où.
											Plus besoin d'aller à la pharmacie.
											On peut imprimer des médicaments 
quand on en a besoin.
											On peut télécharger de nouveaux diagnostiques.
											Disons qu'une nouvelle super bactérie apparait.
											Vous la mettez dans le moteur de recherche,
											et vous fabriquer le médicament pour traiter la menace.
											Ça vous permet d'assembler des molécules à la volée.
									","
											Aber um das mit kleinen Schritten zu erreichen,
											schauen wir uns zunächst das Design 
und die Produktion von Medizin an,
											oder die Erforschung und Herstellung von Medizin.
											Denn wenn wir sie herstellen können 
nachdem wir sie erforscht haben,
											könnten wir sie überall einsetzen.
											Man müsste nicht mehr zur Apotheke gehen.
											Wir können Medikamente bei Bedarf ausdrucken.
											Wir könnten neue Diagnosen herunterladen.
											Stellen Sie sich vor, es 
entsteht ein neuer Super-Keim.
											Sie geben ihn in Ihre Suchmaschine ein,
											und Sie erstellen das Gegenmittel 
für diese Bedrohung.
											Das ermöglicht Ihnen den sofortige 
Zusammenbau von Molekülen.
									",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
","
","
","
","
","
",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
											Pero quizá para mí lo central en el futuro
											es la idea de tomar sus propias células madre,
											con sus propios genes y su ambiente,
											e imprimir su propia medicina personal.
									","
											Mas, se calhar para mim, a parte principal, 
a longo prazo,
											é a ideia de pegarmos nas nossas
próprias células estaminais
											com os nossos genes e o nosso ambiente,
											e imprimirmos os nossos medicamentos 
personalizados.
									","
											Ama belki benim için geleceğe yönelen esas kısım
											genleriniz ve ortamınızla birlikte,
											sizin kendi kök hücrelerinizi almanız,
											ve kendi kişisel ilacınızı bastırmanızdır.
									","
											But perhaps for me the core bit going into the future
											is this idea of taking your own stem cells,
											with your genes and your environment,
											and you print your own personal medicine.
									","
											Mais à mon avis, ce qui est plus projeté vers l'avenir,
											c'est l'idée de prendre nos propres cellules,
											avec nos gènes et notre environnement,
											et d'imprimer vos propres médicaments sur mesure.
									","
											Aber die für mich vielleicht 
wichtigste Idee für die Zukunft,
											ist die Idee, dass Sie Ihre eigenen Stammzellen nehmen,
											mit Ihren Genen und Ihrer Umgebung,
											und Sie Ihre eigene persönliche Medizin drucken.
									",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
","
","
","
","
","
",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
											Y si esto no les parece
suficientemente fascinante,
											¿hacia dónde creen que iremos?
											Bien, tendrán su propio
generador de materia.
											""Transpórtanos, Scotty"".
									","
											E, se isto não parece suficientemente bom,
											em que direção é que acham 
que estamos a ir?
											Bem, terão o vosso próprio 
fabricante individual de matéria.
											""Teletransporta-me, Scotty.""
									","
											Ve eğer bu yeterince hayalperest gelmediyse,
											nereye doğru gittiğimizi düşünüyorsunuz?
											Yani işte, kendi kişisel öz imalatçınıza sahip olacaksınız.
											Işınla beni, Scotty.
									","
											And if that doesn't seem fanciful enough,
											where do you think we're going to go?
											Well, you're going to have your own personal matter fabricator.
											Beam me up, Scotty.
									","
											Et si ça ne vous parait pas assez irréaliste,
											dans quelle direction croyez-vous que nous allons ?
											Eh bien, vous aurez votre générateur de matière personnel.
											« Scotty ! Téléportation ! »
									","
											Und wenn das noch nicht 
fantasievoll genug erscheint,
											wie weit, glauben Sie, können wir gehen?
											Nun, Sie könnten ihren eigenen 
Materienfabrikator haben.
											Beam mich hoch, Scotty.
									",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
","
","
","
","
","
",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Beifall)
									",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
"
","
","
","
","
","
",Print your own medicine,Lee Cronin,3:06,"chemistry,health care,medical research,medicine,science,synthetic biology,molecular biology,biotech,engineering,biology,software,pharmaceuticals,future,innovation,invention,product design,3D printing,technology,manufacturing"
