en,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
",Are we running out of clean water?,Balsher Singh Sidhu,4:43,"TED-Ed,climate change,water,health,nature,natural resources,resources,technology,oceans,invention"
"
											From space, our planet appears
to be more ocean than Earth.
											But despite the water covering 71%
of the planet’s surface,
											more than half the world’s population
endures extreme water scarcity
											for at least one month a year.
											And current estimates predict
that by 2040,
											up to 20 more countries could be 
experiencing water shortages.
											Taken together, these bleak statistics
raise a startling question:
											are we running out of clean water?
									","
											Uzaydan, gezegenimiz topraktan 
çok okyanus gibi görünür.
											Fakat gezegenimizin %71'inin 
su ile kaplı olmasına rağmen
											her yıl en az bir kere Dünya'nın 
yarısından fazlasında
											yüksek derecede su kıtlığı çekiliyor
											Şu anki tahminler 2040 yılına kadar,
											20'den fazla ülkede su sıkıntısı 
yaşanabileceğini gösteriyor.
											Bakıldığında bu kasvetli istatistikler 
korkutucu bir soru ortaya çıkarıyor:
											Temiz suyumuz bitiyor mu?
									","
											De l'espace, on voit que sur notre planète
il y a plus d'océan que de terre.
											Mais, même si l'eau recouvre
71% de la surface de la planète,
											plus de la moitié
de la population mondiale
											endure une pénurie d'eau extrême
pendant au moins un mois par an.
											Des estimations courantes
prévoient que d'ici 2040,
											jusqu'à 20 pays en plus pourraient
souffrir de manque d'eau.
											Prises ensemble, ces statistiques désolées
soulèvent une question effrayante :
											est-on en train d'épuiser l'eau potable ?
									","
											Visto do espaço, o nosso planeta
parece ser mais Oceano do que Terra.
											Mas, apesar de a água cobrir 71%
da superfície do planeta,
											mais de metade da população mundial
sofre de grande escassez de água
											pelo menos, um mês por ano.
											As estimativas atuais preveem
que, em 2040,
											haja mais 20 países que poderão
sentir falta de água.
											Considerada em conjunto,
											esta estatística sombria
coloca uma questão alarmante:
											estamos a ficar sem água potável?
									",Are we running out of clean water?,Balsher Singh Sidhu,4:43,"TED-Ed,climate change,water,health,nature,natural resources,resources,technology,oceans,invention"
"
","
","
","
",Are we running out of clean water?,Balsher Singh Sidhu,4:43,"TED-Ed,climate change,water,health,nature,natural resources,resources,technology,oceans,invention"
"
											Well yes, and no.
											At a planetary scale, Earth can’t run out 
of freshwater thanks to the water cycle,
											a system that continuously produces 
and recycles water,
											morphing it from vapour, to liquid, 
to ice as it circulates around the globe.
											So this isn’t really a question of 
how much water there is,
											but of how much of it 
is accessible to us.
											97% of earth’s liquid is saltwater,
											too loaded with minerals for humans
to drink or use in agriculture.
											Of the remaining 3% of potentially 
usable freshwater,
											more than two-thirds is frozen
in ice caps and glaciers.
											That leaves less than 1% available 
for sustaining all life on Earth,
											spread across our planet
in rivers, lakes,
											underground aquifers, ground ice
and permafrost.
											It’s these sources of water that are being
rapidly depleted by humans,
											but slowly replenished 
by rain and snowfall.
									","
											Hem evet, hem hayır.
											Gezegensel ölçekte, su döngüsü sayesinde 
Dünya'da temiz su tükenmez,
											suyu sürekli olarak üreten 
ve geri dönüştüren bir sistem,
											Dünya'nın dört bir yanında dolaşıp
suyu buhardan sıvıya, buza dönüştürüyor.
											Yani asıl soru ne kadar su kaldığı değil,
											bu suyun ne kadarına erişebildiğimiz.
											Dünya'nın sıvısının %97'si tuzlu su,
											içebilmek veya tarımda kullanabilmek 
için çok fazla mineral bulundurur.
											Potansiyel olarak kullanılabilir 
tatlı suyun %3'ünün
											üçte ikiden fazlası buz örtüsü
ve buzullarda donuk hâldedir.
											Bu, Dünya'daki tüm yaşamı 
sürdürebilmek için
											gezegenimize dağılmış nehir, göl,
yeraltı su havzaları
											yer altı buzları ve permafrost
gibi %1'den az kısmı bırakır.
											İşte insanların hızla tükettiği
											ama yavaşça yağmur ve kar ile yenilenen
su kaynakları bunlardır.
									","
											Eh bien, oui et non.
											À l'échelle planétaire,
											la Terre ne peut pas rester
sans eau douce grâce au cycle de l'eau,
											un système qui produit
et recycle l'eau sans cesse,
											la transformant de vapeur
à liquide, à glace
											lorsqu'elle circule autour du globe.
											Donc la question n'est pas
combien d'eau il y a,
											mais combien est accessible.
											97% du liquide de la Terre
est de l'eau salée,
											trop remplie de minéraux pour être bue
ou utilisée en agriculture.
											Des 3% restants
potentiellement utilisables,
											plus des deux tiers sont gelés
en calottes glaciaires et glaciers.
											Il y en reste moins de 1% à disposition
pour soutenir toute la vie sur la Terre,
											répandue à travers la planète
dans les rivières, dans les lacs,
											dans les aquifères souterrains,
la banquise et le pergélisol.
											Ce sont les sources d'eau
que les humains épuisent rapidement,
											mais qui se remplissent de nouveau
grâce à la pluie et à la neige.
									","
											Bom, sim e não.
											À escala planetária, a Terra
não pode ficar sem água potável,
											graças ao ciclo da água,
											um sistema que, continuamente,
produz a água e a recicla,
											transformando-a em vapor,
depois em líquido e em gelo,
											à medida que circula pelo globo.
											Portanto, não é uma questão 
da quantidade de água que há,
											mas da quantidade a que temos acesso.
											Uns 97% da água líquida são água salgada,
											demasiado cheia de minerais
											para consumo das pessoas
ou para ser usada na agricultura.
											Dos restantes 3% de água potável
potencialmente utilizável
											mais de dois terços estão congelados
nas calotas polares e nos glaciares.
											Isso deixa-nos com menos de 1% disponível
											para sustentar toda a vida na Terra,
											espalhada pelo planeta
em rios, em lagos,
											em aquíferos subterrâneos,
gelo superficial e ""permafrost"".
											São estas fontes de água
											que os seres humanos
estão a esgotar rapidamente,
											e vão sendo renovadas lentamente
pela chuva e pela queda de neve.
									",Are we running out of clean water?,Balsher Singh Sidhu,4:43,"TED-Ed,climate change,water,health,nature,natural resources,resources,technology,oceans,invention"
"
","
","
","
",Are we running out of clean water?,Balsher Singh Sidhu,4:43,"TED-Ed,climate change,water,health,nature,natural resources,resources,technology,oceans,invention"
"
											And this limited supply isn’t distributed
evenly around the globe.
											Diverse climates and geography
provide some regions
											with more rainfall and natural water sources,
while other areas have geographic features
											that make transporting water 
much more difficult.
											And supplying the infrastructure 
and energy it would take
											to move water across these 
regions is extremely expensive.
									","
											Ve bu sınırlı kaynak Dünya'nın 
her yerine eşit bir şekilde yayılmamış.
											Çeşitli mevsim ve coğrafi 
konum bazı bölgelerde
											daha çok yağmur ve doğal su kaynağı 
sağlarken diğer bölgeler,
											suya ulaşımı zorlaştıran 
coğrafi özelliklere sahiptir.
											Suyun bu bölgelere taşınması 
için gereken altyapı
											ve enerjiyi sağlamak 
son derece pahalıdır.
									","
											Et cette réserve limitée n'est pas
répartie équitablement dans le monde.
											Les différents climats et géographies
assurent à certaines régions
											plus de précipitations et de sources,,
											mais d'autres zones présentent
des caractéristiques géographiques
											qui rendent le transport de l'eau
beaucoup plus compliqué.
											Et fournir l'infrastructure
et l'énergie qu'il faudrait
											pour déplacer l'eau à travers
ces régions est extrêmement cher.
									","
											Este abastecimento limitado não está
distribuído de forma igual pelo globo.
											Climas diversos e uma geografia diferente
faz com que em certas regiões
											haja mais chuva
e mais fontes naturais de água
											enquanto outras áreas
têm características geográficas
											que tornam muito mais difícil
transportar água.
											Proporcionar infraestruturas 
e fornecer energia,
											para transportar água para essas regiões,
é extremamente dispendioso.
									",Are we running out of clean water?,Balsher Singh Sidhu,4:43,"TED-Ed,climate change,water,health,nature,natural resources,resources,technology,oceans,invention"
"
","
","
","
",Are we running out of clean water?,Balsher Singh Sidhu,4:43,"TED-Ed,climate change,water,health,nature,natural resources,resources,technology,oceans,invention"
"
											In many of these water-poor areas, as well
as some with greater access to water,
											humanity is guzzling up the local water
supply faster than it can be replenished.
											And when more quickly renewed 
sources can’t meet the demand,
											we start pumping it out of our 
finite underground reserves.
											Of Earth’s 37 major underground reservoirs,
21 are on track to be irreversibly emptied.
											So while it’s true that our planet 
isn’t actually losing water,
											we are depleting the water sources
we rely on at an unsustainable pace.
									","
											Suyun az olduğu bölgelerin çoğunda olduğu
gibi, suya daha kolay erişen bölgeler de
											yerel su kaynağını yenileneceğinden
daha hızlı bir şekilde tüketmekte.
											Daha hızlı yenilenen kaynaklar 
talebi karşılayamadığında
											suyu sınırlı yeraltı rezervlerinden
pompalamaya başlarız.
											Dünya'nın 37 ana rezervinden 21'i geri
dönüşü olmayan bir şekilde boşaltılmakta.
											Yani gezegenimizin aslında
su kaybetmiyor olmasıyla beraber,
											sürdürülemez bir hızla
su kaynaklarımızı tüketiyoruz.
									","
											Dans beaucoup de ces zones pauvres en eau,
											mais aussi dans certaines
avec un meilleur accès à l'eau,
											l'utilisation intensive
ne permet pas aux réserves
											de se remplir à nouveau assez rapidement.
											Lorsque les sources
qui se renouvellent plus rapidement
											n'arrivent pas à répondre à la demande,
											on commence à pomper l'eau
de nos réserves souterraines limitées.
											Des 37 plus grands réservoirs souterrains,
											21 sont en train
de se vider irréversiblement.
											Donc, même s'il est vrai
											que notre planète n'est pas
en train de perdre de l'eau,
											on épuise les sources dont on dépend
											à un rythme insoutenable.
									","
											Em muitas destas áreas com pouca água,
assim como nas que têm acesso à água,
											a humanidade consome a água local
mais depressa do que pode ser reposta.
											Quando as fontes que se reabastecem
mais depressa não satisfazem a procura,
											começamos a ir buscar
as reservas finitas subterrâneas.
											Dos 37 principais reservatórios
subterrâneos da Terra,
											21 estão em vias de ficarem
irreversivelmente vazios.
											Embora seja verdade que o nosso planeta
não está a perder água,
											estamos a esgotar as fontes de água
de que dependemos
											a um ritmo insustentável.
									",Are we running out of clean water?,Balsher Singh Sidhu,4:43,"TED-Ed,climate change,water,health,nature,natural resources,resources,technology,oceans,invention"
"
","
","
","
",Are we running out of clean water?,Balsher Singh Sidhu,4:43,"TED-Ed,climate change,water,health,nature,natural resources,resources,technology,oceans,invention"
"
											This might seem surprising –
											after all, on average, people only drink 
about two liters of water a day.
											But water plays a hidden role in our daily
lives, and in that same 24 hours,
											most people will actually consume
an estimated 3000 liters of water.
											In fact, household water – which we use
to drink, cook, and clean –
											accounts for only 3.6% of humanity’s
water consumption.
											Another 4.4% goes to the wide 
range of factories
											which make the products we buy each day.
											But the remaining 92% of our water
consumption is all spent on a single industry:
											agriculture.
									","
											Bu kulağa şaşırtıcı gelebilir -
											Bununla birlikte, insanlar günde
sadece iki litre su içiyor.
											Fakat su hayatımızda gizli bir rol
oynamakta ve 24 saat içerisinde,
											insanların çoğu aslında neredeyse
3000 litre su tüketir.
											Aslında, evde içmek,yemek
ve temizlik yapmak için kullandığımız su
											insanlığın su tüketiminin
sadece %3,6'sını oluşturur.
											Diğer %4,4 oranında su,
											sürekli aldığımız ürünlerin 
üretimi için fabrikalara gider.
											Fakat geri kalan %92'lik kısmın
hepsi tek bir yere gidiyor:
											tarım.
									","
											Cela pourrait paraître étonnant,
											après tout, en moyenne, les gens boivent
juste deux litres d'eau par jour environ.
											Mais l'eau joue un rôle caché dans notre
vie quotidienne, et dans ces 24 heures,
											beaucoup de gens vont en réalité consommer
environ 3 000 litres d'eau.
											En effet, l'eau ménagère, qu'on utilise
pour boire, cuisiner et nettoyer,
											représente seulement 3,6%
de la consommation d'eau de l'humanité.
											4,4% est employé par une vaste
gamme d'usines
											qui réalisent les produits
qu'on achète tous les jours.
											Mais les 92% restants sont
utilisés dans un seul secteur :
											l'agriculture.
									","
											Isto pode parecer surpreendente.
											Afinal, em média, as pessoas
só bebem dois litros de água por dia.
											Mas a água desempenha um papel oculto
na nossa vida diária,
											e, nessas mesmas 24 horas,
											a maioria das pessoas
consome cerca de 3000 litros.
											A água familiar — que usamos
para beber, cozinhar e lavar —
											é responsável por apenas 3,6%
do consumo de água da humanidade.
											Outros 4,4% vai para a grande
quantidade de fábricas
											que produzem os bens
que compramos todos os dias.
											Mas os restantes 92% do consumo de água
são gastos numa única indústria:
											a agricultura.
									",Are we running out of clean water?,Balsher Singh Sidhu,4:43,"TED-Ed,climate change,water,health,nature,natural resources,resources,technology,oceans,invention"
