en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
"
											Before I get to bulk
of what I have to say,
											I feel compelled just to mention
a couple of things about myself.
											I am not some mystical,
											spiritual sort of person.
											I'm a science writer.
											I studied physics in college.
											I used to be a science
correspondent for NPR.
											OK, that said:
											in the course of working
on a story for NPR,
											I got some advice from an astronomer
											that challenged my outlook,
											and frankly, changed my life.
									","
											Antes de pasar al tema principal,
											me siento obligado a mencionar
algunas cosas de mí mismo.
											No soy una persona
											mística o espiritual.
											Soy un escritor de ciencia.
											Estudié Física en la universidad.
											Fui corresponsal de ciencia para
la NPR, Radio Pública Nacional.
											Dicho esto,
											cuando escribía una historia para la NPR,
											recibí un consejo de un astrónomo
											que me hizo pensar diferente
											y, honestamente, cambiar mi vida.
									","
											Avant de commencer,
											je me sens obligé de me présenter un peu.
											Je ne suis ni une personne mystique,
											ni une personne spirituelle.
											Je suis rédacteur scientifique.
											J'ai étudié la physique à l'Université.
											J'étais correspondant en science 
pour la National Public Radio.
											Cela étant dit :
											en travaillant sur un article pour la NPR,
											j'ai reçu des conseils d'un astronome
											qui a contesté ma vision
											et a, carrément, changé ma vie.
									","
											Asıl bahsetmek istediğim şeye
geçmeden önce,
											hakkımda birkaç şey
söyleme zorunluluğu hissediyorum.
											Ben, mistik veya
											spiritüel biri değilim.
											Bilim yazarıyım.
											Üniversitede fizik okudum.
											NPR'da bilim muhabiri olarak çalıştım.
											Tamam, şimdi:
											NPR için bir hikaye
üzerinde çalışırken,
											bir gökbilimciden,
											bakış açımı zorlayan ve açıkçası
											hayatımı değiştiren bir tavsiye aldım.
									",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
"
","
","
","
",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
"
											You see, the story was about an eclipse,
											a partial solar eclipse
that was set to cross the country
											in May of 1994.
											And the astronomer — I interviewed him,
											and he explained what was going to happen
and how to view it,
											but he emphasized that, as interesting
as a partial solar eclipse is,
											a much rarer total solar eclipse
is completely different.
											In a total eclipse,
for all of two or three minutes,
											the moon completely blocks
the face of the sun,
											creating what he described
as the most awe-inspiring spectacle
											in all of nature.
											And so the advice he gave me was this:
											""Before you die,"" he said,
											""you owe it to yourself
to experience a total solar eclipse.""
									","
											Verán, la historia era sobre un eclipse,
											un eclipse parcial de sol
que se vería en el país
											en mayo de 1994.
											Y el astrónomo, a quien entrevisté,
											me explicó lo que pasaría
y cómo debería verlo,
											pero enfatizó, que aunque
un eclipse parcial de sol es interesante,
											es completamente diferente
un eclipse total de sol.
											En un eclipse total, durante
los dos o tres minutos que dura,
											la luna oculta completamente al sol,
											creando lo que él describe
como el espectáculo más impresionante
											de la naturaleza.
											Así que él me aconsejó esto:
											""Antes de morir"", dijo,
											""hazte el favor de ver
un eclipse total de sol"".
									","
											L'article portait sur une éclipse,
											une éclipse solaire partielle
qui allait traverser le pays
											en mai 1994.
											L'astronome, que j'ai interviewé,
											expliqua ce qui allait se passer
et comment le percevoir.
											Il indiqua que malgré l'intérêt
d'une éclipse solaire partielle,
											une éclipse solaire totale, plus rare,
est complètement différente.
											Dans une éclipse totale, 
pendant deux ou trois minutes,
											la Lune recouvre complètement le Soleil
											en créant, selon lui,
le plus impressionnant des spectacles
											de toute la nature.
											Le conseil qu'il me donna fut le suivant :
											« Avant de mourir,
											vous vous devez de vivre l'expérience
d'une éclipse solaire totale. »
									","
											Hikaye, bir Güneş tutulması hakkındaydı,
											Mayıs 1994'te
ülke üzerinden geçecek
											kısmi Güneş tutulması hakkında.
											O gökbilimciyle röportaj yaptım ve
											ne olacağını, nasıl izlememiz
gerektiğini açıkladı,
											ama, kısmi Güneş tutulması her ne kadar
ilginç olsa da
											daha nadir olan tam Güneş tutulmasının
tamamen farklı olduğunu vurguladı.
											Tam Güneş tutulmasında,
iki veya üç dakika boyunca,
											Ay, Güneş'i tamamen kapatır,
											tarif etmesine göre büyüleyici bir
görüntü oluşturur
											tüm doğada.
											Ve bana verdiği tavsiye şuydu:
											""Ölmeden önce,"" dedi,
											""tam Güneş tutulması
görmeyi kendine borçlusun.""
									",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
"
","
","
","
",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
"
											Well honestly,
I felt a little uncomfortable
											hearing that from someone
I didn't know very well;
											it felt sort of intimate.
											But it got my attention,
and so I did some research.
											Now the thing about total eclipses is,
											if you wait for one to come to you,
											you're going to be waiting a long time.
											Any given point on earth
experiences a total eclipse
											about once every 400 years.
											But if you're willing to travel,
you don't have to wait that long.
											And so I learned
that a few years later, in 1998,
											a total eclipse was going
to cross the Caribbean.
									","
											Honestamente, me sentí un poco incómodo
											al escuchar algo así de un desconocido,
											sentí que era algo íntimo.
											Pero me llamó la atención, e investigué.
											Lo importante de un eclipse total,
											si esperamos que llegue a nosotros,
											es que demorará mucho tiempo.
											En cualquier lugar del planeta
se ve un eclipse total
											aproximadamente una vez cada 400 años.
											Pero si están dispuestos a viajar,
no tienen que esperar tanto tiempo.
											Y descubrí que unos años después,
en 1998,
											se iba a ver un eclipse total
por el Caribe.
									","
											Honnêtement, 
je me suis senti un peu mal à l'aise
											d'entendre ça d'un homme
que je connaissais peu ;
											c'était plutôt intime.
											Mais ça m'a interpellé,
j'ai donc fait quelques recherches.
											Le problème des éclipses totales
											est que si vous attendez
qu'elles viennent à vous,
											alors vous attendrez longtemps.
											Un point donné sur cette Terre
expérimente une éclipse totale
											une fois toutes les 400 ans.
											Par contre, si vous pouvez voyager, 
l'attente sera moins longue.
											J'ai donc appris que 
quelques années plus tard, en 1998,
											une éclipse solaire totale 
allait traverser les Caraïbes.
									","
											Dürüst olmak gerekirse,
pek tanımadığım birinden
											bunu duymak beni
biraz rahatsız etti;
											fazla samimi gibi geldi.
											Ama ilgimi de çekti ve
böylece biraz araştırdım.
											Şimdi, konu tam Güneş tutulmasına gelince,
											eğer onun size gelmesini beklerseniz,
											uzun bir süre beklersiniz.
											Dünya'nın herhangi bir noktası,
tam Güneş tutulmasını
											yaklaşık her 400 yılda bir yaşar.
											Ama seyahat etmeye istekliyseniz,
o kadar uzun beklemek zorunda değilsiniz.
											Ve sonra öğrendim ki,
birkaç yıl sonra, 1998'de,
											tam Güneş tutulması,
Karayiplerden görülecekti.
									",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
"
","
","
","
",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
"
											Now, a total eclipse is visible
only along a narrow path,
											about a hundred miles wide,
											and that's where the moon's shadow falls.
											It's called the ""path of totality.""
											And in February 1998,
											the path of totality
was going to cross Aruba.
											So I talked to my husband,
and we thought: February? Aruba?
											Sounded like a good idea anyway.
									","
											Un eclipse total solo es visible
por un espacio muy reducido,
											de unos 160 km de ancho,
											y ahí se ve la sombra de la luna.
											A esto se le llama
""el camino de la totalidad"".
											Y en febrero de 1998,
											el camino de la totalidad 
pasaría por Aruba.
											Así que hablé con mi esposo,
y pensamos: ¿Febrero? ¿Aruba?
											De cualquier forma sonaba bien.
									","
											Une éclipse totale est uniquement visible
le long d'un chemin étroit,
											large d'une centaine de kilomètres,
											dans lequel retombe l'ombre de la Lune.
											On l'appelle
le « chemin de la totalité ».
											En février 1998,
											le chemin de la totalité 
allait traverser Aruba.
											J'en ai parlé à mon mari.
Nous nous sommes dit : Février ? Aruba ?
											C'était une excellente idée.
									","
											Tam Güneş tutulması yalnızca
dar bir şerit boyunca görülebilir,
											yaklaşık 160 km genişliğinde,
											ve bu da Ay'ın gölgesinin düştüğü yerdir.
											Buna ""tam tutulma şeridi"" denir.
											Ve Şubat 1998'de,
											tam tutulma şeridi
Aruba'dan geçecekti.
											Kocamla konuştum ve
düşündük, Şubat? Aruba?
											Her türlü güzel bir fikir gibi geldi.
									",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
"
","
","
","
",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkaha)
									",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
"
","
","
","
",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
"
											So we headed south,
											to enjoy the sun
and to see what would happen
											when the sun briefly went away.
									","
											Así que fuimos al sur,
											a disfrutar del sol y ver qué pasaría
											cuando desapareciera el sol brevemente.
									","
											Nous sommes donc allés vers le Sud,
											pour profiter du soleil 
et voir se qui se passerait
											quand le Soleil disparaîtrait.
									","
											Böylece güneye doğru yola çıktık,
											Güneş'in tadını çıkartmak ve
Güneş, kısa süreliğine
											ortadan kaybolunca ne olur görmek için.
									",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
"
","
","
","
",You owe it to yourself to experience a total solar eclipse,David Baron,12:16,"beauty,astronomy,nature,science,solar system,TEDx,universe,Moon,Sun"
