en,es,title,speaker,duration,tags
"
","
",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
											Aquay Wunne Kesuk. 
Kelsey Leonard Nooweesuonk.
											Hello, good day, everyone.
											I'm from the Shinnecock Nation.
											Tabutni to the Cahuilla peoples,
											whose land we gather on today.
									","
											Aquay Wunne Kesuk.
Kelsey Leonard Nooweesuonk.
											Hola, buenos días a todos.
											Soy de la nación de Shinnecock.
											Gracias a la tribu Cahuilla,
											en cuya tierra nos reunimos hoy.
									",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
","
",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
											I was taught that water is alive.
											It can hear,
											it holds memories.
											And so I brought a water vessel
up with me today,
											because I want it to hold the memories
of our conversation today.
									","
											Me enseñaron que el agua está viva.
											Puede oír,
											retiene recuerdos.
											Y por ello he traído un recipiente
de agua conmigo hoy,
											porque quiero que retenga los recuerdos
de nuestra conversación de hoy.
									",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
","
",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
											Who gets legal rights?
											History has shown us
some people but not others.
											In the United States,
Indigenous peoples like myself
											were not citizens
under the law until 1924.
											My Shinnecock ancestors, pictured here,
											were not citizens under the law.
											Then why do we claim to be nations
governed by the rule of law
											if some people are protected,
but not others?
											Because it remains one
of the best ways to fight injustice.
											And, as Indigenous people,
we know injustice.
									","
											¿Quién obtiene derechos legales?
											La historia nos ha demostrado que
algunas personas sí, pero otras no.
											En EE.UU., personas indígenas como yo
											no fuimos ciudadanos
según la ley hasta 1924.
											Mis ancestros de Shinnecock,
que aquí muestro,
											no eran ciudadanos según la ley.
											Entonces, ¿por qué decimos ser
naciones gobernadas por la ley
											si algunas personas están
protegidas, pero otras no?
											Porque sigue siendo una de las
mejores formas de combatir la injusticia.
											Y, como personas indígenas,
conocemos la injusticia.
									",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
","
",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
											A dear friend, mentor, water walker,
											Nokomis, Grandmother
Josephine Mandamin-ba,
											she told me of a prophecy
that comes from her people,
											the Anishinaabe of the Midewiwin Society.
											And in that prophecy,
											she told me that it tells
of a day that will come
											where an ounce of water
costs more than an ounce of gold.
											When she told me that prophecy,
I sat for a moment,
											and I thought about all of the injustices
we see in our world today,
											the water crises we see
in our world today,
											and I said, ""Nokomis, Grandmother,
											I feel like we are already
in that time of prophecy.""
											And she looked back at me directly,
											and she said,
											""So what are you going to do about it?""
											That's why I'm here with you today,
											because I believe
that one of the many solutions
											to solving the many water injustices
we see in our world today
											is recognizing that water
is a living relation
											and granting it the legal
personhood it deserves.
									","
											Una querida amiga, mentora,
caminante del agua,
											Nokomis, Abuela Josephine Mandamin-ba,
											me habló de una profecía
procedente de su poblado,
											los Anishinaabe de la Sociedad Midewiwin.
											Y en esa profecía,
											me dijo que cuenta que llegará un día
											donde una onza de agua costará
más que una onza de oro.
											Cuando me contó la profecía,
me senté un momento
											y pensé sobre todas las injusticias
que vemos en el mundo hoy,
											las crisis de agua que
vemos en el mundo hoy,
											y dije: ""Nokomis, Abuela,
											siento que ya se está
cumpliendo la profecía"".
											Y me miró a los ojos
											y dijo:
											""¿Y qué vas a hacer al respecto?""
											Por eso estoy aquí con Uds. hoy,
											porque creo que 
una de las muchas soluciones
											para resolver las injusticias del agua
que vemos en el mundo hoy
											es reconocer que 
el agua es un familiar vivo
											y otorgarle la personalidad
jurídica que se merece.
									",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
","
",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
											So to do so, we need to transform
the way in which we value water.
											We have to start to think
about how do we connect to water.
											Usually, someone might ask you,
											""What is water?""
											and you would respond
with ""Rain, ocean, lake, river,
											H20, liquid.""
											You might even understand
the sacred essentiality of water
											and say that water is life.
											But what if I asked you, instead,
											""Who is water?""
											In the same way that I might ask you,
""Who is your grandmother?""
											""Who is your sister?""
											That type of orientation
											fundamentally transforms the way
in which we think about water,
											transforms the way
in which we make decisions
											about how we might protect water,
											protect it in the way that you
would protect your grandmother,
											your mother, your sister, your aunties.
											That is the type of transformation
											that we need if we are going to address
the many water crises we see
											in our world today,
											these harrowing water crises
											that have streamed
across our digital devices
											in countdowns to Day Zero,
											the point at which municipal
water supplies are shut off.
									","
											Para conseguirlo, necesitamos transformar
la manera en la que valoramos el agua.
											Tenemos que empezar a pensar en 
cómo conectamos con el agua.
											Normalmente, alguien podría preguntarles:
											""¿Qué es el agua?""
											Y responderían con:
""Lluvia, océano, lago, río,
											H2O, líquido.""
											Podrían incluso entender
la esencialidad sagrada del agua
											y decir que el agua es vida.
											Pero y si les preguntase, en cambio:
											""¿Quién es el agua?""
											De la misma forma en la que podría
preguntarles: ""¿Quién es su abuela?""
											""¿Quién es su hermana?""
											Ese tipo de orientación
											transforma en esencia la forma 
en la que pensamos sobre el agua,
											transforma la manera
en que tomamos decisiones
											en cómo podríamos proteger el agua,
											protegerla de la misma forma 
como protegerían a su abuela,
											a su madre, a su hermana, a sus tías.
											Ese es el tipo de transformación
											que necesitamos si vamos a enfrentarnos
a las múltiples crisis de agua que vemos
											en nuestro mundo hoy,
											estas horrorosas crisis de agua
											transmitidas en nuestros
dispositivos digitales
											como cuentas atrás hasta el Día Cero,
											el momento en el que los suministros
municipales de agua son cerrados.
									",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
","
",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
											Places like Cape Town, South Africa,
											where in 2018,
											residents were limited
to two-minute showers
											and 23 gallons of water
per day per person,
											or just this past summer,
where the mismanagement of water
											led the streets of Chennai
											to be lined with thousands
of plastic water jugs
											as residents waited hours
for water tankers
											to deliver water,
first by rail, then by truck,
											to meet their daily needs.
											Or even here in the United States,
											one of the most developed
nations in the world.
											Today, Flint, Michigan
still does not have clean water.
									","
											Lugares como Cape Town, en Sudáfrica,
											donde en 2018
											los residentes fueron restringidos
a ducharse en dos minutos
											y a 87 litros de agua al día por persona;
											o este pasado verano, donde
el mal empleo del agua
											llevó a las calles de Chennai
											a llenarse de miles de
jarras de agua de plástico
											mientras los residentes esperaron
durante horas a que los tanques de agua
											les diesen agua, primero 
en ferrocarriles, luego en camiones,
											para cubrir sus necesidades diarias.
											O incluso aquí en EE. UU.,
											uno de los países más
desarrollados del mundo.
											A día de hoy Flint, en Michigan,
todavía no tiene agua limpia.
									",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
","
",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
											But you are likely unfamiliar
with these water crises,
											such as Neskantaga First Nation
in Northern Ontario, Canada,
											where residents have been
on a boil water advisory since 1995.
											Or Grassy Narrows First Nation,
											which for decades has been dealing
with water contamination
											from the paper mill industry
											and where a recent study found
											that nearly 90 percent
of the Indigenous population
											has some form of mercury poisoning,
											causing severe health complications.
											Or even among the Navajo Nation.
									","
											Pero quizás no hayan oído
hablar de estas crisis de agua,
											como la de Neskantaga First Nation
en el norte de Ontario, en Canadá,
											donde sus residentes han estado bajo
aviso de hervir su agua desde 1995.
											O en Grassy Narrows First Nation,
											que durante décadas ha estado
tratando con la contaminación del agua
											causada por fábricas de papel
											y donde un reciente estudio encontró
											que cerca del 90 % de
la población indígena
											tenía algún tipo de
intoxicación por mercurio,
											causándoles severas
complicaciones de salud.
											O incluso entre la nación Navajo.
									",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
","
",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
											Pictured here is the Animas River
on an early morning in 2015,
											prior to the Gold King Mine spill.
											After the spill leaked millions
of hazardous mine waste
											into the river system,
											this was it later that day.
											Today, the Navajo Nation
and the Diné People
											and the river itself are still
trying to recover from contamination.
											Or even right here
in Palm Springs, California,
											where the Agua Caliente Band
of Cahuilla Indians
											has been fighting for decades
to protect groundwater from exploitation
											so that future generations
											can not only live but thrive
in their homelands,
											as they have since time immemorial.
									","
											Aquí os muestro el río de 
las Ánimas una mañana de 2015
											antes del derrame de la mina Gold King.
											Después de que se vertiesen millones
de residuos mineros peligrosos
											al sistema fluvial,
											asçi era el río más tarde en el mismo día.
											Hoy, la Nación Navajo y el poblado Diné
											y el propio río están intentando
recuperarse de la contaminación.
											O incluso aquí mismo 
en Palm Springs, California,
											donde la Banda Agua
Caliente de Indios Cahuilla
											ha luchado durante décadas por proteger
la explotación de aguas subterráneas
											para que futuras generaciones
											no solo puedan vivir sino también
prosperar en su tierra natal,
											tal y como lo han hecho
desde tiempos inmemorables.
									",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
","
",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
											You see, a recent study
by DIGDEEP and the US Water Alliance
											found that race, in the United States,
											is the strongest predictor
of water and sanitation access,
											and that for us,
											as Native American people,
											we are the group most likely
to have access issues
											as it comes to water and sanitation.
											So, as an Indigenous
legal scholar and scientist,
											I believe that many
of these water injustices
											are the result of the Western
legal system's failure to recognize
											the legal personhood of water.
									","
											Verán, un estudio reciente de
DIGDEEP y la US Water Alliance
											demostró que la etnia, en EE. UU.,
											es el mayor indicador
de acceso a agua y sanidad;
											y eso para nosotros,
											como americanos nativos,
											somos el grupo con mayor probabilidad
de tener problemas de acceso
											relacionados con el agua y la sanidad.
											Así que, como experta
legal y científica indígena,
											creo que muchas de
estas injusticias del agua
											son resultado del sistema legal
occidental fallando al reconocer
											la personalidad jurídica del agua.
									",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
","
",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
											And so we must ask ourselves —
											who is justice for?
											Humanity alone?
											We've granted legal personhood
to corporations.
											In the US, the Supreme Court
found in ""Citizens United""
											that a corporation was a person
											with similar protections
under the Constitution,
											such as freedom of speech,
											and applied similar reasoning
in ""Hobby Lobby,""
											finding that a corporation
had the right to freedom of religion
											in defense against the implementation
of the Affordable Care Act
											for its employees.
									","
											Y debemos preguntarnos a nosotros mismos:
											¿Para quién es la justicia?
											¿Solo para la humanidad?
											Hemos otorgado personalidad
jurídica a corporaciones.
											En EE. UU., la Corte Suprema
encontró en ""Ciudadanos Unidos""
											que una corporación era una persona
											con protecciones similares
bajo la Constitución,
											tales como la libertad de expresión,
											y aplicó un razonamiento
similar en ""Hobby Lobby"",
											viendo que una corporación tenía
derecho a la libertad de religión
											como defensa contra la implementación
de la Ley del Cuidado Accesible
											sobre sus empleados.
									",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
"
","
",Why lakes and rivers should have the same rights as humans,Kelsey Leonard,13:21,"water,activism,environment,indigenous peoples,future,climate change,law,social change"
