es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Every kid needs a champion,Rita Pierson,7:48,"children,education,motivation,teaching"
"
											He pasado mi vida entera
											ya sea en la escuela,
en el camino a la escuela
											o, hablando de lo que pasa en la escuela.
											Mis padres eran educadores,
											mis abuelos maternos eran educadores,
											y, durante los últimos 40 años, 
también me he dedicado a ello.
											Entonces, sobra decirlo,
durante esos años
											tuve la oportunidad de ver
la reforma educativa
											desde muchas perspectivas.
											Algunas de estas reformas
han sido buenas.
											Otras, no tanto.
											Y sabemos por qué los niños
abandonan la escuela.
											Sabemos por qué los niños no aprenden.
											Ya sea por la pobreza, 
el bajo nivel de asistencia
											o, las influencias negativas 
de los compañeros, sabemos el porqué.
											Pero una de las cosas
de las que nunca hablamos,
											o que rara vez hacemos,
											es el valor y la importancia
de la conexión humana,
											de las relaciones.
									","
											Eu passei a minha vida toda
											ou na Escola,
no caminho para a Escola,
											ou a falar do que acontece na Escola.
											Os meus pais eram ambos professores,
											os meus avós maternos eram professores,
											e nos últimos 40 anos,
eu tenho feito o mesmo.
											E assim, é desnecessário dizer que
ao longo destes anos
											tive a oportunidade de olhar
para as reformas educativas
											de várias perspetivas.
											Algumas dessas reformas foram boas.
											Algumas delas não foram tão boas.
											E nós sabemos porque é que
as crianças desistem da escola.
											Sabemos porque é que
as crianças não aprendem.
											Ou é pobreza, falta de assiduidade,
											ou influências negativas.
Nós sabemos porquê.
											Mas uma das coisas que nunca discutimos
											ou raramente discutimos
											é o valor e a importância
da ligação humana,
											de relacionamentos.
									","
											Bütün hayatımı ya okulda,
											okul yolunda, ya da birileriyle okulda
											okulda olanlar hakkında konuşurken geçirdim.
											Hem annem hem de babam eğitimciydi,
											anne tarafından dedem ve anneannem eğitimciydi
											ve son 40 yıldır da aynı şeyi yapıyorum.
											Ve, bunca yıldır eğitim reformlarına bir çok farklı açıdan
											bakma fırsatı bulduğumu herhalde
											söylememe gerek yok.
											Bazı reformlar iyiydi.
											Bazıları o kadar da iyi olmadı.
											Ve çocukların neden okulu bıraktığını biliyoruz.
											Çocukların neden öğrenmediklerini biliyoruz.
											Neden ya yoksulluk, devamsızlık
											ya da akranların negatif etkisi. Nedenin ne olduğunu biliyoruz.
											Ama hiç bahsetmediğimiz, ya da çok az bahsettiğimiz
											mesele insani bağlara,
											ilişkilere verilen değer ve
											önem.
									","
											J'ai passé toute ma vie
											soit à l'école, sur le chemin de l'école,
											ou à parler de ce qui se passe à l'école.
											Mes parents étaient enseignants,
											mes grands-parents maternels étaient enseignants,
											et moi aussi ces 40 dernières années.
											Et donc inutile de dire qu'au fil des années
											j'ai eu la chance d'observer les réformes sur l'éducation
											depuis différents points de vue.
											Certains réformes ont été bonnes.
											D'autres ne l'ont pas été autant.
											Et nous savons pourquoi les enfants abandonnent l'école.
											Nous savons pourquoi les enfants n'apprennent pas.
											C'est soit la pauvreté, un manque d'assiduité,
											ou une influence négative des proches. On sait pourquoi.
											Mais une des choses dont nous ne parlons jamais
											ou très rarement
											est l'importance des connexions humaines,
											des relations.
									","
											Ich habe mein ganzes Leben
											entweder in einem Schulgebäude, 
auf dem Weg zu einem Schulgebäude
											oder in einer Unterhaltung über das,
was in einem Schulgebäude passiert, verbracht.
											Meine Eltern waren beide Lehrer,
											meine Großeltern mütterlicherseits waren Lehrer,
											und in den letzten 40 Jahren 
habe ich das Gleiche gemacht.
											Ich hatte also über die Jahre Gelegenheit,
											die Bildungsreform aus ganz verschiedenen
											Blickwinkeln zu betrachten.
											Einige dieser Reformen waren gut.
											Andere wiederum nicht so sehr.
											Wir wissen, warum 
Schüler die Schule abbrechen.
											Warum sie nicht lernen.
											Sie fehlen zu oft, kommen aus 
sozial schwachen Familien oder
											unterliegen dem Druck 
ihrer Mitschüler. Wir wissen warum.
											Aber etwas, das wir nie ansprechen,
											oder nur selten zur Sprache bringen,
											ist die große Bedeutung 
zwischenmenschlicher Beziehung,
											wenn es ums Lernen geht.
									",Every kid needs a champion,Rita Pierson,7:48,"children,education,motivation,teaching"
"
","
","
","
","
",Every kid needs a champion,Rita Pierson,7:48,"children,education,motivation,teaching"
"
											James Comer dice que ningún 
aprendizaje significativo
											puede ocurrir sin una relación significativa.
											George Washington Carver dice que todo aprendizaje
											es entender las relaciones.
											Todos en esta sala han sido influenciados
											ya sea por un profesor o por un adulto.
											Durante años, he observado
a la gente enseñar.
											He observado a los mejores, 
así como a algunos de los peores.
									","
											James Comer diz que nenhuma
aprendizagem significante
											pode ocorrer sem existir
um forte relacionamento.
											George Washington Carver diz
que toda a aprendizagem
											passa por entender os relacionamentos.
											Toda a gente nesta sala foi influenciado
											por um professor ou um adulto.
											Durante anos, tenho observado 
pessoas a ensinar.
											Assisti aos melhores e
também a alguns dos piores.
									","
											James Comer diyor ki; hiç bir dikkate değer öğrenme
											dikkate değer bir yakınlık olmadan oluşamaz.
											George Washington Carver diyor ki; bütün öğrenme
											ilişkileri anlamaktır.
											Bu salondaki herkes bir öğretmenden
											ya da bir yetişkinden etkilendi.
											Yıllardır öğretmenlik yapan insanları gözlemledim.
											En iyilerine şahit oldum ve çok kötüleri de gördüm.
									","
											James Corner affirme qu'on ne peut pas apprendre
											sans réelle relation.
											Selon George Washington Carver, tout apprentissage
											consiste à comprendre les relations.
											Chacun dans cette salle a été influencé
											par un professeur ou un adulte.
											Pendant des années, j'ai observé des enseignants,
											les meilleurs, mais aussi les moins bons.
									","
											James Comer 
sagte einmal: ""Echtes Lernen
											findet nur dort statt,
wo eine echte Verbindung besteht.""
											Und nach George Washington Carver
ist Lernen nichts anderes
											als das Verstehen 
zwischenmenschlicher Beziehungen.
											Jeder hier wurde in seinem Leben
											von einem Erwachsenen 
oder einem Lehrer beeinflusst.
											Ich habe über die Jahre 
viele verschiedene Lehrer erlebt.
											Einige hatten's wirklich drauf,
andere überhaupt nicht.
									",Every kid needs a champion,Rita Pierson,7:48,"children,education,motivation,teaching"
"
","
","
","
","
",Every kid needs a champion,Rita Pierson,7:48,"children,education,motivation,teaching"
"
											Una colega me dijo una vez:
											""No me pagan para querer a los niños.
											Me pagan para enseñar una lección
											y que los niños la aprendan.
											Debo enseñarla. Ellos aprenderla.
Caso cerrado"".
									","
											Um dia, uma colega disse-me:
											""Não me pagam para eu gostar das crianças.
											""Pagam-me para ensinar uma lição.
											""As crianças devem aprendê-la.
											""Eu devo ensinar. Eles devem aprender.
Caso encerrado.""
									","
											Bir meslektaşım bir defasında şunu söyledi,
											""Bana çocukları sevmem için para vermiyorlar.
											Bana ders anlatmam için para veriyorlar.
											Çocuklar bunu öğrenmeliler.
											Ben öğretmeliyim. Onlar öğrenmeliler. Dava kapanmıştır.""
									","
											Un jour, une collègue m'a dit :
											« Je ne suis pas payée pour aimer les enfants,
											mais pour donner des cours.
											Les gosses apprennent la leçon
											que je donne. Point final. »
									","
											Eine Lehrerkollegin sagte einmal zu mir:
											""Fürs Nettsein kriege ich kein Geld,
											sondern dafür, eine Stunde zu halten.
											Die Kinder sind hier, um zu lernen.
											Ich unterrichte. Sie lernen. Fertig.""
									",Every kid needs a champion,Rita Pierson,7:48,"children,education,motivation,teaching"
"
","
","
","
","
",Every kid needs a champion,Rita Pierson,7:48,"children,education,motivation,teaching"
"
											Le dije: ""Bueno,
											ya sabes que los niños no aprenden 
de la gente que no les gusta"".
									","
											Bem, disse-lhe:
											""Sabes, as crianças não aprendem
com pessoas de quem não gostam.""
									","
											Ben de ona dedim ki:
											""Bilirsin, çocuklar sevmedikleri insanlardan bir şey öğrenmezler.""
									","
											Et je lui ai répondu :
											« Tu sais, les enfants n'apprennent rien des personnes qu'ils n'aiment pas. »
									","
											""Nun"", sagte ich zu ihr,
											""du weißt aber schon, dass Kinder 
von Lehrern, die sie nicht mögen, nichts lernen.""
									",Every kid needs a champion,Rita Pierson,7:48,"children,education,motivation,teaching"
"
","
","
","
","
",Every kid needs a champion,Rita Pierson,7:48,"children,education,motivation,teaching"
"
											(Risas) (Aplausos)
									","
											(Risos) (Aplausos)
									","
											(Kahkaha) (Alkış)
									","
											(Rires) (Applaudissements)
									","
											(Lachen) (Beifall)
									",Every kid needs a champion,Rita Pierson,7:48,"children,education,motivation,teaching"
