en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",Can you outsmart this logical fallacy?,Alex Gendler,3:21,"TED-Ed,education,psychology,science,animation,brain,sociology,statistics"
"
											Meet Lucy.
											She was a math major in college,
											and aced all her courses in probability 
and statistics.
											Which do you think is more likely: that 
Lucy is a portrait artist,
											or that Lucy is a portrait artist 
who also plays poker?
									","
											Te presento a Lucy.
											Estudió matemáticas en la universidad
											y aprobó con alto puntaje todos
sus cursos de probabilidad y estadística.
											¿Qué piensas que es más probable
que Lucy sea retratista,
											o que Lucy sea además de retratista
jugadora de póquer?
									","
											Voici Lucie.
											Elle a très forte en maths
											et excelle en probabilité
et en statistique.
											Quel énoncé est le plus probable
selon vous : soit Lucie est portraitiste,
											soit Lucie est portraitiste
et joue au poker.
									","
											Lucy ile tanışın.
											Üniversitede matematik okuyordu,
											olasılık ve istatistik derslerinin
hepsinden tam not almıştı.
											Sizce hangisi daha olasıdır:
Lucy'nin bir portre ressamı olması mı,
											yoksa Lucy'nin poker de oynayan
bir portre ressamı olması mı?
									",Can you outsmart this logical fallacy?,Alex Gendler,3:21,"TED-Ed,education,psychology,science,animation,brain,sociology,statistics"
"
","
","
","
",Can you outsmart this logical fallacy?,Alex Gendler,3:21,"TED-Ed,education,psychology,science,animation,brain,sociology,statistics"
"
											In studies of similar questions, up to 80 
percent of participants
											chose the equivalent 
of the second statement:
											that Lucy is a portrait artist 
who also plays poker.
											After all, nothing we know about Lucy 
suggests an affinity for art,
											but statistics and probability 
are useful in poker.
											And yet, this is the wrong answer.
									","
											En las encuestas con preguntas similares,
hasta el 80 % de los encuestados
											eligió la respuesta equivalente
a la segunda opción:
											o sea, que Lucy es una retratista
que también juega al póquer.
											Después de todo, nada de lo que sabemos
sobre Lucy sugiere una afinidad al arte,
											pero las estadísticas y la probabilidad 
son útiles en el póquer.
											Y sin embargo, esta es
la respuesta equivocada.
									","
											Dans des études sur des questions
similaires, 80% des participants
											choisissent l'équivalent
du deuxième énoncé :
											Lucie est portraitiste et joue au poker.
											Après tout, rien de ce que nous savons
sur Lucie n'évoque une affinité artistique
											mais les statistiques et les probabilités
sont utiles au poker.
											Toutefois, ce n'est pas la bonne réponse.
									","
											Bunun gibi benzer sorulara
dair çalışmalarda
											katılımcıların %80'e yakını
ikinci önermeyi seçiyor:
											yani Lucy'nin poker de oynayan
bir portre ressamı olduğunu.
											Ama sonuçta, Lucy'nin sanata yatkınlığı
hakkında hiçbir şey bilmiyoruz,
											ama istatistik ve olasılık
pokerde işe yarar.
											Yine de bu yanlış bir cevap.
									",Can you outsmart this logical fallacy?,Alex Gendler,3:21,"TED-Ed,education,psychology,science,animation,brain,sociology,statistics"
"
","
","
","
",Can you outsmart this logical fallacy?,Alex Gendler,3:21,"TED-Ed,education,psychology,science,animation,brain,sociology,statistics"
"
											Look at the options again.
											How do we know the first statement 
is more likely to be true?
											Because it’s a less specific version 
of the second statement.
											Saying that Lucy is a portrait artist 
doesn’t make any claims
											about what else she might or might not do.
											But even though it’s far easier to imagine
her playing poker than making art
											based on the background information,
											the second statement is only true if she 
does both of these things.
											However counterintuitive it seems 
to imagine Lucy as an artist,
											the second scenario adds another condition
on top of that, making it less likely.
									","
											Volvamos a ver las opciones.
											¿Cómo sabemos si la primera afirmación 
es más probable de ser verdadera?
											Porque es una versión menos específica 
de la segunda afirmación.
											Decir que Lucy es una retratista 
no afirma nada
											sobre otra cosa que ella 
pueda ser o no ser.
											Y aunque sea más fácil imaginársela
jugando al póquer que haciendo arte
											en base a los datos conocidos,
											la segunda afirmación puede ser
verdadera solo si ella hace ambas cosas.
											Por ilógico que parezca
imaginarse a Lucy como artista,
											la segunda opción añade una condición
adicional que la hace menos probable.
									","
											Relisons les énoncés.
											Comment savoir que le premier énoncé
est plus susceptible d'être correct ?
											Parce qu'il est moins spécifique
que le deuxième énoncé.
											Affirmer que Lucie est portraitiste
n'inclut aucune affirmation
											quant à ce qu'elle pourrait
ou ne pourrait pas faire d'autre.
											Même s'il est plus aisé de l'imaginer
jouant au poker que créant de l'art
											sur la base des informations reçues,
											le deuxième énoncé est correct
seulement si elle réalise les deux.
											Aussi paradoxal qu'il puisse paraître
d'imaginer Lucie comme une artiste,
											le deuxième scénario ajoute une condition
supplémentaire, le rendant moins probable.
									","
											Seçeneklere tekrar bakın.
											İlk önermenin doğru olmaya daha
yakın olduğunu nasıl biliyoruz?
											Çünkü ilk önerme, ikinci önermenin
daha az özel olan bir versiyonu.
											Lucy'nin bir portre ressamı
olduğunu söylemek
											başka ne yapıp yapmadığına dair
herhangi bir önermede bulunmuyor.
											Verilen bilgilere dayanarak, Lucy'nin
poker oynadığını düşünmek, resim yaptığını
											düşünmekten çok daha kolay olsa da
											ikinci önerme sadece her ikisini de
yaptığı zaman geçerlidir.
											Lucy'yi bir ressam olarak düşünmek
her ne kadar mantıksız görünse de
											ikinci senaryo, bir koşul daha ekleyip
durumu daha az olası kılıyor.
									",Can you outsmart this logical fallacy?,Alex Gendler,3:21,"TED-Ed,education,psychology,science,animation,brain,sociology,statistics"
"
","
","
","
",Can you outsmart this logical fallacy?,Alex Gendler,3:21,"TED-Ed,education,psychology,science,animation,brain,sociology,statistics"
"
											For any possible set of events, the 
likelihood of A occurring
											will always be greater than the likelihood
of A and B both occurring.
											If we took a random sample of a million 
people who majored in math,
											the subset who are portrait artists might 
be relatively small.
											But it will necessarily be bigger
											than the subset who are portrait artists 
and play poker.
											Anyone who belongs to the second group 
will also belong to the first–
											but not vice versa.
											The more conditions there are, 
the less likely an event becomes.
									","
											Dados dos posibles hechos,
la probabilidad de que A ocurra
											será siempre superior a la probabilidad
de que tanto A como B ocurran.
											Dada una muestra aleatoria de un millón
de personas que estudiaron matemática
											el subconjunto de retratistas dentro
de ella sería relativamente pequeño.
											Y no obstante será más grande
											que el subconjunto de los retratistas
que juegan al póquer.
											Todos aquellos que pertezcan al segundo
grupo también estarán en el primero,
											pero no viceversa.
											Cuantas más condiciones existan,
menos probable será el hecho.
									","
											Quels que soient les événements,
la probabilité que A survienne
											sera toujours supérieure à celle
que A et B surviennent ensemble.
											Parmi une cohorte
d'un million de mathématiciens,
											la cohorte des portraitistes
sera relativement petite.
											Mais elle sera forcément plus grande
											que le sous-groupe des portraitistes
qui jouent au poker.
											Quiconque appartenant au deuxième
sous-groupe appartient aussi au premier.
											Mais l'inverse n'est pas vrai.
											Plus les conditions sont nombreuses,
moins leur probabilité est grande.
									","
											Herhangi olası olaylar kümesinde,
A'nın gerçekleşme olasılığı
											A ve B'nin birlikte gerçekleşme
olasılığından daima daha fazladır.
											Matematik mezunu olan bir milyon kişi
içinden rastgele bir örnek alırsak
											portre ressamlarından oluşan alt küme
nispeten küçük olacaktır.
											Ama kesinlikle hem portre ressamı,
											hem de poker oynayanların
alt kümesinden daha büyük olacaktır.
											İkinci gruba dahil olan herkes birinci
gruba da dahildir,
											ama tersi geçerli değildir.
											Koşullar arttıkça, bir olayın
gerçekleşme olasılığı azalır.
									",Can you outsmart this logical fallacy?,Alex Gendler,3:21,"TED-Ed,education,psychology,science,animation,brain,sociology,statistics"
"
","
","
","
",Can you outsmart this logical fallacy?,Alex Gendler,3:21,"TED-Ed,education,psychology,science,animation,brain,sociology,statistics"
"
											So why do statements with more conditions
sometimes seem more believable?
											This is a phenomenon known as 
the conjunction fallacy.
											When we’re asked to make quick decisions, 
we tend to look for shortcuts.
											In this case, we look for what seems 
plausible
											rather than what is statistically 
most probable.
											On its own, Lucy being an artist doesn’t 
match the expectations
											formed by the preceding information.
											The additional detail about 
her playing poker
											gives us a narrative that resonates 
with our intuitions—
											it makes it seem more plausible.
											And we choose the option that seems more
representative of the overall picture,
											regardless of its actual probability.
											This effect has been observed 
across multiple studies,
											including ones with participants 
who understood statistics well–
											from students betting on 
sequences of dice rolls,
											to foreign policy experts predicting 
the likelihood of a diplomatic crisis.
									","
											¿Por qué las afirmaciones con
más condiciones parecen más creíbles?
											A este fenómeno se lo conoce
como la falacia de la conjunción.
											Cuando tenemos que tomar decisiones
rápidamente, solemos buscar atajos.
											En este caso, buscamos
lo que parece ser plausible
											y no lo que es más
probable estadísticamente.
											De por sí, el que Lucy sea una artista
no cuadra con la expectativa
											que proviene de
la información que antecede.
											El detalle adicional
de que juega al póquer
											nos da un relato
que concuerda con lo que intuímos,
											y lo hace parecer más plausible.
											Así que elegimos la opción que parece ser
más representativa en este caso,
											independientemente de su probabilidad.
											Este efecto ha sido observado
en varios estudios,
											incluso con participantes 
bien versados en estadística,
											desde apuestas hechas
por estudiantes jugando a los dados,
											hasta la predicción de 
una crisis diplomática
											por expertos en política del exterior.
									","
											Alors, pourquoi des énoncés avec plus de
conditions semblent-ils plus crédibles ?
											C'est dû au phénomène appelé
le biais de représentativité.
											Quand on doit prendre
des décisions rapides,
											on a tendance à chercher des raccourcis.
											Dans ce cas, on recherche
ce qui semble plausible
											aux dépens de ce qui est
statistiquement le plus probable.
											Seule, Lucie l'artiste ne correspond
pas aux attentes
											créées par les informations reçues.
											Le détail supplémentaire sur le fait
qu'elle joue au poker
											nous offre un fil narratif qui correspond
à nos intuitions
											et cela rend la proposition
plus plausible.
											Nous choisissons l'option qui semble
la plus représentative globalement
											nonobstant la probabilité réelle.
											Cet effet est observé
dans de multiples études
											mêmes dans celles où les participants
comprenaient bien les statistiques —
											qu'il s'agisse d'étudiants misant
sur des séquences de dés
											ou d'experts en diplomatie prédisant
la probabilité d'une crise diplomatique.
									","
											O halde neden daha fazla koşullu önermeler
bazen daha inandırıcı görünür?
											Bu ""çakışma yanılgısı"" denilen
bir olgu olarak bilinir.
											Hızlı karar vermemiz istendiğinde
kısa yollar aramaya yatkın oluruz.
											Bu durumda, istatistiksel olarak
daha olası olanları aramak yerine
											daha makul olanları ararız.
											Başlı başına, Lucy'nin ressam olması
önceki bilginin oluşturduğu
											beklentilerle örtüşmüyor.
											Lucy'nin ayrıca poker oynadığı bilgisi
											bize sezgilerimize hitap eden
bir hikâye veriyor,
											bu da durumu daha olası gibi gösteriyor.
											Bu yüzden büyük resmi daha iyi
temsil eden seçeneği tercih ediyoruz
											ve onun gerçek olasılığını
göz ardı ediyoruz.
											Bu etki, istatistiği iyi
anlayan katılımcılarda
											yani peş peşe zar atışlarına
bahse giren öğrencilerden,
											diplomatik kriz olasılıklarını tahmin eden
											dış politika uzmanlarına kadar,
birçok çalışmada gözlemlenmiştir.
									",Can you outsmart this logical fallacy?,Alex Gendler,3:21,"TED-Ed,education,psychology,science,animation,brain,sociology,statistics"
