es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Dare to educate Afghan girls,Shabana Basij-Rasikh,9:36,"TEDx,education,feminism,global issues,women"
"
											Cuando tenía 11 años,
											recuerdo haberme despertado una mañana 
con el sonido del júbilo en mi casa.
											Mi padre estaba escuchando BBC News
											en su pequeña radio gris.
											Tenía una gran sonrisa en su 
cara que era inusual en esos tiempos,
											porque las noticias 
generalmente lo deprimían.
									","
											Quando eu tinha 11 anos,
											lembro-me de acordar uma manhã
com o som de alegria na minha casa.
											O meu pai estava a ouvir
o noticiário da BBC
											no seu pequeno rádio cinzento.
											Tinha um grande sorriso na cara,
o que na altura era pouco comum,
											sobretudo, porque as notícias 
costumavam deprimi-lo.
									","
											11 yaşındayken
											bir sabah evimdeki sevinç çığlıklarıyla uyandığımı hatırlıyorum.
											Babam BBC Haber kanalını dinliyordu;
											o ufak, gri radyosundan.
											Yüzünde, hiç alışkın olmadığımız, kocaman bir gülümseme vardı
											çünkü haberler çoğu zaman onu üzerdi.
									","
											When I was 11,
											I remember waking up one morning to the sound of joy in my house.
											My father was listening to BBC News
											on his small, gray radio.
											There was a big smile on his face which was unusual then,
											because the news mostly depressed him.
									","
											J'avais 11 ans,
											je me souviens qu'un matin j'ai été réveillée 
par des cris de joie dans toute la maison.
											Mon père était en train 
d'écouter le journal de la BBC
											sur sa petite radio grise.
											Il y avait un large sourire sur son visage, 
ce qui était plutôt inhabituel à l'époque,
											parce que les nouvelles 
le déprimaient d'habitude.
									","
											Als ich 11 Jahre alt war,
											wurde ich eines Morgens von 
den Klängen heller Freude geweckt.
											Mein Vater hörte sich auf seinem kleinen, grauen Radio
											die Nachrichtensendung der BBC an.
											Er sah sehr glücklich aus, was damals 
ziemlich ungewöhnlich war,
											da ihn die Nachrichten meistens deprimierten.
									",Dare to educate Afghan girls,Shabana Basij-Rasikh,9:36,"TEDx,education,feminism,global issues,women"
"
","
","
","
","
","
",Dare to educate Afghan girls,Shabana Basij-Rasikh,9:36,"TEDx,education,feminism,global issues,women"
"
											""¡Los talibanes se fueron!"", 
gritó mi padre.
									","
											""Os talibãs caíram!"", gritou ele.
									","
											""Taliban artık yok!"" diye bağırdı babam.
									","
											""The Taliban are gone!"" my father shouted.
									","
											Mon père s'est écrié :
« Les Talibans sont partis ! »
									","
											Er rief: ""Die Taliban sind weg!""
									",Dare to educate Afghan girls,Shabana Basij-Rasikh,9:36,"TEDx,education,feminism,global issues,women"
"
","
","
","
","
","
",Dare to educate Afghan girls,Shabana Basij-Rasikh,9:36,"TEDx,education,feminism,global issues,women"
"
											Yo no sabía qué significaba,
											pero podía ver que mi padre
estaba muy, muy feliz.
									","
											Eu não sabia o que aquilo significava
											mas conseguia ver que o meu pai
estava muito, muito feliz.
									","
											Ne demek istediğini anlamamıştım o zaman
											ama babamın çok ama çok mutlu olduğunu görebiliyordum.
									","
											I didn't know what it meant,
											but I could see that my father was very, very happy.
									","
											Je ne savais pas ce que ça voulait dire,
											mais je pouvais voir que 
mon père était très, très content.
									","
											Ich wusste nicht, was das bedeutete,
											aber es machte meinen Vater 
offensichtlich sehr, sehr glücklich.
									",Dare to educate Afghan girls,Shabana Basij-Rasikh,9:36,"TEDx,education,feminism,global issues,women"
"
","
","
","
","
","
",Dare to educate Afghan girls,Shabana Basij-Rasikh,9:36,"TEDx,education,feminism,global issues,women"
"
											""Ahora sí puedes ir a una 
escuela de verdad"", me dijo.
									","
											""Agora já podes ir 
para uma escola a sério"", disse ele.
									","
											""Bundan böyle gerçek bir okulda okuyabileceksin"" dedi babam.
									","
											""You can go to a real school now,"" he said.
									","
											Il me dit : « Tu vas pouvoir aller 
dans une vraie école maintenant. »
									","
											""Jetzt kannst du auf eine richtige Schule gehen,"" sagte er.
									",Dare to educate Afghan girls,Shabana Basij-Rasikh,9:36,"TEDx,education,feminism,global issues,women"
"
","
","
","
","
","
",Dare to educate Afghan girls,Shabana Basij-Rasikh,9:36,"TEDx,education,feminism,global issues,women"
"
											Una mañana que nunca olvidaré.
											Una escuela de verdad.
											Verán, yo tenía 6 años cuando 
los talibanes se apoderaron de Afganistán
											e hicieron ilegal que las
niñas fueran a la escuela.
											Por los siguientes 5 años, 
me vestí como un niño
											para escoltar a mi hermana 
mayor, que ya no podía
											estar sola afuera, para ir 
a una escuela secreta.
											Era la única forma de que 
las dos pudiéramos educarnos.
											Cada día, tomábamos una ruta diferente
											para que nadie pudiera
sospechar a dónde íbamos.
											Teníamos que ocultar los libros 
en bolsas del mercado
											para que pareciera que íbamos de compras.
											La escuela estaba en una casa,
											más de 100 de nosotras 
apretadas en una pequeña sala.
											Era agradable en el invierno, 
pero extremadamente calurosa en verano.
											Todas sabíamos que arriesgábamos nuestras vidas;
											la profesora, las estudiantes
y nuestros padres.
											De vez en cuando, la escuela 
se cerraba repentinamente
											por una semana, porque 
los talibanes sospechaban.
											Siempre nos preguntábamos 
qué sabían ellos de nosotras.
											¿Nos estaban siguiendo?
											¿Sabían dónde vivíamos?
											Estábamos atemorizadas,
											pero aún así, la escuela era
donde queríamos estar.
									","
											Uma manhã que eu nunca esquecerei.
											Uma escola a sério.
											Sabem, eu tinha seis anos quando
os talibãs assumiram o poder no Afeganistão
											e proibiram as raparigas de irem à escola.
											Portanto, nos cinco anos seguintes,
vestia-me como um rapaz
											para escoltar a minha irmã mais velha,
											a quem já não era permitido
estar na rua sozinha,
											até a uma escola secreta.
											Foi a única maneira de ambas 
recebermos educação.
											Todos os dias íamos
por um caminho diferente,
											para que ninguém suspeitasse aonde íamos.
											Embrulhávamos os livros
com sacos da mercearia
											para parecer que íamos só às compras.
											A escola era numa casa
											e éramos mais de 100,
apinhadas numa pequena sala.
											Era acolhedora no inverno,
mas extremamente quente no verão.
											Todos sabíamos que estávamos
a arriscar a vida
											— a professora, os alunos e os nossos pais.
											De vez em quando, a escola era 
cancelada de repente,
											durante uma semana, porque os talibãs 
eram desconfiados.
											Ficámos sempre a pensar sobre 
o que saberiam eles de nós:
											""Estávamos a ser seguidas?""
											""Sabem onde vivemos?""
											Tínhamos medo
											mas, mesmo assim,
era na escola que queríamos estar.
									","
											Asla unutmayacağım bir sabahtı o.
											Gerçek bir okul.
											Taliban Afganistanı ele geçirdiğinde ve kızların okula gitmelerini
											yasakladıklarında ben altı yaşındaydım.
											Bu yüzden, bir sonraki beş yıl boyunca erkek olarak giyindim
											artık tek başına dışarıda bulunması yasak olan ablama
											eşlik edebilmek için, gizli bir okula.
											İkimizin de eğitim görmesi için tek yol buydu.
											Her gün farklı bir yoldan yürüdük
											kimse nereye gittiğimiz hakkında şühpelenmesin diye.
											Kitaplarımızı alışveriş poşetleriyle örterdik
											sadece alışverişe çıkmışız gibi görünsün diye.
											Okul bir evin içindeydi,
											100 kişiden fazla kişi küçük bir oturma odası içinde sıkıştırılmış.
											Kışları hoştu ama yazları çok sıcaktı.
											Hepimiz hayatlarımızı tehlikeye attığımızı biliyorduk-
											öğretmenler, öğrenciler ve anne babalarımız.
											Zaman zaman okul aniden
											bir haftalığına iptal edilirdi çünkü Taliban şühpelenirdi.
											Bizim hakkımızda ne bidiklerini hep merak ederdik.
											Takip ediliyor muyduk?
											Nerede yaşadığımızı biliyorlar mı?
											Korkardık
											ama hala olmak istediğimiz yer okuldu.
									","
											A morning that I will never forget.
											A real school.
											You see, I was six when the Taliban took over Afghanistan
											and made it illegal for girls to go to school.
											So for the next five years, I dressed as a boy
											to escort my older sister, who was no longer allowed
											to be outside alone, to a secret school.
											It was the only way we both could be educated.
											Each day, we took a different route
											so that no one would suspect where we were going.
											We would cover our books in grocery bags
											so it would seem we were just out shopping.
											The school was in a house,
											more than 100 of us packed in one small living room.
											It was cozy in winter but extremely hot in summer.
											We all knew we were risking our lives —
											the teacher, the students and our parents.
											From time to time, the school would suddenly be canceled
											for a week because Taliban were suspicious.
											We always wondered what they knew about us.
											Were we being followed?
											Do they know where we live?
											We were scared,
											but still, school was where we wanted to be.
									","
											Je n'oublierai jamais ce matin-là.
											Une vraie école.
											Vous savez, j'avais 6 ans quand les Talibans 
ont pris le contrôle de l'Afghanistan
											et qu'ils ont décrété que c'était illégal 
pour les filles d'aller à l'école.
											Alors pendant les 5 années 
qui ont suivi, je me suis habillée en garçon
											pour accompagner ma grande sœur, 
qui n'avait plus le droit
											de sortir dans la rue seule, 
jusqu'à une école secrète.
											C'était le seul moyen qu'on avait 
toutes les deux d'être instruites.
											Chaque jour, on prenait 
un chemin différent de la veille
											pour que personne ne se doute 
de là où on se rendait.
											On camouflait nos livres 
dans des sacs d'épicerie,
											comme ça on avait l'air 
d'aller juste faire des courses.
											L'école se trouvait dans une maison,
											on était plus de 100 entassés 
dans une seule petite salle à manger.
											C'était confortable en hiver, mais 
il y faisait une chaleur intenable en été.
											Nous savions tous qu'on risquait nos vies...
											le professeur, les élèves et nos parents.
											De temps en temps, les cours étaient annulés
											pendant une semaine parce que 
les Talibans avaient des soupçons.
											Nous nous demandions toujours 
ce qu'ils pouvaient bien savoir de nous.
											Est-ce qu'on était suivi ?
											Est-ce qu'ils savaient où nous habitions ?
											Nous avions peur,
											mais malgré tout, l'école, 
c'était là où nous voulions être.
									","
											Diesen Morgen werde ich niemals vergessen.
											Eine richtige Schule.
											Die Taliban ergriffen die Macht 
in Afghanistan, als ich sechs war,
											und verboten es Mädchen, zur Schule zu gehen.
											Deshalb verkleidete ich mich fünf Jahre lang als Junge
											und begleitete meine ältere Schwester, 
die nicht mehr alleine ausgehen durfte,
											zu einer geheimen Schule.
											Nur so konnten wir beide zur Schule gehen.
											Jeden Tag nahmen wir einen anderen Weg,
											sodass niemand erraten konnte, wohin wir gingen.
											Wir versteckten unsere Bücher in Einkaufstüten,
											damit es so aussah, als würden 
wir nur einkaufen gehen.
											Unterrichtet wurden wir in einem Haus,
											über 100 Mädchen in einem kleinen Wohnzimmer.
											Im Winter war es gemütlich, aber 
im Sommer war es unglaublich heiß.
											Wir alle wussten, dass wir unser Leben riskierten:
											Lehrer, Schüler und unsere Eltern.
											Immer wieder musste der Unterricht 
plötzlich für eine Woche ausfallen,
											weil die Taliban Verdacht geschöpft hatten.
											Wir waren uns nie sicher, wie viel sie über uns wussten.
											Verfolgten sie uns?
											Wussten sie, wo wir wohnen?
											Wir hatten Angst,
											aber wir wollten trotzdem zur Schule gehen.
									",Dare to educate Afghan girls,Shabana Basij-Rasikh,9:36,"TEDx,education,feminism,global issues,women"
