en,tr,pt,fr,title,speaker,duration,tags
"
","
","
","
",How augmented reality could change the future of surgery,Nadine Hachach-Haram,11:04,"augmented reality,collaboration,communication,health,computers,innovation,medicine,science,technology,Surgery"
"
											According to the theories
of human social development,
											we're now living
through the fourth great epoch
											of technological advancement,
											the Information Age.
											Connectivity through digital technology
is a modern miracle.
											We can say it has broken down barriers
of time and space which separate people,
											and it's created a condition for an age
											where information, ideas
can be shared freely.
									","
											İnsan sosyal gelişim teorilerine göre
											artık teknolojik ilerlemenin
											dördüncü büyük evresinde yaşıyoruz.
											Bilgi Çağı.
											Dijital teknolojiyle bağlantı kurabilmek
modern bir mucize.
											İnsanlar arasında zaman ve uzay
bariyerlerini yıkmakla kalmadı,
											bilgilerin, fikirlerin
											özgürce paylaşıldığı bir çağ yarattı.
									","
											Segundo as teorias
do desenvolvimento social humano,
											estamos hoje a viver
a quarta grande época
											do progresso tecnológico,
											a Idade da Informação.
											A conetividade através da tecnologia
digital é um milagre moderno.
											Podemos dizer que quebrou
as barreiras do tempo e do espaço
											que separavam as pessoas
											e ficou criada uma condição para uma era
											em que a informação, as ideias
podem ser partilhadas livremente.
									","
											Selon les théories
du développement social humain,
											on vit actuellement la
quatrième grande époque
											de progrès technologique,
											l'ère de l'information.
											Les connexions grâce aux outils numériques
sont un miracle moderne.
											Elles ont permis d'abolir les contraintes 
de temps et d'espace entre les gens
											et créé les conditions pour une ère
											où informations et idées
sont partagées librement.
									",How augmented reality could change the future of surgery,Nadine Hachach-Haram,11:04,"augmented reality,collaboration,communication,health,computers,innovation,medicine,science,technology,Surgery"
"
","
","
","
",How augmented reality could change the future of surgery,Nadine Hachach-Haram,11:04,"augmented reality,collaboration,communication,health,computers,innovation,medicine,science,technology,Surgery"
"
											But are these great accomplishments
in digital technology
											really the endgame
in terms of what can be achieved?
											I don't think so,
											and today I'd like to share with you
											how I believe digital technology
can take us to even greater heights.
											I'm a surgeon by profession,
											and as I stand here today
talking to all of you,
											five billion people around the world
lack access to safe surgical care.
											Five billion people.
											That's 70 percent
of the world's population,
											who according to the WHO's
Lancet Commission
											can't even access
simple surgical procedures
											as and when they need them.
									","
											Peki dijital teknolojideki
bu harika başarılar
											yapılabilecekler konusunda
gerçekten bir son mu?
											Sanmıyorum.
											Bugün sizlerle dijital teknolojinin
											bizi nasıl daha yükseğe taşıyabileceğini 
paylaşmak istiyorum.
											Ben bir cerrahım
											ve ben burada konuşurken
											dünyada beş milyar
cerrahi tedaviye muhtaç insan var.
											Beş milyar insan.
											Bu dünya nüfusunun
%70'i demek,
											Dünya Sağlık Örgütü
Lancet Komisyonu'na göre,
											bu insanlar, ihiyaç duyduklarında
en basit işlemlerden bile
											yoksun kalıyorlar.
									","
											Mas estas importantes realizações
na tecnologia digital
											serão de facto o fim do jogo
em termos do que pode ser alcançado?
											Penso que não.
											Hoje gostaria de partilhar convosco
											como eu julgo que a tecnologia digital
nos pode levar a alturas ainda maiores.
											Tenho a profissão de cirurgiã
											e, enquanto estou aqui hoje
a falar para todos vocês,
											há cinco mil milhões de pessoas no mundo
sem acesso a cuidados cirúrgicos seguros.
											Cinco mil milhões de pessoas
											ou seja, 70% da população mundial
											que. segundo a Comissão Lancet
da Organização Mundial de Saúde.
											não têm acesso aos procedimentos
cirúrgicos mais simples
											quando precisam.
									","
											Mais ces prouesses sont-elles
le signe que nous avons atteint
											notre limite en termes
d'innovation technologique ?
											Je ne pense pas.
											Aujourd'hui, j'aimerais vous partager
											comment, pour moi, le numérique
nous amènera encore plus loin.
											Je suis chirurgienne de profession,
											et aujourd'hui, alors que je vous parle,
											cinq milliards de personnes dans le monde
n'ont pas accès aux soins chirurgicaux.
											Cinq milliards de personnes.
											C'est-à-dire que
70 % de la population mondiale,
											selon la dernière commission
Lancet de l'OMS,
											ne peut même pas accéder à
de simples soins chirurgicaux
											quand elle en a besoin.
									",How augmented reality could change the future of surgery,Nadine Hachach-Haram,11:04,"augmented reality,collaboration,communication,health,computers,innovation,medicine,science,technology,Surgery"
"
","
","
","
",How augmented reality could change the future of surgery,Nadine Hachach-Haram,11:04,"augmented reality,collaboration,communication,health,computers,innovation,medicine,science,technology,Surgery"
"
											Let's zoom in on Sierra Leone,
											a country of six million people,
											where a recent study showed
that there are only 10 qualified surgeons.
											That's one surgeon
for every 600,000 people.
											The numbers are staggering,
											and we don't even need to look that far.
											If we look around us here in the US,
											a recent study reported that we need
an extra 100,000 surgeons by 2030
											to just keep up with the demand
for routine surgical procedures.
											At the rate that we're going,
we won't be meeting those numbers.
									","
											Sierra Loeona'ya yakından bakalım,
											altı milyon nüfuslu bir ülke,
											yeni bir araştırmaya göre
yalnızca 10 uzman cerrah var.
											Yani her 600.000 insan için
tek bir cerrah.
											Rakamlar gerçekten şaşırtıcı
											ve o kadar uzağa bakmamız gerekmiyor.
											ABD'ye baktığımızda,
											yeni bir çalışmaya göre 2030 yılına kadar
100.000 ekstra cerraha ihtiyacımız var,
											yalnızca rutin cerrahi işlemleri
karşılayabilmek için.
											Bu oranda devam edersek,
bu sayıya ulaşamayacağız.
									","
											Observemos a Serra Leoa,
											um país com seis milhões de pessoas,
											onde um estudo recente mostrou
que só há 10 cirurgiões qualificados.
											É um cirurgião para 600 000 pessoas.
											Os números são assustadores
											mas não precisamos de ir tão longe.
											Se olharmos para aqui, nos EUA,
											um estudo recente relatava 
que precisamos
											de mais 10 000 cirurgiões até 2030,
											só para satisfazer a procura 
de procedimentos cirúrgicos rotineiros.
											Ao ritmo que temos, não vamos
conseguir atingir este número.
									","
											Regardons par exemple le Sierra Leone,
											un pays de six millions d'habitants,

											qui ne compte que 10 chirurgiens qualifiés
selon une étude récente.
											C'est-à-dire un chirurgien
pour 600 000 habitants.
											Ces chiffres sont vertigineux.
											Mais pas besoin de regarder si loin.
											Ici, aux États-Unis,
une étude récente
											indique que un besoin de 100 000
nouveaux chirurgiens d'ici 2030,
											rien que pour répondre à la demande 
d'interventions de routine.
											Au rythme où nous allons, 
nous n'atteindrons pas ce chiffre.
									",How augmented reality could change the future of surgery,Nadine Hachach-Haram,11:04,"augmented reality,collaboration,communication,health,computers,innovation,medicine,science,technology,Surgery"
"
","
","
","
",How augmented reality could change the future of surgery,Nadine Hachach-Haram,11:04,"augmented reality,collaboration,communication,health,computers,innovation,medicine,science,technology,Surgery"
"
											As a surgeon, this is
a global issue that bothers me.
											It bothers me a lot,
											because I've seen firsthand
											how lack of access
to safe and affordable healthcare
											can blight the lives of ordinary people.
											If you're a patient
that needs an operation
											and there isn't a surgeon available,
											you're left with some
really difficult choices:
											to wait, to travel,
											or not to have an operation at all.
									","
											Bir cerrah olarak
bu beni çok rahatsız eden
											küresel bir sorun
											çünkü güvenli ve karşılanabilir
											sağlık sistemine sahip olamamanın
sıradan insanların hayatını
											nasıl mahvedebildiğini bizzat gördüm.
											Ameliyata gerek duyan bir hastaysanız
											ve uygun bir cerrah yoksa,
											çok zor seçimler yapmak zorundasınız:
											beklemek, seyahat etmek
											ya da hiç ameliyat olmamak.
									","
											Enquanto cirurgiã, é um problema global
que me preocupa,
											preocupa-me muito,
											porque tenho visto pessoalmente
											como a falta de acesso a cuidados
de saúde seguros e acessíveis
											podem arruinar a vida de pessoas comuns.
											Se um doente precisa de uma operação
											e não há um cirurgião disponível,
											só lhe restam opções muito difíceis:
											esperar, viajar,
											ou desistir da operação.
									","
											Comme chirurgienne, ce
problème mondial m'inquiète.
											Il m'inquiète beaucoup,
											car j'ai été témoin de
											comment le manque d'accès à
des soins sûrs et abordables
											peut briser les vies de gens ordinaires.
											Si un patient a besoin d'être opéré
											et qu'aucun chirurgien n'est disponible,
											on se retrouve face à un choix cornélien :
											attendre, se déplacer
											ou ne pas se faire opérer du tout.
									",How augmented reality could change the future of surgery,Nadine Hachach-Haram,11:04,"augmented reality,collaboration,communication,health,computers,innovation,medicine,science,technology,Surgery"
"
","
","
","
",How augmented reality could change the future of surgery,Nadine Hachach-Haram,11:04,"augmented reality,collaboration,communication,health,computers,innovation,medicine,science,technology,Surgery"
"
											So what's the answer?
											Well, part of you are carrying
some of that solution with you today:
											a smartphone, a tablet, a computer.
											Because for me,
											digital communications technology
has the power to do so much more
											than just to allow us to shop online,
											to connect through social media platforms
and to stay up to date.
											It has the power to help us solve
some of the key issues that we face,
											like lack of access
to vital surgical services.
											And today I'd like to share with you
											an example of how I think
we can make that possible.
									","
											Peki çözüm ne olabilir?
											Bir kısmınız çözümü
bugün yanınızda taşıyorsunuz:
											akıllı telefon, tablet veya bilgisayar.
											Çünkü bana göre
											dijital iletişim teknolojisi
internette alışveriş yapmaktan
											sosyal medyaya bağlı kalarak
											güncel konuları takip etmekten
çok daha fazla olanak sağlıyor.
											Karşılaştığımız bazı kilit sorunları
çözmemize yardım edecek güce sahip,
											önemli cerrahi hizmetlere erişim gibi.
											Bugün sizlerle bunu
											nasıl mümkün kılabileceğimizi
paylaşmak istiyorum.
									","
											Então, qual é a resposta?
											Muitos de vocês trazem convosco
uma parte da solução:
											um ""smartphone"",
um ""tablet"", um computador.
											Porque, quanto a mim,
											a tecnologia das comunicações digitais
tem o poder de fazer muito mais
											do que permitir-nos
fazer compras ""online"",
											contactarmos através de plataformas
de redes sociais
											e mantermo-nos atualizados.
											Tem o poder de nos ajudar a solucionar
alguns dos principais problemas que temos,
											como a falta de acesso
a serviços cirúrgicos vitais.
											Gostaria, hoje, de partilhar convosco
											um exemplo de como acho
que podemos tornar isso possível.
									","
											Quelle est la solution ?
											Eh bien ,certains d'entres vous ont 
la solution sur eux aujourd'hui :
											un smartphone, une tablette, 
un ordinateur.
											Car pour moi,
											les technologies numériques sont 
bien plus que des outils de communication
											nous permettant d'acheter en ligne,
											de se connecter aux réseaux sociaux 
et de se tenir informés.
											Elles peuvent nous aider à résoudre
certains problèmes importants
											comme le manque d'accès à des
services essentiels de chirurgie.
											Aujourd'hui, j'aimerais partager
											un exemple de comment rendre
cela possible selon moi.
									",How augmented reality could change the future of surgery,Nadine Hachach-Haram,11:04,"augmented reality,collaboration,communication,health,computers,innovation,medicine,science,technology,Surgery"
