en,es,pt,tr,title,speaker,duration,tags
"
","
","
","
",How I defend the rule of law,Kimberley Motley,15:26,"crime,global issues,law,women"
"
											Let me tell you a story
											about a little girl named Naghma.
											Naghma lived in a refugee camp
											with her parents and her eight brothers and sisters.
											Every morning, her father would wake up
											in the hopes he'd be picked for construction work,
											and on a good month he would earn 50 dollars.
											The winter was very harsh,
											and unfortunately, Naghma's brother died
											and her mother became very ill.
											In desperation, her father went to a neighbor
											to borrow 2,500 dollars.
											After several months of waiting,
											the neighbor became very impatient,
											and he demanded that he be paid back.
											Unfortunately, Naghma's
father didn't have the money,
											and so the two men agreed to a jirga.
											So simply put, a jirga is a form of mediation
											that's used in Afghanistan's 
informal justice system.
											It's usually presided over by religious leaders
											and village elders,
											and jirgas are often used in
rural countries like Afghanistan,
											where there's deep-seated resentment
											against the formal system.
											At the jirga, the men sat together
											and they decided that the 
best way to satisfy the debt
											would be if Naghma married
the neighbor's 21-year-old son.
											She was six.
									","
											Les contaré una historia
											de una niña llamada Naghma.
											Naghma vivía en un campo de refugiados
											con sus padres y sus ocho 
hermanos y hermanas
											Cada mañana, su padre se despertaba
											con la esperanza de que le escogieran 
para trabajos de construcción,
											y que en un buen mes 
se ganaría 50 dólares.
											El invierno había sido muy duro,
											y por desgracia, 
el hermano de Naghma murió
											y su madre enfermó seriamente.
											En su desesperación, 
su padre acudió a un vecino
											para pedir prestados 2500 dólares.
											Luego de varios meses de espera,
											el vecino se puso muy impaciente,
											y lo demandó para que le pagara.
											Desafortunadamente, el padre 
de Naghma no tenía el dinero,
											y así los dos hombres acordaron una jirga.
											En pocas palabras, una jirga es 
una forma de mediación
											que se utiliza en Afganistán como
sistema informal de justicia.
											Por lo general es presidida 
por líderes religiosos
											y ancianos del pueblo,
											y las jirgas se utilizan a menudo en
países rurales como Afganistán,
											donde hay un profundo resentimiento
											contra el sistema formal.
											En la jirga, los hombres 
se sentaron juntos
											y decidieron que la mejor manera
de satisfacer la deuda
											sería que Naghma se casara con
el hijo de 21 años del vecino.
											Ella tenía seis.
									","
											Vou contar-vos uma história
											sobre uma rapariga chamada Naghma.
											Naghma vivia num campo de refugiados
											com os pais e os oito irmãos e irmãs.
											Todas as manhãs, o pai acordava
											na esperança de ser contratado 
para o trabalho de construção.
											Num mês bom ganhava 50 dólares.
											O inverno era muito difícil
											e, infelizmente, um irmão de Naghma morreu
											e a mãe adoeceu gravemente.
											Desesperado, o pai foi ter com um vizinho
											e pediu-lhe emprestado 2500 dólares.
											Ao fim de uns meses de espera,
											o vizinho ficou muito impaciente
											e exigiu que lhe pagasse.
											Infelizmente, o pai de Naghma 
não tinha dinheiro
											e os dois homens combinaram uma jirga.
											Para simplificar, uma jirga 
é uma forma de mediação
											que se usa num sistema informal 
de justiça no Afeganistão.
											Normalmente é presidido 
por líderes religiosos
											e anciãos da aldeia.
											As jirgas são usadas com frequência 
em países rurais como o Afeganistão,
											onde há um ressentimento entranhado
contra o sistema formal.
											Na jirga, os homens reuniram-se
											e decidiram que a melhor forma 
de pagar a dívida
											era casar Naghma com o filho 
de 21 anos do vizinho.
											Ela tinha seis anos.
									","
											Size Naghma adında
											küçük bir kız hakkında
bir hikaye anlatayım.
											Naghma, ailesi ve sekiz kardeşiyle
											mülteci kampında yaşadı.
											Her sabah babası inşaat işinde
											çalışabileceği umuduyla uyanıyor
											ve iyi bir ayda 50 dolar kazanabiliyordu.
											O kış çok sert geçmiş ve
											ne yazık ki Naghma'nın erkek kardeşi ölmüş
											ve annesi çok hastalanmıştı.
											Babası da ümitsizlik içinde
komşuya gidip
											2.500 dolar ödünç almış.
											Birkaç aylık bekleyişten sonra
											komşu sabırsızlanmaya başlamış
											ve ödünç verdiği parayı geri istemiş.
											Fakat, ne yazık ki, Naghma'nın
babasının parası yokmuş
											ve iki adam jirga yapmaya
karar vermişler.
											Kısaca jirga; Afganistan hukuk düzeninde
											yer alan gayri resmi bir
arabuluculuk çeşididir.
											Genellikle, dini liderler
ve köyün ileri gelenleri
											tarafından yönetilir
											ve jirgalar genellikle Afganistan gibi
resmi sisteme karşı
											kökleşmiş bir kızgınlığın olduğu
											kırsal ülkelerde kullanılır.
											Jirga'da erkekler bir araya geldi,
											borcun ödenmesinin en iyi
yolunun Naghma'nın, komşusunun
											21 yaşındaki oğluyla evlenmesi 
olduğuna karar verdiler.
											Naghma altı yaşındaydı.
									",How I defend the rule of law,Kimberley Motley,15:26,"crime,global issues,law,women"
"
","
","
","
",How I defend the rule of law,Kimberley Motley,15:26,"crime,global issues,law,women"
"
											Now, stories like Naghma's unfortunately
											are all too common,
											and from the comforts of our home,
											we may look at these stories as another
											crushing blow to women's rights.
											And if you watched Afghanistan on the news,
											you may have this view that it's a failed state.
											However, Afghanistan does have a legal system,
											and while jirgas are built on
long-standing tribal customs,
											even in jirgas, laws are supposed to be followed,
											and it goes without saying
											that giving a child to satisfy a debt
											is not only grossly immoral, it's illegal.
									","
											Historias como la de Naghma 
desgraciadamente
											son muy comunes,
											y desde la comodidad de nuestro hogar,
											podemos mirar estas historias como otro
											duro golpe a los derechos de las mujeres.
											Si han visto a Afganistán 
en las noticias,
											es posible que tengan el punto de vista 
de que se trata de un estado fallido.
											Sin embargo, Afganistán 
tiene un sistema legal,
											y aunque las jirgas se soportan en una 
larga tradición de costumbres tribales,
											incluso en las jirgas, se supone 
que se siguen las leyes,
											y no hace falta decir
											que dar a un niño 
para satisfacer una deuda
											no es solo de lejos inmoral, 
es ilegal.
									","
											Infelizmente, histórias como a de Naghma
											são por demais comuns.
											No conforto da nossa casa,
											podemos olhar para estas histórias
											como um golpe esmagador 
nos direitos das mulheres.
											Se observarmos os noticiários 
sobre o Afeganistão,
											podemos ficar com a ideia 
de que é um Estado fracassado.
											Mas o Afeganistão tem um sistema legal
											e, embora as jirgas assentem 
em antigos costumes tribais,
											mesmo nas jirgas, supostamente, 
as leis têm que ser respeitadas.
											Nem vale a pena dizer
											que entregar uma criança 
para pagar uma dívida
											não só é profundamente imoral, 
como é ilegal.
									","
											Bu tip hikayeler maalesef
											çok yaygın ve bizler
											bu tip olaylara, ev konforunda,
											kadın hakları ihlalinin bir başka
											boyutu olarak bakabiliriz.
											Eğer Afganistan'ı haberlerde izlerseniz,
											başarısız bir devlet
olarak düşünebilirsiniz.
											Ancak, Afganistan'ın 
bir hukuk sistemi var
											ve jirgalar çok eskilerden beri süregelen 
aşiret kanunlarına dayansalar da
											jirgalarda da uygulanmak 
zorunda olan yasalar var.
											Tabii ki bir çocuğun

											borç karşılığı verilmesinin hem
aşırı derecede ahlaka aykırı,
											hem de yasa dışı olduğunu
söylemeye gerek yok.
									",How I defend the rule of law,Kimberley Motley,15:26,"crime,global issues,law,women"
"
","
","
","
",How I defend the rule of law,Kimberley Motley,15:26,"crime,global issues,law,women"
"
											In 2008, I went to Afghanistan
											for a justice funded program,
											and I went there originally 
on this nine-month program
											to train Afghan lawyers.
											In that nine months, I went around the country
											and I talked to hundreds of
people that were locked up,
											and I talked to many businesses
											that were also operating in Afghanistan.
											And within these conversations,
											I started hearing the connections
											between the businesses and the people,
											and how laws that were meant to protect them
											were being underused,
											while gross and illegal punitive
measures were overused.
											And so this put me on a quest for justness,
											and what justness means to me
											is using laws for their intended purpose,
											which is to protect.
											The role of laws is to protect.
											So as a result, I decided to 
open up a private practice,
											and I became the first foreigner to litigate
											in Afghan courts.
											Throughout this time, I also studied many laws,
											I talked to many people,
											I read up on many cases,
											and I found that the lack of justness
											is not just a problem in Afghanistan,
											but it's a global problem.
											And while I originally shied away from
											representing human rights cases
											because I was really concerned about how it would
											affect me both professionally and personally,
											I decided that the need for justness was so great
											that I couldn't continue to ignore it.
											And so I started representing people like Naghma
											pro bono also.
									","
											En 2008, fui a Afganistán
											para un programa de asistencia jurídica,
											y fui allí originalmente
en este programa de 9 meses
											para entrenar a abogados afganos.
											En esos 9 meses, 
fui por todo el país
											y hablé con cientos de
personas que estaban encerradas,
											y hablé con muchas empresas
											que operaban también en Afganistán.
											Y dentro de estas conversaciones,
											empecé a escuchar las conexiones
											entre las empresas y las personas,
											y cómo las leyes que estaban 
destinadas a protegerlos
											estaban siendo infrautilizadas,
											mientras que brutales e ilegales
medidas eran usadas en exceso.
											Esto me llevó a la búsqueda de justicia,
											y lo que significa para mí justicia
											es usar las leyes 
para la finalidad prevista,
											que es proteger.
											El papel de las leyes es proteger.
											Así que, como resultado, decidí
iniciar una práctica privada,
											y me convertí en la primer 
extranjera en litigar
											en los tribunales afganos.
											Durante todo este tiempo, 
también estudié muchas leyes,
											hablé con mucha gente,
											leí muchos casos,
											y me encontré con que la falta de justicia
											no es solo un problema en Afganistán,
											sino que es un problema global.
											Y aunque originalmente evité
											representar los casos 
de derechos humanos
											porque estaba muy preocupada por cómo
											me afectaría tanto profesional 
como personalmente,
											decidí que la necesidad de justicia 
era tan grande
											que no podía seguir ignorándola.
											Y así empecé a representar también 
a personas como Naghma
											gratuitamente.
									","
											Em 2008, fui ao Afeganistão
											para um programa financiado 
sobre a justiça.
											Fui lá inicialmente 
num programa de nove meses
											para dar formação a advogados afegãos.
											Nesses nove meses, viajei pelo país,
											falei com centenas de pessoas 
que estavam detidas
											e falei com muitos empresários
											que também estavam 
a funcionar no Afeganistão.
											No meio dessas conversas
											comecei a ouvir falar das ligações
											entre os negócios e a população,
											e de como as leis que a deviam proteger
											estavam a ser subestimadas,
											enquanto eram usadas 
medidas punitivas grosseiras e ilegais.
											Isso levou-me a uma procura da justiça.
											O que a justiça significa para mim
											é utilizar as leis para 
os seus objetivos anunciados,
											ou seja, proteger.
											O papel das leis é proteger.
											Em resultado, decidi abrir 
um gabinete privado
											e passei a ser a primeira estrangeira
											a litigar nos tribunais afegãos.
											Durante esse tempo, 
também estudei muitas leis,
											falei com muitas pessoas,
											li muitos processos
											e descobri que a falta de justiça
											não é um problema apenas no Afeganistão,
											é um problema global.
											Embora, inicialmente, me coibisse
											de representar processos 
sobre direitos humanos
											porque me preocupava muito
											se isso podia afetar-me 
profissional e pessoalmente,
											decidi que a necessidade 
de justiça era tão grande
											que eu não podia continuar a ignorá-la.
											Por isso comecei a representar 
pessoas como Naghma
											também ""pro bono"".
									","
											2008 yılında, bir adalet programı için
											Afganistan'a gittim.
											Esasen bu dokuz aylık programa
											Afgan hukukçulara 
eğitim vermek için gitmiştim.
											Bu dokuz ay boyunca,
ülkenin çeşitli yerlerine gittim
											hapse atılmış yüzlerce insanla
											ve Afganistan'da çalışan
											birçok iş adamı ile konuştum.
											Bu konuşmalar sırasında,
											iş adamları ve halk arasında
											bir bağ olduğunu ve
											bariz ve yasadışı cezai önlemlerin
											aşırı derecede kullanılmasına karşın,
											onları koruyacak olan hukukun
gereken şekilde kullanılmadığını duydum.
											Bu da beni adalet arayışına itti
											ve adalet benim için
											amacı korumak olan yasaları uygulamak
											anlamına geliyordu.
											Hukukun amacı korumaktır.
											Sonuç olarak ben de özel
avukatlığa başlamaya karar verdim
											ve Afgan Mahkemelerinde dava açan
											ilk yabancı oldum.
											Bu süre zarfında,
birçok hukuk üzerinde çalıştım,
											birçok insanla konuştum,
											birçok dava okudum
											ve adaletsizliğin sadece
											sadece Afganistan'da değil,
											dünya çapında bir problem
olduğunu gördüm.
											Esasen, insan hakları davalarını
											temsilden kaçınmama rağmen,
											çünkü bunun beni 
profesyonel ve kişisel olarak
											nasıl etkileyeceği konusunda
cidden endişeliydim,
											bu durumu daha fazla
görmezden gelemeyeceğime
											ve adalete olan ihtiyacın
önemli olduğuna karar verdim.
											Ve karşılıksız olarak
Naghma gibi kişileri
											temsil etmeye başladım.
									",How I defend the rule of law,Kimberley Motley,15:26,"crime,global issues,law,women"
"
","
","
","
",How I defend the rule of law,Kimberley Motley,15:26,"crime,global issues,law,women"
"
											Now, since I've been in Afghanistan
											and since I've been an attorney for over 10 years,
											I've represented from CEOs 
of Fortune 500 companies
											to ambassadors to little girls like Naghma,
											and with much success.
											And the reason for my success is very simple:
											I work the system from the inside out
											and use the laws in the ways
											that they're intended to be used.
									","
											Desde que he estado en Afganistán
											y desde que he sido abogada 
por más de 10 años,
											he representado desde CEOs
de compañías Fortune 500
											a embajadores, 
a niñas como Naghma,
											y con mucho éxito.
											Y la razón de mi éxito es muy simple:
											trabajo el sistema 
desde adentro
											y uso las leyes de la manera
											en que están destinadas a ser utilizadas.
									","
											Desde que estive no Afeganistão
											e desde que sou advogada 
há mais de 10 anos,
											representei desde diretores de empresas 
dos 500 da Fortune
											até embaixadores 
e raparigas como Naghma,
											e com muito êxito.
											A razão para o meu êxito é muito simples:
											trabalho o sistema por dentro
											e uso as leis
											como elas foram concebidas 
para serem usadas.
									","
											Afganistan'a geldiğimden ve
											on yıl boyunca avukat olduğumdan bu yana
											Fortune 500'deki şirketlerin CEO'larını,
											büyükelçileri, Naghma gibi küçük kızları
											büyük bir başarı ile temsil ettim.
											Başarımın sebebi ise çok basit:
											düzeni tersyüz ederek çalıştım
											ve hukuku
											amaçlandığı şekilde kullandım.
									",How I defend the rule of law,Kimberley Motley,15:26,"crime,global issues,law,women"
"
","
","
","
",How I defend the rule of law,Kimberley Motley,15:26,"crime,global issues,law,women"
"
											I find that
											achieving justness in places like Afghanistan
											is difficult, and there's three reasons.
											The first reason is that simply put,
											people are very uneducated as
to what their legal rights were,
											and I find that this is a global problem.
											The second issue
											is that even with laws on the books,
											it's often superseded or ignored
											by tribal customs, like in the first jirga
											that sold Naghma off.
											And the third problem with achieving justness
											is that even with good, existing laws on the books,
											there aren't people or lawyers 
that are willing to fight
											for those laws.
											And that's what I do: I use existing laws,
											often unused laws,
											and I work those to the benefits of my clients.
											We all need to create a global culture
											of human rights
											and be investors in a global 
human rights economy,
											and by working in this mindset,
											we can significantly improve justice globally.
									","
											Me parece que
											lograr justicia 
en lugares como Afganistán
											es difícil, y por tres razones.
											La primera razón es que, 
en pocas palabras,
											la gente es muy ignorante sobre
cuáles son sus derechos legales,
											y encuentro que este 
es un problema global.
											La segunda cuestión
											es que incluso con 
las leyes en los libros,
											a menudo estas 
son suplantadas o ignoradas
											por las costumbres tribales, 
como en la primera jirga
											que vendió a Naghma
											Y el tercer problema para 
lograr justicia
											es que aun con las buenas leyes 
que hay en los libros,
											no hay personas o abogados
que estén dispuestos a luchar
											por esas leyes.
											Eso es lo que hago: 
uso las leyes existentes,
											a menudo las leyes no usadas,
											y las aplico para beneficio
de mis clientes.
											Todos tenemos que crear una cultura global
											de derechos humanos
											e invertir en una economía mundial 
de derechos humanos,
											y al trabajar en este modo de pensar,
											podemos mejorar significativamente 
la justicia global.
									","
											Descobri que
											conseguir a justiça em locais 
como o Afeganistão
											é difícil e há três razões para isso.
											A primeira razão é que, para simplificar,
											as pessoas estão muito mal informadas 
quanto aos seus direitos legais.
											Acho que isso é um problema global.
											A segunda questão é que,
											mesmo com as leis nos livros,
											muitas vezes os costumes tribais
											subestimam-nas ou ignoram-nas, 
como na primeira jirga
											que vendeu Naghma.
											O terceiro problema em conseguir justiça
											é que, mesmo com boas leis 
existentes nos livros,
											não há pessoas ou advogados
											que estejam dispostos 
a lutar por essas leis.
											É o que eu faço: uso as leis existentes,
											leis que, frequentemente, não são usadas,
											e utilizo-as em benefício 
dos meus clientes.
											Todos nós precisamos de criar 
uma cultura global
											de direitos humanos
											e de investir numa economia global 
de direitos humanos.
											Se trabalharmos neste espírito,
											podemos melhorar significativamente 
a justiça a nível global.
									","
											Gördüm ki,
											Afganistan gibi yerlerde adaleti sağlamak
											oldukça zor ve bunun 3 sebebi var.
											İlk sebep olarak, kısacası
											insanlar yasal haklarının ne olduğu 
konusunda çok eğitimsizler
											ve ben bu durumu küresel
bir problem olarak görüyorum.
											İkinci sebep ise
											kitaplarda yer alan hukuk kuralları bile
											Naghma'nın satıldığı ilk Jirga gibi
											kabile gelenekleri tarafından 
hükümsüz hale getiriliyor

											veya görmezden geliniyor,
											Adaletin tesis edilmesi ile
ilgili üçüncü problem:
											kitaplarda yer alan,
makul hukuk kuralları için
											savaşmaya niyetli
insanların veya hukukçuların
											olmaması.
											Benim yaptığım ise
mevcut hükümleri uygulamak,
											sıklıkla da kullanılmayanları
											ve müvekkillerim menfaatleri
yönünde çalışmak.
											Hepimizin evrensel bir
insan hakları kültürüne
											ve evrensel insan hakları
											ekonomisinin yatırımcısı olmaya ve
											bu zihniyetle çalışmaya ihtiyacı var.
											Adaleti dünya çapında
önemli ölçüde ilerletebiliriz.
									",How I defend the rule of law,Kimberley Motley,15:26,"crime,global issues,law,women"
