en,pt,tr,title,speaker,duration,tags
"
","
","
",The era of personal DNA testing is here,Sebastian Kraves,13:04,"biology,cancer,biotech,agriculture,disease,DNA,farming,forensics,future,innovation,molecular biology,nature,science,technology,Vaccines"
"
											Imagine that you're a pig farmer.
											You live on a small farm
in the Philippines.
											Your animals are your family's
sole source of income —
											as long as they're healthy.
											You know that any day,
											one of your pigs can catch the flu,
											the swine flu.
											Living in tight quarters,
one pig coughing and sneezing
											may soon lead to the next pig
coughing and sneezing,
											until an outbreak of swine flu
has taken over your farm.
											If it's a bad enough virus,
											the health of your herd may be gone
in the blink of an eye.
											If you called in a veterinarian,
											he or she would visit your farm
and take samples
											from your pigs' noses and mouths.
											But then they would have to drive
back into the city
											to test those samples
in their central lab.
											Two weeks later,
you'd hear back the results.
											Two weeks may be just enough time
for infection to spread
											and take away your way of life.
									","
											Imaginem que são suinicultores.
											Vivem numa pequena fazenda das Filipinas.
											Os animais são a única
fonte de rendimento da família,
											desde que sejam saudáveis.
											Sabem que, em qualquer altura,
um dos porcos pode apanhar gripe,
											a gripe suína.
											Em espaços confinados,
um porco que tosse e espirra
											pode levar outro a tossir e espirrar,
											até que uma epidemia de gripe suína
assola a fazenda.
											Se o vírus for grave,
											a saúde da vara pode desaparecer
num abrir e fechar de olhos.
											Se chamaram um veterinário,
											ele irá visitar a fazenda
e recolher amostras
											do nariz e da boca dos porcos.
											Mas depois tem de regressar à cidade
											para testar as amostras
num laboratório central.
											Só recebem o resultado
duas semanas depois.
											Duas semanas podem ser suficientes
para propagar a infeção
											e tirar-vos o ganha-pão.
									","
											Bir domuz çiftçisi olduğunuzu hayal edin.
											Filipinler'de, küçük bir
çiftlikte yaşıyorsunuz.
											Hayvanlarınız ailenizin
tek geçim kaynağı—
											tabii sağlıklı oldukları sürece.
											Bir gün, domuzlarınızdan
											birinin hastalanabileceğinin, 
domuz gribi olabileceğinin
											farkındasınız.

											Küçük bir alan içinde, bir 
domuzun öksürmesi ve hapşırması
											kısa sürede bir diğerine geçebilir ve
											bir salgın tüm çiftliğinizi yok edebilir.
											Bu tüm sürünüzü göz açıp
											kapayıncaya kadar telef etmeye
yetecek güçlü bir virüs.
											Veteriner çağırırsanız,
											çiftliğinize gelip domuzlarınızın
											ağız ve burunlarından örnekler alır.
											Ancak daha sonra bu örnekleri
şehirdeki merkez
											laboratuvarlarına götürüp
test etmek zorundadırlar.
											İki hafta sonra sonuçları alırsınız.
											İki haftada salgın yayılıp
											hayatınızı alt üst edebilir.
									",The era of personal DNA testing is here,Sebastian Kraves,13:04,"biology,cancer,biotech,agriculture,disease,DNA,farming,forensics,future,innovation,molecular biology,nature,science,technology,Vaccines"
"
","
","
",The era of personal DNA testing is here,Sebastian Kraves,13:04,"biology,cancer,biotech,agriculture,disease,DNA,farming,forensics,future,innovation,molecular biology,nature,science,technology,Vaccines"
"
											But it doesn't have to be that way.
											Today, farmers can take
those samples themselves.
											They can jump right into the pen
and swab their pigs' noses and mouths
											with a little filter paper,
											place that little filter paper
in a tiny tube,
											and mix it with some chemicals
that will extract genetic material
											from their pigs' noses and mouths.
											And without leaving their farms,
											they take a drop of that genetic material
											and put it into a little analyzer
smaller than a shoebox,
											program it to detect DNA or RNA
from the swine flu virus,
											and within one hour get back the results,
visualize the results.
											This reality is possible
											because today we're living in the era
of personal DNA technology.
											Every one of us can actually
test DNA ourselves.
									","
											Mas isto não tem de ser assim.
											Hoje, os próprios suinicultores
podem recolher as amostras.
											Podem ir ao chiqueiro e recolher
esfregaços do nariz e boca dos porcos
											com papel de filtro,
											e colocar o papel num tubinho,
											e misturá-lo com químicos,
que extraem o material genético
											vindo do nariz e boca dos porcos.
											Sem saírem das fazendas,
pegam numa gota do material genético
											e colocam-na num analisador compacto,
mais pequeno que uma caixa de sapatos,
											e programam-no para detetar o ADN,
ou o ARN, do vírus da gripe suína.
											No espaço de uma hora obtêm
e veem os resultados.
											Esta realidade é possível
											porque vivemos a era
da tecnologia pessoal de ADN.
											Cada um de nós já pode testar ADN.
									","
											Ancak böyle olması gerekmiyor.
											Bugün çiftçiler bu örnekleri
kendileri alabiliyorlar.
											Ağıla girip domuzlarının
ağız ve burunlarından
											küçük bir kâğıt filtre ile örnek alıp
											bu filtre kâğıdı, domuzların ağız ve
											burunlarından genetik materyali
alacak kimyasalların bulunduğu
											tüp içerisine yerleştirebiliyorlar.
											Çiftliklerini terk etmeden
											bu genetik materyalin bir damlasını alıp
											ayakkabı kutusundan daha küçük
bir analiz cihazına koyarak
											domuz gribinin DNA ya da RNA'sını
tespit edecek şekilde programlayıp
											sonuçları da bir saat
içerisinde alabiliyorlar.
											Bu gerçeklik mümkün, çünkü
											kişisel DNA teknolojisi çağındayız.
											Herbirimiz kendi DNA'mızı test edebiliriz.
									",The era of personal DNA testing is here,Sebastian Kraves,13:04,"biology,cancer,biotech,agriculture,disease,DNA,farming,forensics,future,innovation,molecular biology,nature,science,technology,Vaccines"
"
","
","
",The era of personal DNA testing is here,Sebastian Kraves,13:04,"biology,cancer,biotech,agriculture,disease,DNA,farming,forensics,future,innovation,molecular biology,nature,science,technology,Vaccines"
"
											DNA is the fundamental molecule
the carries genetic instructions
											that help build the living world.
											Humans have DNA.
											Pigs have DNA.
											Even bacteria and some
viruses have DNA too.
											The genetic instructions encoded in DNA
inform how our bodies develop,
											grow, function.
											And in many cases, that same information
can trigger disease.
											Your genetic information
											is strung into a long and twisted
molecule, the DNA double helix,
											that has over three billion letters,
											beginning to end.
											But the lines that carry
meaningful information
											are usually very short —
											a few dozen to several
thousand letters long.
											So when we're looking to answer
a question based on DNA,
											we actually don't need to read
											all those three billion
letters, typically.
											That would be like getting hungry at night
											and having to flip through
the whole phone book
											from cover to cover,
											pausing at every line,
											just to find the nearest pizza joint.
									","
											O ADN é a molécula fundamental
que transporta as instruções genéticas
											para construir o mundo dos seres vivos.
											Os seres humanos têm ADN.
											Os porcos têm ADN.
											Até as bactérias e alguns vírus têm ADN.
											As instruções genéticas codificadas no ADN
regem a forma como o corpo se desenvolve,
											cresce, funciona.
											Em muitos casos, esta mesma informação
pode desencadear doenças.
											A sua informação genética
											está numa molécula longa e entrançada,
a dupla hélice do ADN,
											que tem mais de 3 mil milhões de letras,
											de ponta a ponta.
											Mas as linhas que transportam
informação significativa
											são normalmente muito curtas.
											Têm entre poucas dezenas
e vários milhares de letras.
											Para responder a uma pergunta
usando o ADN,
											não precisamos de ler
os 3 milhões de letras, normalmente.
											Isso seria como sentir fome à noite
e ter de percorrer a lista telefónica,
											de ponta a ponta,
parando em cada linha,
											para encontrar a pizzaria mais próxima.
									","
											DNA yaşamı inşa etmeye yarayan
genetik yönergeleri taşımak için
											gerekli temel bir moleküldür.
											İnsanların DNA'sı vardır.
											Domuzların DNA'sı vardır.
											Bakterilerin ve bazı virüslerin
bile DNA'sı vardır.
											DNA içerisindeki genetik kodlar
vücudumuzun gelişme, büyüme,
											işlevlerini belirler.
											Birçok durumda da aynı kodlar
hastalıkları tetikleyebilir.
											Genetik bilgileriniz
											baştan sona, üç milyarın
üzerinde harften oluşan
											uzun ve burgulu bir moleküle
DNA çift helezonuna
											dizilidir.
											Ancak anlamlı bilgiyi taşıyan sıralar
											genelde oldukça kısadır—
											birkaç düzine ile birkaç
bin arasında harf uzunluğunda.
											Yani DNA ile ilgili bir
soruyu yanıtlamak gerektiğinde
											tüm bu üç milyar
											harfi okumak zorunda değiliz.
											Bu gece çok acıktığınızda
											en yakın pizzacıyı bulmak için
											tüm telefon rehberinizi
											sayfa sayfa, her satırda durarak
											çevirmeye benzer.
									",The era of personal DNA testing is here,Sebastian Kraves,13:04,"biology,cancer,biotech,agriculture,disease,DNA,farming,forensics,future,innovation,molecular biology,nature,science,technology,Vaccines"
"
","
","
",The era of personal DNA testing is here,Sebastian Kraves,13:04,"biology,cancer,biotech,agriculture,disease,DNA,farming,forensics,future,innovation,molecular biology,nature,science,technology,Vaccines"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",The era of personal DNA testing is here,Sebastian Kraves,13:04,"biology,cancer,biotech,agriculture,disease,DNA,farming,forensics,future,innovation,molecular biology,nature,science,technology,Vaccines"
"
","
","
",The era of personal DNA testing is here,Sebastian Kraves,13:04,"biology,cancer,biotech,agriculture,disease,DNA,farming,forensics,future,innovation,molecular biology,nature,science,technology,Vaccines"
"
											Luckily, three decades ago,
											humans started to invent tools
											that can find any specific line
of genetic information.
											These DNA machines are wonderful.
											They can find any line in DNA.
											But once they find it,
											that DNA is still tiny, and surrounded
by so much other DNA,
											that what these machines then do
is copy the target gene,
											and one copy piles on top of another,
											millions and millions
and millions of copies,
											until that gene stands out
against the rest;
											until we can visualize it,
											interpret it, read it, understand it,
											until we can answer:
											Does my pig have the flu?
											Or other questions buried in our own DNA:
											Am I at risk of cancer?
											Am I of Irish descent?
											Is that child my son?
									","
											Por sorte, há três décadas, o ser humano
começou a inventar ferramentas
											para encontrar qualquer linha específica
de informação genética.
											Estas máquinas do ADN são maravilhosas.
Conseguem encontrar qualquer linha no ADN.
											Quando encontram uma linha,
											esse ADN ainda é minúsculo,
e está rodeado por muito mais ADN,
											e o que estas máquinas fazem
é criar cópias do gene que encontraram,
											uma cópia por cima de outra,
											milhões e milhões e milhões de cópias,
											até que o gene pretendido se realce
entre os restantes;
											até podermos vê-lo,
											interpretá-lo, lê-lo, compreendê-lo,
											e responder à pergunta:
											O meu porco tem gripe?
											Ou outras perguntas,
escondidas no nosso ADN:
											Corro risco de cancro?
											Tenho ascendência irlandesa?
											Sou pai daquela criança?
									","
											Neyse ki otuz yıl önce
											insanlar genetik bilginin
											gerekli satırlarını bulmaya
yarayan araçlar keşfettiler.
											Bu DNA makinaları harika.
											DNA içerisinde her satırı bulabilirler.
											Bir kere bulduklarında da,
											DNA hâlen minik ve birçok
diğer DNA'lar ile çevrelenmiştir,
											bu makinaların yaptıkları da
hedef geni kopyalamak ve
											bir kopyanın diğeri üzerine
											yığılarak milyonlarca
kopya yaparak
											bu genin diğerlerine karşı
belirgin hâle gelmesini ve
											görebilmemizi, yorumlamamızı
											okumamızı, anlamamızı ve cevabı
											bulmamızı sağlayana kadar:
											Domuzlarım hasta mı?
											Ya da DNA'larımızdaki diğer cevapları:
											Kanser olma riskim var mı?
											İrlanda soyundan mıyım?
											Bu çocuk bana mı ait?
									",The era of personal DNA testing is here,Sebastian Kraves,13:04,"biology,cancer,biotech,agriculture,disease,DNA,farming,forensics,future,innovation,molecular biology,nature,science,technology,Vaccines"
