en,tr,title,speaker,duration,tags
"
","
",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
											My mom is a strong black woman
											who raised her kids to have
the same sense of strength and pride.
											This spirit was epitomized
by a single wall
											in our small, two-bedroom apartment
on the South Side of Chicago.
											Two pictures hung proudly:
											one larger-than-life photo
of my siblings and I
											and the other a picture of my mom
											at 12 years old
											staring into the eyes
of Dr. Martin Luther King, Jr.
									","
											Annem, çocuklarını aynı güç ve gurura
											sahip olsun diye yetiştiren, 
güçlü siyahi bir kadındı.
											Bu ruh, Şikago'nun güney tarafındaki
											iki odalı küçük evimizde 
bir duvar tarafından temsil edilmişti.
											İftiharla iki fotoğraf asılmıştı;
											biri kardeşlerimin ve benim
büyütülmüş fotoğrafımız
											ve diğeri annemin
											on iki yaşındayken
											Dr. Martin Luther King Jr.'ın
gözlerine baktığı fotoğraf.
									",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
","
",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
											When I was younger,
I used to stand on my tippy-toes,
											stare at that picture,
											close my eyes tightly,
and just pretend that it was me
											gazing up at the man who revolutionized
the Civil Rights Movement,
											who marched on Washington
and who transformed a generation
											by his words, ""I have a dream.""
									","
											Küçükken, parmaklarımın ucunda durup
											bu fotoğrafa bakardım,
											gözlerimi sıkıca kapar
ve İnsan Hakları Hareketi'ni
											kökten değiştiren, 
Washington'da yürüyüş yapan ve
											''Bir hayalim var.'' sözleri ile 
bir nesli dönüştüren adama
											dik dik bakan 
benmişim gibi davranırdım.
									",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
","
",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
											But I did get to meet him.
											Now, obviously, I didn't meet Dr. King,
											but I met a man named Dr. Vincent Harding.
											He worked with Dr. King from day one
											and even wrote some of his
most iconic speeches.
											You see, this was a really
important moment for me as a kid,
											because it was the first time
that I realized
											that it wasn't just Dr. King
who led this revolution,
											but he was surrounded by a movement
made up of anonymous extraordinaries.
									","
											Ama onunla tanıştım.
											Açıkça Dr. King ile tanışmadım,
											ama adı Dr. Vincent Harding olan
bir adam ile tanıştım.
											Daha ilk günden Dr. King ile çalışmış
											ve hatta en bilinen konuşmalarından
bazılarını yazmıştı.
											Görüyorsunuz, bir çocuk olarak benim için
önemli bir andı,
											çünkü bu devrime önderlik eden 
tek kişinin
											Dr.King olmadığını fark ettiğim ilk andı,
											fakat o anonim sıradışıların oluşturduğu
bir hareket tarafından çevrelenmişti.
									",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
","
",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
											Anonymous extraordinaries are people
who work selflessly and vigorously
											for what they believe in,
											people who are motivated by conviction
and not recognition.
											It took me a long time to realize
the significance of this moment,
											until I was much older.
									","
											Anonim sıradışılar, inandıkları şey için
											özverili ve güçlü bir şekilde 
çalışan kişilerdi,
											tanınma değil inanma tarafından
motive edilmiş kişilerdi.
											Bu anın önemini fark etmem, 
büyüyene kadar
											çok uzun bir zamanımı aldı.
									",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
","
",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
											And like I said, I grew up in Chicago.
											I grew up in a rough, poor neighborhood,
											but it didn't really matter to me as kid
											because I literally have
the most incredible family in the world.
											Two things that I did
struggle with a lot
											growing up was one —
											that my dad has been sick my whole life.
											He suffers from Parkinson's
and pancreatitis,
											and as a kid, it was so hard
for me to watch my hero
											in so much pain.
											And my other issue was with me.
											I guess you could say
I had an identity crisis.
											I had to move four times
during high school,
											and my freshman year I went
to an extremely racist high school.
											Kids were so cruel.
											They gave us hate letters,
											wrote terrible things on our lockers
											and because I'm biracial,
they would tell me,
											""You can't be both.
You have to choose, black or white.""
											And in the end
I just resented being either.
											And then all of a sudden,
my senior year rolls around, 2008,
											and being mixed, being racially
ambiguous is this new cool fad,
											like, ""Natalie, now it's OK
for you to like you. You're pretty now.""
											I was over it. I was tired of caring
about what other people thought
											and I just wanted to hurry up,
											go through my classes,
whatever school I was going to be at next,
											and graduate.
									","
											Ve dediğim gibi, Şikago'da büyüdüm.
											Zor zamanlarımız oldu, 
fakir bir yerdi,
											ama bir çocuk olarak 
benim için önemi yoktu,
											çünkü abartısız dünyadaki 
en harika aileye sahiptim.
											Büyürken en çok mücadele ettiğim
											iki şeyden biri;
											babamın bütün hayatım boyunca
hasta olmasıydı.
											Parkinson ve pankreatit 
hastalığından muzdaripti,
											ve çocuk olarak, kahramanımı
bu kadar acı çekerken
											izlemek çok zordu.
											Ve diğer problemim kendimle ilgiliydi.
											Sanırım, kimlik bunalımım 
olduğunu söyleyebilirsiniz.
											Liseye giderken 4 kez 
taşınmak zorunda kaldım
											ve birinci sınıfta
çok ırkçı bir liseye gittim.
											Çocuklar çok acımasızdı.
											Bize nefret mektupları verdiler,
											dolaplarımıza çok kötü şeyler yazdılar
											ve çift ırklı olduğum için
''İkisi birden olamazsın,

											siyah ya da beyazdan birini 
seçmek zorundasın.'' derlerdi.
											Ve sonunda, her ikisi de
olmaya gücendim.
											Ve sonra aniden,
son yılım sırasında, 2008'de
											ve karışık olmak, ırk olarak belirsiz
olmak yeni havalı şeydi
											''Natalie, şimdi kendini beğenmen sorun
değil. Şimdi güzelsin.'' gibiydi.
											Bıkmıştım. Diğer insanların düşündüklerini
umursamaktan yorulmuştum
											ve sadece hızlıca derslerimi geçmek,
											bir sonraki okulum neresi olacaksa olsun
											ve mezun olayım istiyordum.
									",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
","
",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
											It wasn't until I was 17
											and I saw a film
called ""Invisible Children""
											that something happened.
											Child soldiers,
											children as young as my nephews
											being abducted,
given AK-47s and forced to kill,
											not just anyone, but oftentimes
forced to kill their own parents,
											their own siblings —
											a rebel army committing mass murder
for no political or religious reason,
											just because.
											25 years.
											25 years this conflict has been going on.
											I'm 20 years old,
											so that makes this conflict
five years older than me.
											One man,
											one man with one charismatic voice,
											started this whole thing.
											His name is Joseph Kony.
									","
											17 yaşıma gelip
											ve bir şeylerin olduğu
''Görünmez Çocuklar'' adındaki
											filmi izleyene kadar olmadı.
											Çocuk askerler,
											benim yeğenlerim kadar küçük çocuklar;
											alıkonmuş ve ellerine AK-47'ler verilmiş
ve öldürmeye zorlanmışlardı,
											herhangi birini değil, 
çoğu kez kendi ailelerini,
											kendi kardeşlerini —
											başkaldıran bir ordu politik veya dini bir
sebep olmaksızın toplu katliam yapıyordu,
											sırf öylesine.
											25 yıl.
											Bu mücadele 25 yıldır devam ediyor.
											20 yaşındayım,
											yani bu mücadele benden 5 yaş
büyük demek oluyor.
											Bir adam,
											karizmatik sesli bir adam,
											bütün bunu başlattı.
											İsmi Joseph Kony idi.
									",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
","
",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
											When I saw this film, something happened.
											Something started
kind of stirring inside of me,
											and I couldn't identify what it was.
											I didn't know if it was rage,
if it was pity,
											if I felt guilty
because this was the first time
											I'd heard about a 25-year-long war.
											I couldn't even give it a name.
											All I knew is that it kicked me off my ass
and I started asking questions.
											What do I do? What can one 17-year-old do?
											You've got to give me something.
									","
											Bu filmi gördüğümde bir şey oldu.
											İçimde kıpırdanan bir şeyler 
olmaya başladı
											ve ne olduğunu açıklayamadım.
											Sinir veya acıma mı,
											25 yıllık savaş hakkında ilk defa
bir şey duyduğum için
											hissettiğim suçluluk muydu, 
bilmiyordum.
											Adını bile koyamadım.
											Tüm bildiğim, beni kendime getirmesi
ve sorular sormaya başlamam.
											Ne yapacağım? 
17 yaşındaki biri ne yapabilir?
											Bana bir şey vermek zorundaydınız.
									",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
"
","
",Being young and making an impact,Natalie Warne,12:49,"TEDx,activism,children,community,culture,global issues,war,youth"
