en,es,tr,title,speaker,duration,tags
"
","
","
",Why black girls are targeted for punishment at school — and how to change that,Monique W. Morris,12:45,"education,activism,gender equality,justice system,social change,inequality,teaching,children,criminal justice,race"
"
											When I was in the sixth grade,
I got into a fight at school.
											It wasn't the first time
I'd been in a fight,
											but it was the first time
one happened at school.
											It was with a boy who was
about a foot taller than me,
											who was physically stronger than me
											and who'd been taunting me for weeks.
											One day in PE, he stepped on my shoe
and refused to apologize.
											So, filled with anger, I grabbed him
and I threw him to the ground.
											I'd had some previous judo training.
									","
											Cuando estaba en sexto grado
tuve una pelea en la escuela.
											No era la primera vez 
que tenía en una pelea,
											pero era la primera vez 
que ocurría en la escuela.
											Era con un chico que me sacaba 
una cabeza,
											que era físicamente más fuerte que yo,
											y que se había estado burlando de mí 
semanas.
											Un día en educación física, 
me pisó y se negó a disculparse.
											Llena de rabia, lo agarré 
y lo tiré contra el suelo.
											Había hecho judo anteriormente.
									","
											Altıncı sınıftayken
okulda bir kavgaya karıştım.
											İlk defa kavga etmiyordum
											ama okulda ettiğim ilk kavgaydı.
											Kavga, benden yaklaşık
30 cm daha uzun,
											fiziksel olarak benden daha güçlü
											ve haftalardır bana sataşan
bir çocuklaydı.
											Bir gün beden eğitimi dersinde,
ayağıma bastı ve özür dilemeyi reddetti.
											Çok sinirlenmiştim,
onu tuttuğum gibi yere fırlattım.
											Geçmişte judo eğitimi almıştım.
									",Why black girls are targeted for punishment at school — and how to change that,Monique W. Morris,12:45,"education,activism,gender equality,justice system,social change,inequality,teaching,children,criminal justice,race"
"
","
","
",Why black girls are targeted for punishment at school — and how to change that,Monique W. Morris,12:45,"education,activism,gender equality,justice system,social change,inequality,teaching,children,criminal justice,race"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									",Why black girls are targeted for punishment at school — and how to change that,Monique W. Morris,12:45,"education,activism,gender equality,justice system,social change,inequality,teaching,children,criminal justice,race"
"
","
","
",Why black girls are targeted for punishment at school — and how to change that,Monique W. Morris,12:45,"education,activism,gender equality,justice system,social change,inequality,teaching,children,criminal justice,race"
"
											Our fight lasted less than two minutes,
											but it was a perfect
reflection of the hurricane
											that was building inside of me
											as a young survivor of sexual assault
											and as a girl who was grappling
with abandonment
											and exposure to violence
in other spaces in my life.
											I was fighting him,
											but I was also fighting the men
and boys that had assaulted my body
											and the culture that told me
I had to be silent about it.
											A teacher broke up the fight
											and my principal called me in her office.
											But she didn't say,
""Monique, what's wrong with you?""
											She gave me a moment to collect my breath
											and asked, ""What happened?""
									","
											Nuestra pelea duró menos de dos minutos
											pero fue el reflejo perfecto del huracán
											que se creaba dentro de mí
											como joven superviviente 
de agresión sexual
											y una chica que estaba lidiando 
con el abandono
											y expuesta a la violencia 
en otros ámbitos de mi vida.
											Estaba peleando con él
											pero también luchaba contra los hombres
y chicos que agredieron mi cuerpo
											y la cultura que me dijo 
que debía guardar silencio.
											Un profesor disolvió la pelea
											y mi directora me llamó a su oficina.
											Pero no dijo: ""Monique, 
¿qué está mal contigo?""
											Me dio un momento para recobrar el aliento
											y preguntó: ¿Qué pasó?""
									","
											Kavgamız iki dakikadan daha az sürdü.
											Fakat bu kavga;
cinsel tacizden kurtulan,
											terk edilmişlikle boğuşan,
											hayatının diğer alanlarında da
											şiddete maruz kalmış biri olarak
											içimde büyüttüğüm fırtınanın
dışa yansımasıydı.
											Onunla kavga ediyordum,
											ancak aynı zamanda,
bedenime saldırmış erkeklerle
											ve bu konuda sessiz kalmam gerektiğini
söyleyen kültürle de kavga ediyordum.
											Bir öğretmen kavgayı ayırdı
											ve müdürüm beni odasına çağırdı.
											Ama bana, ""Monique senin
sorunun ne?"" demedi.
											Nefesimi toparlayabilmem için zaman verdi
											ve ""Ne oldu?"" diye sordu.
									",Why black girls are targeted for punishment at school — and how to change that,Monique W. Morris,12:45,"education,activism,gender equality,justice system,social change,inequality,teaching,children,criminal justice,race"
"
","
","
",Why black girls are targeted for punishment at school — and how to change that,Monique W. Morris,12:45,"education,activism,gender equality,justice system,social change,inequality,teaching,children,criminal justice,race"
"
											The educators working with me
led with empathy.
											They knew me.
											They knew I loved to read,
they knew I loved to draw,
											they knew I adored Prince.
											And they used that information
to help me understand
											why my actions, and those
of my classmate, were disruptive
											to the learning community
they were leading.
											They didn't place me on suspension;
											they didn't call the police.
											My fight didn't keep me
from going to school the next day.
											It didn't keep me from graduating;
it didn't keep me from teaching.
									","
											Los educadores que trabajaban 
conmigo dirigían con empatía.
											Me conocían.
											Sabían que amaba leer, 
sabían que amaba dibujar,
											sabían que adoraba a Prince.
											Y usaron esa información 
para ayudarme a comprender
											que mis acciones, y las de mi compañero,
eran problemáticas
											para la comunidad educativa que dirigían.
											No me pusieron en suspensión;
											no llamaron a la policía.
											Mi pelea no me impidió ir a la escuela
al día siguiente.
											No me impidieron graduarme; 
no me impidieron enseñar.
									","
											Benimle çalışan eğitmenler
empati kuruyorlardı.
											Beni tanıyorlardı.
											Okumayı ve resim çizmeyi
sevdiğimi biliyorlardı.
											Prince'e bayıldığımı da biliyorlardı.
											Bu bilgileri, benim davranışlarımın
ve sınıf arkadaşlarımın davranışlarının
											öncülük ettikleri öğrenme topluluğu için
yıkıcı olduğunu anlatmada kullandılar.
											Bana uzaklaştırma cezası vermediler,
											polisi aramadılar.
											Bu kavga, ertesi gün
okula gitmemi engellemedi.
											Beni mezun olmaktan,
öğretmekten alıkoymadı.
									",Why black girls are targeted for punishment at school — and how to change that,Monique W. Morris,12:45,"education,activism,gender equality,justice system,social change,inequality,teaching,children,criminal justice,race"
"
","
","
",Why black girls are targeted for punishment at school — and how to change that,Monique W. Morris,12:45,"education,activism,gender equality,justice system,social change,inequality,teaching,children,criminal justice,race"
"
											But unfortunately, that's not a story
that's shared by many black girls
											in the US and around the world today.
											We're living through a crisis
in which black girls
											are being disproportionately pushed
away from schools —-
											not because of an imminent threat
they pose to the safety of a school,
											but because they're often
experiencing schools
											as locations for punishment
and marginalization.
											That's something that I hear
from black girls around the country.
											But it's not insurmountable.
											We can shift this narrative.
									","
											Desafortunadamente, esa no es la historia
que comparten muchas chicas negras
											hoy en día en EE.UU. y en el mundo.
											Vivimos una crisis en la que
las chicas negras
											son desproporcionalmente forzadas
a abandonar las escuelas
											no por la amenaza inminente que
representan para su seguridad,
											sino porque a menudo experimentan
las escuelas
											como lugares de castigo y marginalización.
											Es algo que escucho de chicas negras
de todo el país.
											Pero no es insuperable.
											Podemos cambiar esta historia.
									","
											Ama maalesef artık bu hikâye,
											ABD'deki ve dünyadaki birçok siyahi kızın
paylaştığı bir hikâye değil.
											Siyahi kızların oransız olarak okullardan
uzaklaştırıldıkları bir krizin içindeyiz.
											Okulun güvenliğine karşı muhtemel
bir tehdit olmalarından dolayı değil;
											okulları, genellikle ceza ve ötekileştirme
mekanı olarak deneyimlediklerinden dolayı.
											Bu, ülkemizin her yerindeki
siyahi kızlardan duyduğum bir şey
											ama üstesinden gelinemez değil.
											Bu hikâyeyi değiştirebiliriz.
									",Why black girls are targeted for punishment at school — and how to change that,Monique W. Morris,12:45,"education,activism,gender equality,justice system,social change,inequality,teaching,children,criminal justice,race"
