es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",The family I lost in North Korea. And the family I gained.,Joseph Kim,21:23,"family,global issues"
"
											Nací y crecí en Corea del Norte.
											Aunque mi familia constantemente luchaba contra la pobreza
											Siempre se me amó y se me cuidó,
											porque era el único hijo
											y el más joven de los dos en la familia.
									","
											Eu nasci e cresci na Coreia do Norte.
											Embora a minha família lutasse constantemente 
contra a pobreza,
											eu sempre fui amado e cuidado acima de tudo,
											porque era o único filho rapaz
											e o mais novo de dois na família.
									","
											Kuzey Kore'de doğdum ve orada büyüdüm.
											Ailem sürekli fakirlik içerisinde olmasına rağmen
											beni daima sevdiler ve hep ilk önemsenen oldum
											çünkü ilk oğullarıydım
											ve ailede iki çocuğun en küçüğüydüm.
									","
											I was born and raised in North Korea.
											Although my family constantly struggled against poverty,
											I was always loved and cared for first,
											because I was the only son
											and the youngest of two in the family.
									","
											Je suis né, et j'ai grandi en Corée du Nord.
											Même si ma famille combattait constamment la pauvreté,
											on m'a toujours aimé, et pris soin de moi avant tout,
											parce que j'étais le seul fils
											et le plus jeune des deux enfants dans la famille.
									","
											Geboren und aufgewachsen 
bin ich in Nordkorea.
											Obwohl meine Familie ständig 
mit Armut zu kämpfen hatte,
											wurde ich immer 
als Erster geliebt und umsorgt,
											denn ich war der einzige Sohn
											und der Jüngste von zweien in der Familie.
									",The family I lost in North Korea. And the family I gained.,Joseph Kim,21:23,"family,global issues"
"
","
","
","
","
","
",The family I lost in North Korea. And the family I gained.,Joseph Kim,21:23,"family,global issues"
"
											Pero luego comenzó la gran hambruna en 1994.
											Tenía cuatro años de edad.
											Mi hermana y yo íbamos en busca de leña
											comenzando a las 5 de la mañana
											y regresando después de medianoche.
											Vagabundeaba por las calles buscando comida
											y recuerdo ver a este pequeño niño
											amarrado a la espalda de su madre comiendo frituras
											y querer robárselas.
									","
											Mas depois a grande fome começou em 1994.
											Eu tinha quatro anos.
											A minha irmã e eu íamos procurar lenha,
											começávamos às 5h da manhã
											e voltávamos depois da meia-noite.
											Eu vagueava pelas ruas em busca de comida
											e lembro-me de ver uma pequena criança,
											amarrada às costas da sua mãe, 
a comer batatas fritas,
											e de lhas querer roubar.
									","
											Ama sonra 1994'te büyük kıtlık başladı.
											Dört yaşındaydım.
											Ablam ve ben sabah saat 5'ten sonra
											yakacak odun aramaya giderdik
											ve geceyarısından sonra dönerdik.
											Sokaklarda yiyecek bulmak için gezinirdim,
											ve küçük bir çocuğu gördüğümü hatırlıyorum
											annesinin sırtına bağlanmış cips yiyordu
											ve cipsleri ondan çalmak istedim.
									","
											But then the great famine began in 1994.
											I was four years old.
											My sister and I would go searching for firewood
											starting at 5 in the morning
											and come back after midnight.
											I would wander the streets searching for food,
											and I remember seeing a small child
											tied to a mother's back eating chips,
											and wanting to steal them from him.
									","
											Jusqu'à ce que la grande famine commence en 1994.
											J'avais quatre ans.
											Ma sœur et moi allions chercher du petit bois
											dès 5 heures du matin,
											et nous rentrions minuit passé.
											Je parcourais les rues en quête de nourriture,
											et je me rappelle avoir vu un petit enfant
											sur le dos de sa mère, en train de manger des chips,
											et avoir eu envie de les lui voler.
									","
											Aber dann begann die Hungersnot von 1994.
											Ich war 4 Jahre alt.
											Meine Schwester und ich gingen meist los, 
um nach Brennholz zu suchen.
											Wir fingen um 5 Uhr morgens an
											und kamen erst nach Mitternacht zurück.
											Ich streifte durch die Straßen 
auf der Suche nach Essen,
											und ich erinnere mich daran, 
wie ich ein kleines Kind sah,
											das auf den Rücken seiner Mutter 
gebunden war und Chips aß,
											und dass ich sie von ihm stehlen wollte.
									",The family I lost in North Korea. And the family I gained.,Joseph Kim,21:23,"family,global issues"
"
","
","
","
","
","
",The family I lost in North Korea. And the family I gained.,Joseph Kim,21:23,"family,global issues"
"
											El hambre es humillación. El hambre es desesperanza.
											Para un niño hambriento, la política y la libertad
											ni siquiera se imaginan.
											Para mi noveno cumpleaños, mis padres
											no me pudieron dar ningún alimento para comer.
											Pero incluso siendo niño, podía sentir la tristeza
											en sus corazones.
									","
											A fome é humilhação. 
A fome é desespero.
											Para uma criança faminta, política e liberdade
											não são sequer pensadas.
											No meu nono aniversário, os meus pais
											não me puderam dar nada para comer.
											Mas, mesmo criança, eu pude sentir o peso
											nos seus corações.
									","
											Açlık utandırıcıdır. Açlık umutsuzluktur.
											Aç bir çocuk için politika, özgürlük
											düşünülemez bile.
											Dokuzuncu yaş günümde
											ailem bana yiyecek bir şey bile verememişti.
											Ama bir çocuk olarak bile,
											bunun yüreklerine ne kadar ağır geldiğini hissedebiliyordum.
									","
											Hunger is humiliation. Hunger is hopelessness.
											For a hungry child, politics and freedom
											are not even thought of.
											On my ninth birthday, my parents
											couldn't give me any food to eat.
											But even as a child, I could feel the heaviness
											in their hearts.
									","
											La faim est une humiliation. La faim, c'est le désespoir.
											Chez un enfant affamé, la politique et la liberté
											ne viennent même pas à l'esprit.
											Le jour de mon neuvième anniversaire, mes parents
											n'avaient pas de nourriture à me donner.
											Mais même en tant qu'enfant, je sentais le poids
											sur leur cœur.
									","
											Hunger ist Demütigung. 
Hunger ist Hoffnungslosigkeit.
											In einem hungrigen Kind 
kommen Politik und Freiheit
											nicht einmal in Gedanken vor.
											An meinem 9. Geburtstag 
konnten meine Eltern
											mir nichts zu essen geben.
											Aber sogar als Kind 
konnte ich die Last
											in ihren Herzen spüren.
									",The family I lost in North Korea. And the family I gained.,Joseph Kim,21:23,"family,global issues"
"
","
","
","
","
","
",The family I lost in North Korea. And the family I gained.,Joseph Kim,21:23,"family,global issues"
"
											Más de un millón de norcoreanos murieron de hambre en ese momento
											y en 2003, cuando yo tenía 13 años de edad,
											mi padre fue uno de ellos.
											Vi a mi padre debilitarse y morir.
											En el mismo año, mi madre desapareció un día
											y luego mi hermana me dijo
											que ella iba a ir a China a ganar dinero,
											pero que pronto regresaría con dinero y comida.
											Ya que nunca nos habíamos separado
											y creí que estaríamos juntos para siempre,
											ni siquiera le di un abrazo cuando se fue.
											Fue el error más grande que he cometido en mi vida.
											Pero de nuevo, no sabía
											que iba a ser un largo adiós.
											No he visto a mi mamá o a mi hermana desde entonces.
									","
											Mais de um milhão de norte-coreanos 
morreram de fome naquela altura
											e, em 2003, quando eu tinha 13 anos,
											o meu pai foi um deles.
											Eu vi o meu pai definhar e morrer.
											No mesmo ano, a minha mãe desapareceu um dia
											e então a minha irmã disse-me
											que ia para China para ganhar dinheiro,
											mas que regressaria com dinheiro e comida brevemente.
											Uma vez que nunca tínhamos estado separados
											e eu pensava que ficaríamos juntos para sempre,
											nem um abraço lhe dei quando ela partiu.
											Foi o maior erro que alguma vez 
cometi na minha vida.
											Mas, mais uma vez, não sabia
											que iria ser um longo adeus.
											Eu não vejo a minha mãe e a minha irmã desde então.
									","
											O zamanlar bir milyonu aşkın Kuzey Koreli açlıktan öldü,
											ve 2003'te, ben 13 yaşımdayken,
											babamda açlıktan ölen insanlardan biri oldu.
											Babamın zayıflayıp solduğunu ve öldüğünü gördüm.
											Aynı yıl içerisinde, bir gün annem kayboluverdi,
											ve ablam bana
											onun Çin'e para kazanmaya gittiğini,
											ama yakında para ve yiyecekle geri geleceğini söyledi.
											O zamana kadar hiç ayrılmamış olduğumuzdan,
											ve hep beraber olacağımızı düşündüğümden,
											annem gittiğinde ona sarılmadım bile.
											Bu hayatımda yaptığım en büyük hataydı.
											Ama bunun
											uzun bir elvada olacağını bilmiyordum.
											O zamandan beri annemi ve ablamı hiç görmedim.
									","
											Over a million North Koreans died of starvation in that time,
											and in 2003, when I was 13 years old,
											my father became one of them.
											I saw my father wither away and die.
											In the same year, my mother disappeared one day,
											and then my sister told me
											that she was going to China to earn money,
											but that she would return with money and food soon.
											Since we had never been separated,
											and I thought we would be together forever,
											I didn't even give her a hug when she left.
											It was the biggest mistake I have ever made in my life.
											But again, I didn't know
											it was going to be a long goodbye.
											I have not seen my mom or my sister since then.
									","
											Plus d'un million de Nord-Coréens sont morts de faim en cette période,
											et en 2003, quand j'avais 13 ans,
											mon père en fit partie.
											Je l'ai vu s'affaiblir, puis mourir.
											La même année, ma mère disparut un jour,
											et alors ma sœur me dit
											qu'elle était partie en Chine pour gagner de l'argent,
											mais qu'elle reviendrait bientôt avec de l'argent et de la nourriture.
											Comme nous n'avions jamais été séparés,
											et que je pensais que nous ne le serions jamais,
											je ne lui ai même pas fait un câlin quand elle est partie.
											C'était la plus grande erreur que j'ai faite de toute ma vie.
											Mais encore une fois, je ne savais pas
											que ce serait un adieu très long.
											Je n'ai pas revu ma mère ou ma sœur depuis.
									","
											Über eine Millionen Nordkoreaner 
starben zu dieser Zeit an Hunger,
											und 2003, als ich 13 Jahre alt war,
											wurde mein Vater einer von ihnen.
											Ich sah, wie mein Vater 
dahinschwand und starb.
											Im selben Jahr verschwand 
meine Mutter eines Tages,
											Meine Schwester erzählte mir,
											dass sie nach China gegangen sei, 
um Geld zu verdienen.
											Aber sie würde bald 
mit Geld und Essen zurückkommen.
											Weil wir noch nie getrennt gewesen waren
											und ich gedacht hatte, 
wir würden für immer zusammen bleiben,
											umarmte ich sie nicht einmal, als sie ging.
											Das war der größte Fehler, 
den ich je in meinem Leben gemacht habe.
											Aber auch diesmal wusste ich nicht,
											dass es ein langer Abschied sein würde.
											Seither habe ich meine Mutter und 
meine Schwester nie wieder gesehen.
									",The family I lost in North Korea. And the family I gained.,Joseph Kim,21:23,"family,global issues"
"
","
","
","
","
","
",The family I lost in North Korea. And the family I gained.,Joseph Kim,21:23,"family,global issues"
"
											De repente, me convertí en un huérfano y sin hogar.
											Mi vida cotidiana se hizo muy difícil,
											pero muy sencilla.
											Mi objetivo era encontrar un pedazo polvoriento de pan en la basura.
											Pero esa no es manera de sobrevivir.
											Comencé a darme cuenta de que mendigar no sería la solución.
											Así que comencé a robar de los carros de comida en los mercados ilegales.
											Algunas veces, encontré pequeños trabajos
											a cambio de comida.
											Una vez, incluso pasé dos meses en invierno
											trabajando en una mina de carbón,
											33 metros bajo tierra sin protección
											hasta 16 horas al día.
											No era poco común.
											Muchos otros huérfanos sobrevivieron de esta manera o peor.
									","
											De repente, tornei-me órfão e sem abrigo.
											O meu dia a dia tornou-se muito duro,
											mas muito simples.
											O meu objetivo era encontrar 
um bocado de pão sujo no lixo.
											Mas isso não é forma de sobreviver.
											Comecei a perceber que mendigar 
não seria a solução.
											Então comecei a roubar de carros de comida, nos mercados ilegais.
											Às vezes, arranjava pequenos trabalhos
											em troca de comida.
											Uma vez, até passei dois meses, no inverno,
											a trabalhar numa mina de carvão,
											a 33 metros de profundidade, 
sem qualquer proteção,
											até 16 horas por dia.
											Eu não era caso único.
											Muitos outros órfãos sobreviviam assim, ou pior.
									","
											Birdenbire yetim ve evsiz biri olmuştum.
											Günlük yaşamım oldukça zor
											ama bir o kadar basit olmuştu.
											Amacım çöpte tozlu bir ekmek parçası bulmaktı.
											Ama bu yaşamak değildi.
											Artık yalvarmanın çözüm olmadığını anlamaya başladım.
											Bu yüzden yasal olmayan marketlerde yiyecek arabalarından çalmaya başladım
											Bazen yiyecek karşılığında
											küçük işler buldum.
											Bir keresinde kışın iki ay boyunca
											kömür madeninde bile çalıştım,
											yerin 33 metre aşağısında hiç bir koruma önlemi olmadan
											günde 16 saate kadar.
											Nadir bulunan biri değildim.
											Başka yetimler de bu şekilde yaşıyorlardı, hatta daha kötü bir şekilde.
									","
											Suddenly, I became an orphan and homeless.
											My daily life became very hard,
											but very simple.
											My goal was to find a dusty piece of bread in the trash.
											But that is no way to survive.
											I started to realize, begging would not be the solution.
											So I started to steal from food carts in illegal markets.
											Sometimes, I found small jobs
											in exchange for food.
											Once, I even spent two months in the winter
											working in a coal mine,
											33 meters underground without any protection
											for up to 16 hours a day.
											I was not uncommon.
											Many other orphans survived this way, or worse.
									","
											Tout à coup, je me retrouvai orphelin et sans abri.
											Mon quotidien est devenu très dur,
											mais très simple.
											Mon but était de trouver un bout de pain poussiéreux dans la poubelle.
											Mais ça ne suffisait pas pour survivre.
											J'ai commencé à me rendre compte que mendier n'était pas la solution.
											Alors j'ai commencé à voler de la nourriture dans des marchés clandestins.
											Parfois, je trouvais des petits boulots
											contre de la nourriture.
											Une fois, j'ai même passé deux mois d'hiver
											à travailler dans une mine de charbon,
											33 mètres sous terre sans aucune protection,
											jusqu'à 16 heures par jour.
											Ce n'était pas rare.
											Beaucoup d'autres orphelins survivaient comme ça, ou pire.
									","
											Auf einmal wurde ich 
zu einem Waisen und Obdachlosen.
											Mein Alltag wurde sehr hart,
											aber sehr einfach.
											Mein Ziel war es, 
ein trockenes Stück Brot im Müll zu finden.
											Aber das ist kein Weg zu überleben.
											Ich fing an zu begreifen, 
dass Betteln keine Lösung sein würde.
											So begann ich, auf illegalen Märkten 
Essen von Einkaufswagen zu stehlen.
											Manchmal fand ich auch kleine Jobs
											im Tausch gegen Essen.
											Einmal habe ich sogar zwei Wintermonate
											in einem Kohlebergwerk gearbeitet,
											33 Meter unter der Erde 
ohne jeglichen Schutz
											bis zu 16 Stunden am Tag.
											Ich war nicht der einzige Fall.
											So überlebten viele andere Waisen 
oder sie hatten es sogar noch schlechter.
									",The family I lost in North Korea. And the family I gained.,Joseph Kim,21:23,"family,global issues"
