en,pt,tr,de,title,speaker,duration,tags
"
","
","
","
",What I learned from spending 31 days underwater,Fabien Cousteau,10:47,"adventure,biodiversity,exploration,oceans,submarine"
"
											I have a confession to make.
											I am addicted to adventure,
											and as a young boy,
											I would rather look outside the window
											at the birds in the trees and the sky
											than looking at that two-dimensional
											chalky blackboard where time stands still
											and even sometimes dies.
											My teachers thought there was something wrong
											with me because I wasn't paying attention in class.
											They didn't find anything 
specifically wrong with me,
											other than being slightly 
dyslexic because I'm a lefty.
											But they didn't test for curiosity.
											Curiosity, to me,
											is about our connection
											with the world, with the universe.
											It's about seeing what's 
around that next coral head
											or what's around that next tree,
											and learning more not only about our environment
											but about ourselves.
									","
											Tenho uma confissão a fazer.
											Sou viciado em aventura.
											Enquanto jovem
											preferia olhar pela janela
											para os pássaros nas árvores e no céu
											do que olhar para um quadro
negro bidimensional
											onde o tempo para
e por vezes até morre.
											Os meus professores pensavam
que havia algo de errado comigo
											porque não prestava
atenção nas aulas.
											Não encontravam nada especificamente
errado comigo,
											além de uma ligeira dislexia
por ser esquerdino.
											Mas eles não tinham a curiosidade
de me testar.
											Para mim, a curiosidade
											é sobre a nossa ligação
											com o mundo e o universo.
											É ver o que há perto
daquele monte de coral
											ou perto da árvore mais próxima,
											e aprender mais, não só sobre o ambiente,
											mas sobre nós próprios.
									","
											Bir şeyi itiraf edeyim.
											Ben macera bağımlısıyım
											ve gençken,
											zamanın durduğu ve hatta bazen öldüğü
											iki boyutlu, tebeşirli bir 
tahtaya bakmak yerine,
											pencereden ağaçlardaki ve havada uçan
											kuşları izlemeyi
											tercih ederdim.
											Öğretmenlerim, dersi dinlemediğim
											için bende bir problem 
olduğunu düşündüler.
											Solak olduğumdan,
hafif disleksik olmam dışında
											bende özel bir sorun bulamadılar.
											Ama merak konusunda test etmediler.
											Bana göre merak,
											bu dünya ve evrenle
											olan bağımız ile ilgili bir şeydir.
											Merak, bir sonraki mercanın ya da
											ağacın etrafında olanları görmek
											ve sadece çevre ile ilgili değil,

											kendimizle ilgili şeyleri de öğrenmektir.
									","
											Ich muss etwas gestehen.
											Ich bin süchtig nach Abenteuern,
											und als kleiner Junge
											schaute ich lieber aus dem Fenster,
											nach den Vögeln in den Bäumen
und dem Himmel,
											als mir die zwei-dimensionale,
staubige Tafel anzusehen,
											an der die Zeit still steht
											und die manchmal sogar stirbt.
											Meine Lehrer dachten,
dass mir etwas fehlte,
											weil ich in der Schule nicht aufpasste.
											Sie fanden nichts Besonderes, 
das mir fehlte,
											außer leichter Legasthenie,
da ich Linkshänder bin.
											Aber sie haben mich nicht
auf Neugier getestet.
											Bei Neugier geht es für mich
											um unsere Verbindung mit der Welt,
											mit dem Universum.
											Es geht darum zu sehen,
											was hinter dem nächsten Korallenkopf
											oder dem nächsten Baum liegt,
											und darum, sowohl mehr
über unsere Umgebung,
											als auch über uns selbst zu lernen.
									",What I learned from spending 31 days underwater,Fabien Cousteau,10:47,"adventure,biodiversity,exploration,oceans,submarine"
"
","
","
","
",What I learned from spending 31 days underwater,Fabien Cousteau,10:47,"adventure,biodiversity,exploration,oceans,submarine"
"
											Now, my dream of dreams,
											I want to go explore the oceans of Mars,
											but until we can go there,
											I think the oceans still hold
											quite a few secrets.
											As a matter of fact,
											if you take our planet as the oasis in space that it is
											and dissect it into a living space,
											the ocean represents over 3.4 billion
											cubic kilometers of volume, within which
											we've explored less than five percent.
											And I look at this, and I go, well,
											there are tools to go 
deeper, longer and further:
											submarines, ROVs, even Scuba diving.
											But if we're going to explore the final frontier
											on this planet, we need to live there.
											We need to build a log cabin, if you will,
											at the bottom of the sea.
									","
											O meu maior sonho
											é explorar os oceanos de Marte
											mas antes de podermos lá ir,
											penso que os oceanos ainda guardam
											alguns segredos.
											De facto,
											se considerarmos o nosso planeta
como o oásis espacial que é
											e o dividirmos em espaços vitais,
											os oceanos representam um volume
											de mais de 3,4 mil milhões
de quilómetros cúbicos
											dos quais explorámos menos de 5%.
											Olho para isto e penso
											que há meios para irmos mais fundo,
durante mais tempo e mais longe:
											submarinos, veículos operados remotamente
e até mergulho autónomo.
											Mas se vamos explorar a última fronteira
neste planeta
											temos que viver lá.
											Temos que construir uma cabana,
por assim dizer,
											no fundo do mar.
									","
											Şu an, benim en büyük hayalim,
											Mars'ın okyanuslarını incelemek,
											ancak oraya gidebilecek hâle gelene kadar,
											bence okyanuslar
											hâlâ birkaç sır barındırıyor.
											Aslına bakarsanız,
											eğer gezegenimizi uzaydaki bir vaha
olarak düşünürsek
											ve yaşam sahalarına ayırarak incelersek,
											okyanuslar hacmen 3,4 milyar km küpü
											kaplıyor ve biz bunun ancak %5'inden
											az olan bir kısmını keşfedebildik.
											Buna bakıyorum ve şöyle diyorum,
											daha derine, daha ileriye ve daha uzağa
gidebilecek araçlar var;
											denizaltılar, su altı robotları ve hatta
dalış ekipmanları.
											Ama bu gezegende yeni yerler keşfetmek
											istiyorsak, orada yaşamamız gerekir.
											Bir bakıma, okyanusun tam dibine
											ahşap bir kulübe inşa etmeliyiz.
									","
											Mein allergrößter Traum ist es,
											die Meere auf dem Mars zu erkunden,
											aber bis wir dorthin fliegen können,
											bergen die Ozeane, glaube ich,
											noch ziemlich viele Geheimnisse.
											Tatsache ist, wenn man unseren Planeten
											als eine Oase im Weltall betrachtet
											und in Lebensräume zerlegt,
dann macht das Meer
											über 3,4 Milliarden Kubikkilometer
an Volumen aus,
											von dem wir weniger
als 5 % erforscht haben.
											Ich schau mir das an und denke,
es gibt Ausrüstungen,
											die es uns erlauben würden,
tiefer, länger und weiter zu tauchen:
											U-Boote, ferngesteuerte
Unterwasserfahrzeuge, sogar Gerätetauchen.
											Aber wenn wir diese letzte Grenze
auf diesem Planeten erkunden wollen,
											dann müssen wir dort leben.
											Wir müssen uns eine Blockhütte
											auf dem Meeresboden bauen.
									",What I learned from spending 31 days underwater,Fabien Cousteau,10:47,"adventure,biodiversity,exploration,oceans,submarine"
"
","
","
","
",What I learned from spending 31 days underwater,Fabien Cousteau,10:47,"adventure,biodiversity,exploration,oceans,submarine"
"
											And so there was a great curiosity in my soul
											when I went to go visit a TED [Prize winner]
											by the name of Dr. Sylvia Earle.
											Maybe you've heard of her.
											Two years ago, she was staked out
											at the last undersea marine laboratory
											to try and save it,
											to try and petition
											for us not to scrap it
											and bring it back on land.
											We've only had about a dozen or so
											scientific labs at the bottom of the sea.
											There's only one left in the world:
											it's nine miles offshore
											and 65 feet down.
											It's called Aquarius.
											Aquarius, in some fashion,
											is a dinosaur,
											an ancient robot chained to the bottom,
											this Leviathan.
											In other ways, it's a legacy.
											And so with that visit, I realized 
that my time is short
											if I wanted to experience
											what it was like to become an aquanaut.
									","
											Nasceu assim uma grande curiosidade
na minha alma
											quando fui visitar uma vencedora de um 
prémio TED chamada Drª. Sylvia Earle.
											Talvez tenham ouvido falar nela.
											Há dois anos, foi destacada
											para o último laboratório submarino.
											Para o tentar salvar,
											tentar uma petição
											de modo a não ser desmantelado
											e colocado de novo em terra.
											Só tivemos cerca de uma dúzia
											de laboratórios científicos
no fundo do mar.
											No mundo, já só resta um:
											está a cerca de 14 quilómetros da costa
e a 20 metros de profundidade.
											Chama-se Aquarius.
											O Aquarius é, de certo modo,
											um dinossauro.
											Um robô antigo preso ao fundo.
											Um Leviatã.
											Por outro lado, é um legado.
											Com essa visita, percebi
que o meu tempo é curto
											se quero experimentar
											o que é ser um aquanauta.
									","
											Böylece TED'den, ödüllü birini
											ziyarete gittiğimde içimdeki merak
											çok büyüktü, o kişi 
Dr. Sylvia Earle'di.
											Belki onu önceden duymuşsunuzdur.
											İki yıl önce,
											onu kurtarmaya çalışmak
											ve hurdaya çıkarıp
											karaya getirmememizi
											talep etmek için son deniz altı
											laboratuvarına konuşlanmıştı.
											Deniz altında sadece yaklaşık bir düzine
											kadar bilimsel laboratuvarımız vardı.
											Şu an dünyada yalnızca bir tane kaldı;
											kıyıdan dokuz mil açıkta
											ve 65 fit derinde.
											İsmi Aquarius.
											Aquarius, bir bakıma
											bir dinazor,
											denizin dibine zincirlenmiş
antik bir robot,
											bu Leviathan.
											Diğer bir açıdan ise; o bir miras.
											Ve bu ziyaretimde gördüm ki, bir su altı
											araştırmacısı olmanın nasıl olduğunu
											görmek için çok az zamanım kalmıştı.
									","
											Also war ich voll purer Neugier,
											als ich eine TED-Prize-Gewinnerin
											namens Dr. Sylvia Earle aufsuchte.
											Vielleicht haben Sie ja von ihr gehört.
											Vor zwei Jahren hat sie
											das letzte Unterseelabor bewohnt,
											im Versuch es zu retten,
											im Versuch eine Petition abzufassen,
											dass es nicht verschrottet wird
											und wieder an Land gebracht wird.
											Wir haben nur etwa ein Dutzend Labore
											auf dem Meeresboden gehabt.
											Es gibt nur noch eins in der Welt:
											Es liegt 14,5 km vor der Küste
											und 20 m tief.
											Es heißt Aquarius.
											Irgendwie ist Aquarius
											ein Dinosaurier,
											ein uralter Roboter, am Boden angekettet,
											dieser Koloss.
											Andererseits ist es ein Vermächtnis.
											Bei diesem Besuch ist mir klar geworden,
											dass mir wenig Zeit blieb,
wenn ich erleben wollte,
											wie es ist, Aquanaut zu sein.
									",What I learned from spending 31 days underwater,Fabien Cousteau,10:47,"adventure,biodiversity,exploration,oceans,submarine"
"
","
","
","
",What I learned from spending 31 days underwater,Fabien Cousteau,10:47,"adventure,biodiversity,exploration,oceans,submarine"
"
											When we swam towards this after many
											moons of torture and two years of preparation,
											this habitat waiting to invite us
											was like a new home.
											And the point of going down to
											and living at this habitat was not to stay inside.
											It wasn't about living at something
the size of a school bus.
											It was about giving us the luxury of time
											outside to wander, to explore,
											to understand more about this oceanic final frontier.
									","
											Quando nadámos até ele
											após muitas luas de tortura
e dois anos de preparação,
											este ""habitat"" à espera de nos convidar
											era como uma nova casa.
											O importante de descer
											e viver neste ""habitat""
não era ficar lá dentro.
											Ou viver dentro de algo do tamanho
de um autocarro escolar.
											Era darmo-nos o luxo de ter tempo
no exterior
											para vaguearmos e explorarmos.
											Para sabermos mais desta
última fronteira oceânica.
									","
											Çektiğimiz birçok işkenceden ve
											iki yıllık hazırlıktan sonra,
ona doğru yüzdüğümüzde
											bu bizi davet eden yaşam alanı
											yeni bir yuva gibiydi.
											Aşağıya inmenin ve bu ortamda
											yaşamanın amacı

											içeride kalmak değildi.
											Okul servisi büyüklüğündeki bir şeyin
											içinde yaşamak değildi.
											Bize dışarıda dolaşmak, keşfetmek ve
											okyanusun sırlarını daha iyi
											anlayabilmek için gereken 
zaman lüksünü vermekti.
									","
											Als wir darauf zuschwammen,
											nach monatelangen Qualen
und 2-jähriger Vorbereitung,
											war dieser Wohnraum, der darauf wartete,
											uns zu empfangen, wie ein neues Zuhause.
											Der Sinn unseres Aufenthalts
in diesem Wohnraum
											war nicht drinnen zu bleiben.
											Es ging nicht darum, in einem Raum 
etwa so groß wie ein Schulbus, zu leben.
											Es ging darum,
den Luxus der Zeit zu haben,
											um draußen herumzuschwimmen,
zu erkunden,
											um mehr von dieser letzten, 
ozeanischen Grenze zu verstehen.
									",What I learned from spending 31 days underwater,Fabien Cousteau,10:47,"adventure,biodiversity,exploration,oceans,submarine"
"
","
","
","
",What I learned from spending 31 days underwater,Fabien Cousteau,10:47,"adventure,biodiversity,exploration,oceans,submarine"
"
											We had megafauna come and visit us.
											This spotted eagle ray is a fairly
common sight in the oceans.
											But why this is so important,
											why this picture is up,
											is because this particular animal
brought his friends around,
											and instead of being the
pelagic animals that they were,
											they started getting curious about us,
											these new strangers that were
moving into the neighborhood,
											doing things with plankton.
											We were studying all sorts of animals and critters,
											and they got closer and closer to us,
											and because of the luxury of time,
											these animals, these residents of the coral reef,
											were starting to get used to us,
											and these pelagics that
normal travel through stopped.
											This particular animal actually circled
											for 31 full days during our mission.
											So mission 31 wasn't so much
											about breaking records.
											It was about that human-ocean connection.
									","
											Éramos visitados por uma megafauna.
											Esta raia-pintada é uma visão
comum nos oceanos.
											A importância disto,
											a razão desta imagem
											é que este animal especial
trouxe os seus amigos.
											Em vez de serem os animais
pelágicos do costume
											começaram a ficar curiosos
em relação a nós,
											— estes estranhos que se moviam
na vizinhança,
											a fazer coisas com o plâncton.
											Estávamos a estudar todo o tipo
de animais e criaturas.
											Eles aproximavam-se cada vez mais de nós
											e graças ao luxo do tempo,
											estes animais, residentes
do recife de coral,
											começavam a habituar-se a nós.
											Estes pelágicos, que normalmente
são viajantes, pararam.
											Este animal em especial
											rodeou-nos durante os 31 dias
da nossa missão.
											A missão 31 não consistia
em quebrar recordes.
											Era sobre a ligação entre
os humanos e o oceano.
									","
											Çok büyük deniz hayvanları 
gelip bizi ziyaret etti.
											Bu noktalı fulya balığı okyanusta oldukça
çok görülen bir canlı.
											Ancak bunun bu kadar önemli 
olmasının nedeni,
											bu resmin burada 
olmasının nedeni,
											bu özel hayvanın
											arkadaşlarını etrafına toplaması
											ve açıklarda yüzen canlılardan 
olmak yerine
											kendilerine komşu olan ve
											planktonlarla bazı
											işler yapan yeni yabancıları
											merak etmeye başlamalarıydı.
											Bütün hayvan cinsleri ve yaratıklar
üzerinde çalışıyorduk
											ve bize yaklaşmaya devam ettiler.
											Bu zaman lüksümüz nedeniyle de
											bu hayvanlar, bu mercan 
kayalığının sakinleri
											bize alışmaya başladı
											ve normalde oradan geçen bu derinde 
yaşayan hayvanlar durdular.
											Bu söz konusu hayvan, aslında
											görevimiz boyunca, tam 31 gün,
döndü durdu.
											Yani, Görev 31 çok fazla
											rekor kırmakla ilgili değildi.
											İnsan-okyanus arasındaki bağ
ile ilgili bir şeydi.
									","
											Megafauna hat uns besucht.
											Gefleckte Adlerrochen wie diesen
sieht man ziemlich häufig im Meer.
											Aber dieser ist sehr wichtig.
											Ich zeige Ihnen dieses Bild,
											weil dieses Tier seine Freunde mitbrachte,
											und statt an uns vorbeizuschwimmen,
											fingen sie an, neugierig zu werden,
wer wir waren,
											diese Fremden, die in
die Nachbarschaft gezogen sind
											und die sich mit Plankton beschäftigten.
											Wir haben alle möglichen Tiere studiert,
											und sie kamen uns immer näher,
											und weil wir den Luxus der Zeit hatten,
											fingen diese Bewohner
des Korallenriffs an,
											sich an uns zu gewöhnen,
											und diese pelagischen Fische,
											die normalerweise durchreisen
würden, hielten an.
											Dieses Tier hat tatsächlich 
ganze 31 Tage lang
											während unserer Mission gekreist.
											Bei ""Mission 31"" ging es also
nicht so sehr darum,
											Rekorde zu brechen.
									",What I learned from spending 31 days underwater,Fabien Cousteau,10:47,"adventure,biodiversity,exploration,oceans,submarine"
