en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",Terrorism is a failed brand,Jason McCue,19:02,"crime,global issues,law,marketing,terrorism,violence,war"
"
											We most certainly do talk to terrorists, no question about it.
											We are at war with a new form of terrorism.
											It's sort of the good old, traditional form of terrorism,
											but it's sort of been packaged for the 21st century.
											One of the big things about countering terrorism
											is, how do you perceive it?
											Because perception leads to your response to it.
											So if you have a traditional perception of terrorism,
											it would be that it's one of criminality, one of war.
											So how are you going to respond to it?
											Naturally, it would follow that you meet kind with kind.
											You fight it. If you have a more modernist approach,
											and your perception of terrorism is almost cause-and-effect,
											then naturally from that, the responses that come out of it
											are much more asymmetrical.
									","
											Sin duda, hablamos a menudo de terrorismo.
											Estamos en guerra con un nuevo terrorismo.
											Es como el terrorismo tradicional,
											pero a la moda del siglo XXI.
											Para enfrentarnos al terrorismo, primero,
											¿cómo lo percibimos?
											Porque nuestra percepción determinará nuestra respuesta.
											Si lo percibimos de forma tradicional,
											será como el crimen, como la guerra.
											¿Cómo responderemos entonces?
											Pues diente por diente. A luchar.
											Si se tiene un punto de vista más moderno
											y se percibe como una cuestión de causa-efecto,
											la respuesta natural será
											mucho más asimétrica.
									","
											Nós certamente conversamos com terroristas, sem nenhuma dúvida.
											Estamos em guerra com uma nova forma de terrorismo.
											Parece o mesmo velho e bom terrorismo,
											mas está num novo pacote feito para o século XXI.
											Uma das grandes questões no combate ao terrorismo
											é: como é percebido?
											Porque a percepção leva às suas reacções.
											Então, se tu tens uma percepção tradicional do terrorismo,
											seria aquela de criminalidade, de guerra.
											E como vais responder a isto?
											Naturalmente se segue que se responderia olho por olho.
											Vocês lutariam. Se têm uma abordagem mais moderna,
											e a vossa percepção do terrorismo é quase de causa-efeito,
											então a partir daí, naturalmente, as respostas que surgem
											são muito mais assimétricas.
									","
											Biz kesin surette teröristlerle konuşuyoruz, hiç şüphesiz.
											Terörizmin yeni bir türüyle savaştayız.
											Terörizmin bu türü, bir çeşit eskiden kalma, geleneksel
											fakat, 21. yüzyıla uygun hale getirilmiş biçimidir.
											Terörle mücadele hakkındaki en büyük konulardan biri,
											onu nasıl algıladığınızla ilgilidir.
											Çünkü algılama, sizin ona karşı duruşunuzu şekillendirir.
											Bu yüzden eğer geleneksel bir terörizm algısına sahipseniz,
											bu algı onun suç ya da savaş anlamına gelir.
											Peki buna karşı nasıl bir karşılık vereceksiniz?
											Haliyle, nasıl tepki gösterirseniz, aynı karşılığı alırsınız. Savaşırsınız.
											Eğer daha yenilikçi bir yaklaşıma sahipseniz,
											ve terörizm algınız yaklaşık olarak sebep-sonuç ilişkisine dayalıysa,
											bu halde doğal olarak, ortaya çıkan tepkiler
											çok daha fazla asimetrik olur.
									","
											Il est certain que nous parlons aux terroristes, pas doute là dessus.
											Nous sommes en guerre contre une nouvelle forme de terrorisme.
											Une forme qui ressemble à la bonne vieille forme du terrorisme classique,
											mais qui a plus ou moins été conçue pour le 21ème siècle.
											L'une des choses les plus importantes à propos du contre-terrorisme,
											c'est : comment le percevez-vous?
											Parce que la perception que vous en avez conditionne la réponse que vous allez lui donner.
											Donc, si vous avez une perception traditionnelle du terrorisme,
											c'est probablement que vous le voyez comme une forme de criminalité, de guerre.
											Et donc qu'allez-vous faire contre ça?
											Naturellement, vous allez combattre le feu par le feu.
											Vous allez la combattre. Si vous avez une approche plus moderne de la chose,
											et si vous pensez que le terrorisme fonctionne principalement comme une relation cause-effet,
											alors, naturellement, les réponses issues de cela
											seront plus asymétriques.
									",Terrorism is a failed brand,Jason McCue,19:02,"crime,global issues,law,marketing,terrorism,violence,war"
"
","
","
","
","
",Terrorism is a failed brand,Jason McCue,19:02,"crime,global issues,law,marketing,terrorism,violence,war"
"
											We live in a modern, global world.
											Terrorists have actually adapted to it.
											It's something we have to, too, and that means the people
											who are working on counterterrorism responses
											have to start, in effect, putting on
											their Google-tinted glasses, or whatever.
									","
											Vivimos en un mundo globalizado y moderno.
											Y los terroristas se han adaptado.
											Nosotros también deberíamos hacerlo.
											Quienes trabajan en el contraterrorismo
											deberían verlo desde otra perspectiva
											desde la perspectiva de Google o así
									","
											Nós vivemos num mundo moderno, globalizado.
											Os terroristas na verdade adaptaram-se a ele.
											É alguma coisa que devemos fazer também, e isso significa que as pessoas
											que trabalham nas respostas contra o terrorismo
											têm que começar, de facto, a pôr
											os seus óculos ""Google"", ou outra coisa assim.
									","
											Modern ve küresel bir dünyada yaşıyoruz.
											Teröristler pekala buna adapte olmuşlardır.
											Bu bizim de yapmamız gereken bir şeydir, yani
											terörle mücadele yöntemleri üzerinde çalışan insanlar,
											doğrusu Google çerçeveli gözlüklerini
											ya da her neyse, takmayı bırakmalıdırlar.
									","
											Nous vivons dans un monde moderne et global.
											Les terroristes s'y sont adaptés.
											C'est quelque chose que nous devons, aussi, faire, et cela signifie que les personnes
											qui travaillent sur les réponses face au terrorisme,
											doivent commencer, activement, à mettre
											leurs Lunettes Google, ou quoi que ce soit.
									",Terrorism is a failed brand,Jason McCue,19:02,"crime,global issues,law,marketing,terrorism,violence,war"
"
","
","
","
","
",Terrorism is a failed brand,Jason McCue,19:02,"crime,global issues,law,marketing,terrorism,violence,war"
"
											For my part, what I wanted us to do was just to look at
											terrorism as though it was a global brand,
											say, Coca-Cola.
											Both are fairly bad for your health. (Laughter)
											If you look at it as a brand in those ways,
											what you'll come to realize is, it's a pretty flawed product.
											As we've said, it's pretty bad for your health,
											it's bad for those who it affects,
											and it's not actually good if you're a suicide bomber either.
											It doesn't actually do what it says on the tin.
											You're not really going to get 72 virgins in heaven.
											It's not going to happen, I don't think.
											And you're not really going to, in the '80s, end capitalism
											by supporting one of these groups. It's a load of nonsense.
									","
											Quiero proponerles que nos acerquemos
											al terrorismo como si fuera una marca internacional.
											Coca-Cola, por ejemplo.
											Ambos son malos para la salud. (Risas)
											Si lo vemos como una marca,
											veremos que es un producto muy defectuoso.
											Es malo para la salud:
											para la de los afectados
											y también para la de los propios terroristas suicidas.
											No ofrece lo que pone en la lata.
											No ofrece 72 vírgenes en el paraíso.
											No creo que eso suceda.
											Y pasados los 80, no vamos a acabar con el capitalismo
											apoyando a estos grupos. Es absurdo.
									","
											Por mim, o que eu queria que fizéssemos é só olhar para
											o terrorismo como se fosse uma marca global,
											tipo Coca-Cola.
											Os dois são muito maus para a tua saúde. (Risos)
											Se olhas para o terrorismo como uma marca deste género,
											o que vais perceber é que é um produto com muitos defeitos.
											Como dissemos, é mau para a saúde,
											é mau para aqueles que são afectados por ele,
											e nem é realmente bom para os homens-bomba.
											Ele não faz o que promete na embalagem.
											Não se vai conseguir 72 virgens no paraíso.
											Não vai acontecer, eu não acho.
											E tu não vais, de verdade, nos anos 80, acabar com o capitalismo
											apoiando um destes grupos. É uma enormidade de sem-sentido.
									","
											Bana gelince, benim istediğim şey sadece
											terörizme gibi küresel bir markaymış
											gibi bakmak, diyelim ki Coca-Cola.
											Her ikisi de sağlığınız için yeterince zararlı. (Gülüşmeler)
											Terörizme bir marka şeklinde baktığınızda,
											onun oldukça kusurlu bir ürün olduğunu fark edeceksiniz.
											Dediğimiz gibi, bu sağlığınız için büyük ölçüde zararlıdır,
											etkilediği kişiler için kötüdür,
											ve eğer bir canlı bomba iseniz doğrusu bu da iyi değildir.
											Aslına bakıldığında vaat ettiklerini de yerine getirmez.
											Gerçekten de cennette 72 bakire elde edemeyeceksiniz.
											Böyle olacağını düşünmüyorum.
											Ve gerçekten, 80'lerde bu gruplardan birini destekleyerek
											kapitalizmi sona erdirmeniz mümkün değildi. Bu çok anlamsızdı.
									","
											Pour ma part, je veux que vous regardiez le terrorisme
											comme s'il s'agissait d'une marque mondiale,
											disons, Coca-Cola.
											Les deux sont plutôt mauvais pour votre santé. (Rires)
											Si vous le regardez comme une telle marque,
											ce dont vous allez vous rendre compte, c'est que c'est un produit très imparfait.
											Comme nous avons dis, c'est un très mauvais produit pour votre santé,
											c'est mauvais pour ceux qui sont ciblés,
											et ce n'est pas vraiment bon si vous êtes kamikaze.
											Il ne fait pas vraiment ce qui est sur le papier.
											Vous n'aurez pas vraiment 72 vierges au paradis.
											Cela n'arrivera pas, je ne crois pas.
											Et dans les années 80, vous n'alliez pas vraiment arrêter le capitalisme
											en supportant l'un de ces groupes. C'est un concentré de non-sens.
									",Terrorism is a failed brand,Jason McCue,19:02,"crime,global issues,law,marketing,terrorism,violence,war"
"
","
","
","
","
",Terrorism is a failed brand,Jason McCue,19:02,"crime,global issues,law,marketing,terrorism,violence,war"
"
											But what you realize, it's got an Achilles' heel.
											The brand has an Achilles' heel.
											We've mentioned the health,
											but it needs consumers to buy into it.
											The consumers it needs are the terrorist constituency.
											They're the people who buy into the brand, support them,
											facilitate them, and they're the people
											we've got to reach out to.
											We've got to attack that brand in front of them.
									","
											Pero tiene su talón de Aquiles.
											La marca tiene un talón de Aquiles.
											Hablamos de la salud,
											pero hacen falta consumidores.
											Los consumidores serían el electorado terrorista.
											Los que apoyan la marca,
											los que la ayudan, con ellos tenemos
											que tratar.
											Debemos atacar la marca delante de ellos.
									","
											Mas o que se percebe é que tem um calcanhar de Aquiles.
											A marca tem um calcanhar de Aquiles.
											Nós mencionamos a saúde,
											mas precisa de consumidores para convencer.
											Os consumidores que precisa são o eleitorado terrorista.
											Eles são as pessoas que vão comprar a marca, apoiá-los,
											facilitar as coisas, e eles são as pessoas
											que temos que alcançar.
											Temos que atacar aquela marca à sua frente.
									","
											Ancak, fark ettiğiniz şu ki; zayıf tarafları var.
											Bu markanın zayıf noktaları var.
											Sağlıktan söz ettik,
											fakat rağbet görmesi için tüketicilere ihtiyacı var.
											İhtiyacı olan tüketiciler ise, terör destekçileridir.
											Bu destekçiler, bu markayı benimseyen, onlara destek olan,
											onlara yardım eden ve
											bizim yardım elini uzatmamız gereken insanlardır.
											Bu markaya onların gözü önünde saldırmalıyız.
									","
											Mais ce dont vous vous rendez compte, c'est qu'il possède un talon d'Achille.
											La marque a un talon d'Achille.
											Nous avons mentionné la santé,
											mais il a besoin que des consommateurs l'achètent.
											Les consommateurs dont il a besoin sont les adhérant au terrorisme.
											Ce sont les personnes qui investissent dans la marque, les soutiennent,
											les aident, et ce sont ces personnes
											que nous devons atteindre.
											Nous devons attaquer cette marque en face d'eux.
									",Terrorism is a failed brand,Jason McCue,19:02,"crime,global issues,law,marketing,terrorism,violence,war"
"
","
","
","
","
",Terrorism is a failed brand,Jason McCue,19:02,"crime,global issues,law,marketing,terrorism,violence,war"
"
											There's two essential ways of doing that, if we carry on this brand theme.
											One is reducing their market. What I mean is,
											it's their brand against our brand. We've got to compete.
											We've got to show we're a better product.
											If I'm trying to show we're a better product,
											I probably wouldn't do things like Guantanamo Bay.
											We've talked there about curtailing the underlying need
											for the product itself. You could be looking there at
											poverty, injustice, all those sorts of things
											which feed terrorism.
									","
											Siguiendo con el símil, hay dos formas de hacerlo.
											Podemos reducir su mercado.
											Competir con otra marca en el mercado.
											Mostrarles que tenemos un mejor producto.
											Para mostrar un mejor producto,
											cosas como Guantánamo no ayudan.
											Hemos hablado de reducir 
las necesidades subyacentes
											de tal producto, tales como
											la pobreza, la injusticia, y cosas así,
											que ceban el terrorismo.
									","
											Existem dois modos de fazer isso, se continuarmos com o tema da marca.
											Um é reduzir o mercado deles. O que quero dizer é
											que é a marca deles contra a nossa. Nós temos que competir.
											Temos de mostrar que somos um produto melhor.
											Se eu estou a tentar mostrar que somos um produto melhor,
											provavelmente eu não faria coisas tipo a Baía de Guantanamo.
											Nós falamos aqui sobre cercear a necessidade subjacente
											pelo produto. Tu poderias estar a olhar para
											a miséria, injustiça, todos estes tipos de coisas
											que alimentam o terrorismo.
									","
											Bu marka bahsine devam edecek olursak, bunu yapmanın iki temel yolu var.
											Birincisi pazar alanlarını daraltmak.
											Yani, onların markası bizim markamıza karşı. Rekabet etmemiz lazım.
											Bizim daha iyi bir ürün olduğumuzu göstermeliyiz.
											Eğer bizim daha iyi bir ürün olduğumuzu göstermeyi denersem,
											muhtemelen Guantanamo körfezinde olanlar gibi şeyler yapmazdım.
											Daha önce, ürünün kendisi için temel ihtiyaçları
											kısmaktan bahsettik. Orada, yoksulluk ve adaletsizlik
											gibi terörizmi besleyen tüm bu tür konuları
											bulmaya çalışmış olabilirsiniz.
									","
											Il y a deux moyens essentiels de faire ça, si nous continuons sur l'idée de la marque.
											L'un consiste à réduire leur marché. 
Ce que je veux dire,
											c'est que c'est leur marque contre la notre. Nous devons être compétitifs.
											Nous devons montrer que nous sommes un meilleur produit.
											Si je suis en train de montrer que nous sommes un meilleur produit,
											Je n'aurais pas probablement à faire de choses comme Guantanamo - Bay -.
											Nous avons parlé ici de satisfaire les besoins sous-jacents
											au produit lui-même. Vous pourriez y voir
											la pauvreté, l'injustice, toutes ces sortes de choses
											qui alimentent le terrorisme.
									",Terrorism is a failed brand,Jason McCue,19:02,"crime,global issues,law,marketing,terrorism,violence,war"
