es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",3 things I learned while my plane crashed,Ric Elias,5:02,"business,storytelling,transportation"
"
											Imaginen una gran explosión
											cuando estás a 900 mts de altura
											Imaginen un avión lleno de humo.
											Imaginen un motor haciendo clac, clac, clac,
											clac, clac, clac, clac.
											Suena aterrador.
											Bien, yo tenía un asiento único ese día. Estaba sentado en el 1D.
											Era el único que podía hablar con los asistentes de vuelo.
											Así que de inmediato los miré,
											y dijeron: ""No hay problema. Probablemente golpeamos algunas aves"".
											El piloto ya había virado el avión,
											y no estábamos tan lejos.
											Se podía ver Manhattan.
											Dos minutos después,
											3 cosas sucedieron al mismo tiempo.
											El piloto alineó el avión con el río Hudson.
											Generalmente esa no es la ruta.
											(Risas)
											Apagó los motores.
											Imaginen estar en un avión y sin ruidos.
											Y luego dijo 3 palabras —
											las 3 palabras más desapasionadas que haya escuchado.
											Dijo, ""Prepararse para el impacto"".
											No tuve que hablar más con la asistente de vuelo.
											(Risas)
											Pude verlo en sus ojos,
											era terror. La vida se terminaba.
									","
											3.000 ft.'e doğru yükselirken
											büyük bir patlama düşünün.
											Dumana boğulmuş bir uçak düşünün.
											Motordan da şöyle sesler geldiğini, tak, tak, tak...
											...tak, tak, tak, tak.
											Kulağa korkunç geliyor.
											Mükemmel bir koltuğum vardı. 1D'de oturuyordum.
											Hosteslerle konuşabilen tek kişi bendim.
											Yüzümü hemen onlara döndüm,
											şöyle dediler. "" Sorun yok. Muhtemelen kuşlara çarptık.""
											Pilot uçağın yönünü çoktan değiştirmişti ve...
											henüz o kadar da uzak değildik.
											Manhattan'i görebiliyordun.
											2 dakika sonra...
											...aynı anda 3 şey birden oldu.
											Pilot Hudson nehrini takip etmeye başladı.
											Uçağın güzergahı genelde böyle degildir.
											(Kahkahalar)
											Motoru kapattı.
											Şimdi de çıt çıkmayan bir uçakta olduğunuzu düşünün.
											Sonra şu üç kelimeyi sarf etti.
											Ömrümde duyduğum en duygusuz üç kelime.
											""Çarpmaya karşı hazırlanın.""
											Artık hostesle konuşmama gerek kalmamıştı.
											Kahkahalar.
											Dehşet gözlerinden okunuyordu.
											Hayatın sonuna gelmiştik.
									","
											Imaginez une grosse explosion
											pendant qu'on passe les 3000 pieds.
											Imaginez un avion rempli de fumée.
											Imaginez un moteur qui fait clac, clac, clac,
											clac, clac, clac, clac.
											Ça semble effrayant.
											Eh bien, j'avais un siège unique ce jour-là. J'étais assis à la place 1D.
											J'étais le seul qui pouvait parler aux agents de bord.
											Alors , je les ai regardés tout de suite,
											et ils ont dit: ""Pas de problème. Nous avons probablement heurté des oiseaux.""
											Le pilote avait déjà tourné l'avion,
											et nous n'étions pas si loin.
											On pouvait voir Manhattan.
											Deux minutes plus tard,
											trois choses se sont passées en même temps.
											Le pilote aligne l'avion avec la rivière Hudson.
											En général, ce n'est pas l'itinéraire.
											(Rires)
											Il éteint les moteurs.
											Maintenant, imaginez être dans un avion sans aucun son.
											Et puis il dit trois mots -
											les trois mots les plus impassibles que je n'aie jamais entendus.
											Il dit: ""Préparez-vous à l'impact.""
											Je n'avais plus besoin de parler à l'agent de bord.
											(Rires)
											Je pouvais voir dans ses yeux,
											c'était de la terreur. La vie était finie.
									","
											Stellen Sie sich eine große Explosion vor,
											während Sie auf auf 1.000 Meter aufsteigen.
											Stellen Sie sich ein Flugzeug voll Rauch vor.
											Stellen Sie sich ein Triebwerk vor, das klack, klack, klack,
											klack, klack, klack, klack macht.
											Das klingt Angst einflößend.
											Nun, ich hatte einen einzigartigen Platz an diesem Tag; ich saß auf 1D.
											Ich war der einzige, der mit den Flugbegleitern sprechen konnte.
											Ich sah sie also gleich an,
											und sie sagten: „Kein Problem, wir haben wohl ein paar Vögel erwischt.""
											Der Pilot hatte die Maschine schon gewendet
											und wir waren nicht so weit weg.
											Man konnte Manhattan sehen.
											Zwei Minuten später
											passierten drei Dinge gleichzeitig.
											Der Pilot richtete die Maschine nach dem Hudson River aus.
											Das ist gewöhnlich nicht die Route.
											(Lachen)
											Er schaltet die Triebwerke ab.
											Stellen Sie sich mal ein geräuschloses Flugzeug vor.
											Und dann sagte er drei Worte –
											die emotionslosesten Worte, die ich je gehört habe.
											Er sagt, „Bereitmachen zum Aufprall""
											Ich musste nicht mehr mit dem Bordpersonal reden.
											(Lachen)
											Ich konnte es in ihren Augen sehen,
											da war Schrecken, das Leben war zu Ende.
									",3 things I learned while my plane crashed,Ric Elias,5:02,"business,storytelling,transportation"
"
","
","
","
",3 things I learned while my plane crashed,Ric Elias,5:02,"business,storytelling,transportation"
"
											Quiero compartir con ustedes 3 cosas que aprendí sobre mí mismo ese día.
											Aprendí que todo cambia en un instante.
											Tenemos esta lista de cosas para hacer antes de morir,
											estas cosas que queremos hacer en vida,
											y pensé en toda la gente a las que quería llegar y no lo hice,
											todas las cercas que quería reparar,
											todas las experiencias que he querido tener y nunca tuve.
											Mientras pensaba en eso más adelante,
											Me vino una frase,
											que es, ""Colecciono vinos malos"".
											Porque si el vino está listo y la persona está ahí, lo voy a abrir.
											Ya no quiero aplazar nada en la vida.
											Y esa urgencia, ese propósito,
											realmente ha cambiado mi vida.
									","
											O gün kendimle ilgili öğrendiğim üç şeyi sizinle paylaşmak istiyorum şimdi.
											Öğrendim ki bir anda her şey degişebilir.
											Yapılması gerekenler listemiz var.
											Hayattayken yapmak istediğimiz şeyler.
											Yardım etmeyi isteyip de etmediğim herkesi düşündüm.
											Tamir etmek istediğim çitleri,
											hep isteyip de yaşamadığım tecrübeleri.
											Sonra, tüm bunları düşünürken
											aklıma bir söz geldi.
											""Kötü şarapları biriktiriyorum.''
											Çünkü eğer şarap olmuşsa ve beklenen kişi ordaysa açıyorum şarabı.
											Bundan böyle hayatta hiçbir şeyi ertelemek istemiyorum.
											Bu acele, bu amaç,
											hayatımı gerçekten değiştirdi.
									","
											Je veux partager avec vous trois choses que j'ai apprises sur moi-même ce jour-là.
											J'ai appris que tout change en un instant.
											Nous avons cette longue liste,
											nous avons ces choses que nous voulons faire dans la vie,
											et j'ai pensé à tous les gens vers qui je voulais aller et que je n'ai pas vus,
											toutes les barrières que je voulais réparer,
											toutes les expériences que je voulais avoir et je n'ai jamais eues.
											En y repensant plus tard,
											j'ai trouvé un dicton,
											qui est: ""Je collectionne les mauvais vins.""
											Parce que si le vin est prêt et que la personne est là, je l'ouvre.
											Je ne veux plus tout remettre à plus tard dans la vie.
											Et cette urgence, ce but,
											a vraiment changé ma vie.
									","
											Ich möchte Ihnen jetzt drei Dinge mitteilen, die ich an diesem Tag über mich gelernt habe.
											Ich lernte, dass in einem Augenblick alles anders ist.
											Wir haben diesen Lebensplan,
											wir haben diese Dinge, die wir im Leben machen möchten
											und ich dachte an all die Menschen, denen ich eine Hand reichen wollte und es nicht tat,
											all die Zäune, die ich flicken wollte,
											all die Erfahrungen, die ich machen wollte und nie machte.
											Während ich später darüber nachdachte,
											fiel mir ein Spruch ein,
											der lautet: „Ich sammle schlechte Weine"".
											Denn wenn der Wein soweit ist und die Person ist da, dann öffne ich ihn.
											Ich will nie mehr etwas verschieben im Leben.
											Und diese Dringlichkeit, dieses Ziel,
											hat mein Leben wirklich verändert.
									",3 things I learned while my plane crashed,Ric Elias,5:02,"business,storytelling,transportation"
"
","
","
","
",3 things I learned while my plane crashed,Ric Elias,5:02,"business,storytelling,transportation"
"
											Lo segundo que aprendí ese día —
											y esto es mientras evitábamos el puente George Washington,
											que no fué por mucho —
											Pensé sobre, wow,
											Realmente siento un gran pesar.
											He vivido una buena vida.
											En mi humanidad y con mis errores
											He tratado de mejorar en todo lo que hice.
											Pero en mi humanidad
											también dí lugar a mi ego.
											Y lamento el tiempo que desperdicié
											en cosas que no importaban
											con gente que sí importan.
											Y pensé en mi relación con mi esposa,
											con mis amigos, con la gente.
											Y después, como medité en eso,
											Decidí eliminar la energía negativa de mi vida.
											No es perfecta, pero es mucho mejor.
											En 2 años no he tenido una pelea con mi esposa.
											Se siente de maravillas.
											Ya no trato de tener razón;
											Elijo ser felíz.
									","
											O gün öğrendiğim ikinci şey...
											ve bu da George Washington köprüsünü
											gördüğümüz sırada oldu.
											Düşündüm de, vay be...
											Gerçekten büyük bir pişmanlığım var.
											İyi bir hayatım oldu.
											Kendi benliğim ve hatalarımla,
											denediğim her şeyde daha iyisine çabaladım.
											Fakat benim kişiliğim,
											egomun bulaşmasına müsaade ediyorum.
											Değerli insanlarla,
											gereksiz şeyler uğruna
											boşuna harcadığım zaman için pişmanım.
											Eşimle, arkadaslarımla, insanlarla
											olan ilişkimi düşündüm.
											Daha sonra bunun üzerine düşünürken,
											negatif enerjiyi hayatımdan çıkarmaya karar verdim.
											Mükemmel değil ama çok daha iyi.
											2 yıldır eşimle hiç kavga etmedim.
											Bu harika bir duygu.
											Artık haklı çıkmaya uğraşmıyorum.
											Mutlu olmayı seçiyorum.
									","
											La deuxième chose que j'ai apprise ce jour-là -
											et c'est alors que nous évitons le pont George Washington,
											et pas de beaucoup -
											j'ai pensé, wow,
											je n'ai vraiment qu'un regret.
											J'ai eu une bonne vie.
											Dans ma propre humanité et mes erreurs,
											j'ai essayé de m'améliorer à tout ce que j'ai essayé.
											Mais dans mon humanité,
											je permets aussi à mon ego d'entrer.
											Et j'ai regretté le temps que j'ai perdu
											sur des choses qui n'ont pas d'importance
											avec des gens qui comptent.
											Et j'ai pensé à ma relation avec ma femme,
											avec mes amis, avec les gens.
											Et après, quand je réfléchissais là-dessus,
											j'ai décidé d'éliminer l'énergie négative de ma vie.
											Ce n'est pas parfait, mais c'est beaucoup mieux.
											Je n'ai pas eu une dispute avec ma femme en deux ans.
											Ça fait du bien.
											Je ne cherche plus à avoir raison.
											Je choisis d'être heureux.
									","
											Die zweite Sache, die ich an diesem Tag lernte –
											und das war, als wir die George Washington Brücke verfehlten,
											so ziemlich um Haaresbreite –
											da dachte ich, Mensch,
											da ist eine Sache, die ich wirklich bereue.
											Ich hatte ein gutes Leben.
											In meiner eigenen Menschlichkeit und mit meinen Fehlern,
											strebte ich danach, besser zu werden in allem, was ich anpackte.
											Aber in meiner Menschlichkeit
											habe ich auch meinem Ego Raum gegeben.
											Und ich bedauerte die Zeit, die ich für
											bedeutungslose Dinge verschwendet hattee,
											mit Menschen, die etwas bedeuten.
											Und ich dachte an die Beziehung mit meiner Frau,
											zu Freunden, zu Menschen.
											Und danach, als ich darüber nachdachte,
											beschloss ich, negative Energie aus meinem Leben zu verbannen.
											Es ist nicht perfekt, aber es ist viel besser.
											Ich habe mich zwei Jahre nicht mehr mit meiner Frau gestritten.
											Es fühlt sich großartig an.
											Ich versuche nicht mehr, recht zu haben;
											Ich entscheide mich dafür, glücklich zu sein.
									",3 things I learned while my plane crashed,Ric Elias,5:02,"business,storytelling,transportation"
"
","
","
","
",3 things I learned while my plane crashed,Ric Elias,5:02,"business,storytelling,transportation"
"
											Lo tercero que aprendí —
											y esto es como que tu reloj mental
											va descontando, ""15, 14, 13"".
											Ves el agua aproximarse.
											Estoy diciendo, ""Por favor vuela"".
											No quiero que esto se rompa en 20 piezas
											como se ven en esos documentales.
											Y mientras bajábamos,
											tuve la sensación de, wow,
											morir no da miedo.
											Es casi como que hemos estado preparandonos para ello toda nuestra vida.
											Pero fue muy triste.
											No me quería ir; amo mi vida.
											Y esa tristeza
											se enmarcó en un único pensamiento,
											que es, sólo deseo una cosa.
											Ojalá pudiera ver a mis hijos crecer.
											Un mes más tarde, estaba en una actuación de mi hija -
											primer grado, no mucho talento artístico ...
											...todavía.
											(Risas)
											Y grito, lloro,
											como un pequeño.
											Y para mí, esa era toda la razón de ser del mundo.
											En ese punto comprendí,
											al conectar esos dos puntos,
											que lo único que importa en mi vida
											es ser un gran padre.
											Por sobre todo,
											la única meta que tengo en la vida
											es ser un buen padre.
									","
											Öğrendiğim üçüncü şey ise,
											ve bu da akıl saatinizin
											devreye girdiği sırada. ''15, 14, 13.''
											İçeriye suların dolduğunu görebiliyordun.
											Ben ''Ne olur şiş.'' deyip duruyordum.
											Tıpkı belgesellerde gördüğünüz gibi
											bu şeyin 20 parçaya bölünmesini istemiyorum.
											İnişe geçerken
											bir şey hissettim, vay canına,
											ölüm korkunç degildi.
											Sanki tüm hayatımız boyunca bunun için hazırlanıyor gibiyiz.
											Fakat çok üzücüydü.
											Gitmeyi istemedim. Hayatımı seviyorum.
											Bu üzüntü,
											gerçekten bir düşünceyi şekillendirdi.
											Sadece istediğim tek bir şey var.
											Tek dileğim çocuklarımın büyüdüğünü görebilmek.
											Yaklaşık bir ay sonra, kızımın gösterisindeydim.
											Birinci sınıf, henüz çok da sanatsal bir yetenek
											mevcut değil.
											(Kahkahalar)
											Küçük bir çocuk gibi,
											salya sümük ağlıyordum.
											Tüm dünyam birden anlamlı hale geldi.
											Bu iki noktayı birleştirerek,
											o an fark ettim ki,
											hayatımda önemli olan tek şey,
											harika bir baba olmak.
											Hepsinden öte, hepsinden öte
											hayattaki tek amacım
											iyi bir baba olmak.
									","
											La troisième chose que j'ai apprise -
											et c'est quand votre horloge mentale
											commence à compter "", 15, 14, 13.""
											Vous pouvez voir l'eau arriver.
											Je dis: ""S'il te plaît, explose.""
											Je ne veux pas que cette chose se brise en 20 morceaux
											comme vous l'avez vu dans les documentaires.
											Et alors que nous descendions,
											j'ai eu un sentiment de, wow,
											mourir n'est pas effrayant.
											C'est presque comme si nous nous y préparons toute notre vie.
											Mais c'était très triste.
											Je ne voulais pas y aller, j'aime ma vie.
											Et cette tristesse
											vraiment encadrée dans une seule pensée,
											qui est, je ne souhaite qu'une chose.
											Je souhaite seulement pouvoir voir mes enfants grandir.
											Environ un mois plus tard, j'étais à un spectacle de ma fille -
											elle est en CP, pas beaucoup de talent artistique ...
											... pour le moment.
											(Rires)
											Et je suis en pelote, je pleure,
											comme un petit enfant.
											Et ça avait tout le sens du monde pour moi.
											J'ai réalisé à ce moment-là,
											en reliant ces deux points,
											que la seule chose qui compte dans ma vie
											est d'être un père génial.
											Surtout, surtout,
											le seul but que j'ai dans la vie
											est d'être un bon père.
									","
											Die dritte Sache, die ich lernte –
											und zwar während die innere Uhr
											beginnnt, „15, 14, 13, ..."" herunterzuzählen,
											man sieht das Wasser kommen.
											Ich sagte, „Bitte flieg in die Luft.""
											Ich will nicht, dass dieses Ding in 20 Teile zerbricht,
											wie man es aus Dokumentationen kennt.
											Während wir abstürzen,
											hatte ich dieses Gefühl, Mensch,
											zu sterben ist nicht furchterregend.
											Fast so, als würden wir uns unser Leben lang darauf vorbereiten.
											Aber es war sehr traurig.
											Ich wollte nicht gehen; ich liebe mein Leben.
											Und diese Traurigkeit
											formierte sich wirklich in einem Gedanken,
											nämlich dass ich mir nur eine Sache wünsche.
											Ich wünschte mir nur, ich könnte meine Kinder aufwachsen sehen.
											Etwa einen Monat danach besuchte ich einen Auftritt meiner Tochter –
											Erstklässler, nicht viel künstlerisches Talent ...
											... noch nicht.
											(Lachen)
											Und ich feiere, ich weine
											wie ein kleines Kind.
											Und in der Welt ergab alles einen Sinn für mich.
											Mir wurde damals klar,
											indem ich die Punkte miteinander verband,
											dass es im Leben nur darum geht
											ein großartiger Vater zu sein.
											Mehr als alles, alles andere,
											ist mein einziges Ziel im Leben,
											ein guter Vater zu sein.
									",3 things I learned while my plane crashed,Ric Elias,5:02,"business,storytelling,transportation"
"
","
","
","
",3 things I learned while my plane crashed,Ric Elias,5:02,"business,storytelling,transportation"
"
											Se me concedió un milagro,
											de no morir ese día.
											Y se me concedió otro regalo,
											que fue la posibilidad de mirar el futuro
											y volver
											y vivir de otra forma.
											A ustedes que están volando hoy, los desafío a
											que imaginen que lo mismo les pasa en su avión —
											y por favor que no sea así —
											pero imaginen, ¿y cómo cambiarían?
											¿Qué es lo que harían, que aún esperan hacer
											porque piensan que van a vivir por siempre?
											¿Cómo cambiarían sus relaciones
											y la energía negativa en ellas?
											Y lo más importante, ¿están siendo los mejores padres que pueden?
									","
											O gün ölmemekle,
											bir mucizeyle ödüllendirildim.
											Başka bir hediye daha verildi.
											Bu da geleceği görebilmek ve
											geri dönmek
											ve farklı yaşamak.
											Bugün uçacak olanlara söylüyorum.
											Aynı şeyin sizin uçağınızda olduğunu düşünün
											ve lütfen olmasın —
											Fakat bir düşünün nasıl değişirdiniz?
											Yapmayi beklediğiniz neleri yapardınız
											çünkü hep burada kalacağınızı düşünüyorsunuz?
											İlişkilerinizi nasıl değiştirirdiniz?
											ve onlardaki negatif enerjiyi?
											Hepsinden önemlisi olabileceğiniz en iyi anne-baba olabiliyor musunuz?
									","
											On m'a fait cadeau d'un miracle,
											de ne pas mourir ce jour-là.
											On m'a donné un autre cadeau,
											qui était d'être en mesure de voir dans l'avenir
											et de revenir
											et de vivre différemment.
											Je vous mets au défi, vous qui volez aujourd'hui,
											d'imaginer que la même chose se passe sur votre avion-
											et s'il vous plaît ne -
											mais imaginez, et comment changeriez-vous?
											Qu'est-ce que vous feriez que vous remettez à plus tard
											parce que vous pensez que vous serez là pour toujours?
											Comment voudriez-vous changer vos relations
											et l'énergie négative en elles?
											Et plus que tout, êtes-vous le meilleur parent possible?
									","
											Mir wurde das Wunder zuteil,
											an diesem Tag nicht zu sterben.
											Ich erhielt ein weiteres Geschenk,
											nämlich in die Zukunft zu sehen,
											und zurückzukommen
											und anders zu leben.
											Mein Aufruf an alle, die heute fliegen, ist:
											Stellen Sie sich vor, dasselbe passiert auf Ihrem Flug –
											bitte nicht –
											aber stellen Sie es sich vor; und wie würden Sie sich ändern?
											Was würden Sie erledigen, das Sie aufschieben,
											weil Sie denken, Sie wären für immer da?
											Wie würden Sie Ihre Beziehungen ändern
											und die negative Energie darin?
											Und mehr als alles andere, sind Sie die besten Eltern, die Sie nur sein können?
									",3 things I learned while my plane crashed,Ric Elias,5:02,"business,storytelling,transportation"
