en,pt,tr,title,speaker,duration,tags
"
","
","
",Let's save the last pristine continent,Robert Swan,16:02,"climate change,environment,exploration,Antarctica"
"
											Let's go south.
											All of you are actually going south.
											This is the direction of south, this way,
											and if you go 8,000 kilometers
out of the back of this room,
											you will come to as far south
as you can go anywhere on Earth,
											the Pole itself.
									","
											Vamos para o sul!
											Todos vocês, na verdade, 
estão a ir para sul.
											Esta é a direção do sul, por aqui.
											Se andarem 8000 quilómetros, 
saindo pelo fundo desta sala,
											chegarão ao ponto mais a sul 
que se pode ir na Terra,
											o Polo Sul.
									","
											Hadi güneye gidelim.
											Aslında hepiniz güneye gidiyorsunuz.
											Bu güney yönü, bu taraf
											ve bu salonun arka tarafından 8.000 
kilometre giderseniz
											dünya üzerinde gidebileceğiniz en uzak 
güney uca varırsınız,
											Kutbun kendisine.
									",Let's save the last pristine continent,Robert Swan,16:02,"climate change,environment,exploration,Antarctica"
"
","
","
",Let's save the last pristine continent,Robert Swan,16:02,"climate change,environment,exploration,Antarctica"
"
											Now, I am not an explorer.
											I'm not an environmentalist.
											I'm actually just a survivor,
											and these photographs
that I'm showing you here are dangerous.
											They are the ice melt
of the South and North Poles.
											And ladies and gentlemen,
											we need to listen to what
these places are telling us,
											and if we don't, we will end up
with our own survival situation
											here on planet Earth.
									","
											Eu não sou um explorador.
											Não sou um ambientalista.
											Sou apenas um sobrevivente.
											Estas fotografias que vos mostro
são perigosas.
											São o gelo derretido
dos Polos Sul e Norte.
											Senhoras e senhores,
											precisamos de dar ouvidos 
ao que estes locais nos estão a dizer.
											Se não o fizermos,
											vamos acabar por enfrentar
o nosso problema de sobrevivência
											aqui no planeta Terra.
									","
											Ben bir kâşif değilim.
											Bir çevreci de değilim.
											Ben sadece hayatta kalmaya 
çalışan biriyim.
											Burada size göstereceğim 
fotoğraflar tehlikeli.
											Onlar Güney ve Kuzey Kutupları'nın 
eriyen buzulları.
											Bayanlar ve baylar,
											bu yerlerin bize ne söylediğini 
dinlememiz gerek.
											Eğer dinlemezsek, burada dünyada 
kendi hayatta kalma
											mücadelemizle başbaşa kalacağız.
									",Let's save the last pristine continent,Robert Swan,16:02,"climate change,environment,exploration,Antarctica"
"
","
","
",Let's save the last pristine continent,Robert Swan,16:02,"climate change,environment,exploration,Antarctica"
"
											I have faced head-on these places,
											and to walk across a melting ocean of ice
											is without doubt
the most frightening thing
											that's ever happened to me.
									","
											Observei pessoalmente estes locais
											e atravessar um oceano de gelo 
a derreter-se
											é, sem dúvida, a coisa mais assustadora
											que jamais me aconteceu.
									","
											Bu yerleri doğrudan gördüm
											ve eriyen bir buzdan okyanus 
üzerinde yürümek
											hiç şüphesiz ki hayatımda yaşadığım
											en korkutucu şey.
									",Let's save the last pristine continent,Robert Swan,16:02,"climate change,environment,exploration,Antarctica"
"
","
","
",Let's save the last pristine continent,Robert Swan,16:02,"climate change,environment,exploration,Antarctica"
"
											Antarctica is such a hopeful place.
											It is protected by 
the Antarctic Treaty, signed in 1959.
											In 1991, a 50-year agreement
was entered into
											that stops any exploitation in Antarctica,
											and this agreement could be altered,
											changed, modified, or even abandoned
											starting in the year 2041.
											Ladies and gentlemen,
											people already far up north
from here in the Arctic
											are already taking advantage
											of this ice melt,
											taking out resources from areas
already that have been covered in ice
											for the last 10, 20, 30,000,
											100,000 years.
											Can they not join the dots
											and think, ""Why is the ice
actually melting?""
									","
											A Antártida é um local cheio de esperança!
											Está protegida pelo Tratado da Antártida, 
assinado em 1959.
											Em 1991, foi aprovado 
um acordo por 50 anos
											que impede qualquer 
exploração na Antártida.
											Este acordo pode vir a ser alterado,
											mudado, modificado ou mesmo abandonado
											a partir do ano 2041.
											Senhoras e senhores,
											as pessoas muito a norte daqui, no Ártico,
											já estão a tirar partido
											deste gelo derretido,
											sacando recursos de áreas 
que têm estado cobertas de gelo
											desde há 10, 20, 30 mil anos,
											desde há 100 mil anos.
											Não sabem juntar os pontos
											e pensar porque é que 
o gelo está a derreter?
									","
											Antarktika öylesine umut verici bir yer.
											1959'da imzalanan Antarktika Sözleşmesi 
ile koruma altına alındı.
											1991 yılında, Antarktika’nın sömürülmesine
											son veren 50 yıllık bir anlaşma yapıldı.
											Bu anlaşma, 2041 yılından sonra 
tadil edilebilecek,
											değiştirilebilecek, düzeltilebilecek
											ya da tamamıyla iptal edilebilecek.
											Bayanlar ve baylar,
											hâlihazırda buradan daha kuzeyde, 
Kuzey Kutbu'nda
											bulunan insanlar eriyen bu 
buzulların avantajlarından
											çoktan yararlanmaya başladı.
											Son 10, 20, 30.000, 100.000 yıldan beri
buzlarla kaplı
											alanlardan kaynakları 

											çoktan çıkarmaya başladılar.
											Noktaları birleştirip “Buzullar gerçekten
neden eriyor?""
											diye düşünemiyorlar mı?
									",Let's save the last pristine continent,Robert Swan,16:02,"climate change,environment,exploration,Antarctica"
"
","
","
",Let's save the last pristine continent,Robert Swan,16:02,"climate change,environment,exploration,Antarctica"
"
											This is such an amazing place,
											the Antarctic, and I have worked hard
											for the last 23 years on this mission
											to make sure that what's happening
up here in the North
											does never happen, 
cannot happen in the South.
									","
											Este é um local tão espantoso,
a Antártida!
											Tenho trabalhado muito
											nos últimos 23 anos, nesta missão:
											garantir que o que está 
a acontecer aqui no norte
											nunca possa acontecer no sul.
									","
											Burası büyüleyici bir yer,
											Güney Kutbu ve burada Kuzey’de 
olup bitenlerin
											Güney’de asla olmamasından, 
olamayacağından
											emin olmak için,
											bu misyon üzerinde son 23 yıldır 
çok çalıştım.
									",Let's save the last pristine continent,Robert Swan,16:02,"climate change,environment,exploration,Antarctica"
"
","
","
",Let's save the last pristine continent,Robert Swan,16:02,"climate change,environment,exploration,Antarctica"
