en,fr,title,speaker,duration,tags
"
","
",The DIY orchestra of the future,Ge Wang,17:36,"TEDx,music,technology,live music,entertainment"
"
											I want to talk to you about one thing
											and just one thing only,
											and this has to do with when people ask me,
											what do you do?
											To which I usually respond,
											I do computer music.
									","
											J'aimerais vous parler d'une chose
											et d'une chose seulement.
											Ça concerne ce que les gens me demandent :
											que faites-vous?
											Et ma réponse habituelle :
											« Je fais de la musique électronique »
									",The DIY orchestra of the future,Ge Wang,17:36,"TEDx,music,technology,live music,entertainment"
"
","
",The DIY orchestra of the future,Ge Wang,17:36,"TEDx,music,technology,live music,entertainment"
"
											Now, a number of people
											just stop talking to me right then and there,
											and the rest who are left usually have
											this blank look in their eye,
											as if to say, what does that mean?
											And I feel like I'm actually depriving them
											of information by telling them this,
											at which point I usually panic
											and spit out the first thing that comes to my mind,
											which is, I have no idea what I'm doing.
											Which is true.
											That's usually followed by a second thought,
											which is, whatever it is that I'm doing,
											I love it.
											And today, I want to, well,
											share with you something I love,
											and also why.
									","
											À ce moment-là, une bonne partie des gens
arrête immédiatement de me parler
											et ceux qui restent ont généralement
											ce regard vide
											comme pour dire :
qu'est ce que ça signifie ?
											Et j'ai l'impression
											de les priver d'information
en ne leur disant que ça.
											À ce moment-là, je panique souvent
											et dis la première chose
qui me vient à l'esprit :
											« Je n'ai aucune idée de ce que je fais ».
											Ce qui est vrai
											et souvent suivit d'une seconde pensée :
											« qu'importe ce que je fais,
											j'adore ça.  »
											Et aujourd'hui, je voudrais
partager avec vous
											quelque chose que j'aime
											et pourquoi j'aime ça.
									",The DIY orchestra of the future,Ge Wang,17:36,"TEDx,music,technology,live music,entertainment"
"
","
",The DIY orchestra of the future,Ge Wang,17:36,"TEDx,music,technology,live music,entertainment"
"
											And I think we'll begin with just this question:
											What is computer music?
											And I'm going to try to do my
best to provide a definition,
											maybe by telling you a story
											that goes through some of the stuff
											I've been working on.
									","
											Et je crois qu'on va commencer
par cette question :
											Qu'est-ce que la musique électronique?
											Et je vais faire de mon mieux
pour vous donner la meilleure définition.
											Peut-être en vous racontant l'histoire
											de certaines choses
sur lesquelles j'ai travaillé.
									",The DIY orchestra of the future,Ge Wang,17:36,"TEDx,music,technology,live music,entertainment"
"
","
",The DIY orchestra of the future,Ge Wang,17:36,"TEDx,music,technology,live music,entertainment"
"
											And the first thing, I think, in our story
											is going to be something called ChucK.
											Now, ChucK is a programming language for music,
											and it's open-source, it's freely available,
											and I like to think that it crashes equally well
											on all modern operating systems.
											And instead of telling you more about it,
											I'm just going to give you a demo.
											By the way, I'm just going to nerd out
											for just a few minutes here,
											so I would say, don't freak out.
											In fact, I would invite all of you to join me
											in just geeking out.
											If you've never written a line
of code before in your life,
											do not worry.
											I'll bet you'll be able to come along on this.
									","
											La première chose dans notre histoire
											est un outil appelé Chuck.
											Chuck est un langage
de programmation pour la musique.
											C'est open source, disponible gratuitement
											et j'aime penser que ça plante aussi bien
											sur tous les systèmes
d'exploitation modernes.
											Et plutôt
que de vous en parler plus,
											je vais juste vous faire
une démonstration.
											Au fait, je vais jouer mon geek
pendant quelques minutes
											donc, n'ayez pas peur.
											Je vais vous inviterais
même à me rejoindre
											en jouant au geek.
											Si vous n'avez jamais écrit
une ligne de codes dans votre vie,
											ne vous inquiétez pas.
											Je parie que vous arriverez à suivre.
									",The DIY orchestra of the future,Ge Wang,17:36,"TEDx,music,technology,live music,entertainment"
"
","
",The DIY orchestra of the future,Ge Wang,17:36,"TEDx,music,technology,live music,entertainment"
"
											First thing I'm going to do is to make
											a sine wave oscillator,
											and we're going to called the sine wave generator
											""Ge.""
											And then we're going to connect ""Ge"" to the DAC.
											Now this is kind of the abstraction
											for the sound output on my computer. Okay?
											So I've connected myself into the speaker.
											Next, I'm going to say my frequency
											is 440 hertz,
											and I'm going to let time advance
											by two seconds through this operation.
											All right, so if I were to play this —
											(Tone) —
											you would hear a sine wave
at 440 hertz for two seconds.
											Okay, great. Now I'm going to copy and paste this,
											and then just change some of these numbers,
											220.5, 440 I shall leave it as that,
											and .5 and 880.
											By doubling the frequency,
											we're actually going up in successive octaves,
											and then we have this sequence —
											(Tones) — of tones.
											Okay, great, now I can imagine creating
											all kinds of really horrible
											single sine wave pieces of music with this,
											but I'm going to do something
that computers are really good at,
											which is repetition.
											I'm going to put this all in a while loop,
											and you actually don't need to indent,
											but this is purely for aesthetic reasons.
											It's good practice.
											And when we do this —
											(Tones) —
											that's going to go on for a while.
											In fact, it's probably not going to stop
											until this computer disintegrates.
											And I can't really empirically prove that to you,
											but I hope you'll believe me when I say that.
											Next, I'm going to replace this 220
											by math.random2f.
											I'm going to generate a random number
											between 30 and 1,000 and send that
											to the frequency of me.
											And I'm going to do this every half a second.
											(Tones)
											Let's do this every 200 milliseconds.
											(Tones)
											One hundred.
											(Tones)
											All right.
											At this point, we've reached something
											that I would like to think of as
											the canonical computer music.
											This is, to me, the sound that mainframes
											are supposed to be making
											when they're thinking really hard.
											It's this sound, it's like,
											the square root of five million.
									","
											Je vais d'abord créer
un oscillateur d'onde sinus
											et nous allons appeler « Ge »
le générateur d'onde.
											Puis on va connecter Ge au
convertisseur numérique-analogique
											Voilà le concept du son qui sortira
de mon ordinateur, OK?
											Donc je me suis connecté au haut-parleur.
											Ensuite, je vais dire
que ma fréquence est de 440 hertz.
											Je vais laisser le temps avancer
											de 2 secondes pendant cette opération.
											Voila, donc si je jouais ça,
											(Son)
											vous auriez une onde sinusoïdale
de 440 hertz pendant 2 secondes.
											Parfait. Maintenant je fais copier-coller
et je change quelques chiffres,
											220,5 ; je laisse 440 tel quel ;
											0,5 et 880.
											En doublant la fréquence,
											nous montons dans des octaves successives
											donc on a cette séquence de tonalités.
											Ok, parfait, maintenant je peux créer
											pleins de morceaux de musique horribles
avec des ondes sinusoïdales simples
											mais je vais faire quelque chose que
les ordinateurs savent très bien faire :
											la répétition.
											Je vais tout mettre en boucle.
											Pas besoin de faire d'alinéa
sauf pour des raisons esthétiques.
											C'est un bon entraînement.
											Et quand on fait ça —
											(Sons)
											Ça va continuer un moment.
											En fait, ça ne va pas s'arrêter
avant que l'ordinateur se désintègre.
											Je ne peux pas vous
le prouver empiriquement
											mais j'espère que vous me croyez.
											Ensuite, je vais remplacer 220
											par math.random2f.
											Je vais générer un chiffre au hasard
											entre 30 et 1000 et envoyer ça
à ma fréquence.
											Et je vais faire ça chaque demi seconde.
											(Sons)
											Toutes les 200 millisecondes
											(Sons)
											100 millisecondes
											(Sons)
											Très bien.
											À ce point, nous avons atteint
ce que j'appellerais
											la musique électronique par excellence.
											Pour moi, c'est le bruit
que les unités centrales
											sont supposées faire
quand elles fonctionnent à plein régime.
											Ce son c'est comme :
											la racine carrée de 5 millions
									",The DIY orchestra of the future,Ge Wang,17:36,"TEDx,music,technology,live music,entertainment"
