en,fr,es,tr,title,speaker,duration,tags
"
","
","
","
",The global learning crisis — and what to do about it,Amel Karboul,15:09,"Africa,children,education,future,goal-setting,investment,innovation,society,social change"
"
											I'm the product
of a bold leadership decision.
											After 1956, when Tunisia
became independent,
											our first president, Habib Bourguiba,
											decided to invest 20 percent
of the country's national budget
											in education.
											Yes, 20 percent,
											on the high end of the spectrum
even by today's standards.
											Some people protested.
											What about infrastructure?
											What about electricity,
roads and running water?
											Are these not important?
									","
											Je suis le produit
d'une audacieuse décision de leadership.
											En 1956, quand la Tunisie
est devenue indépendante,
											notre premier président, Habib Bourguiba,
											a décidé d'investir 20%
du budget national du pays
											dans l'éducation.
											Oui, 20%.
											C'est dans la fourchette haute,
même selon les standards actuels.
											Certains ont protesté.
											Et les infrastructures ?
											Et l'électricité, les routes
et l'eau courante ?
											N'est-ce pas important ?
									","
											Soy producto de una decisión 
de liderazgo audaz.
											Después de 1956, 
cuando Túnez se independizó,
											nuestro primer presidente, Habib Bourguiba,
											decidió invertir el 20 % 
del presupuesto nacional del país
											en educación.
											Sí, el 20 %,
											en el extremo superior del espectro,
incluso con los estándares actuales.
											Algunas personas protestaron.
											¿Qué hay de las infraestructuras?
											¿Y la electricidad, las carreteras 
y el agua corriente?
											¿No son cosas importantes?
									","
											Ben, cesur bir 
yöneticilik kararının ürünüyüm.
											1956 yılında,
Tunus bağımsızlığını ilan ettikten sonra
											ilk başkanımız Habib Bourguiba
											ülkenin ulusal bütçesinin yüzde 20'sini
											eğitime ayırmaya karar verdi.
											Evet, yüzde 20'sini,
											günümüz şartlarında dahi 
oldukça üst düzey bir oran.
											Bazıları bunu protesto etti.
											Peki ya altyapı?
											Ya da elektrik, yollar ve şebeke suyu?
											Bunlar önemli değil mi?
									",The global learning crisis — and what to do about it,Amel Karboul,15:09,"Africa,children,education,future,goal-setting,investment,innovation,society,social change"
"
","
","
","
",The global learning crisis — and what to do about it,Amel Karboul,15:09,"Africa,children,education,future,goal-setting,investment,innovation,society,social change"
"
											I would argue
											that the most important
infrastructure we have are minds,
											educated minds.
											President Bourguiba helped establish
free, high-quality education
											for every boy and every girl.
											And together with millions
of other Tunisians,
											I'm deeply indebted
to that historic decision.
									","
											J'avancerais
											que l'infrastructure la plus importante
que nous ayons, ce sont nos esprits,
											nos esprits instruits.
											Le président Bourguiba a aidé à établir
une éducation gratuite de grande qualité
											pour tous les garçons
et pour toutes les filles.
											Avec des millions d'autres Tunisiens,
											je suis très redevable
envers cette décision historique.
									","
											Yo argumentaría
											que la infraestructura más importante 
que tenemos es la mente,
											las mentes educadas.
											El presidente Bourguiba ayudó a establecer
educación gratuita y de alta calidad
											para cada niño y cada niña.
											Y junto con millones de otros tunecinos,
											estoy profundamente en deuda 
con esa decisión histórica.
									","
											Ben sahip olduğumuz
											en önemli altyapının
aklımız olduğunu,
											eğitimli akıl olduğunu düşünüyorum.
											Başkan Bourguiba, her kız ve erkek için
ücretsiz ve yüksek kaliteli eğitimin
											kurulmasına yardım etti.
											Ve ben de milyonlarca diğer 
Tunuslu ile beraber
											bu tarihi karara
içtenlikle borçlu hissediyorum.
									",The global learning crisis — and what to do about it,Amel Karboul,15:09,"Africa,children,education,future,goal-setting,investment,innovation,society,social change"
"
","
","
","
",The global learning crisis — and what to do about it,Amel Karboul,15:09,"Africa,children,education,future,goal-setting,investment,innovation,society,social change"
"
											And that's what brought me here today,
											because today, we are facing
a global learning crisis.
											I call it learning crisis
and not education crisis,
											because on top of
the quarter of a billion children
											who are out of school today,
											even more, 330 million children,
											are in school but failing to learn.
											And if we do nothing,
											if nothing changes,
											by 2030, just 13 years from now,
											half of the world's children and youth,
											half of 1.6 billion children and youth,
											will be either out of school
or failing to learn.
									","
											C'est cela qui m'a menée ici aujourd'hui,
											car aujourd'hui, nous faisons face
à une crise mondiale de l'apprentissage.
											J'appelle cela une crise
de l'apprentissage et non de l'éducation
											car en plus des 250 millions d'enfants
											qui ne sont pas scolarisés,
											encore plus, 330 millions d'enfants,
											sont scolarisés mais n'apprennent pas.
											Si nous ne faisons rien,
											si rien ne change,
											d'ici à 2030, dans seulement 13 ans,
											la moitié des enfants et jeunes du monde,
											la moitié de 1,6 milliard
d'enfants et de jeunes,
											sera non scolarisée
ou n'apprendra pas.
									","
											Y eso es lo que me trajo aquí hoy,
											porque hoy nos enfrentamos a
una crisis mundial de aprendizaje.
											Yo lo llamo crisis de aprendizaje 
y no crisis educativa,
											mas allá de los 250 millones de niños
											sin escolarizar hoy en día,
											incluso más, 330 millones de niños
											están en la escuela pero no aprenden.
											Y si no hacemos nada,
											si nada cambia,
											para 2030, dentro de 13 años,
											la mitad de los niños y jóvenes del mundo,
											la mitad de los 1600 millones 
de niños y jóvenes,
											no irán a la escuela
o no podrán aprender.
									","
											Bugün burada olmamın nedeni bu.
											Çünkü şu anda küresel bir 
öğrenme krizi ile karşı karşıyayız.
											Ben buna öğrenme krizi diyorum, 
eğitim krizi değil,
											çünkü günümüzde
250 milyondan fazla çocuk
											okula gitmiyor.
											Dahası, 330 milyon çocuk
											okulda olmalarına rağmen öğrenemiyorlar.
											Ve bir şey yapmazsak,
											hiçbir şey değişmezse,
											2030'a kadar, sadece 13 yıl sonra
											dünyadaki çocukların ve gençlerin yarısı,
											1.6 milyar çocuk ve gencin yarısı,
											ya okula gitmeyecek 
ya da bir şey öğrenemeyecek.
									",The global learning crisis — and what to do about it,Amel Karboul,15:09,"Africa,children,education,future,goal-setting,investment,innovation,society,social change"
"
","
","
","
",The global learning crisis — and what to do about it,Amel Karboul,15:09,"Africa,children,education,future,goal-setting,investment,innovation,society,social change"
"
											So two years ago,
I joined the Education Commission.
											It's a commission brought together
by former UK Prime Minister
											and UN Special Envoy
for Global Education Gordon Brown.
											Our first task was to find out:
											How big is the learning crisis?
											What's actually the scope of the problem?
											Today we know:
											half of the world's children by 2030
											will be failing to learn.
											And that's how actually we discovered
											that we need to change the world's focus
from schooling to learning,
											from just counting
how many bodies are in classrooms
											to actually how many are learning.
											And the second big task was,
											can we do anything about this?
											Can we do anything
about this big, vast, silent,
											maybe most-neglected international crisis?
											And what we found out is, we can.
											It's actually amazing.
											We can, for the first time,
											have every child in school and learning
											within just one generation.
											And we don't even have to really
invent the wheel to do so.
											We just need to learn
from the best in class,
											but not any best in class —
											the best in your own class.
									","
											Il y a deux ans, j'ai rejoint
la Commission de l'éducation.
											C'est une commission formée
par l'ancien Premier Ministre britannique
											et envoyé spécial des Nations Unies
pour l'éducation mondiale, Gordon Brown.
											Notre première tâche était de découvrir
											quelle était l'importance de la crise,
											quelle était l'étendue du problème.
											Aujourd'hui, nous savons :
											d'ici 2030, la moitié des enfants du monde
											n'apprendront pas.
											C'est ainsi que nous avons découvert
											que nous devons mettre l'accent
sur l'apprentissage et non l'école,
											passer du fait de compter
le nombre de corps dans la classe
											au nombre de corps qui apprennent.
											La seconde tâche était :
											pouvons-nous y faire quelque chose ?
											Pouvons-nous faire quelque chose
quant à cette crise internationale
											énorme, vaste, silencieuse
et peut-être la plus négligée de toutes ?
											Nous avons découvert que oui.
											C'est génial.
											Nous pouvons, pour la première fois,
											avoir tous les enfants
scolarisés et en apprentissage
											en une génération.
											Et il n'est pas nécessaire
de réinventer la roue pour cela.
											Nous devons apprendre
des meilleurs de la classe,
											mais pas n'importe lesquels,
											les meilleurs de votre classe.
									","
											Por eso, hace dos años, 
me uní a la Comisión de Educación.
											Es una comisión convocada por 
el ex primer ministro del Reino Unido
											y enviado especial de la ONU
para la educación mundial, Gordon Brown.
											Nuestra primera tarea fue descubrir:
											¿Cuán grande es la crisis de aprendizaje?
											¿Cuál es en realidad
el alcance del problema?
											Hoy lo sabemos:
											la mitad de los niños del mundo para 2030
											no aprenderán.
											De ese modo descubrimos
											que necesitamos cambiar el enfoque mundial
de la escolarización al aprendizaje,
											de solo contar cuántos cuerpos 
hay en las aulas
											a contar cuántos están aprendiendo.
											Y la segunda gran tarea fue,
											¿podemos hacer algo al respecto?
											¿Podemos hacer algo con esta gran 
crisis mundial tan vasta y silenciosa,
											y quizá en gran parte desatendida?
											Y descubrimos que sí, podemos hacer algo.
											En realidad es increíble.
											Por primera vez podemos
											tener a todos los niños 
en la escuela aprendiendo
											en solo una generación.
											Y no tenemos que reinventar 
la rueda para lograrlo.
											Solo tenemos que aprender 
de los mejores en su clase,
											pero no el mejor de cualquier clase,
											el mejor en tu propia clase.
									","
											İki yıl önce Eğitim Komisyonu'na katıldım.
											Bu komisyon, İngiltere eski Başbakanı
ve BM Küresel Eğitim Özel Temsilcisi
											Gordon Brown tarafından bir araya 
getirildi.
											İlk görevimiz, öğrenim krizinin
											ne büyüklükte olduğunu
											sorunun kapsamının ne olduğunu bulmaktı.
											Bugün biliyoruz ki,
											2030'a kadar 
dünyadaki çocukların yarısı
											öğrenmekte başarız olacak.
											Ve bu durum, dünyanın odağının 
sadece sınıflarda kaç kişi olduğunu,
											saymak yerine,
kaç öğrenen olduğunu saymaya
											okullu olmak yerine,
öğrenime yönelmesi gerektiğini
											anlamamızı sağladı.
											İkinci asıl görevimiz ise,
											bu konuda bir şey yapabilir miyiz?
											Bu büyük, uçsuz bucaksız, sessiz ve 
belki de en çok ihmal edilen
											uluslararası kriz için 
bir şey yapabilir miydik?
											Bulduğumuz sonuç ise, yapabiliriz!
											Bu gerçekten inanılmaz.
											İlk kez, sadece bir nesilde,
											okul ve öğrenme çağındaki
											tüm çocuklara yardım edebiliriz.
											Bunu yapmak için tekerleği 
icat etmemize de gerek yok.
											Sınıfın en iyisinden 
öğrenmemiz gerekiyordu.
											Herhangi bir sınıfın en iyisinden değil
											kendi sınıfınızın en iyisinden.
									",The global learning crisis — and what to do about it,Amel Karboul,15:09,"Africa,children,education,future,goal-setting,investment,innovation,society,social change"
"
","
","
","
",The global learning crisis — and what to do about it,Amel Karboul,15:09,"Africa,children,education,future,goal-setting,investment,innovation,society,social change"
"
											What we did is actually
we looked at countries by income level:
											low-income, mid-income, high-income.
											We looked at what the 25 percent
fastest improvers in education do,
											and what we found out is
											that if every country moves
at the same rate as the fastest improvers
											within their own income level,
											then within just one generation
											we can have every child
in school and learning.
									","
											Nous avons considéré les pays
selon leur niveau de revenus :
											revenus faibles, revenus moyens,
revenus élevés.
											Nous avons considéré les 25%
qui améliorent l'éducation le plus vite
											et nous avons découvert
											que si tous les pays
progressaient au même rythme
											que ceux qui vont le plus vite
											dans leur niveau de revenus,
											alors en une génération,
											tous les enfants pourraient être
scolarisés et en apprentissage.
									","
											Analizamos los países 
por nivel de ingresos:
											bajos ingresos, ingresos medios, 
altos ingresos.
											Observamos el 25 % de los factores 
que más aceleran la mejora educativa,
											y descubrimos que
											si cada país se mueve al ritmo 
de los factores más dinámicos
											dentro de su propio nivel de ingresos,
											entonces dentro de una sola generación
											podemos tener a todos los niños
en la escuela aprendiendo.
									","
											Yaptığımız şey temelde ülkeleri 
gelir seviyelerine göre,
											düşük, orta ve yüksek gelirli 
olarak incelemekti.
											Eğitimde yüzde 25 hızlı gelişenlerin 
yaptıklarını inceledik.
											Bulduğumuz sonuç ise,
											eğer her ülke, kendi gelir düzeyindeki
											en hızlı gelişenler oranında ilerlerse,
											sadece tek bir nesilde,
											her çocuğu okula ve
eğitime alabileceğimiz oldu.
									",The global learning crisis — and what to do about it,Amel Karboul,15:09,"Africa,children,education,future,goal-setting,investment,innovation,society,social change"
