en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Why the world needs charter cities,Paul Romer,18:29,"business,cities,culture,economics,global issues,politics"
"
											Take a look at this picture.
											It poses a very fascinating puzzle for us.
											These African students are doing their homework
											under streetlights at the airport in the capital city
											because they don't have any electricity at home.
											Now, I haven't met these particular students,
											but I've met students like them.
									","
											Miren esta foto.
											Nos enfrenta a una interrogante fascinante.
											Estos estudiantes africanos están haciendo sus tareas
											bajo los faroles en el aeropuerto de su capital.
											Ya que en sus hogares no hay electricidad.
											En este caso, no conozco a los estudiantes
											pero he conocido a otros como ellos.
									","
											Bu resme bir bakın.
											Bize çok ilginç bir bulmaca sunuyor.
											Bu Afrikalı öğrenciler başkentteki havaalanında
											sokak lambalarının altında ödevlerini yapıyorlar
											çünkü evlerinde elektrik yok.
											Şimdi, gördüğünüz öğrencilerle tanışmadım,
											ama onlar gibi öğrencilerle tanıştım.
									","
											Regardez cette image.
											Elle nous expose un casse-tête fascinant.
											Ces étudiants africains font leurs devoirs
											sous les lampadaires de l'aéroport de la capitale.
											Parce qu'ils n'ont pas d'électricité chez eux.
											Je n'ai pas rencontré ces étudiants en particulier.
											Mais j'ai rencontré des étudiants comme eux.
									","
											Betrachten sie dieses Bild.
											Es zeigt uns ein spannendes Rätsel.
											Diese afrikanischen Studenten machen ihre Hausaufgaben
											unter Strassenlaternen am Flughafens der Hauptstadt,
											weil sie zu Hause keinen elektrischen Strom haben.
											Nun, ich habe nicht diese Studenten hier
											getroffen, aber Studenten wie diese.
									",Why the world needs charter cities,Paul Romer,18:29,"business,cities,culture,economics,global issues,politics"
"
","
","
","
","
",Why the world needs charter cities,Paul Romer,18:29,"business,cities,culture,economics,global issues,politics"
"
											Let's just pick one — for example, the one in the green shirt.
											Let's give him a name, too: Nelson.
											I'll bet Nelson has a cellphone.
											So here is the puzzle.
											Why is it that Nelson has access
											to a cutting-edge technology, like the cellphone,
											but doesn't have access to a 100-year-old technology
											for generating electric light in the home?
									","
											Tomemos a uno de ellos. Por ejemplo, el de la camisa verde.
											Démosle además un nombre: Nelson.
											Les apuesto que Nelson tiene un celular.
											Así que esta es la interrogante:
											¿Por qué es que Nelson tiene acceso
											a una tecnología de última generación, el celular,
											y no tiene acceso a una tecnología centenaria
											para generar electricidad en su hogar?
									","
											Bir tanesini seçelim, mesela, yeşil tişörtlü olanı.
											Ona bir de isim verelim: Nelson.
											Bahse varım, Nelson'ın bir cep telefonu var.
											İşte bulmaca şu.
											Neden Nelson cep telefonu gibi
											üstün bir teknolojiye ulaşırken,
											evi için elektrik ışık üretecek 100 yıllık bir teknolojiye
											ulaşamıyor?
									","
											Choisissons-en un. Par exemple, celui à la chemise verte.
											Donnons-lui un nom : Nelson.
											Je parie que Nelson a un téléphone portable.
											Alors voici le casse-tête :
											Pourquoi est-ce que Nelson a accès
											a une technologie de pointe, comme la téléphone mobile,
											mais n'a pas accès à une technologie centenaire
											pour générer électriquement de la lumière à la maison ?
									","
											Lassen sie uns einen auswählen, beispielsweise den im grünen Shirt.
											Geben wir ihm einen Namen: Nelson.
											Ich wette, Nelson hat ein Mobiltelefon.
											Hier nun das Rätsel.
											Wie kann es sein, dass Nelson Zugang
											zu modernster Technologie hat, wie Mobiltelefone,
											nicht aber zu einer hundert Jahre alten Technologie,
											um zu Hause eine Glühbirne zu betreiben?
									",Why the world needs charter cities,Paul Romer,18:29,"business,cities,culture,economics,global issues,politics"
"
","
","
","
","
",Why the world needs charter cities,Paul Romer,18:29,"business,cities,culture,economics,global issues,politics"
"
											Now, in a word, the answer is ""rules.""
											Bad rules can prevent the kind of win-win solution that's available
											when people can bring new technologies in
											and make them available to someone like Nelson.
											What kinds of rules?
											The electric company in this nation
											operates under a rule, which says that it has to sell
											electricity at a very low, subsidized price —
											in fact, a price that is so low it loses money on every unit that it sells.
											So it has neither the resources, nor the incentives,
											to hook up many other users.
									","
											En una palabra, la respuesta es ""Las Normas"".
											Las normas malas impiden el tipo de soluciones donde todos ganan
											que están disponibles cuando se introducen tecnologías
											y se ponen a disposición de la gente como Nelson.
											¿Qué tipo de normas?
											La empresa eléctrica de este país
											opera bajo una regla, la cual le obliga a
											vender electricidad a un precio bajo y subsidiado.
											De hecho, es un precio tan bajo que pierden dinero por cada unidad vendida.
											Entonces no tiene ni los recursos ni el incentivo
											para conectar a más usuarios.
									","
											Cevap, bir kelime ile, ""kurallar.""
											Kötü kurallar, insanların yeni teknolojiler getirip, Nelson gibi birisi için
											kullanılabilir hale getirdiğinde mevcut olan
											çift taraflı kazanç çözüm türünü engelleyebilir.
											Bunlar ne tür kurallar?
											Bu ülkedeki elektrik şirketi
											bir kural altında çalışıyor ve bu kural da çok düşük,
											subvansiyonlu bir fiyatta elektrik satılmasını belirtiyor.
											Hatta, o kadar düşük bir fiyat ki, sattığı her birimde para kaybediyor.
											Yani başka birçok kullanıcıyı bağlamak için ne kaynağı,
											ne de teşviği var.
									","
											Et bien, en un mot, la réponse est ""Les règles"".
											De mauvaises règles peuvent empêcher le genre de solution gagnant-gagnant qui est disponible
											quand des gens peuvent introduire de nouvelles technologies
											et les rendre disponibles pour quelqu'un comme Nelson.
											Quel genre de règles ?
											La compagnie électrique dans ce pays
											opère selon une règle, qui dit qu'elle doit vendre
											l'électricité à très bas prix, un prix subventionné.
											En fait, un prix si bas, qu'elle perd de l'argent à chaque unité vendue.
											Donc elle n'a ni les ressources, ni la motivation
											pour raccorder de nombreux autres usagers.
									","
											In einem Wort, die Antwort lautet ""Regeln"".
											Schlechte Regeln können Win-Win Lösungen verhindern, die entstehen,
											wenn Menschen neu Technologien einführen,
											um sie Menschen wie Nelson zur Verfügung zu stellen.
											Welche Art von Regeln?
											Die Elektrizitätsversorger in diesen Ländern
											operieren unter Regeln, die ihnen vorschreiben
											Elektrizität zu einem sehr stark subventionierten Preis zu verkaufen.
											In der Tat, zu so tiefen Preisen, dass sie beim Verkauf Verluste machen.
											Sie haben also weder die Mittel, noch die
											Anreize, weitere Kunden anzuschliessen.
									",Why the world needs charter cities,Paul Romer,18:29,"business,cities,culture,economics,global issues,politics"
"
","
","
","
","
",Why the world needs charter cities,Paul Romer,18:29,"business,cities,culture,economics,global issues,politics"
"
											The president wanted to change this rule.
											He's seen that it's possible to have a different set of rules,
											rules where businesses earn a small profit,
											so they have an incentive to sign up more customers.
											That's the kind of rules that the cellphone company
											that Nelson purchases his telephony from operates under.
											The president has seen how those rules worked well.
											So he tried to change the rules for pricing on electricity,
											but ran into a firestorm of protest
											from businesses and consumers
											who wanted to preserve the existing subsidized rates.
											So he was stuck with rules that prevented him
											from letting the win-win solution help his country.
											And Nelson is stuck studying under the streetlights.
									","
											El presidente quería cambiar esta regla.
											Sabe que es posible tener una normativa distinta,
											reglas donde las empresas ganan un pequeño porcentaje
											que incentiva el aumento de usuarios.
											Ése es el tipo de reglas bajo las que opera la empresa de telefonía celular
											a la cual Nelson le contrata el servicio.
											El presidente ha visto que esas reglas funcionan bien
											así que intentó cambiar las reglas para facturar la electricidad.
											Pero se enfrento a un mar de protestas
											de empresas y consumidores
											que querían mantener los precios más bajos.
											Así que terminó derrotado ante reglas que le negaron llegar a una
											solución donde todos ganaran y que le ayudara a su nación.
											Y Nelson continua estudiando bajo las luces de calle.
									","
											Başkan bu kuralı değiştirmek istedi.
											Farklı bir kurallar dizisine sahip olmanın mümkün olduğunu gördü,
											şirketlerin küçük bir kar kazandıkları, böylece
											daha fazla müşteri bağlamaları için teşviğe sahip oldukları kurallar.
											Nelson'ın telefonunu satın aldığı ceptelefonu şirketi
											bu tür kurallar altında çalışıyor.
											Başkan bu kuralların ne kadar iyi çalıştığını gördü.
											Bu yüzden elektriği fiyatlandırmak için varolan kuralları değiştirmeye çalıştı,
											ama varolan subvansiyonlu oranları
											muhafaza etmek isteyen şirketler ve
											tüketicilerin alevli protestosu ile karşılaştı.
											Böylece çift taraflı kazanç çözümünün
											ülkesine yardım etmesine engel olan kurallarla takılıp kaldı.
											Ve Nelson sokak lambalarının altında ödev yapmaya devam ediyor.
									","
											Le président de cette nation voulait changer cette règle.
											Il a perçu la possibilité d'avoir un ensemble de règles différent.
											Des règles où les entreprises engendrent un petit profit,
											pour qu'elles soient motivées à obtenir de nouveaux clients.
											C'est le genre de règles sous lesquelles opère
											l'opérateur de téléphonie mobile de Nelson.
											Le président a vu que ces règles fonctionnaient bien.
											Alors il a essayé de changer les règles tarifaires de l'électricité.
											Mais il a été confronté à la protestation
											d'entreprises et de clients
											qui souhaitaient préserver les tarifs subventionnés actuels.
											Alors il était coincé avec des règles qui l'empêchaient
											d'obtenir la solution gagnant-gagnant, d'aider son pays.
											Et Nelson est coincé à étudier sous les lampadaires.
									","
											Der Präsident wollte diese Regeln ändern.
											Er erkannte, dass es möglich ist, verschiedene Gesetze zu erlassen,
											die der Wirtschaft kleine Profite ermöglichen,
											um so Anreize zu haben, weitere Kunden zu gewinnen.
											Das ist die Art von Gesetzen, die es der Mobilfunkgesellschaft
											erlaubt, dass Nelson sein Telefon von Unterhändlern kauft.
											Der Präsident hat erkannt, dass diese Regeln gut funktionieren.
											Also versuchte er die Regeln für Elektrizitätspreise zu ändern,
											erzeugte damit aber einen Protestwelle
											seitens Anbieter und Kunden, welche
											die subventionierten Preise erhalten wollten.
											Er war also blockiert durch Regeln, die ihn daran hinderten,
											die Win-Win Situation für seine Landes zu nutzen.
											Und Nelson muss unter Strassenlaternen studieren.
									",Why the world needs charter cities,Paul Romer,18:29,"business,cities,culture,economics,global issues,politics"
"
","
","
","
","
",Why the world needs charter cities,Paul Romer,18:29,"business,cities,culture,economics,global issues,politics"
"
											The real challenge then, is to try to figure out
											how we can change rules.
											Are there some rules we can develop for changing rules?
											I want to argue that there is a general abstract insight
											that we can make practical,
											which is that, if we can give more choices to people,
											and more choices to leaders —
											who, in many countries, are also people.
											(Laughter)
											But, it's useful to present the opposition between these two.
											Because the kind of choice you might want to give to a leader,
											a choice like giving the president the choice
											to raise prices on electricity,
											takes away a choice that people in the economy want.
											They want the choice to be able to continue consuming
											subsidized electric power.
											So if you give just to one side or the other,
											you'll have tension or friction.
											But if we can find ways to give more choices to both,
											that will give us a set of rules
											for changing rules that get us out of traps.
									","
											El verdadero desafío es, entonces, lograr darse cuenta cómo se pueden cambiar las reglas.
											El verdadero desafío es, entonces, lograr darse cuenta cómo se pueden cambiar las reglas.
											¿Existen reglas que sirvan para cambiar las reglas?
											Mi posición es que podemos llevar a la práctica
											una idea abstracta y general.
											La cual es que si le damos más opciones a las personas
											y más opciones a los líderes
											-que en muchos países también son personas-.
											(Risas)
											Pero es útil ilustrar las diferencias entre ambos.
											Porque los tipos de opciones que podrían querer darle a un líder,
											como por ejemplo darle al presidente
											la opción de subir el precio de la electricidad
											le quita a la gente una opción que quiere en sus finanzas.
											Quieren la opción de seguir consumiendo
											energía subsidiada.
											Si se opta por uno y no por otro,
											se obtendrá tensión o fricción.
											Pero si podemos descubrir cómo darle más oportunidades a ambos,
											obtendremos una nueva normativa
											para cambiar las reglas y así poder salir de las situaciones negativas.
									","
											Gerçek sorun o zaman kuralları nasıl değiştirebileceğimizi
											anlamaya çalışmak.
											Kuralları değiştirmek için geliştirebileceğimiz bazı kurallar var mı?
											Uygulanabilir hale getirebileceğimiz genel bir soyut anlayış
											olduğunu savunmak istiyorum,
											yani, insanlara daha çok seçenek verebilmeliyiz,
											ve liderlere de daha çok seçenek verebilmeliyiz,
											ne de olsa, birçok ülkede, onlar da insan.
											(Kahkahalar)
											Ama bu iki grup arasındaki farkları tanımlamamız gerek.
											Çünkü bir lidere vermek isteyebileceğiniz tür seçenekler,
											mesela başkana elektrik fiyatını arttırması
											seçeneğini vermek, insanların mali durumlarında
											istedikleri bir seçeneği ortadan kaldırıyor.
											Onlar subvansiyonlu elektrik gücünü tüketmeye devam edebilme
											seçeneğini istiyorlar.
											Yani sadece bir tarafa seçenek verirseniz,
											gerilim ya da anlaşmazlık ortaya çıkar.
											Ama eğer iki tarafa da daha fazla seçenek vermenin yollarını bulabilirsek,
											kuralları değiştirmek için yeni bir norm
											elde ederiz ve böylece olumsuz durumlardan kurtulabiliriz.
									","
											Le vrai défit est donc de trouver une solution
											pour pouvoir changer les règles.
											Pouvons-nous élaborer des règles pour changer les règles ?
											Je souhaite défendre qu'il existe un concept abstrait et général
											que nous pouvons rendre effective.
											C'est que, de donner plus de choix au gens,
											et plus de choix aux dirigeants,
											qui, dans de nombreux pays, sont aussi des gens -
											(Rires)
											Mais, il est utile de présenter l'opposition entre ces deux éléments.
											Parce que le genre de choix que vous pouvez vouloir donner à un dirigeant,
											un choix comme donner au président le choix
											d'augmenter les prix de l'électricité,
											retire un choix que souhaite le peuple.
											Ils veulent avoir le choix de pouvoir continuer à consommer
											de l'électricité subventionnée.
											Donc si vous donnez juste le choix à l'un ou l'autre,
											vous créez une tension ou une friction.
											Mais si nous trouvons des façons de donner plus de choix aux deux,
											cela nous donne un ensemble de règles
											pour changer les règles, qui nous sort de l'impasse.
									","
											Die Schwierigkeit ist, herauszufinden,
											wie man diese Regeln ändern kann.
											Gibt es nun Regeln, die wir entwickeln können, um Regeln zu ändern?
											Ich möchte darlegen, dass es eine allgemeine abstrakte Erkenntnis gibt,
											die wir umsetzen können,
											indem wir den Menschen mehr Wahlmöglichkeiten geben.
											Und mehr Wahlmöglichkeiten für die Führungspersonen,
											welche, in vielen Staaten, auch Menschen sind.
											(Gelächter)
											Es ist nützlich den Gegensatz aufzuzeigen.
											Denn die Art der Wahl, die sie einem Anführer geben möchten,
											eine Wahl wie dem Präsidenten zu
											erlauben die Elektrizitätspreise zu erhöhen,
											nimmt den Leuten in der Wirtschaft eine Wahl weg:
											Die wollen die Möglichkeit haben weiterhin
											subventionierten Strom zu konsumieren.
											Wenn sie nur einer Seite die Wahl geben,
											entstehen Spannungen oder Probleme.
											Wenn wir aber einen Weg finden mit mehr Wahlfreiheit für beide,
											wird uns das ein Regelwerk geben,
											um die Regeln zu ändern und die Falle zu verlassen.
									",Why the world needs charter cities,Paul Romer,18:29,"business,cities,culture,economics,global issues,politics"
