en,pt,fr,title,speaker,duration,tags
"
","
","
",Your smartphone is a civil rights issue,Christopher Soghoian,7:44,"activism,choice,communication,computers,data,government,hack,Internet,security,society,surveillance,technology,TED Fellows,encryption"
"
											In the spring of 2016,
											a legal battle between Apple
and the Federal Bureau of Investigation
											captured the world's attention.
									","
											Na Primavera de 2016,
											uma batalha legal entre a Apple
e o Departamento Federal de Investigação
											captou a atenção do mundo.
									","
											Au printemps 2016,
											une bataille juridique entre Apple
et le FBI
											a attiré l'attention du monde.
									",Your smartphone is a civil rights issue,Christopher Soghoian,7:44,"activism,choice,communication,computers,data,government,hack,Internet,security,society,surveillance,technology,TED Fellows,encryption"
"
","
","
",Your smartphone is a civil rights issue,Christopher Soghoian,7:44,"activism,choice,communication,computers,data,government,hack,Internet,security,society,surveillance,technology,TED Fellows,encryption"
"
											Apple has built security features
into its mobile products
											which protect data on its devices
from everyone but the owner.
											That means that criminals, hackers
and yes, even governments
											are all locked out.
											For Apple's customers,
this is a great thing.
											But governments are not so happy.
											You see, Apple has made
a conscious decision
											to get out of the surveillance business.
											Apple has tried to make surveillance
as difficult as possible
											for governments and any other actors.
									","
											A Apple instalou recursos de segurança
nos seus produtos móveis
											que protegem os dados nos dispositivos 
de todos, excepto no do proprietário.
											Isso significa que os criminosos,
os ""hackers"" e sim, mesmo os governos
											estão bloqueados.
											Para clientes da Apple, isto é óptimo.
											Mas os governos não estão tão felizes.
											Sabem, a Apple
tomou uma decisão consciente
											de sair do negócio da vigilância.
											A Apple tentou tornar a vigilância
o mais difícil possível
											para governos e outras entidades.
									","
											Apple a incorporé à ses produits mobiles
des dispositifs de sécurité
											qui protègent les données des appareils
de tous sauf du propriétaire.
											Cela signifie que les criminels, pirates
et, oui, même les gouvernements
											ne peuvent pas y accéder.
											Pour les clients d'Apple, c'est très bien.
											Mais les gouvernements
ne sont pas contents.
											Apple a volontairement décidé
											de ne plus faire de surveillance.
											Apple a tenté de rendre la surveillance
aussi difficile que possible
											pour les gouvernements
et tout autre acteur.
									",Your smartphone is a civil rights issue,Christopher Soghoian,7:44,"activism,choice,communication,computers,data,government,hack,Internet,security,society,surveillance,technology,TED Fellows,encryption"
"
","
","
",Your smartphone is a civil rights issue,Christopher Soghoian,7:44,"activism,choice,communication,computers,data,government,hack,Internet,security,society,surveillance,technology,TED Fellows,encryption"
"
											There are really two
smartphone operating systems
											in the global smartphone market:
											iOS and Android.
											iOS is made by Apple.
Android is made by Google.
											Apple has spent a lot of time and money
											to make sure that its products
are as secure as possible.
											Apple encrypts all data
stored on iPhones by default,
											and text messages sent from one
Apple customer to another Apple customer
											are encrypted by default
											without the user having
to take any actions.
									","
											Na realidade, há dois sistemas 
operativos de smartphones
											no mercado global de smartphones:
											o iOS e o Android.
											O iOS é feito pela Apple
e o Android é feito pela Google.
											A Apple gastou muito tempo e dinheiro
											para garantir que os seus produtos
são o mais seguro possível.
											A Apple criptografa todos os dados 
guardados em iPhones por defeito,
											e mensagens escritas enviadas por um 
cliente Apple para outro cliente Apple
											são criptografadas por defeito
											sem o utilizador ter de tomar
qualquer acção.
									","
											Il y a deux systèmes
d'exploitation mobiles
											sur le marché mondial
des téléphones portables :
											iOS et Android.
											iOS est développé par Apple,
Android est développé par Google.
											Apple a dépensé
beaucoup de temps et d'argent
											pour s'assurer que ses produits
soient aussi sécurisés que possible.
											Apple crypte toutes les données
stockées sur les iPhones par défaut
											et les messages envoyés
d'un client Apple à un autre
											sont cryptés par défaut
											sans que l'utilisateur n'ait à intervenir.
									",Your smartphone is a civil rights issue,Christopher Soghoian,7:44,"activism,choice,communication,computers,data,government,hack,Internet,security,society,surveillance,technology,TED Fellows,encryption"
"
","
","
",Your smartphone is a civil rights issue,Christopher Soghoian,7:44,"activism,choice,communication,computers,data,government,hack,Internet,security,society,surveillance,technology,TED Fellows,encryption"
"
											What this means is that,
											if the police seize an iPhone
and it has a password,
											they'll have a difficult time
getting any data off of it,
											if they can do it at all.
											In contrast, the security of Android
just really isn't as good.
											Android phones, or at least
most of the Android phones
											that have been sold to consumers,
											do not encrypt data stored
on the device by default,
											and the built-in text messaging app
in Android does not use encryption.
											So if the police seize an Android phone,
											chances are, they'll be able to get
all the data they want
											off of that device.
									","
											O que isto significa é que,
											se a polícia apreender um iPhone
e ele tiver uma senha,
											vai ter dificuldade em obter
qualquer informação lá guardada,
											se é que o conseguem de todo.
											Contrariamente, a segurança
do Android não é tão boa.
											Os telefones Android, ou pelo menos a 
maioria dos Androids
											que foram vendidos a consumidores
											por regra, não criptografam
os dados guardados no dispositivo,
											e a aplicação de mensagens escritas
no Android não usa a criptografia.
											Portanto, se a polícia apreender
um telefone Android,
											provavelmente vai conseguir
obter os dados que quer
											desse dispositivo.
									","
											Ça signifie
											que si la police saisit un iPhone
protégé par un mot de passe,
											ils auront du mal
à en extraire des données
											voire ils n'y parviendront pas.
											En revanche, la sécurité d'Android
n'est pas aussi bonne.
											La majorité des téléphones Android
											vendus au grand public
											ne cryptent pas par défaut
les données stockées sur l'appareil
											et l'application de messages intégrée
à Android n'utilise pas de cryptage.
											Donc si la police saisit
un téléphone Android,
											Il y a de fortes chances
qu'ils parviennent à en extraire
											toutes les données qu'ils veulent.
									",Your smartphone is a civil rights issue,Christopher Soghoian,7:44,"activism,choice,communication,computers,data,government,hack,Internet,security,society,surveillance,technology,TED Fellows,encryption"
"
","
","
",Your smartphone is a civil rights issue,Christopher Soghoian,7:44,"activism,choice,communication,computers,data,government,hack,Internet,security,society,surveillance,technology,TED Fellows,encryption"
"
											Two smartphones
											from two of the biggest
companies in the world;
											one that protects data by default,
											and one that doesn't.
									","
											Dois smartphones
											de duas das maiores empresas do mundo;
											uma que protege por defeito,
											e outra que não protege.
									","
											Deux smartphones
											des deux plus grosses
entreprises du monde :
											l'un protège les données par défaut,
											l'autre pas.
									",Your smartphone is a civil rights issue,Christopher Soghoian,7:44,"activism,choice,communication,computers,data,government,hack,Internet,security,society,surveillance,technology,TED Fellows,encryption"
