en,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
"
											Imagine trying to use words 
to describe every scene in a film,
											every note in your favorite song,
											or every street in your town.
											Now imagine trying to do it using 
only the numbers 1 and 0.
											Every time you use the Internet
to watch a movie,
											listen to music,
											or check directions,
											that’s exactly what your device is doing,
											using the language of binary code.
									","
											Bir filmdeki bütün sahneleri betimlemek
için kelimeleri kullandığınızı hayal edin,
											en sevdiğiniz şarkıdaki bütün notaları,
											ya da şehrinizdeki bütün sokakları.
											Şimdi de bunu sadece 1 ve 0 sayılarını
kullanarak yaptığınızı hayal edin.
											Film izlemek, müzik dinlemek, ya da
yol bulmak için
											interneti her kullandığınızda
											cihazınızın yaptığı şey
											tam olarak bu,
											ikili kod dilini kullanmak.
									","
											Imaginez que vous deviez utiliser des
mots pour décrire chaque scène d'un film,
											chaque note de votre chanson préférée,
											ou chaque rue de votre ville.
											Maintenant imaginez devoir faire cela
uniquement avec des 1 et des 0.
											Lorsque vous êtes sur Internet et
que vous regardez un film,
											écoutez de la musique,
											ou cherchez un itinéraire,
											c'est exactement ce que fait
votre appareil,
											en utilisant le langage binaire.
									","
											Imaginem tentar usar palavras
para descrever cada cena de um filme,
											cada nota da vossa canção preferida
											ou cada rua da vossa cidade.
											Agora imaginem tentar fazer isso
usando apenas os números 1 e 0.
											Sempre que usamos a Internet
para ver um filme,
											ouvir música
											ou verificar uma morada,
											é exatamente isso o que o computador faz,
											usando a linguagem do código binário.
									",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
"
","
","
","
",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
"
											Computers use binary because 
it's a reliable way of storing data.
											For example, a computer's main
memory is made of transistors
											that switch between either high 
or low voltage levels,
											such as 5 volts and 0 volts.
											Voltages sometimes oscillate,
but since there are only two options,
											a value of 1 volt 
would still be read as ""low.""
											That reading is done by 
the computer’s processor,
											which uses the transistors’ states 
to control other computer devices
											according to software instructions.
									","
											Bilgisayarlar ikili kodu kullanır çünkü bu
veri depolamak için güvenli bir yöntemdir.
											Mesela, bilgisayarın ana belleği 
5 volt ve 0 volt gibi
											yüksek veya düşük voltaj seviyeleri 
arasında gidip gelen
											transistörlerden oluşur.
											Voltaj bazen arada bir yerde kalır,
ama sadece iki seçenek olduğundan
											1 voltun değeri yine ""düşük"" olarak
okunur.
											Bu okuma bilgisayarın işlemcisi 
tarafından yapılır,
											işlemci diğer cihazları kontrol etmek için
yazılım yönergelerine göre
											transistörlerin durumlarını kullanır.
									","
											Les ordinateurs utilisent le binaire car
c'est un moyen sûr de stocker des données.
											La mémoire principale d'un ordinateur
est faite de transistors
											qui passent d'un voltage haut
à un voltage bas,
											de 5 V à 0 V.
											Le voltage peut parfois osciller,
mais il n'existe que deux options,
											une valeur de 1 V sera toujours
considérée comme « basse ».
											Cette valeur est lue par le
processeur de l'ordinateur,
											qui utilise les états des transistors pour
contrôler d'autres parties de l'ordinateur
											selon les instructions des logiciels.
									","
											Os computadores usam o código binário
por ser uma forma fiável de guardar dados.
											Por exemplo, a memória do computador
é formada por transístores
											que mudam entre níveis
de alta ou baixa voltagem,
											como 5 volts e 0 volts.
											As voltagens, por vezes, oscilam
mas, como só há duas opções,
											um valor de 1 volt
continua a ser lido como ""baixo"".
											Essa leitura é feita
pelo processador do computador
											que usa os estados dos transístores
para controlar dispositivos informáticos
											de acordo com as instruções do ""software"".
									",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
"
","
","
","
",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
"
											The genius of this system 
is that a given binary sequence
											doesn't have a pre-determined meaning 
on its own.
											Instead, each type of data
is encoded in binary
											according to a separate 
set of rules.
									","
											Sistemin dehası şu ki, 
verilen bir ikili kod diziliminin
											kendisine ait önceden belirlenmiş 
bir anlamı yoktur.
											Onun yerine, her veri tipi
											farklı bir kurallar bütününe göre
kodlanmıştır.
									","
											Le génie de ce système vient du fait
qu'une séquence binaire
											n'a pas une signification pré-déterminée.
											De fait, chaque type de données
est encodée en binaire
											selon un jeu de règles différent.
									","
											A genialidade deste sistema
é que uma determinada sequência binária
											não tem de ter um significado
pré-determinado próprio.
											Em vez disso, cada tipo de dados
está codificado em código binário
											de acordo com um conjunto
separado de regras.
									",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
"
","
","
","
",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
"
											Let’s take numbers.
											In normal decimal notation, 

											each digit is multiplied by 10 raised 
to the value of its position,
											starting from zero on the right.
											So 84 in decimal form is 4x10⁰ + 8x10¹.
											Binary number notation works similarly,
											but with each position 
based on 2 raised to some power.
									","
											Sayıları ele alalım.
											Normal ondalık sisteme göre,
											sağdan 0 ile başlamak suretiyle
											her sayı 10 üzeri sayının bulunduğu
basamak değeriyle çarpılır.
											Yani 84 sayısı ondalık haliyle
4x10⁰ + 8x10¹'e denktir.
											İkili kodda da sayı yazımı 
benzer şekilde çalışır,
											ama her basamakta 2'nin 
bir kuvveti alınır.
									","
											Prenons l'exemple des nombres.
											Dans la notation décimale normale,
											chaque chiffre est multiplié par 10
											en partant de zéro sur la droite.
											Ainsi 84 en décimal est 4x10⁰ + 8x10¹.
											La notation binaire des nombres fonctionne
de la même façon,
											mais chaque position est basée
sur le chiffre 2 et une puissance.
									","
											Vejamos os números.
											Numa anotação decimal normal,
											cada dígito é multiplicado por 10
elevado ao valor da sua posição,
											a partir do zero à direita.
											Assim, 84, na forma decimal,
é 4x10⁰ + 8x10¹.
											A notação numérica binária
funciona de modo semelhante
											mas em que cada posição se baseia
em 2 elevado a qualquer potência.
									",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
"
","
","
","
",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
"
											So 84 would be written as follows:
									","
											Yani 84 sayısı şu şekilde yazılacaktır:
									","
											Ainsi 84 sera écrit de la façon suivante :
1010100.
									","
											Assim, 84 será escrito desta forma:
									",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
"
","
","
","
",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
"
											Meanwhile, letters are interpreted 
based on standard rules like UTF-8,
											which assigns each character to a specific
group of 8-digit binary strings.
											In this case, 01010100 corresponds 
to the letter T.
									","
											Bu arada, kelimeler her karakteri 8 haneli
bir ikili kod dizisine eşleyen
											UTF-8 benzeri standart kurallara bağlı 
olarak anlamlandırılır.
											Bu durumda, 01010100 dizisi T harfini
karşılayacaktır.
									","
											Par ailleurs, les lettres sont écrites
selon des règles telles que UTF-8,
											qui assigne chaque lettre à un groupe
précis de chaines binaires de 8 chiffres.
											Dans ce cas, 01010100 correspond
à la lettre T.
									","
											Entretanto, as letras são interpretadas
segundo as regras padrão UTF-8,
											que atribuem a cada carácter
um grupo específico de 8 dígitos binários.
											Neste caso, 01010100 
corresponde à letra T.
									",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
"
","
","
","
",How exactly does binary code work?,José Américano N L F de Freitas,4:41,"TED-Ed,code,computers,technology,software"
