en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",Teach statistics before calculus!,Arthur Benjamin,2:58,"economics,education,math,statistics"
"
											Now, if President Obama
											invited me to be the next Czar of Mathematics,
											then I would have a suggestion for him
											that I think would vastly improve
											the mathematics education in this country.
											And it would be easy to implement
											and inexpensive.
									","
											Ahora, si el Presidente Obama
											me invitara a ser el próximo Zar de las Matemáticas
											le haría una sugerencia
											que mejoraría bastante
											la enseñanza de las matemáticas en este país.
											Y sería bastante fácil de implementar
											y nada costosa.
									","
											Şimdi, eğer Başkan Obama
											bir sonraki Matematik Çar'ı olmamı teklif etseydi,
											bu ülkedeki matematik eğitimini
											büyük ölçüde geliştirecek
											bir önerim olacaktı.
											Ve bu öneri hem uygulaması kolay
											hem de ucuz olacaktı.
									","
											Maintenant, si le Président Obama
											m'invitait à devenir le prochain César des Mathématiques
											alors je lui offrirais une suggestion afin
											d'améliorer, je pense, grandement
											l'instruction des mathématiques dans ce pays.
											Et ce serait facile à mettre en place
											et pas cher.
									","
											So, sollte mich Präsident Obama
											einladen, um der nächste Zar der Mathematik zu werden,
											dann hätte ich einen Vorschlag für ihn,
											der meiner Meinung nach die mathematische Ausbildung
											in diesem Land enorm verbessern würde.
											Und er wäre einfach umzusetzen
											und kostengünstig.
									","
											Ora vejamos, 
se o Presidente Obama me convidasse
											para ser o próximo czar da matemática
											eu teria uma sugestão para ele
											que acho que melhoraria consideravelmente
											a educação de matemática neste país.
											E seria fácil de implementar, 
sem quaisquer custos.
									",Teach statistics before calculus!,Arthur Benjamin,2:58,"economics,education,math,statistics"
"
","
","
","
","
","
",Teach statistics before calculus!,Arthur Benjamin,2:58,"economics,education,math,statistics"
"
											The mathematics curriculum that we have
											is based on a foundation of arithmetic and algebra.
											And everything we learn after that
											is building up towards one subject.
											And at top of that pyramid, it's calculus.
											And I'm here to say
											that I think that that is the wrong summit of the pyramid ...
											that the correct summit — that all of our students,
											every high school graduate should know —
											should be statistics:
											probability and statistics.
											(Applause)
									","
											El curriculum de matemáticas que tenemos
											se basa fundamentalmente en la aritmética y el algebra.
											Y todo lo que aprendemos a partir de entonces
											es formarnos hacia un concepto.
											Y en la punta de la pirámide se encuentra el cálculo.
											Y aquí estoy para decir
											que yo pienso que no es la cima correcta de la pirámide...
											que la cima correcta — que todos nuestros estudiantes,
											todo graduado de la escuela debería saber —
											son las estadísiticas:
											probabilidad y estadísticas.
											(Aplausos)
									","
											Sahip olduğumuz matematik müfredatı
											aritmetiğin ve cebirin temelleri üzerine kurulu.
											Ve sonrasında öğrendiğimiz her şeyi
											bir konuya temel oluşturması için öğreniyoruz.
											Ve bu piramidin tepesinde kalkülüs var.
											Ve şunu söyleyeceğim
											ki bence doğru tepe noktası bu değil,
											bence doğru tepe noktası — tüm öğrencilerimizin,
											tüm lise mezunlarının bilmesi gereken —
											istatistik olmalı:
											olasılık ve istatistik.
											(Alkışlar)
									","
											Le parcours mathématique que nous suivons
											est basé sur les fondations de l'arithmétique et de l'algèbre.
											Et tout ce que nous apprenons ensuite
											est construit vers un sujet.
											En haut de la pyramide, il y a le calcul.
											Et je suis ici pour dire
											que je pense que c'est le mauvais sommet de la pyramide...
											et que le correct — celui que tous nos étudiants,
											que tous les bacheliers devraient connaitre —
											devrait être les statistiques :
											les probabilités et les statistiques.
											(Applaudissements)
									","
											Der mathematische Lehrplan den wir haben
											basiert auf dem Fundament der Arithmetik und der Algebra.
											Und alles was wir danach lernen
											geht in Richtung eines Fachs.
											Und an der Spitze dieser Pyramide steht die Analysis (Differenzial- &amp; Integralrechnung).
											Ich bin hier um zu sagen,
											dass ich denke, dass das die falsche Spitze der Pyramide ist, ...
											dass die korrekte Spitze — das was alle unsere Studenten,
											jeder Abiturient wissen sollte —
											die Statistik sein sollte:
											Wahrscheinlichkeitslehre und Statistik.
											(Applaus)
									","
											O currículo de matemática que nós temos
											é baseado nos fundamentos
da aritmética e da álgebra.
											Tudo o que aprendemos após isso
											é acrescentado em direção
a uma disciplina.
											E no topo dessa pirâmide, está o cálculo.
											Venho aqui dizer
											que penso que esse 
é o topo errado da pirâmide.
											que o topo correto 
— aquele que todos os estudantes,
											que acabam o liceu deviam saber —
											devia ser a estatística: 
probabilidade e estatística.
											(Aplausos)
									",Teach statistics before calculus!,Arthur Benjamin,2:58,"economics,education,math,statistics"
"
","
","
","
","
","
",Teach statistics before calculus!,Arthur Benjamin,2:58,"economics,education,math,statistics"
"
											I mean, don't get me wrong. Calculus is an important subject.
											It's one of the great products of the human mind.
											The laws of nature are written in the language of calculus.
											And every student who studies math, science, engineering, economics,
											they should definitely learn calculus
											by the end of their freshman year of college.
											But I'm here to say, as a professor of mathematics,
											that very few people actually use calculus
											in a conscious, meaningful way, in their day-to-day lives.
											On the other hand,
											statistics — that's a subject that you could,
											and should, use on daily basis. Right?
											It's risk. It's reward. It's randomness.
											It's understanding data.
									","
											Lo digo en serio, no me mal interpreten. El cálculo es una materia importante.
											Es uno de los grandes productos de la mente humana.
											Las leyes de la naturaleza estan escritas en el lenguaje del cálculo.
											Y todo estudiante que estudia matemáticas, ciencias, ingeniería, economía,
											definitivamente debería aprender cálculo
											al final de su primer año como universitarios.
											Pero estoy aquí para decir, como profesor de matemáticas,
											que muy poca gente usa el cálculo
											de manera consciente y relevante en su vida diaria.
											Por otro lado,
											las estadísticas — es una materia que puedes,
											y deberías usar en el día a día. ¿Cierto?
											Es riesgo. Es recompensa. Es aleatoriedad.
											Es entender los datos.
									","
											Yani, beni yanlış anlamayın. Kalkülüs önemli bir konu.
											Kalkülüs insan aklının en güzel ürünlerinden biri.
											Doğa kanunları kalkülüs dilinde yazılı.
											Ve matematik, fen, mühendislik, ekonomi okuyan her öğrenci
											üniversitenin birinci sınıfının sonuna kadar
											kesinlikle kalkülüsü öğrenmelidir.
											Ama, bir matematik profesörü olarak şunu söyleyeceğim ki,
											çok az insan kalkülüsü günlük yaşamında
											bilinçli, anlamlı bir şekilde kullanıyor.
											Diğer yandan,
											istatistik — işte bu günlük yaşamınızda kullanabileceğiniz
											ve kullanmanız gereken bir konudur. Haksız mıyım?
											İstatistik risktir, ödüldür, rastgeleliktir.
											Verileri anlamaktır.
									","
											Ne me méprenez pas. Le calcul est un sujet central.
											C'est l'un des grands résultats de l'esprit humain.
											Les lois de la nature sont écrites dans le langage du calcul.
											Et tout étudiant qui a fait un peu de mathématiques, de science, d'ingénierie ou bien d'économie,
											devrait bien sûr apprendre le calcul
											au cours de leur première année d'enseignement supérieur.
											Mais, en tant que professeur de mathématiques, je pense que
											peu de gens utilisent réellement le calcul
											d'une manière consciente et significative dans leur vie de tous les jours.
											D'un autre côté,
											les statistiques — c'est un sujet que vous pourriez
											et devriez utiliser tous les jours. Non ?
											C'est le risque. C'est la récompense. C'est le hasard.
											C'est comprendre les données.
									","
											Ich meine, missverstehen Sie mich nicht. Die Analysis ist ein wichtiges Fach.
											Sie ist eines der größten Ergebnisse des menschlichen Geists.
											Die Naturgesetze sind in der Sprache der Analysis geschrieben.
											Und jeder Student der Mathe, Naturwissenschaft, Ingenieur, Wirtschaft studiert
											sollte definitiv am Ende des ersten Hochschulsemesters
											Analysis lernen.
											Aber ich bin hier um zu sagen, als Mathematikprofessor,
											dass sehr wenige Leute wirklich die Analysis
											in einer bewussten, bedeutenden Art und Weise im Alltag nutzen.
											Auf der anderen Seite,
											Statistik — das ist ein Fach das man täglich
											nutzen könnte und sollte. Richtig?
											Statistik ist Risiko, ist Belohung, ist Zufälligkeit.
											Es geht um das Verstehen von Daten.
									","
											Ou seja, não me interpretem mal.
											O cálculo é uma disciplina importante.
											É um dos grandes produtos da mente humana.
											As leis da natureza estão escritas 
na linguagem do cálculo.
											E todo o aluno que estude matemática,
ciência, engenharia, economia,
											devia definitivamente aprender cálculo
											até ao final do seu primeiro ano 
da universidade.
											Mas eu estou aqui para dizer, 
como professor de matemática,
											que muito poucas pessoas usam o cálculo
											duma forma consciente e significativa, 
na sua vida quotidiana.
											Por outro lado, 
a estatística é uma disciplina
											que podíamos e devíamos usar 
numa base diária.
											É risco, é recompensa. É aleatoriedade.
											É compreender dados.
									",Teach statistics before calculus!,Arthur Benjamin,2:58,"economics,education,math,statistics"
"
","
","
","
","
","
",Teach statistics before calculus!,Arthur Benjamin,2:58,"economics,education,math,statistics"
"
											I think if our students, if our high school students —
											if all of the American citizens —
											knew about probability and statistics,
											we wouldn't be in the economic mess that we're in today. (Laughter) (Applause)
											Not only — thank you — not only that ...
											but if it's taught properly, it can be a lot of fun.
											I mean, probability and statistics,
											it's the mathematics of games and gambling.
											It's analyzing trends. It's predicting the future.
											Look, the world has changed
											from analog to digital.
											And it's time for our mathematics curriculum to change
											from analog to digital,
											from the more classical, continuous mathematics,
											to the more modern, discrete mathematics —
											the mathematics of uncertainty,
											of randomness, of data —
											that being probability and statistics.
									","
											Pienso que si nuestros estudiantes, si nuestros estudiantes del colegio —
											si todos los ciudadanos Americanos —
											supieran acerca de probabilidad y estadísiticas,
											no estaríamos en el desastre económico que actualmente vivimos.
											No solo — gracias — no solo que...
											[pero] si es pensado razonablemente, puede ser tremendamente entretenido.
											Me refiero a que, probabilidad y estadísticas,
											son las matemáticas de los juegos y las apuestas.
											Es analizar tendencias. Es predecir el futuro.
											Miren, el mundo ha cambiado
											de análogo a digital.
											Y es hora que nuestro curriculo de matemáticas cambie
											de análogo a digital.
											De la más clásica, matemática contínua,
											a una más moderna, matemática discreta.
											Las matemáticas de la incertidumbre,
											del azar de datos —
											y eso es probabilidad y estadísticas.
									","
											Bence eğer öğrencilerimiz, lise öğrencilerimiz —
											tüm Amerikan vatandaşları —
											olasılık ve istastikten anlıyor olsaydı
											bugün içinde olduğumuz ekonomik karışıklık içinde olmazdık.
											Yalnızca — teşekkürler — yalnızca bu değil ...
											eğer düzgünce öğretilirse, çok da eğlenceli olabilir.
											Yani, olasılık ve istatistik,
											oyunların ve kumarın matematiğidir.
											Eğilimleri analiz etmektir. Geleceği tahmin etmektir.
											Bakın, dünya analogtan
											dijitale dönüştü.
											Ve artık matematik müfredatımızın da analogdan
											dijitale dönüşme zamanı geldi.
											Daha klasik, sürekli matematikten,
											daha modern, ayrık matematiğe.
											Belirsizliğin,
											rastgeleliğin, verinin matematiğine —
											bu da olasılık ve istatistiktir.
									","
											Je pense que si nos étudiants, si nos lycéens —
											si tous les citoyens américains —
											connaissaient les probabilités et les statistiques,
											nous ne serions pas dans le chaos économique d'aujourd'hui.
											Pas seulement — merci — pas seulement que...
											[mais] si c'est enseigné correctement, ça peut être très drôle.
											Je veux dire, les probabilités et les statistiques,
											c'est les mathématiques du jeu et du pari.
											C'est analyser les tendances. C'est prédire le futur.
											Regardez, le monde a changé
											de l'analogique au digital.
											Et il est temps que notre parcours mathématiques change
											de l'analogique au digital.
											Des mathématiques plus classiques, continues
											vers des mathématiques plus modernes et discrètisées.
											Les mathématiques de l'incertitude,
											du hasard, des données —
											sont les probabilités et les statistiques.
									","
											Ich glaube, wenn unsere Studenten, wenn unsere Abiturienten —
											wenn alle amerikanischen Bürger —
											über Wahrscheinlichkeiten und Statistik Bescheid wüssten,
											wären wir nicht in dem wirtschaftlichen Durcheinander in dem wir heute sind.
											Nicht nur — danke — nicht nur das ...
											[sondern] wenn sie richtig gelehrt wird, kann sie eine Menge Spaß bedeuten.
											Ich will damit sagen, Wahrscheinlichkeiten und Statistik,
											das ist die Mathematik der Spiele und Glücksspiele.
											Es geht darum, Trends zu analysieren. Die Zukunft vorauszusagen.
											Schauen Sie, die Welt hat sich verändert
											von analog zu digital.
											Und es wird Zeit für unseren Mathematik-Lehrplan, sich zu ändern
											von analog zu digital.
											Von der eher klassischen, stetigen Mathematik,
											hin zu der moderneren, diskreten Mathematik.
											Der Mathematik der Unsicherheit,
											der Zufälligkeit, der Daten —
											und das ist die Wahrscheinlichkeitslehre und die Statistik.
									","
											Eu acho que, 
se os nossos estudantes do liceu,
											se todos os cidadãos americanos
											soubessem probabilidades e estatística,
											não estaríamos no sarilho económico 
em que estamos hoje.
											Não só isso podia 
ser ensinado corretamente,
											como podia ser bastante divertido.
											Quer dizer, a probabilidade e estatística,
											é a matemática dos jogos e das apostas.
											É analisar tendências. 
É predizer o futuro.
											Reparem, o mundo mudou
do analógico para o digital.
											É altura do nosso currículo 
de matemática mudar
											do analógico para o digital.
											Duma matemática mais clássica, contínua,
											para uma matemática 
mais moderna e discreta.
											A matemática da incerteza,
											da aleatoriedade, dos dados,
											ou seja, da probabilidade 
e da estatística.
									",Teach statistics before calculus!,Arthur Benjamin,2:58,"economics,education,math,statistics"
"
","
","
","
","
","
",Teach statistics before calculus!,Arthur Benjamin,2:58,"economics,education,math,statistics"
"
											In summary, instead of our students
											learning about the techniques of calculus,
											I think it would be far more significant
											if all of them knew what two standard deviations
											from the mean means. And I mean it.
											Thank you very much.
											(Applause)
									","
											En resumen, en vez de que nuestros estudiantes
											aprendan acerca de las técnicas del cálculo,
											pienso que sería mucho más relevante
											si todos ellos supieran que significan dos desviaciones
											estándar de la media. Y lo digo en serio.
											Muchas gracias.
											(Aplausos)
									","
											Özetle, öğrencilerimiz
											kalkülüs tekniklerini öğrenmek yerine
											ortalamadan iki standart sapmanın
											ne anlama geldiğini bilse,
											bence çok daha anlamlı olurdu. Ve bu konuda ciddiyim.
											Çok teşekkürler.
											(Alkışlar)
									","
											En conclusion, au lieu d'enseigner à nos étudiants
											les techniques de calcul,
											je pense qu'il serait bien plus profitable
											si tous connaissaient ce que deux écarts types
											autour de la moyenne signifie. Et je le dis sérieusement.
											Merci beaucoup.
											(Applaudissements)
									","
											Zusammenfassend, anstatt dass unseren Studenten
											die Analysis-Techniken lernen,
											glaube ich wäre es wesentlich bedeutender,
											wenn sie alle wüssten, was zwei Standardabweichungen
											vom Mittelwert bedeuten. Und das glaube ich.
											Vielen Dank.
											(Applaus)
									","
											Em suma, em vez de os nossos alunos,
											aprenderem técnicas de cálculo,
											acho que teria mais significado
											se todos eles soubessem o que significa
dois desvios padrão da média.
											E digo-o a sério.
											Muito obrigado.
											(Aplausos)
									",Teach statistics before calculus!,Arthur Benjamin,2:58,"economics,education,math,statistics"
