en,fr,title,speaker,duration,tags
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											So, of all my childhood memories,
											there is one that stands above the rest.
											And that is the time that my brave parents
											rented an RV, packed it
with me and my brothers,
											and drove west
from our house in Minneapolis,
											out to Yellowstone National Park.
											We saw all the sights, like the geysers,
we stopped at the Badlands,
											but more than any of the places,
I remember this as an adventure.
									","
											De tous mes souvenirs d'enfance,
											il y en a un qui prime sur les autres.
											C'est le moment où mes courageux parents
											ont loué un camping-car,
ont embarqué mon frère et moi,
											et sont partis de Minneapolis
vers l'ouest,
											vers le Parc national de Yellowstone.
											On a visité toutes les principales
attractions : les geysers, les Badlands,
											mais plus que chaque endroit,
je m'en souviens comme d'une aventure.
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											This was my introduction to the Wild West.
											But it wasn't until I got older
											and I learned more
about the National Park System
											that I realized just how lucky I was.
											One, to have that experience,
											but also that, hundreds of years ago,
											people had the foresight
to set aside the very best places,
											the very best ecosystems
in the country, for everyone.
											And for future generations.
											And to really appreciate
just how prescient that idea was,
											you have to go back
											and you have to look at the history
of the National Parks Service.
									","
											C'était mon initiation au Far West.
											C'est seulement après avoir grandi
											et en avoir appris davantage sur
le système des parcs nationaux
											que j'ai compris la chance
que j'avais eue.
											D'abord, d'avoir cette expérience,
											mais aussi que, des siècles plus tôt,
											des gens aient eu la vision
de protéger les plus beaux endroits,
											les plus formidables écosystèmes du pays,
pour le bénéfice de tous.
											Et pour les générations futures.
											Pour vraiment apprécier la dimension
avant-gardiste de cette idée,
											il faut revenir en arrière
											et analyser l'histoire
du Service des parcs nationaux.
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											So, a lot of people know, the first
national park was Yellowstone, in 1872.
											A lot of people think of John Muir,
the poet, naturalist,
											who was such a visionary
											in getting people inspired
by the idea of conservation —
											that we need to take
the best places and protect them.
											He had an audience in very high places —
											there's a great story
of Teddy Roosevelt and John Muir
											going hiking, in Yosemite,
during his presidency,
											four days, completely off the grid,
just the two of them.
											Can you imagine a president
											actually just going completely
off the grid for four days?
									","
											Comme beaucoup le savent, le premier parc
national fut Yellowstone en 1872.
											On pense souvent à John Muir,
le poète et naturaliste,
											tellement visionnaire
											pour inspirer les gens
avec l'idée de préservation –
											c'est-à-dire qu'il nous faut protéger
les plus beaux endroits.
											Il était entendu
dans les plus hautes sphères –
											il y a une histoire formidable
sur Teddy Roosevelt et John Muir
											allant randonner à Yosemite,
pendant sa présidence,
											quatre jours, complètement déconnectés,
seulement tous les deux.
											Peut-on imaginer un président
											se déconnecter complètement
pendant quatre jours ?
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											(Laughter)
									","
											(Rires)
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											No tweeting.
									","
											Sans tweeter.
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											(Laughter) (Applause)
									","
											(Rires) (Applaudissements)
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											Like that idea.
									","
											J'aime cette idée.
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											(Applause)
									","
											(Applaudissements)
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											But he had a great impact
on Theodore Roosevelt.
											And he created dozens of national parks,
											hundreds of thousands of square acres
of national wildlife refuges.
											It was an important administration,
but it wasn't a done deal.
											Even less than 10 years
after he created all of those new places,
											the future of those places
was very much in doubt.
											And it wasn't until this guy,
Stephen Mather,
											a businessman from Chicago,
											wrote an angry letter
to the Department of the Interior, saying,
											""You guys aren't doing a good enough job
protecting and preserving these places.""
											Then, something was done about it.
											The Department of the Interior
wrote him back.
											""Mr. Mather, if you care
so much about this,
											why don't you come to Washington
and do it yourself?""
									","
											Il a eu une grande influence
sur Theodore Roosevelt.
											Et il a créé des dizaines
de parcs nationaux,
											des centaines de milliers d'hectares
de refuges pour la faune américaine.
											C’était une administration importante,
mais le problème n'était pas résolu.
											Pas moins de 10 ans après
qu'il a créé tous ces nouveaux lieux,
											leur avenir a été fortement
remis en question.
											Jusqu'à ce que cette personne,
Stephen Mather,
											un homme d’affaires de Chicago,
											écrive une lettre acerbe au Département
de l’Intérieur, qui disait :
											« Vous ne faites pas assez
pour protéger et préserver ces lieux. »
											Alors, il s'est produit une chose.
											Le Département de l’Intérieur
lui a répondu :
											« M. Mather, si vous y tenez tant,
											pourquoi ne venez-vous pas
le faire vous-même à Washington ? »
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											(Laughter)
									","
											(Rires)
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											And he did.
											He took a job at the Department
of the Interior,
											but more importantly,
he started a campaign.
											He actually had a meeting
two blocks from here, in 1914,
											in California Hall,
											and he brought together the park
superintendents and a few other people
											who cared about this idea of conservation.
											And they put together a plan,
they hatched a campaign
											that eventually led to the
National Park Service in 1916.
											And that's really important.
											Because it went from an idea
that we should protect these places
											to an actual plan,
											a way for people to enlist
and carry that idea forward
											for future generations,
											so little kids like me can go
and have these amazing experiences.
									","
											Et il l’a fait.
											Il a pris un poste
au Département de l’Intérieur,
											et, le plus important,
il a lancé une campagne.
											Il a d'ailleurs tenu une réunion
à deux rues d’ici, en 1914,
											au California Hall,
											où il a réuni les directeurs des parcs
et d'autres gens
											qui se souciaient
de l’idée de préservation.
											Ensemble, ils ont construit
un plan d’action et conçu une campagne,
											qui, combinés, sont finalement devenus
le Service des parcs nationaux en 1916.
											C’est très important.
											Car c’est parti de l’idée que
nous devons protéger ces lieux
											jusqu'à un vrai plan d’action,
											une façon pour les gens de s’engager
et de faire avancer cette idée
											pour les générations futures,
											pour que des enfants comme moi
puissent vivre ces moments formidables.
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											That is the history
of the National Parks on land.
											The ocean, what I want
to talk to you about today,
											is a completely different story.
											And we are almost precisely
100 years behind.
											So, the first marine
sanctuary was in 1972,
											after the oil spill in Santa Barbara,
											people got interested
in taking that concept
											and applying it
to underwater environments.
											We've had our own John Muir,
who's Dr. Sylvia Earle,
											who's been a tireless advocate
											for creating these marine
protected areas around the world.
											So, I know there's a lot
of bad news about the ocean,
											there's plastic pollution,
coral bleaching, over-fishing —
											it's hard to take it all in sometimes.
											But this idea of setting aside
places for nature is working.
											Science tells us that if you
set these places aside,
											nature will come back
and we can keep the oceans healthy.
											So we know this idea works.
											And Dr. Sylvia Earl
has been influential, like John Muir,
											with administrations —
											George W. Bush and Obama
were both fantastic ocean presidents,
											creating marine protected areas
all around the country.
											This is not a conservative idea
or a liberal idea,
											it's not even an American idea,
											it's just a good idea.
									","
											C’est l’histoire des Parcs nationaux,
sur terre.
											Les océans, dont je veux
vous parler aujourd’hui,
											ont une tout autre histoire.
											Nous avons presque exactement
100 ans de retard.
											Le premier sanctuaire marin
a été fondé en 1972,
											après la marée noire à Santa Barbara.
											Les gens ont vu l’intérêt
de reprendre ce concept
											et de l’appliquer
aux environnements sous-marins.
											Nous avons eu notre John Muir,
le docteur Sylvia Earle,
											qui a inlassablement défendu
											la création de ces aires marines protégées
dans le monde entier.
											Je sais qu’on entend beaucoup
de mauvaises nouvelles sur les océans,
											la pollution plastique, le blanchissement
des coraux, la surpêche –
											c'est parfois difficile
d'accepter tout ça.
											Mais cette idée d'abandonner
des lieux à la nature fonctionne.
											La science nous dit que
si on délaisse ces espaces,
											la nature reprendra ses droits
et on pourra conserver les océans.
											Donc, on sait que cette idée fonctionne.
											Et le docteur Sylvia Earl a été influente,
comme John Muir,
											auprès de l’État –
											Georges W. Bush et Obama ont tous deux été
des présidents fantastiques pour l'océan,
											en créant des aires marines protégées,
partout aux États-Unis.
											Ce n'est pas une idée
conservatrice ou progressiste,
											ni même une idée américaine,
											c'est seulement une bonne idée.
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											(Laughter)
									","
											(Rires)
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											(Applause)
									","
											(Applaudissements)
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											But —
									","
											Mais –
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											(Applause)
									","
											(Applaudissements)
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											Here we are, a few years later.
											And now the administration is proposing
to roll back a lot of the progress
											we've made in the past 20 years.
											So, so, don't mourn — organize.
											We need to do what
Stephen Mather did 100 years ago.
											We need to start a campaign
to get people engaged with this idea.
											And I think we need a league
of citizen scientists for the ocean.
											And I've seen glimpses of this future,
and I know that it's possible.
									","
											nous voici, quelques années plus tard.
											Et l’État propose de revenir
sur beaucoup d'avancées
											accomplies ces 20 dernières années.
											Donc, ne pleurons pas – organisons-nous.
											On doit faire ce que
Stephen Mather a fait il y a 100 ans.
											On doit lancer une campagne
pour sensibiliser les gens à cette idée.
											Je pense qu'on a besoin de rassembler
les citoyens scientifiques pour l'océan.
											J'ai entraperçu ce futur
et je sais que c'est possible.
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
											My friend Erik and I started building
underwater robots,
											these little swimming cameras
with lights that you can see underwater.
											We started building these
in his garage five years ago,
											and we've watched that grow
											into this community of thousands
of people around the world,
											who believe that everybody
should have access to these places.
											We all deserve the tools
to go and explore.
											There's stories like Laura James,
											who used her robot to find out that
sea stars in her area were dying.
											And she started this whole
citizen science campaign,
											collected data and drove awareness
for sea-star wasting syndrome,
											to try and figure out
what was happening there.
											There are stories of fishermen in Mexico,
											who used the robot to create
marine protected areas
											where Nassau grouper were spawning,
to protect the future of this species.
											It's really amazing stuff.
											We found that if you give
people the tools,
											they'll do the right thing.
									","
											Mon ami Erik et moi nous sommes mis
à construire des robots sous-marins,
											ces petites caméras pour nageurs
avec des lumières pour voir sous l'eau.
											On a commencé à les fabriquer
dans son garage il y a cinq ans
											et on a vu grandir
											cette communauté de milliers
de gens dans le monde,
											convaincus que tout le monde
doit pouvoir accéder à ces lieux.
											Nous méritons tous ces outils
pour visiter et explorer.
											Comme Laura James qui a
											découvert avec son robot que les
étoiles de mer de cette zone meurent.
											Elle a lancé toute une campagne
scientifique citoyenne,
											avec des données, alertant sur le syndrome
du dépérissement de l'étoile de mer,
											pour chercher à comprendre
ce qu'il se passait.
											Comme ces pêcheurs mexicains
											dont le robot a servi
à créer des aires marines protégées
											là où les Mérous rayés pondaient
afin de protéger l'avenir de l'espèce.
											C'est vraiment impressionnant.
											On a découvert que
si on donne aux gens les outils,
											ils agiront d'une bonne façon.
									",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
"
","
",Let's protect the oceans like national parks,David Lang,12:13,"oceans,TEDx,TED Fellows,technology,science,marine biology,global commons,fish,collaboration,nature,future"
