en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",Growing evidence of brain plasticity,Michael Merzenich,23:07,"brain,computers,consciousness,entrepreneur,mind"
"
											This machine, which we all have residing in our skulls,
											reminds me of an aphorism, of a
											comment of Woody Allen
											to ask about what is the very best thing to have within your skull.
											And it's this machine.
											And it's constructed for change. It's all about change.
											It confers on us the ability to do things tomorrow that we can't do today,
											things today that we couldn't do yesterday.
											And of course it's born stupid.
									","
											Esta máquina, que todos tenemos viviendo en nuestros cráneos
											me recuerda un aforismo de un
											comentario de Woody Allen
											preguntar acerca de qué es lo mejor para tener dentro de su cráneo
											Y es esta máquina.
											Y está construido para cambiar. Se trata de cambio.
											Nos confiere la habilidad de hacer cosas mañana que no podemos hacer hoy,
											hacer cosas hoy que no pudimos hacer ayer
											y por supuesto nace estúpido.
									","
											Hepimizin kafatasında bulunan bu makine,
											bana Woody Allen'ın kafatasınızın içindeki
											en iyi şey nedir diye sorduğu bir yorumdaki
											aforizmasını hatırlatıyor.
											Ve o, bu makinedir.
											Ve bu makine, değişmek için yapılanmıştır. Bu tamamen değişimle ilgili.
											Bu bize, bugün yapamadığımız şeyleri yarın yapma,
											dün yapamadığımız şeyleri bugün yapma becerisini bahşeder.
											Ve elbette bebek doğduğunda aptaldır.
									","
											Cette machine, qui a toujours résidé dans nos crânes,
											me rappelle un aphorisme d'un
											commentaire de Woody Allen
											qui demande quelle est la meilleure chose à avoir dans son crâne.
											Et c'est cette machine.
											Construite pour le changement. Elle n'est que changement.
											Elle nous confère la faculté de faire demain des choses qui nous sont impossibles aujourd'hui,
											des choses aujourd'hui qu'on ne pouvait faire hier.
											Et bien sûr elle est née stupide.
									",Growing evidence of brain plasticity,Michael Merzenich,23:07,"brain,computers,consciousness,entrepreneur,mind"
"
","
","
","
",Growing evidence of brain plasticity,Michael Merzenich,23:07,"brain,computers,consciousness,entrepreneur,mind"
"
											The last time you were in the presence of a baby —
											this happens to be my granddaughter, Mitra.
											Isn't she fabulous?
											(Laughter)
											But nonetheless when she popped out
											despite the fact that her brain had actually been progressing
											in its development for several months before
											on the basis of her experiences in the womb —
											nonetheless she had very limited abilities,
											as does every infant
											at the time of normal, natural full-term birth.
											If we were to assay her perceptual abilities, they would be crude.
											There is no real indication that there is any real thinking going on.
											In fact there is little evidence that there is any
											cognitive ability in a very young infant.
											Infants don't respond to much.
											There is not really much of an indication in fact that there is a person on board.
											(Laughter)
											And they can only in a very primitive way, and in a very limited way
											control their movements.
									","
											La última vez que estuve en presencia de un bebé
											quien resulta ser mi nieta Mitra
											no es ella fabulosa?
											(risas)
											sin embargo, cuando ella salió
											a pesar del hecho que su cerebro estaba progresando
											en su desarrollo varios meses antes
											con base en experiencias en el vientre.
											Sin embargo, ella tiene habilidades muy limitadas
											como todos los niños
											el el momento de un nacimiento normal y natural completo.
											Si fuéramos a ensayar sus habilidades perceptuales, estarían crudas.
											No hay una indicación real de que esté ocurriendo algún pensamiento real.
											De hecho hay poca evidencia de que hay alguna
											habilidad cognitiva en un niño muy joven.
											Los niños no responden a muchas cosas.
											No hay mucha indicación en realidad de que haya una persona allí.
											(risas)
											y ellos pueden sólo de una forma muy primitiva, y de forma muy limitada,
											controlar sus movimientos.
									","
											En son bir bebekle aynı ortamda olduğunuzda —
											bu benim torunum Mitra için de geçerli.
											Muhteşem değil mi?
											(Gülüşmeler)
											Fakat yine de, yuvasından çıktığında
											aylar boyunca
											beyninin ana rahmindeki deneyimlerine dayalı
											gelişimi içinde ilerliyordu.
											Yine de çok sınırlı becerileri vardı,
											aynen doğal doğum dönemindeki
											her bebeğin olduğu gibi.
											Eğer algısal becerilerini tahlil etmek isteseydik, bunlar ham olurlardı.
											Gerçek anlamda sürmekte olan bir düşüncenin varlığına dair bir gösterge yok.
											Aslında, çok küçük bir bebekte,
											herhangi bir bilişsel becerinin varlığına dair çok az kanıt vardır.
											Bebekler çok fazla tepki vermezler.
											Aslında araçta biri olduğuna dair pek de fazla belirti yoktur.
											(Gülüşmeler)
											Ve hareketlerini, sadece çok ilkel bir biçimde ve çok sınırlı bir biçimde
											kontrol edebilirler.
									","
											La dernière fois que vous étiez en présence d'un bébé —
											ceci est ma petite fille Mitra.
											N'est-elle pas fabuleuse?
											(Rires)
											Mais néanmoins quand elle est apparue
											bien que son cerveau ait déjà progressé
											lors de son développement pendant plusieurs mois
											grâce à son expérience dans l'utérus.
											Cependant elle a très peu d'aptitudes,
											comme chaque enfant
											au moment de la naissance à terme naturel.
											Si nous devions tester ses facultés de perception, elles apparaîtraient faibles.
											Il n'y a pas d'indices réels qu'il y ait une véritable pensée à l'œuvre.
											En fait il y a peu de preuves qu'il y ait
											des capacités cognitives chez le très jeune enfant.
											Les enfants ont peu de répondant .
											Il n'y a en fait que peu d'indications qu'il y ait une personne à bord.
											(Rires)
											Et ils peuvent seulement de façon primitive et limitée
											contrôler leurs mouvements.
									",Growing evidence of brain plasticity,Michael Merzenich,23:07,"brain,computers,consciousness,entrepreneur,mind"
"
","
","
","
",Growing evidence of brain plasticity,Michael Merzenich,23:07,"brain,computers,consciousness,entrepreneur,mind"
"
											It would be several months before this infant
											could do something as simple as reach out and grasp
											under voluntary control an object and retrieve it,
											usually to the mouth.
											And it will be some months beforeward,
											and we see a long steady progression
											of the evolution from the first wiggles,
											to rolling over, and sitting up, and crawling,
											standing, walking,
											before we get to that magical point
											in which we can motate in the world.
											And yet, when we look forward in the brain
											we see really remarkable advance.
											By this age the brain can actually store.
											It has stored, recorded,
											can fastly retrieve
											the meanings of thousands,
											tens of thousands of objects,
											actions, and their relationships in the world.
											And those relationships can in fact be constructed in hundreds of thousands,
											potentially millions of ways.
											By this age the brain controls very refined perceptual abilities.
											And it actually has a growing repertoire of cognitive skills.
											This brain is very much a thinking machine.
											And by this age there is absolutely no question
											that this brain, it has a person on board.
											And in fact at this age it is substantially controlling its own self-development.
											And by this age we see a remarkable evolution
											in its capacity to control movement.
									","
											Pasarán varios meses antes de que este niño
											pueda hacer algo tan simple como alcanzar y agarrar.
											por control voluntario, un objeto, y llevarlo,
											usualmente a la boca.
											Y pasarán varios meses antes de esto,
											y veremos una progresión estacionaria larga
											de la evolución, desde los primeros movimientos,
											hasta rodar, y sentarse, y gatear,
											pararse, caminar,
											antes de que lleguemos a ese punto mágico
											en el que podemos movernos en el mundo.
											y aún, cuando miramos en el cerebro
											vemos un avance realmente resaltable.
											Para esta época el cerebro puede de hecho, almacenar.
											Ha almacenado, grabado,
											puede recuperar fácilmente
											los significados de miles,
											decenas de miles de objetos,
											acciones, y sus relaciones en el mundo.
											Y aquellas relaciones pueden, de hecho, construirse, en cientos de miles,
											potencialmente millones de maneras.
											Para esta época el cerebro controla habilidades perceptuales muy refinadas.
											y en realidad tiene un repertorio creciente de habilidades cognitivas.
											este cerebro es por mucho una máquina pensante.
											y para esta época no hay duda en absoluto
											de que este cerebro, tiene a una persona.
											Y de hecho, en esta época controla sustancialmente su propio auto desarrollo.
											Y para esta época vemos una evolución notable
											en su capacidad de controlar el movimiento.
									","
											Bu bebeğin, istemli bir kontrol dahilinde, bir objeye
											ulaşmak ve yakalamak kadar basit bir şeyi yapmasından
											ve bunu, genellikle ağzına, götürebilmesinden önce
											aylar geçecektir.
											Ve bir kaç ay öncesinden itibaren,
											dünyada dönüşebileceğimiz
											o büyülü noktaya varmadan önce,
											ilk kıpırdanmalardan yuvarlanmaya,
											oturmaya, emeklemeye,
											ayakta durmaya, yürümeye kadar
											evrimin istikrarlı gelişimini görürüz.
											Hal böyleyken, beyinde ileri doğru baktığımızda
											gerçekten dikkat çekici bir ilerleme görürüz.
											Bu yaşa kadar beyin, gerçekten depolayabilir.
											Beyin, dünyadaki binlerce, on binlerce
											obje, eylem ve
											bunlar arasındaki ilişkinin
											anlamını depolar, kaydeder,
											ve bunları hızla geri getirir.
											Bu ilişkiler, aslında yüz binlerce, milyonlarca
											potansiyel biçimde kurulabilir.
											Bu yaşa kadar beyin, son derece işlenmiş kavramsal becerileri kontrol eder.
											Ve gerçekte, bilişsel becerilerin büyüyen repertuvarına sahiptir.
											Bu beyin, aynen düşünen bir makine gibidir.
											Ve bu yaşa kadar, kesinlikle şüphe yok ki,
											araçta biri var.
											Ve aslında bu yaşta, önemli ölçüde kendi gelişimini kontrol ediyor.
											Ve bu yaşa kadar, hareketleri kontrol etme kapasitesinde
											dikkat çekici bir evrim görüyoruz.
									","
											Il faudra plusieurs mois avant que cet enfant
											puisse faire quelque chose d'aussi simple qu'atteindre et attraper
											de façon volontaire un objet et l'amener,
											généralement, à la bouche.
											Et il faudra plusieurs mois,
											et nous suivrons une lente progression
											de cette évolution passant des premiers balancements,
											aux roulades, à s'asseoir, et à ramper,
											se tenir debout, marcher,
											avant d'arriver à ce moment magique
											où l'on peut se mouvoir dans le monde.
											A ce point, lorsqu'on étudie plus avant le cerveau
											on voit de remarquables progrès.
											A cet âge le cerveau peut en fait stocker.
											Il a stocké, enregistré,
											peut retrouver rapidement
											le sens de milliers,
											de dizaines de milliers d'objets,
											d'actions, et leurs relations au monde.
											Et ces relations peuvent en fait être construites de centaines de milliers,
											probablement de millions de façons.
											A cet âge le cerveau contrôle des capacités de perceptions très fines.
											Et il dispose en fait d'un répertoire grandissant de capacités cognitives.
											Ce cerveau est une machine qui pense.
											Et à cet âge il n'y a absolument pas de doutes
											que ce cerveau, a une personne à bord.
											Et en fait à cet âge il contrôle essentiellement son propre développement.
											Et à cet âge nous voyons une évolution remarquable
											dans ses capacités à contrôler les mouvements.
									",Growing evidence of brain plasticity,Michael Merzenich,23:07,"brain,computers,consciousness,entrepreneur,mind"
"
","
","
","
",Growing evidence of brain plasticity,Michael Merzenich,23:07,"brain,computers,consciousness,entrepreneur,mind"
"
											Now movement has advanced to the point
											where it can actually control movement simultaneously,
											in a complex sequence, in complex ways
											as would be required for example
											for playing a complicated game,
											like soccer.
											Now this boy can bounce a soccer ball on his head.
											And where this boy comes from, Sao Paulo, Brazil,
											about 40 percent of boys of his age have this ability.
											You could go out into the community in Monterey,
											and you'd have difficulty finding a boy that has this ability.
											And if you did he'd probably be from Sao Paulo.
											(Laughter)
									","
											Ahora el movimiento ha avanzado al punto
											donde puede controlar en realidad el movimiento simultáneamente,
											en una secuencia compleja, en formas complejas,
											como se requiriría por ejemplo
											para jugar un juego complicado,
											como el fútbol.
											Ahora este chico puede rebotar una pelota de fútbol en su cabeza.
											Y de donde viene este chico, Sao Paulo, Brasil
											cerca del 40 por ciento de los chicos de su edad tienen esta habilidad.
											Usted podría ir a la comunidad en Monterrey
											y tendría problemas para encontrar a un chico que tenga esta habilidad.
											Y si lo hiciera, probablemente él sería de Sao Paulo.
											(risas)
									","
											Şimdi hareket, hareketlerin gerçekten
											eş zamanlı biçimde, karmaşık bir sıralamada,
											karmaşık yollarla kontrol edildiği
											bir noktaya ilerlemekte,
											örneğin; futbol gibi karmaşık
											bir oyun oynamanın gerektirdiğine benzer biçimde.
											Şimdi bu çocuk bir futbol topunu başının üstünde zıplatabilir.
											Ve bu çocuğun geldiği, Sao Paulo, Brazilya'da
											onun yaşındaki çocukların yaklaşık %40'ı bu beceriye sahip.
											Çıkıp Monterey'deki topluluğa gidebilirdiniz
											ve bu beceriye sahip bir çocuk bulmakta zorlanırdınız.
											Ve eğer bulsaydınız da, o muhtemelen Sao Paulo'lu olurdu.
											(Gülüşmeler)
									","
											Maintenant le mouvement s'est amélioré au point
											où il peut contrôler des mouvements simultanément
											dans une séquence complexe, d'une façon complexe
											par exemple comme ceux requis
											pour jouer un jeu compliqué
											comme le football.
											Ici ce garçon peut jongler de la tête avec un ballon de football.
											Et de là où vient cet enfant, Sao Paulo, au Brésil,
											environ 40 pour cent des garçons de cet âge en sont capables.
											Vous pourriez sortir dans la communauté de Monterey,
											et il vous serait difficile de trouver un garçon capable de cela.
											Et si vous réussissiez il viendrait probablement de Sao Paulo!
											(Rires)
									",Growing evidence of brain plasticity,Michael Merzenich,23:07,"brain,computers,consciousness,entrepreneur,mind"
"
","
","
","
",Growing evidence of brain plasticity,Michael Merzenich,23:07,"brain,computers,consciousness,entrepreneur,mind"
"
											That's all another way of saying
											that our individual skills and abilities
											are very much shaped by our environments.
											That environment extends into our contemporary culture,
											the thing our brain is challenged with.
											Because what we've done in our personal evolutions
											is build up a large repertoire of specific skills and abilities
											that are specific to our own individual histories.
											And in fact they result in a wonderful
											differentiation in humankind,
											in the way that, in fact, no two of us
											are quite alike.
											Every one of us has a different set of acquired skills and abilities
											that all derive out of the plasticity,
											the adaptability of this really remarkable adaptive machine.
											In an adult brain of course we've built up
											a large repertoire of mastered skills and abilities
											that we can perform more or less automatically from memory,
											and that define us as acting, moving, thinking creatures.
									","
											Es otra forma de decir
											que nuestras destrezas y habilidades individuales
											son moldeadas en gran medida por nuestros ambientes.
											Este ambiente se extiende dentro de nuestra cultura contemporánea,
											con la que se reta a nuestro cerebro.
											Porque lo que hemos hecho en nuestras evoluciones personales
											está construido a partir de un gran repertorio de destrezas y habilidades específicas
											que son específicas para nuestras historias individuales.
											Y de hecho resultan en una maravillosa
											diferenciación entre la humanidad.
											En un modo en que, de hecho, no hay dos de nosotros
											muy similares.
											Cada uno de nosotros tiene un conjunto diferente de destrezas y habilidades adquiridas
											que se derivan todas de la plasticidad,
											la adaptabilidad de esta máquina excepcionalmente adaptable.
											En un cerebro adulto por supuesto, hemos construido
											un gran repertorio de destrezas y habilidades dominadas
											que podemos realizar más o menos automáticamente de memoria,
											y que nos definen, como criaturas que actúan, se mueven, piensan.
									","
											Tüm bunlar, bireysel beceri ve yeteneklerimiz
											büyük ölçüde çevremiz tarafından şekillendirilir
											demenin bir başka yoludur.
											Bu çevre, beynimizin başa çıktığı şeye
											çağdaş kültürümüze doğru uzanır.
											Çünkü kişisel evrimimizde yaptığımız,
											kendi bireysel tarihimize özel, geniş bir belirli beceriler ve yetenekler
											repertuvarı oluşturmaktır.
											Ve aslında onlar, insanoğlunda mükemmel
											bir farklılaşmayla sonuçlanırlar.
											Aslında ikimizin hiç de
											aynı olmaması gibi.
											Her birimiz, plastisiteden, bu gerçekten fevkalade uyarlanabilir
											makineden gelen, farklı bir takım
											edinilmiş beceri ve yeteneklere sahibiz.
											Bir yetişkin beyninde elbette, bizleri eylemde bulunan,
											hareket eden, düşünen yaratıklar olarak tanımlayan ve
											hafızamızdan az çok otomatik olarak yürütebildiğimiz
											geniş bir ustalıklı beceri ve yetenekler repertuvarı oluşturuyoruz.
									","
											C'est une autre façon de dire
											que nos capacités et talents uniques
											sont pour une grande part façonnés par notre environnement.
											Cet environnement s'étend dans notre culture contemporaine,
											cette chose qui défie notre cerveau.
											Parce que ce que nous avons fait dans nos évolutions personnelles
											a façonné un large répertoire de talents et capacités
											qui sont spécifiques à nos histoires individuelles.
											Et en fait elles aboutissent à une merveilleuse
											diversité du genre humain.
											D'une façon telle que pas deux d'entre nous
											ne sont vraiment pareil.
											Chacun de nous a un jeu différent de talents et capacités
											tous dérivés de la plasticité
											de l'adaptabilité de cette machine réellement remarquable.
											Dans un cerveau adulte nous avons bien sûr construit
											un large répertoire de talents et capacités maîtrisés
											que nous utilisons plus ou moins automatiquement depuis la mémoire,
											et qui nous définissent, comme des créatures qui agissent, bougent, pensent.
									",Growing evidence of brain plasticity,Michael Merzenich,23:07,"brain,computers,consciousness,entrepreneur,mind"
