en,tr,title,speaker,duration,tags
"
","
",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
"
											I'm going to tell you a story
from 200 years ago.
											In 1820, French astronomer Alexis Bouvard
											almost became the second person
in human history to discover a planet.
											He'd been tracking the position
of Uranus across the night sky
											using old star catalogs,
											and it didn't quite go around the Sun
											the way that his predictions
said it should.
											Sometimes it was a little too fast,
											sometimes a little too slow.
											Bouvard knew that
his predictions were perfect.
											So it had to be that those
old star catalogs were bad.
											He told astronomers of the day,
											""Do better measurements.""
											So they did.
											Astronomers spent the next two decades
											meticulously tracking the position
of Uranus across the sky,
											but it still didn't fit
Bouvard's predictions.
									","
											Size 200 yıl öncesinden 
bir öykü anlatacağım.
											1820'de Fransız gök bilimci Alexis Bouvard
											neredeyse insanlık tarihinde bir 
gezegen keşfeden ikinci insan olacaktı.
											Uranüs'ün pozisyonunu, gece gökyüzünde
											eski yıldız kataloglarını
kullanarak takip ediyordu
											ve tahminlerinin aksine
											ve Güneş'in çevresinde
pek dolaşmıyordu.
											Bazen biraz fazla hızlı,
											bazense biraz fazla yavaştı.
											Bouvard hesaplamalarının 
mükemmel olduğunu biliyordu.
											Yani sorun 
eski yıldız kataloglarında olmalıydı.
											Gök bilimcilere bildirdi:
											""Daha iyi ölçümler yapın.""
											Yaptılar.
											Gök bilimciler gelecek yirmi yılda
											titizlikle Uranüs'ün gökyüzündeki
pozisyonunu takip ettiler
											ama yine de Bouvard'ın hesaplarına uymadı.
									",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
"
","
",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
"
											By 1840, it had become obvious.
											The problem was not
with those old star catalogs,
											the problem was with the predictions.
											And astronomers knew why.
											They realized that there must be
a distant, giant planet
											just beyond the orbit of Uranus
											that was tugging along at that orbit,
											sometimes pulling it along a bit too fast,
											sometimes holding it back.
									","
											1840'ta daha da belirginleşti.
											Problem eski yıldız kataloglarında değil,
											problem tahminlerdeydi.
											Gök bilimciler nedenini biliyordu.
											Farkına vardılar ki uzak,
devasa bir gezegen olmalıydı;
											tam da Uranüs'ün yörüngesinde,
											bu yörüngeye çekilmiş,
											bazen biraz fazla hızla çeken,
											bazen geride tutan.
									",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
"
","
",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
"
											Must have been frustrating back in 1840
											to see these gravitational effects
of this distant, giant planet
											but not yet know how to actually find it.
											Trust me, it's really frustrating.
									","
											1840'ta tam bir hayal kırıklığı olmalıydı,
											bu uzak, devasa gezegenin
yer çekimsel etkileri görülüyor
											ancak henüz ne olduğu bilinmiyordu.
											Bana güvenin, 
gerçekten hayal kırıklığıydı.
									",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
"
","
",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
"
											(Laughter)
									","
											(Gülme sesleri)
									",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
"
","
",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
"
											But in 1846, another French astronomer,
											Urbain Le Verrier,
											worked through the math
											and figured out how to predict
the location of the planet.
											He sent his prediction
to the Berlin observatory,
											they opened up their telescope
											and in the very first night
they found this faint point of light
											slowly moving across the sky
											and discovered Neptune.
											It was this close on the sky
to Le Verrier's predicted location.
									","
											Ancak 1846'da, 
başka bir Fransız gök bilimci
											Urbain Le Verrier,
											hesaplar üzerinde çalıştı
											ve gezegenin yerinin
nasıl tahmin edileceğini buldu.
											Ölçümlerini Berlin gözlemevine gönderdi,
											onlar da teleskoptan baktılar
											ve daha ilk geceden
zayıf ışık noktasını gördüler,
											yavaşça gökyüzünde ilerleyen
											Neptün'ü keşfettiler.
											Gökyüzünde Le Verrier'in tahmininden
şu kadarcık daha yakındı.
									",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
"
","
",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
"
											The story of prediction
and discrepancy and new theory
											and triumphant discoveries is so classic
											and Le Verrier became so famous from it,
											that people tried to get in
on the act right away.
											In the last 163 years,
											dozens of astronomers have used
some sort of alleged orbital discrepancy
											to predict the existence
of some new planet in the solar system.
									","
											Tahminin öyküsü, tutarsızlık ve yeni teori
											ve başarılı keşiflerin klasikleşmesi
											ve Le Verrier'in çok ünlenmesiyle
											başkaları da konuya dahil olmak istediler.
											Son 163 yılda,
											onlarca gök bilimci
bir tür yörüngesel tutarsızlığı kullanarak
											Güneş sisteminde yeni bir gezegen
olduğu tahmininde bulundular.
									",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
"
","
",The search for our solar system's ninth planet,Mike Brown,13:52,"astronomy,Planets,solar system,science,space,discovery,asteroid,cosmos"
