en,pt,tr,title,speaker,duration,tags
"
","
","
",The wild world of carnivorous plants,Kenny Coogan,4:50,"animals,plants,TED-Ed,animation,science,nature,biology,insects"
"
											Little do they know it,
											but these six creatures are each about to
experience a very unusual death.
											One-by-one,
											they will fall prey to the remarkable, 
predatory antics of...
											a carnivorous plant.
									","
											Elas ainda não sabem,
											mas estas seis criaturas vão sofrer
uma morte muito pouco usual.
											Uma a uma,
											vão ser apanhadas pela espantosa
artimanha predatória
											duma planta carnívora.
									","
											Henüz bilmiyorlar
											ama bu altı yaratığın her biri 
hiç alışılmadık bir ölümü tatmak üzereler.
											Teker teker,
											etobur bir bitkinin dikkat cezbeden,
yırtıcı hareketlerine aldanıp
											ona yem olacaklar.
									",The wild world of carnivorous plants,Kenny Coogan,4:50,"animals,plants,TED-Ed,animation,science,nature,biology,insects"
"
","
","
",The wild world of carnivorous plants,Kenny Coogan,4:50,"animals,plants,TED-Ed,animation,science,nature,biology,insects"
"
											Around the world there are more than 
600 plant species
											that supplement a regular 
diet of sunlight, water, and soil
											with insects, microbes, 
or even frogs and rats.
											Scientists believe that carnivory in 
plants evolved separately
											at least six times on our planet,
											suggesting that this flesh-munching 
adaptation
											holds a major benefit for plants.
											Carnivorous plants tend to grow in places 
with highly acidic soil,
											which is poor in crucial nutrients 
like nitrogen, phosphorus, and potassium.
											In these hostile conditions,
											plants that are able to lure, trap, 
and digest prey
											have an advantage over those that rely 
on soil for their nutrients.
									","
											Em todo o mundo, há mais
de 600 espécies de plantas
											que complementam uma dieta normal
de luz solar, água e terra
											com insetos, micróbios
ou mesmo rãs e ratos.
											Os cientistas pensam que as plantas
carnívoras evoluíram, separadamente,
											pelo menos, seis vezes no nosso planeta,
											sugerindo que esta adaptação
de saborear carne
											representa um importante benefício
para as plantas.
											As plantas carnívoras crescem normalmente
em locais com solo muito ácido,
											pobre em nutrientes fundamentais
como o azoto, o fósforo e o potássio.
											Nestas condições hostis,
											as plantas que conseguem atrair,
aprisionar e digerir presas
											têm vantagem sobre as que dependem
só dos nutrientes do solo.
									","
											Dünyada 600'den fazla bitki türü
											gün ışığı, su ve topraktan oluşan
beslenmelerini
											böcek, mikrop ve hatta
kurbağa ve sıçanlarla destekliyor.
											Bilim insanları gezegenimizde, 
bitkilerde etçilliğin ayrı ayrı
											en az altı kez evrildiğine inanıyor
											ve bu et kemirme adaptasyonunun
											bitkiler için önemli faydaları olduğu
önermesini yapıyorlar.
											Etçil bitkiler yüksek asitli topraklara
sahip yerlerde yetişme eğilimindeler
											ki bu topraklar nitrojen, fosfor, potasyum
gibi önemli besleyicilerden yoksun.
											Bu çetin koşullarda,
											avlarını kendine çekip, onlara tuzak kurup
onları bir de sindirebilen bitkiler,
											besinleri için toprağa ihtiyaç duyanlara
göre avantaja sahipler.
									",The wild world of carnivorous plants,Kenny Coogan,4:50,"animals,plants,TED-Ed,animation,science,nature,biology,insects"
"
","
","
",The wild world of carnivorous plants,Kenny Coogan,4:50,"animals,plants,TED-Ed,animation,science,nature,biology,insects"
"
											Take this inhospitable bog,
											where pitcher plants reign supreme.
											Drawn to the pitcher’s vivid colors 
and alluring scent,
											the fly closes in and slurps its nectar.
											But this pitcher species has an ingredient
called coniine in its nectar,
											a powerful narcotic to insects.
											As the coniine takes effect,
											the fly grows sluggish, stumbles, 
and falls down the funnel
											into a pool of liquid at the base,
											where he drowns.
											Enzymes and bacteria in the liquid slowly
break his body down
											into microscopic particles the pitcher 
plant can consume through its leaves.
											Occasionally,
											larger prey also tumbles into the 
fatal funnel of the pitcher plant.
									","
											Reparem neste pântano inóspito,
											onde as plantas Nepentes são as rainhas.
											Atraídas pelas cores vivas das plantas
e pelo seu aroma fascinante,
											a mosca aproxima-se e sorve o néctar.
											Mas esta espécie tem um ingrediente
chamado cicutina no néctar,
											um poderoso narcótico para os insetos.
											À medida que a cicutina
vai fazendo efeito,
											a mosca fica indolente,
cambaleia e cai dentro do funil
											numa poça de líquido na base
											onde se afoga.
											As enzimas e as bactérias no líquido
decompõem lentamente o corpo dela
											em partículas microscópicas
que a planta consome através das folhas.
											Por vezes,
											também cai uma presa maior
no funil fatal da planta.
									","
											Sürahi bitkilerinin ortama hakim olduğu
											bu misafirperver olmayan
bataklığı ele alalım.
											Sürahinin canlı renkleri 
ve çekici kokularına kanan sinek
											yaklaşır ve onun nektarını içer.
											Ancak bu sürahi bitkisinin nektarında
koniin adı verilen bir içerik vardır,
											böcekler için güçlü bir uyuşturucu.
											Koniin etki ettikçe
											sinek uyuşur, tökezler ve huniden aşağıya,
											tabandaki bir sıvı havuzu içine düşer
											ve orada boğulur.
											Sıvıdaki enzim ve bakteriler 
yavaşça sineğin bedenini
											sürahi bitkisinin yapraklarıyla
sindireceği mikroskobik parçalara ayırır.
											Bazen de
											sürahi bitkisinin ölümcül hunisine
daha büyük avlar düşer.
									",The wild world of carnivorous plants,Kenny Coogan,4:50,"animals,plants,TED-Ed,animation,science,nature,biology,insects"
"
","
","
",The wild world of carnivorous plants,Kenny Coogan,4:50,"animals,plants,TED-Ed,animation,science,nature,biology,insects"
"
											The second victim faces off with the 
sticky sundew plant.
											The sundew’s tiny leaves are equipped with
a viscous secretion called mucilage.
											The ant is swiftly trapped in this goo.
											As she struggles, enzymes begin 
to digest her body.
											Special tentacles sense her movement 
and curl around her,
											clenching her in their suffocating grip.
											Once she asphyxiates,
											which can happen in under an hour,
											the tentacles unfurl again 
to snare their next victim.
									","
											A segunda vítima depara
com a pegajosa planta ""Drosera"".
											As pequenas folhas das ""Droseras""
estão munidas duma secreção viscosa
											chamada mucilagem.
											A formiga é rapidamente
apanhada neste muco.
											Enquanto se debate, as enzimas
começam a digerir o corpo dela.
											Tentáculos especiais pressentem
o movimento dela e envolvem-na,
											apertando-a nas suas garras sufocantes.
											Depois de asfixiada,
											o que pode acontecer
em menos de uma hora.
											os tentáculos libertam-na
para farejarem a vítima seguinte.
									","
											İkinci kurban, yapışkan güneş gülü ile 
karşı karşıyadır.
											Güneş gülünün küçük yapraklarında 
zamk denen yapışkan bir salgı vardır.
											Karınca süratle 
bu yapışkan maddede hapis kalır.
											Bir yandan kurtulmaya çalıştıkça 
enzimler vücudunu sindirmeye başlar.
											Özel kollar hareketini algılayıp

											etrafını sarar 
ve boğucu bir kavramayla sıkar.
											Karınca boğulduğunda,
											ki bu bir saatten az sürebilir,
											kollar bir sonraki kurbana
tuzak kurmak için yeniden açılır.
									",The wild world of carnivorous plants,Kenny Coogan,4:50,"animals,plants,TED-Ed,animation,science,nature,biology,insects"
"
","
","
",The wild world of carnivorous plants,Kenny Coogan,4:50,"animals,plants,TED-Ed,animation,science,nature,biology,insects"
"
											Two down, four to go.
											The next target meets his end underground,
											in the coils of the corkscrew plant.
											He enters the roots through a tiny slit
in search of food.
											But inside, he quickly loses his way 
through the tangled labyrinth.
											A forest of curved hairs 
prevents his escape,
											guiding him into a central chamber
with flesh-digesting enzymes
											and deadly low levels of oxygen.
									","
											Duas a menos, faltam quatro.
											O alvo seguinte encontra o seu fim
debaixo do chão,
											nas espirais da planta ""Lentibularia"".
											Entra nas raízes através duma pequena
abertura à procura de comida.
											Mas lá dentro, rapidamente perde o caminho
através de um labirinto emaranhado.
											Uma floresta de pelos emaranhados
impede-a de se escapar,
											guiando-a para uma câmara central
com enzimas que digerem carne
											e um baixo nível letal de oxigénio.
									","
											İkisi gitti, dördü kaldı.
											Sıradaki hedef, kendi sonuna
											yer altındaki tirbuşon bitkisinin 
buklelerinde ulaşır.
											Yemek aramak için, 
küçük bir yarıktan köklere girer.
											Ancak içeride, o karmakarışık labirentte
çabucak yolunu kaybeder.
											Kıvırcık kıllardan oluşan bu orman
onun kaçmasını engelleyip
											et sindiren enzimlerin olduğu
ölümcül derecede düşük oksijen seviyeli
											merkezi bölmeye yönlendirir.
									",The wild world of carnivorous plants,Kenny Coogan,4:50,"animals,plants,TED-Ed,animation,science,nature,biology,insects"
