es,en,fr,de,title,speaker,duration,tags
"
","
","
","
",The dawn of de-extinction. Are you ready?,Stewart Brand,18:24,"biology,deextinction,philosophy,technology"
"
											La extinción es un tipo distinto de muerte.
											Una mucho mayor.
											No nos dimos realmente cuenta
de ello hasta 1914,
											cuando la última paloma migratoria,
una hembra llamada Martha,
											murió en el zoológico de Cincinnati.
											Esta había sido el ave
más abundante en el mundo
											que habitó Norteamérica
durante seis millones de años.
											Repentinamente desapareció.
											Las bandadas, que medían
2 km de ancho y 600 km de largo,
											solían oscurecer el sol.
											Aldo Leopold dijo que eran
una tormenta biológica,
											una tempestad de plumas.
											Y, sin duda, era
una especie clave
											que enriquecía todo el bosque
caducifolio del este,
											desde el Mississippi
hasta el Atlántico,
											desde Canadá hasta el Golfo.
											Pero pasó de 5000 millones de aves 
a cero en tan solo un par de décadas.
											¿Qué sucedió?
									","
											Now, extinction is a different kind of death.
											It's bigger.
											We didn't really realize that until 1914,
											when the last passenger pigeon, a female named Martha,
											died at the Cincinnati zoo.
											This had been the most abundant bird in the world
											that'd been in North America for six million years.
											Suddenly it wasn't here at all.
											Flocks that were a mile wide and 400 miles long
											used to darken the sun.
											Aldo Leopold said this was a biological storm,
											a feathered tempest.
											And indeed it was a keystone species
											that enriched the entire eastern deciduous forest,
											from the Mississippi to the Atlantic,
											from Canada down to the Gulf.
											But it went from five billion birds to zero in just a couple decades.
											What happened?
									","
											L'extinction n'est pas une mort 
comme les autres.
											C'est plus massif.
											On ne s'en est rendu compte 
qu'après 1914,
											quand la dernière tourte voyageuse
une femelle nommée Martha,
											est mort au zoo de Cincinnati.
											C'était l'oiseau 
le plus répandu au monde,
											présent en Amérique du Nord 
durant six millions d'années.
											Soudain, il avait disparu complètement.
											Des nuées qui faisaient 
2 km de large et 600 km de long
											obscurcissaient le ciel.
											Aldo Leopold disait que 
c'était une tempête biologique,
											une tempête de plumes.
											En effet, c'était une espèce clé
											qui enrichissait 
toute la forêt orientale à feuilles caduques,
											depuis le Mississippi jusqu'à l'Atlantique,
											du Canada au Golfe du Mexique.
											Mais elle est passée de 5 milliards d'oiseaux à zéro, 
en quelques décennies à peine.
											Que s'est-il passé ?
									","
											Ausrottung ist Tod auf einer anderen Ebene.
											Sie ist umfassender.
											Das haben wir erst 1914 gemerkt,
											als die letzte Wandertaube, 
ein Weibchen namens Martha,
											im Zoo von Cincinnati starb.
											Sie war einst die am weitesten 
verbreitete Vogelart weltweit,
											und 6 Millionen Jahre lang 
in Nordamerika ansässig.
											Plötzlich war sie weg.
											Schwärme mit einer Breite von 1,5 km
und einer Länge von 600 km
											verdunkelten die Sonne.
											Aldo Leopold bezeichnete sie 
als biologischen Sturm,
											als geflügeltes Unwetter.
											Und sie war tatsächlich eine Schlüsselart,
											welche die östlichen Laubwälder bereicherte,
											vom Mississippi zum Atlantik,
											von Kanada bis hinunter zum Golf.
											Aber in nur 2 Jahrzehnten schrumpfte 
die Art von 5 Milliarden auf Null.
											Was war geschehen?
									",The dawn of de-extinction. Are you ready?,Stewart Brand,18:24,"biology,deextinction,philosophy,technology"
"
","
","
","
",The dawn of de-extinction. Are you ready?,Stewart Brand,18:24,"biology,deextinction,philosophy,technology"
"
											Bien, empezó la caza comercial.
											Estas aves eran cazadas por su carne
que se vendía por toneladas,
											y era sencillo hacerlo porque 
cuando esas enormes bandadas
											bajaban al suelo, eran tan densas,
											que cientos de cazadores
aparecían con sus redes
											y masacraban a decenas
de miles de aves.
											Era la fuente de proteínas 
más barata de Estados Unidos.
											A finales de siglo,
ya no quedaban más
											que estas bellas pieles en los cajones 
de ejemplares de los museos.
									","
											Well, commercial hunting happened.
											These birds were hunted for meat that was sold by the ton,
											and it was easy to do because when those big flocks
											came down to the ground, they were so dense
											that hundreds of hunters and netters could show up
											and slaughter them by the tens of thousands.
											It was the cheapest source of protein in America.
											By the end of the century, there was nothing left
											but these beautiful skins in museum specimen drawers.
									","
											Et bien, la chasse commerciale est apparue.
											Ces oiseaux ont été chassés pour leur viande, 
revendue à la tonne,
											et c'était facile, parce que 
quand ces grandes nuées
											venaient se poser au sol, 
elles étaient si denses
											que des centaines de chasseurs 
pouvaient arriver
											et les massacrer par dizaines de milliers.
											C'était la source de protéine 
la moins chère aux États-Unis.
											A la fin du siècle, il n'en restait rien d'autre
											que ces merveilleuses peaux 
dans les tiroirs des musées.
									","
											Sie wurde kommerziell gejagt.
											Diese Vögel wurden wegen ihres Fleischs gejagt, 
das tonnenweise verkauft wurde.
											Es war einfach. Wenn diese großen Schwärme
											am Boden waren, waren sie so dicht,
											dass hunderte von Jägern 
mit Flinten und Netzen kamen
											und sie zu zehntausenden abschlachteten.
											Die billigste Eiweißquelle in Amerika.
											Am Ende des Jahrhunderts waren
											diese wunderschönen Federkleider nur noch
in den Schubladen der Museen zu finden.
									",The dawn of de-extinction. Are you ready?,Stewart Brand,18:24,"biology,deextinction,philosophy,technology"
"
","
","
","
",The dawn of de-extinction. Are you ready?,Stewart Brand,18:24,"biology,deextinction,philosophy,technology"
"
											Esta historia tiene un lado bueno.
											Hizo que las personas tomaran
conciencia de que lo mismo
											estaba por suceder
con el bisonte americano,
											así que estas aves
salvaron a los búfalos.
									","
											There's an upside to the story.
											This made people realize that the same thing
											was about to happen to the American bison,
											and so these birds saved the buffalos.
									","
											Tout n'est pas noir dans cette histoire.
											Elle a permis aux gens 
de se rendre compte que la même chose
											allait arriver au bison d'Amérique,
											et ainsi, ces oiseaux ont sauvé les bisons.
									","
											Dieses Schicksal hat jedoch auch etwas Positives.
											Man erkannte, dass den amerikanischen Bison
											das gleiche Schicksal ereilen würde.
											Somit retteten diese Vögel den Bison.
									",The dawn of de-extinction. Are you ready?,Stewart Brand,18:24,"biology,deextinction,philosophy,technology"
"
","
","
","
",The dawn of de-extinction. Are you ready?,Stewart Brand,18:24,"biology,deextinction,philosophy,technology"
"
											Pero hay muchos otros animales
que no se salvaron.
											el perico de Carolina era un loro 
que adornaba los jardines en todas partes.
											Lo cazaron hasta la muerte por sus plumas.
											Había un ave que le gustaba a la gente 
en la Costa Este, llamada urgallo grande.
											Era amada. Trataron de preservarla. 
Pero se extinguió de todos modos.
											Un periódico local expuso claramente, 
«No hay sobrevivientes,
											no hay futuro, no existe la posibilidad 
de recrear la vida en esta forma nunca más».
											Existe una sensación de profunda 
tragedia que acompaña a estas cosas
											y les sucedió a muchas aves
que la gente amaba.
											Sucedió con muchos mamíferos.
											Otra especie clave es un famoso animal
											llamado el uro europeo.
											Recientemente rodaron una suerte
de película al respecto.
											Y el uro era como el bisonte.
											Era una animal que,
básicamente, mantenía el bosque
											mezclado con pastizales 
por toda Europa y Asia,
											desde España hasta Corea.
											La documentación sobre
este animal se remonta
											a las pinturas de
la Cueva de Lascaux.
									","
											But a lot of other animals weren't saved.
											The Carolina parakeet was a parrot that lit up backyards everywhere.
											It was hunted to death for its feathers.
											There was a bird that people liked on the East Coast called the heath hen.
											It was loved. They tried to protect it. It died anyway.
											A local newspaper spelled out, ""There is no survivor,
											there is no future, there is no life to be recreated in this form ever again.""
											There's a sense of deep tragedy that goes with these things,
											and it happened to lots of birds that people loved.
											It happened to lots of mammals.
											Another keystone species is a famous animal
											called the European aurochs.
											There was sort of a movie made about it recently.
											And the aurochs was like the bison.
											This was an animal that basically kept the forest
											mixed with grasslands across the entire Europe and Asian continent,
											from Spain to Korea.
											The documentation of this animal goes back
											to the Lascaux cave paintings.
									","
											Mais quantité d'autres animaux
n'ont pas été sauvés.
											La perruche de Caroline était un perroquet 
qui illuminait tous les jardins.
											Elle a été chassée jusqu'à l'extermination 
pour ses plumes.
											Il y avait un oiseau que les gens appréciaient 
sur la Côte Est, appelé poule des landes.
											Les gens l'aimaient. Ils ont essayé de la protéger. 
Elle a dsparue quand même.
											Un journal local a titré : 
« Il n'y a pas de survivants,
											il n'y a pas d'avenir, il n'y aura plus jamais 
de vie recréée sous cette forme ».
											Une impression de tragédie profonde 
est associée à ces événements,
											et c'est arrivé à beaucoup d'oiseaux 
que les gens aimaient.
											C'est arrivé à beaucoup de mammifères.
											Une autre espèce clé 
est un animal célèbre
											appelé l'auroch européen.
											On a fait un film à ce sujet récemment.
											L'auroch était comme le bison.
											C'était un animal qui, tout simplement, 
maintenait la forêt
											mixte avec des prairies 
à travers toute l'Europe et toute l'Asie,
											depuis l'Espagne jusqu'à la Corée.
											Les premières traces 
de cet animal remontent
											aux peintures dans les grottes de Lascaux.
									","
											Aber viele weitere Tiere hatten weniger Glück.
											Der Karolinasittich, z. B., eine Papageienart,
erleuchtete die Gärten, bis er
											wegen seiner Federn zu Tode gejagt war.
											Es gab einen Vogel, den die Menschen 
an der Ostküste mochten, das Heidehuhn.
											Es wurde geliebt. Man versuchte, 
es zu schützen. Es starb dennoch.
											Eine lokale Zeitung schrieb: 
„Es gibt keine Überlebenden,
											keine Zukunft, Leben wird in 
dieser Form nie wieder entstehen.""
											Mit diesen Vorfällen ist eine tiefe Tragik verbunden,
											und es passierte mit vielen Vögeln, 
die die Menschen liebten.
											Es passiert mit vielen Tieren.
											Eine weitere Schlüsselart ist der berühmte
											europäische Auerochse.
											Kürzlich wurde ein Film über ihn gedreht.
											Der Auerochse war wie der Bison.
											Ein Tier, das dafür sorgte, 
dass die Wälder in Europa und Asien,
											von Spanien bis nach Korea, mit Grasland
											gemischt waren.
											Belege für die Existenz dieses Tieres
											reichen bis zu den Höhlenmalereien 
von Lascaux zurück.
									",The dawn of de-extinction. Are you ready?,Stewart Brand,18:24,"biology,deextinction,philosophy,technology"
"
","
","
","
",The dawn of de-extinction. Are you ready?,Stewart Brand,18:24,"biology,deextinction,philosophy,technology"
"
											Las extinciones suceden aún hoy.
											La cabra montés española,
llamada bucardo,
											se extinguió en el año 2000.
											Solía haber un maravilloso animal,
un lobo marsupial
											llamado tilacino, en Tasmania,
al sur de Australia,
											conocido como tigre de Tasmania.
											Fue cazado hasta que solo quedaron
unos pocos destinados a morir en zoológicos.
											Se rodó brevemente.
									","
											The extinctions still go on.
											There's an ibex in Spain called the bucardo.
											It went extinct in 2000.
											There was a marvelous animal, a marsupial wolf
											called the thylacine in Tasmania, south of Australia,
											called the Tasmanian tiger.
											It was hunted until there were just a few left to die in zoos.
											A little bit of film was shot.
									","
											Les extinctions continuent.
											Il y a un bouquetin en Espagne 
appelé le « bucardo ».
											Il s'est éteint en 2000.
											Il y avait un animal fascinant, 
un loup marsupial
											appelé « thylacine » en Tasmanie, 
dans le sud de l'Australie,
											que l'on appelait le tigre de Tasmanie.
											Il a été chassé jusqu'à ce qu'il n'en reste plus 
que quelques uns dans des zoos.
											un petit film a été fait.
									","
											Tiere sterben immer noch aus.
											In Spanien gibt es 
den Pyrenäensteinbock.
											Er starb im Jahr 2000 aus.
											Es existierte ein tolles Tier, ein Beutelwolf,
											genannt der Thylcinus oder Tasmanischer Tiger,
											er lebte in Tasmanien.
											Er wurde solange gejagt, bis nur noch 
ein paar in den Zoos übrig waren und starben.
											Kurze Filmaufnahmen existieren.
									",The dawn of de-extinction. Are you ready?,Stewart Brand,18:24,"biology,deextinction,philosophy,technology"
