en,pt,fr,title,speaker,duration,tags
"
","
","
",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
											The vast majority of people 
who’ve lost a limb can still feel it—
											not as a memory or vague shape,
but in complete lifelike detail.
											They can flex their phantom fingers
											and sometimes even feel 
the chafe of a watchband
											or the throb of an ingrown toenail.
											And astonishingly enough,
											occasionally even people born 
without a limb can feel a phantom.
									","
											A vasta maioria das pessoas que perderam
um membro ainda o conseguem sentir
											— não como uma memória ou uma forma vaga,
mas em completo e realista detalhe.
											Conseguem mexer os dedos fantasma
											e às vezes até sentem
o roçar da pulseira do relógio
											ou o palpitar de uma unha do pé encravada.
											E surpreendentemente,
											por vezes até as pessoas que nasceram
sem um membro podem sentir um fantasma.
									","
											La majorité des personnes ayant perdu
un membre peuvent toujours le sentir —
											non pas comme un souvenir ou une forme
vague, mais dans des détails réalistes.
											Ils peuvent fléchir leurs doigts fantômes,
											et parfois même sentir l'irritation
d'un bracelet de montre,
											ou la douleur d'un ongle incarné.
											Et étonnemment,
											parfois, même des personnes nées sans un
membre ressentent cette sensation fantôme.
									",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
","
","
",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
											So what causes phantom limb sensations?
											The accuracy of these apparitions
											suggests that we have a map 
of the body in our brains.
											And the fact that it’s possible
											for someone who’s never had a limb 
to feel one
											implies we are born with at least 
the beginnings of this map.
											But one thing sets the phantoms
that appear after amputation
											apart from their flesh 
and blood predecessors:
											the vast majority of them are painful.
											To fully understand phantom limbs 
and phantom pain,
											we have to consider the entire pathway 
from limb to brain.
									","
											O que é que causa a sensação
de um membro fantasma?
											A viabilidade destas aparições
											sugere que temos um mapa
do corpo no nosso cérebro.
											E o facto de ser possível
											que alguém consiga sentir
um membro que nunca teve
											sugere que nós nascemos com,
pelo menos, os inícios deste mapa.
											Mas uma coisa distingue os fantasmas
que aparecem após uma amputação
											dos seus membros anteriores
de carne e osso:
											a vasta maioria deles são dolorosos.
											Para se compreender perfeitamente
os membros e a dor fantasma,
											temos de ter em consideração a rota
completa do membro até ao cérebro.
									","
											Par quoi les sensations de membres
fantômes sont-elles causées ?
											La précision de ces apparitions
											suggère que nous avons une carte de
notre corps dans notre cerveau.
											Et le fait qu'il soit possible
											pour une personne qui n'a eu
ce membre de sentir ce dernier
											signifie que nous naissons avec
au moins les prémices de cette carte.
											Mais une chose différencie les fantômes
qui apparaissent après une amputation
											de leurs prédécesseurs
en chair et en os :
											la majorité d'entre eux
sont douloureux.
											Pour mieux comprendre ces membres
et cette douleur fantômes,
											nous devons regarder le chemin parcouru
du membre jusqu'au cerveau.
											Nos membres sont pleins
de neurones sensoriels
									",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
","
","
",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
											Our limbs are full of sensory neurons
responsible for everything
											from the textures we feel 
with our fingertips
											to our understanding 
of where our bodies are in space.
											Neural pathways carry this sensory input
through the spinal cord
											and up to the brain.
											Since so much of this path 
lies outside the limb itself,
											most of it remains 
behind after an amputation.
											But the loss of a limb
											alters the way signals travel 
at every step of the pathway.
									","
											Os nossos membros estão cheios de 
neurónios sensoriais responsáveis por tudo
											desde a textura que sentimos
com as pontas dos dedos
											até ao nosso entendimento de onde é que
o nosso corpo se encontra no espaço.
											Rotas neurológicas transportam esta
entrada sensorial pela espinal medula
											até o cérebro.
											Dado que grande parte desta rota
se passa fora do membro em si,
											a maior parte fica para trás
depois de uma amputação.
											Mas a perda de um membro
											altera a forma como os sinais são
transportados em cada etapa da rota.
									","
											responsables des textures que
nous sentons avec le bout des doigts
											et de notre compréhension de
la position de notre corps dans l'espace.
											Cette donnée sensorielle est transportée
par les neurones via la colonne vertébrale
											jusqu'au cerveau.
											Puisque la grande partie de ce chemin
se trouve en dehors du membre lui-même,
											la plupart de celui-ci persiste
après une amputation.
											Mais la perte d'un membre
											modifie la façon dont le signal
voyage via les voies neuronales.
											Au niveau de l'amputation,
									",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
","
","
",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
											At the site of an amputation,
											severed nerve endings can thicken 
and become more sensitive,
											transmitting distress signals 
even in response to mild pressure.
											Under normal circumstances,
											these signals would be curtailed 
in the dorsal horn of the spinal cord.
											For reasons we don’t fully understand,
after an amputation,
											there is a loss of this inhibitory
control in the dorsal horn,
											and signals can intensify.
									","
											No local da amputação,
											as extremidades nervosas cortadas
											podem engrossar
e tornar-se mais sensíveis,
											transmitindo sinais de aflição
mesmo em resposta a pressão moderada.
											Sob circunstâncias normais,
											esses sinais seriam reduzidos
no corno dorsal da espinal medula.
											Por razões que não compreendemos
por completo, depois de uma amputação,
											há uma perda deste controlo inibitório
no corno dorsal,
											e os sinais podem intensificar-se.
									","
											les terminaisons nerveuses sectionnées
peuvent s'épaissir et être plus sensibles,
											transmettant des signaux de détresse
même en réponse à une pression moyenne.
											Dans des circonstances normales,
											ceux-ci seraient entravés dans la corne
postérieure de la colonne vertébrale.
											Pour des raisons que nous ne comprenons
pas complètement, après une amputation,
											le rôle inhibiteur de la corne postérieure
est moins important,
											et les signaux peuvent s'intensifier.
											Une fois passés par la colonne vertébrale,
les signaux arrivent au cerveau.
									",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
","
","
",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
											Once they pass through the spinal cord,
sensory signals reach the brain.
											There, the somatosensory cortex 
processes them.
											The entire body is mapped in this cortex.
											Sensitive body parts 
with many nerve endings,
											like the lips and hands,
											are represented by the largest areas.
											The cortical homunculus is a model 
of the human body
											with proportions based on the size of each
body part’s representation in the cortex,
											The amount of cortex devoted 
to a specific body part can grow or shrink
											based on how much sensory input 
the brain receives from that body part.
											For example, representation of the left
hand is larger in violinists
											than in non-violinists.
											The brain also increases 
cortical representation
											when a body part is injured
											in order to heighten sensations 
that alert us to danger.
											This increased representation 
can lead to phantom pain.
											The cortical map is also 
most likely responsible
											for the feeling of body parts 
that are no longer there,
											because they still 
have representation in the brain.
											Over time, this representation may shrink
and the phantom limb may shrink with it.
									","
											Depois de passarem pela espinal medula,
os sinais sensoriais chegam ao cérebro.
											Aí, o córtex sensorial somático
processa-os.
											O corpo inteiro é mapeado neste córtex.
											Locais do corpo sensíveis com
muitas terminações nervosas,
											como os lábios e as mãos,
											são representados pelas áreas mais largas.
											O homúnculo cortical é um modelo
do corpo humano
											com proporções baseadas
no tamanho de cada representação
											das partes do corpo no córtex,
											A quantidade de córtex dedicado a uma
parte do corpo pode crescer ou diminuir
											com base em quanta entrada sensorial
o cérebro recebe dessa parte do corpo.
											Por exemplo, a representação da mão
esquerda é maior em violinistas
											do que em não violinistas.
											O cérebro também aumenta
a representação cortical
											quando uma parte do corpo é lesionada
											de modo a elevar as sensações
que nos alertam para o perigo.
											Esta representação aumentada
pode levar a uma dor fantasma.
											O mapa cortical, muito provavelmente,
também é responsável
											pela sensação de partes do corpo
que já lá não estão,
											porque elas continuam a ter 
representação no cérebro.
											Ao longo do tempo, esta representação pode
diminuir e o membro fantasma também,
									","
											Là, le cortex somato-sensoriel
les analyse.
											Le corps entier est cartographié
dans ce cortex.
											Les parties sensibles avec
beaucoup de terminaisons nerveuses
											comme les lèvres ou les mains,
											sont représentées par
les plus grandes zones.
											L'homoncule moteur est une
représentation du corps humain dont
											les proportions sont basées sur la taille
de chaque partie du corps dans le cortex.
											La quantité de cortex dédiée à une partie
spécifique du corps peut grandir, rétrécir
											selon la quantité d'informations que
cette partie du corps envoie au cerveau.
											La représentation de la main gauche
est ainsi plus grande chez les violonistes
											que chez les non-violonistes.
											Le cerveau augmente aussi
la représentation du cortex
											lorsqu'une partie du corps est blessée
											afin d'exacerber les sensations
qui nous préviennent de dangers.
											Cette représentation augmentée
peut mener à une douleur fantôme,
											elle est sûrement aussi responsable
											de la sensation de parties du corps
qui ne sont plus là,
											car elles sont toujours représentées
dans le cerveau.
											Avec le temps, cette représentation peut
diminuer, de même que le membre fantôme.
											Mais les sensations de membre fantôme ne
disparaissent pas toujours d'elles-mêmes.
									",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
","
","
",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
											But phantom limb sensations 
don’t necessarily disappear on their own.
											Treatment for phantom pain 
usually requires
											a combination of physical therapy,
											medications for pain management,
											prosthetics,
											and time.
											A technique called mirror box therapy
											can be very helpful in developing 
the range of motion
											and reducing pain in the phantom limb.
											The patient places the phantom limb 
into a box behind a mirror
											and the intact limb 
in front of the mirror.
											This tricks the brain 
into seeing the phantom
											rather than just feeling it.
											Scientists are developing 
virtual reality treatments
											that make the experience 
of mirror box therapy even more lifelike.
											Prosthetics can also 
create a similar effect—
											many patients report pain
											primarily when they remove 
their prosthetics at night.
											And phantom limbs may in turn
											help patients conceptualize
prosthetics as extensions of their bodies
											and manipulate them intuitively.
									","
											Mas as sensações de membro fantasma
podem não desaparecer sozinhas.
											O tratamento para a dor fantasma
frequentemente requere
											uma combinação de terapia física,
											medicação para o controlo da dor,
											próteses,
											e tempo.
											Uma técnica denominada terapia
""caixa de espelho""
											pode ser bastante útil em desenvolver
a amplitude de movimento
											e reduzir a dor no membro fantasma.
											O paciente coloca o membro fantasma
dentro de uma caixa atrás de um espelho
											e o membro intacto
à frente do espelho.
											Isto leva o cérebro a pensar
que vê o membro fantasma
											ao invés de apenas o sentir.
											Os cientistas estão a desenvolver
tratamentos de realidade virtual
											que tornam a experiência da terapia
""caixa de espelho"" ainda mais realista.
											As próteses também podem
criar um efeito similar
											— muitos pacientes relatam sentir dor
											principalmente quando removem
as suas próteses à noite.
											E os membros fantasma, por sua vez,
											podem ajudar os pacientes a ver a prótese
como sendo uma extensão do seu corpo
											e a manipulá-la intuitivamente.
									","
											Des traitements pour les
membres fantômes nécessitent
											un mélange de thérapie physique,
											de médicaments pour la gestion
de la douleur,
											de prothèses,
											et de temps.
											Une technique appelée la
thérapie de la boite miroir
											peut se révéler très utile pour développer
une amplitude de mouvement
											et réduire la douleur dans
le membre fantôme.
											Le patient place le membre fantôme
dans une boite derrière un miroir
											et le membre intact devant le miroir.
											Ceci trompe le cerveau qui
voit le membre fantôme
											plutôt que de juste le sentir.
											Les scientifiques ont développé
des traitements en réalité virtuelle
											qui rendent l'expérience de la thérapie
de la boite miroir encore plus réaliste.
											Les prothèses créent un effet similaire,
											de nombreux patients rapportent avoir mal
											principalement lorsqu'ils retirent
leur prothèse la nuit.
											Les membres fantômes peuvent à leur tour
											aider les patients à voir les prothèses
comme des extensions de leur corps,
											et à les manipuler de façon intuitive.
											Beaucoup de questions demeurent
sur les membres fantômes.
									",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
","
","
",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
											There are still many questions 
about phantom limbs.
											We don’t know why some amputees
escape the pain
											typically associated 
with these apparitions,
											or why some don’t have phantoms at all.
											And further research into phantom limbs
											isn’t just applicable to the people 
who experience them.
											A deeper understanding 
of these apparitions
											will give us insight into the work
our brains do every day
											to build the world as we perceive it.
											They’re an important reminder
											that the realities we experience are,
in fact, subjective.
									","
											Ainda existem muitas questões 
acerca dos membros fantasma.
											Não sabemos porque é
que alguns amputados não sentem a dor
											tipicamente associada
com estas aparições,
											ou porque é que alguns
não têm fantasmas de todo.
											A investigação futura
sobre membros fantasma
											não é apenas aplicável às pessoas
que os sentem.
											Um entendimento mais profundo
destas aparições
											dar-nos-á conhecimento quanto ao trabalho
que o nosso cérebro faz todos os dias
											para construir o mundo
tal como o entendemos.
											Eles são um lembrete importante
											de que as realidades que experienciamos
são, na verdade, subjetivas.
									","
											Nous ne savons pas pourquoi certains
amputés échappent à la douleur
											typiquement associée avec ces apparitions,
											ou pourquoi certains n'ont
pas du tout de fantôme.
											Des recherches plus poussées
sur ces membres fantômes
											ne sont pas seulement applicables
aux personnes qui les expérimentent.
											Une compréhension plus profonde
de ces apparitions
											peut nous aider à comprendre comment
fonctionne notre cerveau chaque jour
											lorsqu'il construit le monde
tel que nous le percevons.
											Elles sont un rappel important
											que les réalités que nous expérimentons,
sont, en fait, subjectives.
									",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
"
","
","
",The fascinating science of phantom limbs,Joshua W. Pate,5:09,"TED-Ed,science,human body,animation,physiology,public health,health,health care,Surgery,biology,healthcare"
