en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",What doctors should know about gender identity,Kristie Overstreet,14:25,"Transgender,health,health care,medicine,TEDx"
"
											About six months
into my career as a therapist,
											I was working at a drug
and alcohol rehab facility.
											I got a call from one of the nurses
down at the detox unit.
											She asked me to come down
and assess one of the new patients
											that had arrived earlier in the day.
											So I went down to the unit
and had the pleasure of meeting Anne.
											Anne's a transgender female,
and as her and I started talking,
											she was sharing with me
about what brought her into treatment,
											but I could hear this fear in her voice,
											and I could see this worry in her eyes,
											and she began to tell me
that she didn't fear coming into rehab
											and having to give up drugs and alcohol.
											Her fear was that the doctors
that were going to be treating her
											would not treat her as her female self.
									","
											Aproximadamente a los seis meses
de mi trabajo como terapeuta
											en un centro de rehabilitación
para drogadictos y alcohólicos,
											recibí una llamada de una enfermera
de la unidad de desintoxicación.
											Me pidió que fuera a revisar
a un nuevo paciente
											que había ingresado unas horas antes.
											Fui a la unidad, y tuve
el gusto de conocer a Anne.
											Anne es una mujer transgénero
que me empezó a contar
											por qué había acudido al tratamiento,
											pero noté que hablaba con temor,
											que su mirada mostraba preocupación.
											Me contó que su miedo no era
venir al centro de rehabilitación
											y tener que abandonar
las drogas y el alcohol.
											Su temor era que los médicos
que irían a atenderla
											no la tratasen como una mujer.
									","
											Six mois après avoir commencé 
ma carrière de thérapeute,
											je travaillais dans un centre de désintox
pour la drogue et l'alcool.
											Une infirmière de l'unité de 
désintoxication m'a appelée.
											Elle m'a demandé de descendre
évaluer un nouveau patient
											arrivé plus tôt dans la journée.
											Je suis donc descendue et j'ai eu
le plaisir de rencontrer Anne.
											Anne est une femme transgenre,
et en discutant,
											elle me racontait pourquoi elle était là,
											mais j'entendais la peur dans sa voix,
											je voyais l'inquiétude dans ses yeux
											et elle m'a dit qu'elle n'avait pas 
peur d'entrer en désintox
											et de devoir arrêter les drogues
et l'alcool.
											Elle avait peur que les médecins
qui allaient s'occuper d'elle
											ne la traitent pas comme une femme.
									","
											Terapistlik kariyerimin altı ay kadarında
											uyuşturucu ve alkol bağımlılığı biriminde 
hizmet vermekteydim.
											Aşağıda arındırma biriminde çalışan 
hemşirelerden biri beni aradı.
											Benden aşağı inip o sabah giriş
yapan yeni hastalardan birini
											değerlendirmemi istedi.
											Ben de aşağı o birime indim ve 
Anne ile tanışma şerefine nail oldum.
											Anne bir trans kadın ve
onunla konuşmaya başladığımızda
											bana onu tedavi olmaya iten şeyin 
ne olduğunu anlatıyordu
											ancak sesindeki o korkuyu işitebiliyordum
											ve gözlerindeki endişeyi seçebiliyordum,
											bana onu esas korkutanın 
rehabilitasyona gelmek ya da
											uyuşturucu ve alkolü bırakmak 
olmadığını söyledi.
											Onu esas korkutan onunla 
ilgilenecek olan doktorların
											onu bir kadın olarak görmeme ihtimaliydi.
									",What doctors should know about gender identity,Kristie Overstreet,14:25,"Transgender,health,health care,medicine,TEDx"
"
","
","
","
",What doctors should know about gender identity,Kristie Overstreet,14:25,"Transgender,health,health care,medicine,TEDx"
"
											She then told me about this ongoing pain
that she has experienced her whole life
											of being assigned male
but knowing she's female.
											And what she meant by that is,
when she was born,
											the doctor held her up to her parents
											and based on her genitalia said,
											""It's a boy.""
											She always knew she wasn't a boy.
											Many years passed and the feelings
that she was feeling
											and holding all this in grew and grew,
											and she knew she had
to come out to her family.
											And when she did,
it didn't go over so well.
											Her parents said,
""Absolutely not. You're not a girl.
											This is not how we raised you.
We don't know what you're thinking.
											Get out.""
											So Anne then found herself on the streets
and in and out of homeless shelters,
											and it's here where
she started using drugs and alcohol
											to numb this pain she felt inside.
											She told me about her journey of being
in and out of hospitals and rehabs
											trying to get sober,
											and when she did, the health care
providers and doctors
											wouldn't use the correct
female name or pronouns.
											This caused her pain.
									","
											Me contó del dolor permanente
que siempre marcó su vida,
											el de ser considerada hombre
aunque ella se sentía mujer.
											Eso significa que cuando nació,
											el médico se la entregó a sus padres
											y, basándose en
los genitales del bebé, dijo:
											""Es un varón"".
											Siempre supo que no era varón.
											Los años fueron pasando,
y lo que ella iba sintiendo
											y reteniendo en su interior
crecía cada vez más,
											y sabía que debía decírselo a su familia.
											Cuando lo hizo, no fue tan fácil.
											Los padres le dijeron: ""De ninguna 
manera, no eres una chica.
											No es así como te hemos criado.
No entendemos qué te pasa.
											Márchate"".
											Y Anne terminó en la calle, deambulando
por distintos refugios para indigentes.
											Fue allí donde se inició en
el consumo de drogas y alcohol
											para mitigar el dolor
que sentía por dentro.
											Me contó de su deambular por
hospitales y centros de rehabilitación
											para recuperarse.
											Y cuando lo lograba, los profesionales
sanitarios y los médicos
											no se dirigían a ella usando
su nombre o palabras en femenino.
											Esto era muy doloroso para ella.
									","
											Puis elle m'a parlé de la douleur
constante pendant toute sa vie
											de se voir désignée homme
mais de se savoir femme.
											Elle voulait dire que, quand elle est née,
											le médecin l'a tendue à ses parents
											et a dit en se basant sur son pénis,
											« C'est un garçon. »
											Elle a toujours su que c'était faux.
											Les années ont passé et 
les émotions qu'elle ressentait
											et gardaient en elle
n'ont fait que grandir,
											et elle a su qu'il fallait 
le dire à sa famille.
											Et quand elle l'a fait,
ça ne s'est pas très bien passé.
											Ses parents ont dit :
« Non. Tu n'es pas une fille.
											Tu n'as pas été élevé comme ça.
On ne sait pas à quoi tu penses.
											Va-t'en. »
											Anne s'est alors retrouvée à la rue
et dans des foyers pour sans-abri,
											et c'est là qu'elle a commencé
à se droguer et à boire
											pour oublier la douleur en elle.
											Elle m'a parlé de ses séjours
à l'hôpital et en désintox
											pour essayer d'arrêter,
											et des professionnels de soins
et des médecins
											qui n'utilisaient pas son nom féminin
ou les pronoms corrects.
											Ça la blessait.
									","
											Daha sonra bana tüm hayatı boyunca 
bir erkek olarak görülmenin
											ancak aslında kadın olduğunu bilmenin
ona verdiği acıdan bahsetti.
											Yani demek istediği doğduğu zaman
doktorun onu kaldırıp
											ebeveynlerine doğru tutarken
											genital organına bakıp
											onlara ""oğlunuz oldu"" demesiydi.
											Bir erkek olmadığını biliyordu.
											Yıllar geçti ve hissettiği,
içinde tuttuğu duygular
											zamanla büyüdü, birikti,
											artık ailesine açılması 
gerektiğini biliyordu.
											Onlara söylediğinde ise 
işler umduğu gibi gitmedi.
											Ailesi ""Bu mümkün değil,
sen bir kız değilsin."" dedi.
											""Biz seni böyle yetiştirmedik. 
Aklından geçenleri bilmiyorduk.
											Git buradan."" dediler.
											Böylece Anne kendini sokaklarda buldu,
evsiz barınaklarına girip çıktı,
											içindeki bu acıyı dindirmek 
için de bu dönemde
											uyuşturucu ve alkol kullanmaya başladı.
											Bana hastanelerde ve rehabilitasyonda
geçirdiği süreçleri anlattı,
											ayık kalmak için çabasını,
											bu süreçte sağlık çalışanları
ve doktorlar Anne ile konuşurken
											uygun zamirleri ya da onun 
kadın ismini kullanmadılar.
											Bu da ona acı verdi.
									",What doctors should know about gender identity,Kristie Overstreet,14:25,"Transgender,health,health care,medicine,TEDx"
"
","
","
","
",What doctors should know about gender identity,Kristie Overstreet,14:25,"Transgender,health,health care,medicine,TEDx"
"
											You see, when I was studying
to become a therapist,
											I wasn't taught how to work
with transgender patients.
											I had no idea these would be
the patients I'd be working with.
											But the more I worked with Anne
and other patients like Anne,
											I began to see my mission evolve,
											and that was to make sure
that the transgender community
											got their health care needs met.
											The more I looked into this,
I saw how this very real fear
											of violence, discrimination
and this lack of acceptance
											caused so many of these patients
to turn to alcohol and drugs.
											And I also heard these horror stories
											of when these patients
were seeking medical care
											and how they were treated,
											and how a lot of their
medical needs were ignored.
									","
											Durante mi formación como terapeuta,
											no me enseñaron a trabajar
con pacientes transgénero.
											Nunca imaginé que trabajaría
con pacientes de este tipo.
											Pero cuando empecé a trabajar
con Anne y otros pacientes como ella,
											mi misión empezó a evolucionar,
											y esa misión era lograr 
que la comunidad transgénero
											pudiera recibir la atención
médica que necesita.
											Al ahondar en el tema, supe
que ese miedo tan real
											a la violencia, la discriminación
y la falta de aceptación
											obligaba a estos pacientes a
volcarse al alcohol y a las drogas.
											También escuché historias terribles
											de pacientes que buscaban atención médica,
											del trato que recibían,
											y cuánto se ignoraban
sus necesidades de salud.
									","
											Vous voyez, durant mes études
pour devenir thérapeute,
											on ne m'a pas appris à travailler
avec des patients transgenres.
											Je ne savais pas du tout que 
j'allais travailler avec eux.
											Mais plus j'ai travaillé avec Anne
et d'autres patients comme elle,
											plus j'ai vu ma mission évoluer :
											il fallait que je m'assure
qu'on réponde aux besoins médicaux
											de la communauté transgenre.
											Plus je me renseignais,
plus je réalisais que cette peur réelle
											de la violence, de la discrimination
et ce rejet
											poussaient beaucoup de ces patients
à se tourner vers l'alcool et la drogue.
											J'ai aussi entendu ces histoires d'horreur
											de patients qui ont besoin
de soins médicaux,
											comment ils sont traités,
											et comment on ignore
leurs besoins médicaux.
									","
											Aslında terapist olmak için
eğitim alırken bana
											transeksüel hastalarla 
nasıl çalışacağım öğretilmedi.
											Bu hastalarla çalışacağım
aklımın ucundan bile geçmemişti.
											Ama Anne ile ve onun gibi 
hastalarla çalıştıkça
											görevimin değişip geliştiğini
görmeye başladım,
											görevim transeksüel bireylerin
sağlık hizmeti ihtiyacının
											karşılanmasını sağlamaktı.
											Bu konuyla ilgilendikçe dışlanma
ve şiddete maruz kalma korkusunun,
											toplum tarafından kabul görmemenin 
bu hastaların çoğunu
											alkol ve uyuşturucu kullanmaya
ittiğini gördüm.
											Ayrıca bu hastalar sağlık hizmeti 
talep ettiklerinde
											onlara edilen muameleye 
ve sağlık ihtiyaçlarının çoğunun
											nasıl reddedildiğine dair
											korku dolu hikâyeler dinledim.
									",What doctors should know about gender identity,Kristie Overstreet,14:25,"Transgender,health,health care,medicine,TEDx"
"
","
","
","
",What doctors should know about gender identity,Kristie Overstreet,14:25,"Transgender,health,health care,medicine,TEDx"
"
											Now let me tell you about Leah.
											I had the pleasure
of meeting Leah a few years back.
											She's a female and she has
a wife and a child.
											See, Leah was also assigned male at birth
											and she knew since she was a young child
that she was not a male,
											that she was a female.
											She hid it from herself
and from everyone she knew,
											especially from her wife,
until the age of 50.
											She couldn't take it anymore.
											She was like, I can't
keep living like this.
											I gotta get honest.
											She was extremely scared to tell her wife.
											What if her wife said,
											""This is unacceptable,
I want a divorce, get out""?
											To her surprise, her wife was accepting.
											She said, ""I love you
regardless of who you are.
											I want to help you in every way I can.""
											So she talked with her wife,
											and she made the decision
that she wanted to medically transition,
											and she was interested in being
assessed for hormone replacement therapy,
											otherwise known as HRT.
											So she made an appointment
with her doctor.
											She arrived on the day
of her appointment early.
											She filled out all the paperwork,
											put the name correctly down there
and waited patiently.
											A little bit of time passed and a nurse
called her back to the exam room.
											When she got back there,
she took a deep breath,
											and the doctor and the nurse walked in.
											She extended her hand to the doctor
and said, ""Hi, I'm Leah.""
											The doctor looked at her,
didn't shake her hand and said,
											""Why are you here?""
											She took another deep breath and said,
											""Well, I'm a transgender female.
											I've known this my whole life,
I've hid it from everyone,
											but I can't do it anymore.
											My wife's supportive,
I can financially afford it,
											I've got to make these changes.
											Please consider me,
and let's evaluate me for HRT.""
											The doctor said,
""We can't do anything today.
											You need to go get an HIV test.""
									","
											Les contaré ahora la historia de Leah.
											Tuve el placer de conocerla
hace unos años.
											Es mujer y tiene su esposa e hijos.
											Leah también fue considerada
varón desde el nacimiento
											y desde niña supo que no era varón,
											sino una mujer.
											Ocultó este sentimiento de sí
misma y de quienes la rodeaban,
											especialmente de su esposa.
											Y a los 50 años, ya no lo pudo soportar.
											Se dijo: ""No puedo seguir viviendo así.
											Tengo que sincerarme"".
											Tenía terror de contárselo a su esposa.
											¿Y si su esposa le decía:
											""Es inaceptable. Quiero 
el divorcio. Márchate""?
											Para su sorpresa, su esposa lo aceptó.
											Dijo: ""Te amo, no importa quién eres.
											Quiero ayudarte como pueda"".
											Entonces lo hablaron,
											y Leah decidió acudir al médico
para hacer la transición,
											y estaba dispuesta a recibir
una terapia de reemplazo hormonal,
											o TRH.
											Concertó una cita con el médico.
											Acudió a la consulta con antelación,
											completó los formularios,
											puso su nombre correctamente
y esperó pacientemente.
											Pasado un tiempo, una enfermera
la llamó al consultorio.
											Cuando entró, respiró profundamente,
											y el médico y la enfermera entraron.
											Ella le extendió la mano al médico
y le dijo: ""Hola, soy Leah"".
											El médico la miró, no le
estrechó la mano y dijo:
											""¿Por qué está aquí?""
											Leah respiró profundo
nuevamente y respondió:
											""Soy una mujer transgénero.
											Lo sentí así toda mi vida,
y se lo oculté a todos,
											pero ya no puedo más.
											Mi esposa me apoya,
y económicamente puedo hacerlo.
											Quiero hacer estos cambios.
											Le pido que evalúe
la posibilidad de darme una TRH"".
											El médico le dijo: ""Hoy no es posible.
											Debe hacerse un análisis de VIH"".
									","
											Maintenant, laissez-moi
vous parler de Leah.
											J'ai eu le plaisir de rencontrer Leah
il y a quelques années.
											C'est une femme qui a une épouse
et un enfant.
											Quand Leah est née,
on lui a attribué le sexe masculin
											mais depuis qu'elle est très jeune, 
elle sait qu'elle n'est pas un homme,
											mais une femme.
											Elle l'a caché à toutes ses connaissances
et à elle-même,
											en particulier à sa femme
jusqu'à ses cinquante ans.
											Elle n'en pouvait plus.
											« Je ne peux plus vivre comme ça.
											Je dois être honnête. »
											Elle avait très peur 
de le dire à sa femme.
											Et si sa femme lui disait :
											« C'est inacceptable,
je veux divorcer, va-t'en » ?
											À sa grande surprise,
sa femme a été très ouverte.
											Elle lui a dit : « Je t'aime,
que tu sois homme ou femme.
											Je veux t'aider du mieux que je peux. »
											Donc elles ont parlé,
											et Leah a décidé qu'elle voulait
faire une transition médicale,
											et se faire évaluer pour 
un traitement hormonal substitutif
											ou THS.
											Elle a donc pris rendez-vous
chez son médecin.
											Le jour du rendez-vous, 
elle était en avance.
											Elle a rempli tous les papiers,
											écrit son nom correctement
et patiemment attendu.
											Le temps a passé et une infirmière
l'a rappelée dans la salle d'examen.
											Quand elle y est allée,
elle a inspiré profondément,
											et le médecin et l'infirmière sont entrés.
											Elle a tendu la main au médecin
et a dit : « Bonjour, je suis Leah. »
											Le médecin l'a regardée,
n'a pas serré sa main et a dit :
											« Pourquoi êtes-vous ici ? »
											Elle a de nouveau inspiré et a dit :
											« Eh bien, je suis une femme transgenre.
											Je l'ai toujours su,
je l'ai caché à tout le monde,
											mais je n'en peux plus.
											Ma femme me soutient, j'en ai les moyens,
											je dois faire la transition.
											S'il vous plaît, regardez si je peux être
candidate pour le THS. »
											Le médecin a dit :
« On ne peut rien faire maintenant.
											Vous devez passer un test VIH. »
									","
											Şimdi size Leah'dan bahsedeyim.
											Birkaç yıl önce Leah ile 
tanışma şansına eriştim.
											Leah bir kadın ve bir kadınla evli, 
bir çocukları var.
											Leah da doğduğunda erkek olarak
kayıtlara geçmişti
											ve çocukluğundan beri 
bir erkek olmadığını biliyordu,
											o bir kadındı.
											50 yaşında gelene kadar 
bu gerçeği kendinden
											ve tanıdığını herkesten sakladı,
özellikle de eşinden.
											Sonra daha fazla dayanamadı.
											Böyle yaşamaya devam edemem diye düşündü.
											Dürüst olmalıyım dedi.
											Eşine söylemekten fazlasıyla korkuyordu.
											Ya eşi ona şöyle deseydi:
											""Bu kabul edilemez, 
boşanmak istiyorum, git buradan.""
											Ancak şansı yaver gitti 
ve eşi bu durumu kabullendi.
											Dedi ki ""Kim olursan ol seni seviyorum.
											Sana her türlü yardım etmek istiyorum.""
											Sonra eşiyle konuştu
											ve tıbben cinsiyet değiştirmek
istediğine karar verdi,
											daha sonra hormon değiştirme tedavisine
uygunluğunu araştırdı,
											bir diğer adıyla HDT.
											Ardından doktorundan randevu aldı.
											Randevu günü erkenden oraya gitti.
											Tüm evrak işlerini halleti,
											adını doğruca listeye yazdırdı
ve sabırla bekledi.
											Biraz zaman geçtikten sonra hemşire onu
muayene odasına çağırdı.
											Odaya girdiğinde ise derin bir nefes çekti
											ve hemşire ile doktor da odaya girdi.
											Elini uzattı ve ""Merhaba, ben Leah."" dedi.
											Doktor ona baktı ve elini bile
sıkmadan ona şöyle dedi:
											""Neden buradasınız?""
											Derin bir nefes daha çekti ve dedi ki:
											""Ben transeksüel bir kadınım.
											Bunu tüm hayatım boyunca biliyordum
ve herkesten sakladım
											ama artık dayanamıyorum.
											Eşim beni destekliyor ve
maddi durumum da yeterli,
											bu değişimden geçmem gerek.
											Lütfen beni değerlendirin ve
HDT için uygunluğuma bakın.""
											Doktor dedi ki: ""Bugün 
hiçbir şey yapamayız.
											Önce HIV testi yaptırmalısınız.""
									",What doctors should know about gender identity,Kristie Overstreet,14:25,"Transgender,health,health care,medicine,TEDx"
"
","
","
","
",What doctors should know about gender identity,Kristie Overstreet,14:25,"Transgender,health,health care,medicine,TEDx"
"
											She couldn't believe it.
											She was furious.
											She was angry. She was disappointed.
											If her doctor treated her this way,
how would the rest of the world treat her?
											First, he wouldn't shake her hand,
											and second, when he heard
she was transgender,
											all he cared about was getting
an HIV test and ending the appointment.
											He didn't even ask her
any other questions.
									","
											Leah no lo podía creer.
											Estaba furiosa,
											enojada, decepcionada.
											Si su médico la trataba de esa manera,
¿qué podría esperar de los demás?
											Primero, no le estrechó la mano,
											y segundo, cuando supo
que Leah era transgénero,
											solo le recomendó una prueba de
VIH y dio por terminada la consulta.
											No le hizo ninguna otra pregunta.
									","
											Elle n'arrivait pas à y croire.
											Elle était furieuse.
											Elle était en colère et déçue.
											Si son médecin la traitait ainsi,
comment feraient les autres ?
											D'abord, il avait refusé
de lui serrer la main,
											et ensuite, quand elle lui avait dit
qu'elle était transgenre,
											il avait juste voulu qu'elle passe
un test VIH et qu'elle s'en aille.
											Il ne lui avait même pas posé
d'autres questions.
									","
											Leah duyduğuna inanamadı.
											Çok öfkelendi.
											Sinirliydi, hüsrana uğramıştı.
											Eğer doktoru bile böyle davranıyorsa
diğer insanlar ona nasıl davranacaktı?
											Doktor önce elini sıkmayı reddetti
											sonra da transeksüel olduğunu duyunca
											tüm istediği ona bir HIV testi uygulamak
ve randevuyu sonlandırmaktı.
											Leah'ya başka bir soru sormadı bile.
									",What doctors should know about gender identity,Kristie Overstreet,14:25,"Transgender,health,health care,medicine,TEDx"
