fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
",Treat design as art,Paola Antonelli,18:17,"art,culture,design,museums,graphic design"
"
											Ceux qui croient au Paradis ont une idée de ce que le Paradis doit être.
											Pour moi, le Paradis représente toutes les curiosités rassasiées.
											J'imagine le Paradis comme un nuage très confortable,
											où je pourrais m'allonger sur le ventre,
											comme quand je regardais la télévision quand j'étais enfant, appuyée sur mes coudes.
											Je pourrais regarder tout autour de moi -
											regarder tous les films que j'ai toujours voulu voir.
											Dans le même état de transe que l'on peut parfois ressentir
											dans le métro, à New York, quand on est en train de lire.
											Il y aurait quelque chose d'apaisant et de facile.
									","
											Those of us who believe in heaven have some sort of idea of what heaven would be.
											And in my idea, heaven is satisfied curiosity.
											I think of heaven as a really comfortable cloud
											where I can just lie down with my belly down,
											like I was watching TV when I was a child, and my elbows up.
											And I can basically look everywhere I want,
											see every movie I've always wanted to see.
											And in the same kind of trance that you can feel sometimes
											in the subway in New York when you're reading,
											there's something really soothing and easy.
									","
											Cennete inanların aklında, cennetin neye benzediğine dair bir fikir vardır.
											Bence cennet, merakın tatmin edilmesidir.
											Cenneti çok rahat bir bulut gibi düşünüyorum
											üzerine karın üstü yatabileceğim
											küçükken televizyon seyrettiğim gibi, dirseklerimin üzerinde.
											Ve oradan heryere bakabiliyorum
											izlemek istediğim tüm filmleri seyredebiliyorum.
											Bu bazen New York'ta metroda okurken hissedilen
											trans halinin benzeri,
											çok yatıştırıcı ve rahat birşey.
									","
											Diejenigen von uns, die an den Himmel 
glauben, haben irgendeine Vorstellung 
davon, was Himmel sein würde.
											Für mich stellt der Himmel 
befriedigte Neugier dar.
											Ich sehe den Himmel als eine 
sehr gemütliche Wolke an,
											in der ich auf meinem 
Bauch liegen kann,
											wie ich das als Kind beim Fernsehschauen 
getan habe, aufgestützt auf meinen Ellbogen.
											Ich kann mir alles 
anschauen, was ich will,
											jeden Film, den ich 
schon immer sehen wollte.
											Im selben Trance-Zustand, 
den man manchmal erfährt,
											wenn man in der New Yorker 
U-Bahn sitzt und liest,
											dieses beruhigende 
und leichte Gefühl.
									","
											Aquellos quienes creemos en el cielo tenemos algún tipo de idea de lo que el cielo sería
											Y según mi idea, el cielo es curiosidad satisfecha.
											Pienso en el cielo como una nube realmente confortable,
											en donde simplemente puedo echarme — sobre mi barriga,
											como si estuviese mirando la tele cuando era niña, y apoyada sobre mis codos.
											Y básicamente, puedo mirar dondequiera que desee —
											ver cada película que siempre he deseado ver.
											Y en el mismo tipo de trance que a veces puedes sentir
											en el subterráneo, en Nueva York, cuando estás leyendo,
											hay algo muy relajante y tranquilo.
									",Treat design as art,Paola Antonelli,18:17,"art,culture,design,museums,graphic design"
"
","
","
","
","
",Treat design as art,Paola Antonelli,18:17,"art,culture,design,museums,graphic design"
"
											Le plus drôle c'est que ma vie ressemble déjà un peu à ça, d'une certaine manière.
											Parce que j'ai réalisé -
											il m'a fallu du temps pour le comprendre
											mais quand j'ai réalisé, vers 24 ans, que j'étais plus à l'aise
											avec les objets qu'avec les gens, j'ai décidé de suivre cette passion pour de bon.
											Et finalement, je vis ma vie dans une sorte de transe.
											Je regarde autour de moi et tout ce que je vois est le début d'une longue histoire.
									","
											Well, the funny thing is that I already have that kind of life, in a way,
											because I discovered ...
											it took me a while to understand it,
											but when I discovered around 24 years of age that I was much more comfortable
											with objects than with people, I finally decided to really embrace this passion.
											And I basically live my life in sort of a trance,
											and I look around and everything I see is just the beginning of a long story.
									","
											Komik olan şu ki, benim hayatım zaten biraz böyle.
											Çünkü şunu keşfettim
											Bunu anlamam vakit aldı,
											ama 24 yaşındayken, eşyalarla insanlardan daha iyi anlaştığımı anlayınca
											bu tutkumu yaşamaya karar verdim.
											Hayatımı aslında trans halinde yaşıyorum.
											Etrafımda gördüğüm herşey bir hikayenin başlangıcı.
									","
											Das Lustige ist, dass ich auf eine 
Art schon dieses Leben führe,
											denn ich entdeckte...
											es brauchte eine Weile, 
bevor ich es verstand,
											aber als ich mit 24 Jahren entdeckte,
dass ich mich viel wohler fühlte
											in der Gegenwart von Objekten als von Menschen, 
entschloss ich mich, diese Leidenschaft zu verfolgen.
											Ich lebe mein Leben 
also in einer Art Trance,
											ich schaue mich um und alles, was ich sehe, 
ist nur der Anfang einer langen Geschichte.
									","
											Bien, lo divertido es que ya tengo ese tipo de vida, de algún modo.
											Porque yo descubrí —
											me tomó tiempo entenderlo,
											pero cuando descubrí, alrededor de los 24 años de edad, que estaba mucho más cómoda
											con los objetos que con la gente, finalmente, decidí en verdad abrazar esta pasión.
											Y fundamentalmente, vivo mi vida en una especie de trance.
											Y miro alrededor, y todo lo que veo es apenas el inicio de una larga historia.
									",Treat design as art,Paola Antonelli,18:17,"art,culture,design,museums,graphic design"
"
","
","
","
","
",Treat design as art,Paola Antonelli,18:17,"art,culture,design,museums,graphic design"
"
											Pour vous donner un exemple :
											voici l'exposition ""Nos Modestes Chefs-d'œuvres"" présentée au MoMa en 2004.
											Nous étions dans le Queens.
											Nous étions en train de construire le gros gros gros gros bâtiment in Midtown
											nous étions donc dans le petit, petit, petit quartier paumé.
											Ce fut l'un des moments les plus drôles de ma carrière.
									","
											Just to give you an example:
											this is the exhibition, Humble Masterpieces, as it was at MoMA in 2004.
											We were in Queens,
											we were building the big, big, big, big building in Midtown,
											so we were in the small, small, small boondocks.
											That was one of the funnest moments of my career.
									","
											Bir örnek vereyim.
											2004'te MoMA'da yapılan ""Mütevazı Şaheserler"" sergisi.
											Queens'deydik.
											Şehrin ortasında kocaman bina yapılıyordu
											o yüzden taşradaki minicik yerdeydik.
											Tüm kariyerimin en eğlenceli anlarından biriydi.
									","
											Um nur ein Beispiel zu nennen:
											Dies ist die Ausstellung ""Humble Masterpieces"" 
(Bescheidene Meisterwerke), aus dem MoMA 
im Jahr 2004.
											Wir waren in Queens,
											denn wir bauten das große, große, 
große, große Gebäude in Midtown,
											also landeten wir in der kleinen, 
kleinen, kleinen Provinz.
											Das war einer der lustigsten 
Momente meiner Karriere.
									","
											Sólo para darles un ejemplo:
											esta es la exposición ""Modestas Obras Maestras"" presentada en el Moma en 2004.
											Nosotros estábamos en Queens.
											Estábamos construyendo el gran, gran, gran, gran edificio en el casco central
											así que estábamos en las pequeñas, pequeñas, pequeñas afueras (Long Island).
											Aquél fue uno de los momentos más divertidos de mi carrera.
									",Treat design as art,Paola Antonelli,18:17,"art,culture,design,museums,graphic design"
"
","
","
","
","
",Treat design as art,Paola Antonelli,18:17,"art,culture,design,museums,graphic design"
"
											Mais pas seulement.
											Cette police, c'est Helvetica.
											C'était ses 50 ans, cette année-là.
											J'ai donc commencé à réfléchir à Max Mieddinger et à tous les autres graphistes suisses,
											essayant de surpasser Akzidenz Grotesk et de créer une nouvelle police sans empattement.
											Le film commençait déjà dans ma tête.
											Bien évidement, comme vous pouvez l'imaginer avec ""Nos Modestes Chefs-d'œuvres""
											c'était la même chose mais multiplié par 100.
											J'espère d'ailleurs sincèrement que le véritable propos de cette exposition
											aura le même effet sur vous.
									","
											But it's not only that.
											The typeface — the typeface is Helvetica;
											it's its 50th anniversary this year.
											And so I start thinking — Max Miedinger and all those Swiss designers together,
											trying to outdo Akzidenz-Grotesk, and come up with a new sans-serif typeface —
											and the movie starts playing in my head already.
											And of course, you can imagine, with Humble Masterpieces
											it was the same thing multiplied by a hundred.
											And I do hope, by the way, that the real goal of the exhibition
											is going to have the same effect on you.
									","
											Bununla da kalmıyor.
											Harf tipi Helvetica idi.
											Bu harf tipinin 50. yıldönümü bu sene.
											Ben de düşündüm: Max Miedinger ve bütün İsviçreli tasarımcılar
											Akzidenz Grotesk harf tipini aşmaya çalışarak yeni bir harf türü buluyor.
											Hepsi kafamda canlanıyor.
											Ve tabii ""Mütevazı Şaheserler"" ile
											bunun 100 katıydı.
											Umarım serginin
											sizin üzerinizde aynı etkisi olur.
									","
											Aber es ist nicht nur das.
											Die Schrift – die Schrift ist Helvetica,
											die dieses Jahr ihr 
50-jähriges Jubiläum feiert.
											Also begann ich mir vorzustellen – wie Max 
Miedinger und alle andere Schweizer Designer,
											die Akzidenz-Grotesk zu übertreffen versuchten, 
und eine neue serifenlose Schrift zu entwickeln,
											und schon startete der Film in meinem Kopf.
											Und natürlich können Sie sich
vorstellen, bei ""Humble Masterpieces""
											das Gleiche passierte nochmal, 
aber hundertfach multipliziert.
											Übrigens, hoffe ich, dass das 
eigentliche Ziel der Ausstellung
											die gleiche Wirkung auf Sie haben wird.
									","
											Pero no solamente eso.
											El tipo de letra — el tipo es Helvética.
											Este año es su 50.° aniversario.
											Y entonces comienzo a pensar: Max Miedinger, y todos aquellos diseñadores suizos reunidos,
											intentando superar Akzidenz Grotesk, y emergen con una nueva tipografía sin serifas.
											Y la película comienza a proyectarse en mi cabeza inmediatamente.
											Y por supuesto, pueden imaginar que con ""Modestas Obras Maestras""
											fue la misma cosa multiplicada por cien.
											Y espero, por cierto, que el objetivo real de la exposición
											va a tener el mismo efecto en ustedes.
									",Treat design as art,Paola Antonelli,18:17,"art,culture,design,museums,graphic design"
"
","
","
","
","
",Treat design as art,Paola Antonelli,18:17,"art,culture,design,museums,graphic design"
"
											Cette exposition avait pour but de donner aux enfants le sens de faire —
											vous savez quand ils font leur devoirs à la maison?
											Plutôt que d'avoir un plateau avec deux petits pois, j'espérais qu'ils aillent
											dans le placard de la cuisine ou dans le sac à main de leur mère,
											et qu'ils produiraient sur ce plateau leurs chefs-d'œuvres dignes d'entrer au musée.
									","
											The exhibition was meant to be a way to have children think of doing ...
											you know when they do homeworks at home?
											Instead of having a tray with two peas, I was hoping that they would go
											into the kitchen cabinet or the mother's handbag
											and do their museum-quality design collection on a tray.
									","
											Serginin amacı çocuklara fikirler vermekti -
											hani evde ödev yaparlar ya?
											İki tane bezelyeyle yapacaklarına
											mutfakta veya annelerinin çantasında birşey bulup
											müzelik bir tasarım yapabilirler diye umuyordum.
									","
											Die Ausstellung war als eine Möglichkeit
gedacht, Kinder daran zu interessieren...
											Wissen Sie, wenn die Kinder 
Hausaufgaben zu Hause machen?
											Anstatt ein Tablett mit zwei 
Erbsen, hoffte ich, dass sie
											einen Küchenschrank oder die 
Handtasche ihrer Mutter durchsuchten
											und ihre Design-Sammlung auf einem 
Tablett in Museumsqualität ausstellten.
									","
											La exposición pretendía ser un medio para tener a los niños pensando qué hacer —
											¿saben, cuando ellos hacen sus tareas en casa?
											En lugar de tener una bandeja con dos guisantes, yo estaba esperando que fueran
											al gabinete de la cocina, o al bolso de la madre,
											e hicieran su colección de diseño con calidad museística en una bandeja.
									",Treat design as art,Paola Antonelli,18:17,"art,culture,design,museums,graphic design"
