en,es,fr,title,speaker,duration,tags
"
","
","
",How we can start to heal the pain of racial division,Ruby Sales,20:28,"activism,community,history,society,inequality,race,social change,identity,culture,United States"
"
											I want to share with you
											a moment in my life
											when the hurt and wounds of racism
											were both deadly and paralyzing for me.
											And I think what I've learned
											can be a source of healing for all of us.
									","
											Quisiera compartir con Uds.
											un momento de mi vida
											en el que el dolor 
y las heridas del racismo
											fueron letales y paralizantes para mí.
											Creo que lo que he aprendido
											puede ser fuente de cura para todos.
									","
											Je veux partager avec vous
											un moment de ma vie
											où les blessures et les plaies du racisme
											ont été mortelles
et paralysantes pour moi.
											Et je pense que ce que j'ai appris
											sera une source de guérison 
pour nous tous.
									",How we can start to heal the pain of racial division,Ruby Sales,20:28,"activism,community,history,society,inequality,race,social change,identity,culture,United States"
"
","
","
",How we can start to heal the pain of racial division,Ruby Sales,20:28,"activism,community,history,society,inequality,race,social change,identity,culture,United States"
"
											When I was 17 years old,
											I was a college student
at Tuskegee University,
											and I was a worker
in the Southern freedom movement,
											which we call the Civil Rights Movement.
											During this time,
											I met another young 26-year-old,
											white seminary and college student
											named Jonathan Daniels,
from Cambridge, Massachusetts.
											He and I
											were both part of a generation
of idealistic young people,
											whose life has been ignited
											by the freedom fire
											that ordinary black people
were spreading around the nation
											and throughout the South.
									","
											Con 17 años
											estudiaba en la Tuskegee University
											y trabajaba en el movimiento 
de liberación sureño
											al que llamamos Movimiento
por los Derechos civiles.
											Por aquel entonces,
											conocí a un joven blanco de 26 años,

											seminarista y estudiante universitario
											llamado Jonathan Daniels, procedente
de Cambridge, en Massachussets.
											Ambos
											éramos parte de una generación
de jóvenes idealistas
											cuya vida era encendida
											por la llama de la libertad
											que la gente común negra 
propagaba por toda la nación
											hasta alcanzar el Sur.
									","
											Quand j'avais 17 ans,
											j'étudiais à l'Université de Tuskegee,
											et je travaillais pour
le mouvement de libération du Sud,
											qu'on appelle
le mouvement des droits civiques.
											A cette époque,
											j'ai rencontré un autre jeune de 26 ans,
											un étudiant séminariste blanc
											qui s'appelait Jonathan Daniels,
de Cambridge, dans le Massachusetts.
											Lui et moi,
											nous faisions partie d'une génération
de jeunes idéalistes
											dont la vie avait été enflammée
											par le feu de la liberté
											que des personnes noires ordinaires
propageaient dans toute la nation
											et partout dans le Sud.
									",How we can start to heal the pain of racial division,Ruby Sales,20:28,"activism,community,history,society,inequality,race,social change,identity,culture,United States"
"
","
","
",How we can start to heal the pain of racial division,Ruby Sales,20:28,"activism,community,history,society,inequality,race,social change,identity,culture,United States"
"
											We had come to Lowndes County
											to work in the movement.
											And it was a nonviolent movement
											to redeem the souls of America.
											We believe that everyone,
											both black and white,
											people in the South,
											could find a redemptive pathway
											out of the stranglehold of racism
											that had gripped them
for more than 400 years.
											And on a hot, summer day in August,
											Jonathan and I joined a demonstration
											of local young black people,
											who were protesting the exploitation
											[of] black sharecroppers
											by rich land holders
who cheated them out of their money.
											We decided to demonstrate alongside them.
											And on the morning that we showed up
for the demonstration,
											we were met with a mob
of howling white men
											with baseball bats, shotguns
											and any weapon that you could imagine.
											And they were threatening to kill us.
									","
											Nos desplazamos al condado de Lowndes
											para trabajar en el movimiento.
											Era un movimiento pacífico
											para redimir las almas de EE. UU.
											Creemos que todos,
											blancos y negros,
											la gente del Sur
											podía encontrar el camino redentor
											para liberarse del yugo del racismo
											que los había dominado 
durante más de 400 años.
											Un caluroso día de verano de agosto,
											Jonathan y yo participamos
en una manifestación
											de jóvenes negros del lugar
											que protestaban contra la explotación
											de los aparceros negros
											por parte de los ricos terratenientes
que les engañaban con el dinero.
											Decidimos manifestarnos con ellos.
											La mañana de la manifestación,
											nos encontramos con una turba
de hombres blancos que aullaban
											con bates de béisbol, escopetas
											y cualquier otra arma que puedan imaginar.
											Y amenazaban con matarnos.
									","
											Nous étions allés dans le Comté de Lowndes
											pour travailler pour le mouvement.
											Et c'était un mouvement non-violent
											pour racheter les âmes de l'Amérique.
											Nous croyions que tout le monde,
											noir ou blanc,
											que les gens du Sud
											trouveraient le chemin rédempteur
											qui les sortiraient du carcan du racisme
											qui les étranglait
depuis plus de 400 ans.
											Et lors d'un chaud jour d'été, en août,
											Jonathan et moi sommes allés
à une manifestation
											de jeunes gens noirs locaux
											contre l'exploitation
											des métayers noirs
											par les riches propriétaires terriens
qui leur volaient leur argent.
											Nous avions décidé de manifester avec eux.
											Et le matin où nous sommes arrivés
à la manifestation,
											une foule d'hommes blancs
nous attendait en hurlant
											avec des battes de baseball, des fusils,
											et toutes sortes d'armes imaginables.
											Et ils menaçaient de nous tuer.
									",How we can start to heal the pain of racial division,Ruby Sales,20:28,"activism,community,history,society,inequality,race,social change,identity,culture,United States"
"
","
","
",How we can start to heal the pain of racial division,Ruby Sales,20:28,"activism,community,history,society,inequality,race,social change,identity,culture,United States"
"
											And the sheriff,
seeing the danger that we faced,
											arrested us and put us on a garbage truck
											and took us to the local jail,
											where we were put in cells
											with the most inhumane
conditions you can imagine.
											And we were threatened by the jailers
											with drinking water
that came from toilets.
											We were finally released on the sixth day,
											without any knowledge,
without any forewarning.
											Just out of the clear blue sky,
											we were made to leave.
											And we knew that this
was a dangerous sign,
											because Goodman, Schwerner and Chaney
had also been forced to leave jail
											and were murdered because no one knew
what had happened to them.
											And so, despite our fervent resistance,
											the sheriff made us leave the jail,
											and of course, nobody was waiting for us.
									","
											El sheriff, al ver 
el peligro que corríamos,
											nos arrestó y nos metió 
en un camión de la basura
											para llevarnos a la cárcel local,
											donde nos encerraron en celdas
											en las condiciones más inhumanas
que se puedan imaginar.
											Los carceleros nos amenazaban
											con hacernos beber agua de los retretes.
											Finalmente nos liberaron al sexto día
											sin ninguna información ni aviso previo.
											Como caído del cielo,
											éramos libres para irnos.
											Supimos que eso era una señal peligrosa
											ya que también habían obligado a salir
de la cárcel a Goodman, Schwerner y Chaney
											y fueron asesinados porque
nadie sabía qué les había ocurrido.
											Así, a pesar de nuestra voraz resistencia,
											el sheriff nos obligó
a abandonar la cárcel,
											y por supuesto, nadie nos esperaba.
									","
											Et le shérif,
voyant que nous étions en danger,
											nous a arrêtés
et mis dans un camion poubelle
											et il nous a emmenés à la prison locale,
											où il nous a mis en cellules
											dans les conditions les plus inhumaines
que vous pouvez imaginer.
											Les gardiens menaçaient
											de nous faire boire l'eau des toilettes.
											On nous a enfin relâchés le sixième jour,
											sans qu'on le sache,
sans qu'on soit prévenus.
											Du jour au lendemain,
											on nous a fait partir.
											Et nous savions que
c'était un signe dangereux,
											car Goodman, Schwerner et Chaney eux aussi
avaient été forcés de quitter la prison
											et avaient été assassinés car personne
ne savait ce qui leur était arrivé.
											Et donc, malgré notre résistance fervente,
											le shérif nous a fait sortir de prison,
											et bien sûr, personne ne nous attendait.
									",How we can start to heal the pain of racial division,Ruby Sales,20:28,"activism,community,history,society,inequality,race,social change,identity,culture,United States"
"
","
","
",How we can start to heal the pain of racial division,Ruby Sales,20:28,"activism,community,history,society,inequality,race,social change,identity,culture,United States"
"
											It was hot,
											one of those Southern days
											where you could
literally feel the pavement —
											the vapor seeping out of the pavement.
											And the group of about 14 of us
											selected Jonathan Daniels,
											Father Morrisroe, who had recently
come to the county,
											Joyce Bailey, a local 17-year-old girl
											and I to go and get the drinks.
											When we got to the door,
											a white man was standing
in the doorway with a shotgun,
											and he said, ""Bitch,
I'll blow your brains out!""
											And before I could even react,
											before I could even process
what was going on,
											Jonathan intentionally pulled my blouse,
											and I fell back, thinking that I was dead.
											And in that instant, when I looked up,
											Jonathan Daniels
was standing in the line of fire,
											and he took the blast,
											and he saved my life.
									","
											Hacía calor,
											era uno de esos días sureños
											en los que podían sentir en el cemento...
											el vapor emanando del cemento.
											Y nuestro grupo de unas 14 personas
											eligió a Jonathan Daniels,
											al Padre Morrisroe,
recién llegado al condado,
											a Joyce Bailey, una joven local de 17 años
											y a mí para ir a comprar bebidas.
											Al llegar a la puerta,
											un hombre blanco estaba 
bajo el marco con una escopeta
											y gritó: ""¡Te voy a volar 
los sesos, puta!""
											Antes de que pudiese reaccionar,
											antes de entender qué ocurría,
											Jonathan tiró de mi blusa a propósito
											y caí de espaldas, creyéndome muerta.
											En ese instante, al levantar la mirada,
											Jonathan Daniels estaba 
en la línea de fuego,
											recibió el balazo
											y me salvó la vida.
									","
											Il faisait chaud,
											un de ces jours dans le Sud
											où l'on peut sentir le bitume —
											la vapeur suinter du bitume.
											Et notre groupe d'environ 14 personnes
											a choisi Jonathan Daniels,
											Father Morrisroe,
qui venait d'arriver dans le comté,
											Joyce Bailey, une fille du coin de 17 ans,
											et moi pour aller chercher à boire.
											Quand nous sommes arrivés à la porte,
											un homme blanc avec un fusil
se tenait devant l'entrée,
											et il a dit : « Je vais
t'exploser le cerveau, salope ! »
											et avant même que je puisse réagir,
											avant même que je puisse comprendre
ce qu'il se passait,
											Jonathan m'a volontairement
tirée par la chemise,
											et je suis tombée en arrière,
je pensais que j'étais morte.
											Et à cet instant, quand j'ai levé la tête,
											Jonathan Daniels se tenait
dans la ligne de tir.
											Il a été touché à ma place,
											et il m'a sauvé la vie.
									",How we can start to heal the pain of racial division,Ruby Sales,20:28,"activism,community,history,society,inequality,race,social change,identity,culture,United States"
