en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
",How technology allowed me to read,Ron McCallum,15:44,"TEDx,choice,design,disability,sight,technology,books,blindness"
"
											When I was about three or four years old,
											I remember my mum reading a story to me
											and my two big brothers,
											and I remember putting up my hands
											to feel the page of the book,
											to feel the picture they were discussing.
									","
											Cuando tenía aproximadamente 
3 o 4 años de edad,
											recuerdo a mi mamá 
leyéndonos un cuento a mí
											y a mis dos hermanos mayores,
											y recuerdo poner mis manos
											para tocar la página del libro,
											para tocar la imagen de 
la que estaban hablando.
									","
											Quando eu tinha três ou quatro anos,
											lembro-me da minha mãe a ler-me uma história
											e aos meus dois irmãos mais velhos,
											e lembro-me de estender as minhas mãos
											para sentir a página do livro,
											para sentir a imagem de que eles falavam.
									","
											Quand j'avais trois ou quatre ans,
											je me souviens de ma mère
nous lisant une histoire,
											à mes deux grands frères et à moi.
											Je me souviens d'avoir tendu les mains
											pour sentir la page du livre,
											et sentir l'image dont ils parlaient.
									","
											Als ich ungefähr drei oder vier Jahre alt war,
											hat meine Mutter mir 
und meinen zwei großen Brüdern
											eine Geschichte vorgelesen,
											und ich erinnere mich daran, 
wie ich meine Hände hochnahm,
											um die Seite des Buches zu fühlen,
											und die Bilder, über die sie diskutierten.
									",How technology allowed me to read,Ron McCallum,15:44,"TEDx,choice,design,disability,sight,technology,books,blindness"
"
","
","
","
","
",How technology allowed me to read,Ron McCallum,15:44,"TEDx,choice,design,disability,sight,technology,books,blindness"
"
											And my mum said, ""Darling,
											remember that you can't see
											and you can't feel the picture
											and you can't feel the print on the page.""
									","
											Y mi madre dijo: ""Cariño,
											recuerda que no puedes ver
											y no puedes sentir la foto
											y que no puedes notar 
la impresión sobre la página"".
									","
											E a minha mãe disse: ""Querido,
											""lembra-te de que não consegues ver
											""e não consegues sentir a imagem
											""e não consegues sentir a impressão na página.""
									","
											Ma mère a dit : « Mon chéri,
											rappelle-toi que tu ne peux pas voir
											ni sentir l'image,
											ni sentir le texte imprimé sur la page. »
									","
											Meine Mutter sagte: ""Schätzchen,
											denk daran, dass du das Bild
											nicht sehen und nicht fühlen kannst
											und dass du die Schrift auf der Seite 
nicht fühlen kannst.""
									",How technology allowed me to read,Ron McCallum,15:44,"TEDx,choice,design,disability,sight,technology,books,blindness"
"
","
","
","
","
",How technology allowed me to read,Ron McCallum,15:44,"TEDx,choice,design,disability,sight,technology,books,blindness"
"
											And I thought to myself,
											""But that's what I want to do.
											I love stories. I want to read.""
											Little did I know
											that I would be part of a technological revolution
											that would make that dream come true.
									","
											Y me dije a mí mismo,
											""Pero eso es lo 
que quiero hacer.
											Amo las historias. Yo quiero leer"".
											No tenía idea de
											que iba a ser parte de 
una revolución tecnológica
											que haría que ese sueño 
se hiciera realidad.
									","
											E eu pensei para mim próprio:
											""Mas isso é o que eu quero fazer.
											""Adoro histórias. Eu quero ler.""
											Mal sabia eu
											de que viria a fazer parte de uma revolução tecnológica
											que tornaria o meu sonho realidade.
									","
											Je me suis dit en moi-même :
											« Mais c'est exactement ce que je veux faire !
											J'adore les histoires. Je veux lire. »
											J'ignorais alors
											que je participerais
à une révolution technologique
											qui rendrait ce rêve réalisable.
									","
											Ich dachte mir:
											""Aber das möchte ich doch.
											Ich liebe Geschichten. Ich möchte lesen.""
											Ich konnte nicht ahnen,
											dass ich Teil einer 
technologischen Revolution sein würde,
											die diesen Traum 
wahr werden lassen würde.
									",How technology allowed me to read,Ron McCallum,15:44,"TEDx,choice,design,disability,sight,technology,books,blindness"
"
","
","
","
","
",How technology allowed me to read,Ron McCallum,15:44,"TEDx,choice,design,disability,sight,technology,books,blindness"
"
											I was born premature by about 10 weeks,
											which resulted in my blindness, some 64 years ago.
											The condition is known as retrolental fibroplasia,
											and it's now very rare in the developed world.
											Little did I know, lying curled up
											in my prim baby humidicrib in 1948
											that I'd been born at the right place
											and the right time,
											that I was in a country where I could participate
											in the technological revolution.
									","
											Nací prematuro por 
alrededor de 10 semanas,
											lo que resultó en mi ceguera, 
hace unos 64 años.
											La condición se conoce 
como fibroplasia retrolental,
											y ahora es muy rara en 
el mundo desarrollado.
											Poco sabía yo, 
acostado acurrucado
											en mi cuna en 1948,
											que había nacido 
en el lugar correcto
											y en el tiempo correcto,
											que estaba en un país en 
el que podría participar
											en la revolución tecnológica.
									","
											Nasci prematuro cerca de 10 semanas,
											o que resultou na minha cegueira há 64 anos.
											A patologia é conhecida como fibroplasia retrolental,
											e é agora muito rara no mundo desenvolvido.
											Mal sabia eu, deitado enrolado
											na minha incubadora em 1948
											que tinha nascido no sítio certo
											e à hora certa,
											que estava num país onde poderia participar
											na revolução tecnológica.
									","
											Je suis né prématuré,
d'environ 10 semaines,
											ce qui m'a rendu aveugle,
il y a de cela 64 ans.
											Cette maladie est connue sous le nom de
fibroplasie rétrolentale,
											elle est devenue très rare
dans les pays développés.
											Pelotonné dans ma couveuse en 1948,
											je ne pouvais pas savoir
											que j'étais né au bon endroit
											et au bon moment,
											que je me trouvais dans un pays
où je pourrais participer
											à la révolution technologique.
									","
											Ich wurde 
10 Wochen zu früh geboren,
											was vor 64 Jahren 
zu meiner Erblindung führte.
											Diese Krankheit nennt sich 
retrolentale Fibroplasie
											und tritt heutzutage nur noch sehr selten 
in entwickelten Ländern auf.
											1948 konnte ich nicht ahnen, als ich
											zusammengekauert im Inkubator lag,
											dass ich am richtigen Ort
											und zur richtigen Zeit geboren wurde,
											dass ich in einem Land war, in dem
											ich an der technologischen 
Revolution teilnehmen konnte.
									",How technology allowed me to read,Ron McCallum,15:44,"TEDx,choice,design,disability,sight,technology,books,blindness"
"
","
","
","
","
",How technology allowed me to read,Ron McCallum,15:44,"TEDx,choice,design,disability,sight,technology,books,blindness"
"
											There are 37 million totally blind people on our planet,
											but those of us who've shared in the technological changes
											mainly come from North America, Europe,
											Japan and other developed parts of the world.
											Computers have changed the lives of us all in this room
											and around the world,
											but I think they've changed the lives
											of we blind people more than any other group.
											And so I want to tell you about the interaction
											between computer-based adaptive technology
											and the many volunteers who helped me over the years
											to become the person I am today.
											It's an interaction between volunteers,
											passionate inventors and technology,
											and it's a story that many other blind people could tell.
											But let me tell you a bit about it today.
									","
											Hay 37 millones de personas con 
ceguera total en nuestro planeta,
											pero aquellos de nosotros que hemos 
compartido los cambios tecnológicos que
											principalmente provienen de
América del Norte, Europa,
											Japón y otras partes 
desarrolladas del mundo.
											Las computadoras han cambiado la 
vida de todos nosotros en esta sala
											y en todo el mundo,
											pero creo que 
han cambiado la vida
											de las personas ciegas más 
que cualquier otro grupo.
											Y quiero hablarles 
sobre la interacción
											entre la tecnología adaptativa 
por computadora
											y los muchos voluntarios que me 
ayudaron a lo largo de los años
											a convertirme en 
la persona que soy hoy.
											Es una interacción 
entre voluntarios,
											inventores apasionados y tecnología,
											y es una historia que muchas otras 
personas ciegas podrían contar.
											Pero déjenme hablarles 
un poco sobre eso hoy.
									","
											Existem 37 milhões de pessoas totalmente 
cegas no nosso planeta,
											mas aqueles de nós que participaram nas mudanças tecnológicas
											vieram sobretudo da América do Norte, Europa,
											Japão e outras partes desenvolvidas do mundo.
											Os computadores mudaram a vida de 
todos nós nesta sala
											e por todo o mundo,
											mas acho que mudaram as vidas
											das pessoas cegas mais do que de qualquer outro grupo.
											E então quero contar-vos acerca da interacção
											entre a tecnologia adaptativa baseada em computadores
											e os muitos voluntários que me ajudaram 
ao longo dos anos
											a tornar-me a pessoa que sou hoje.
											É uma interacção entre voluntários,
											inventores apaixonados e tecnologia,
											e é uma história que muitas outras pessoas 
cegas poderiam contar.
											Mas deixem-me contar-vos um pouco sobre ela hoje.
									","
											Nous sommes 37 millions de personnes
totalement aveugles sur notre planète,
											mais ceux d'entre nous qui ont pu profiter
des progrès technologiques
											viennent principalement
d'Amérique du Nord, d'Europe,
											du Japon et des autres pays développés.
											Les ordinateurs ont changé la vie
de tout le monde dans cette salle,
											et partout dans le monde,
											mais je pense qu'ils nous ont changé la vie
											à nous, les aveugles,
plus que pour n'importe quel autre groupe.
											Je veux vous parler de l'interaction
											entre la technologie adaptative informatique
											et les nombreux bénévoles qui m'ont aidé
pendant toutes ces années
											à devenir la personne que je suis aujourd'hui.
											C'est une interaction entre des bénévoles,
											des inventeurs passionnés, et la technologie.
											C'est une histoire que beaucoup
d'autres aveugles pourraient raconter.
											Mais laissez-moi vous en dire un mot aujourd'hui.
									","
											Auf unserem Planeten leben 
37 Millionen vollständig blinde Menschen,
											aber teilgenommen an den 
technologischen Veränderungen
											haben hauptsächlich diejenigen 
aus Nordamerika, Europa,
											Japan und anderen 
entwickelten Regionen der Welt.
											Computer haben das Leben 
von allen in diesem Raum
											und auf der ganzen Welt verändert,
											aber ich glaube, sie haben das Leben
											von uns Blinden am meisten verändert.
											Deshalb möchte ich Ihnen 
von der Interaktion
											zwischen computergestützter 
adaptiver Technologie
											und den vielen Freiwilligen erzählen, 
die mir jahrelang geholfen haben,
											zu der Person zu werden, 
die ich heute bin.
											Es ist eine Interaktion zwischen Freiwilligen,
											passionierten Erfindern und Technologie,
											und eine Geschichte, 
die viele Blinde erzählen könnten.
											Aber ich werde Ihnen 
heute etwas darüber erzählen.
									",How technology allowed me to read,Ron McCallum,15:44,"TEDx,choice,design,disability,sight,technology,books,blindness"
