en,es,fr,title,speaker,duration,tags
"
","
","
",How teachers can help kids find their political voices,Sydney Chaffee,16:59,"education,teaching,children,TEDx,activism,community,identity,parenting,social change,society"
"
											To me, social justice is a simple concept.
											It's the notion
that all people in a society
											deserve fair and equitable rights,
opportunities and access to resources.
											But it's become
controversial and nebulous,
											because we've stopped talking
											about what working
for social justice actually looks like.
									","
											Para mí, la justicia social 
es un concepto sencillo.
											Es la idea de que en una sociedad
											todos merecen iguales derechos, 
oportunidades y accesos a recursos.
											Pero se ha convertido 
en algo controvertido y confuso,
											porque se dejó de hablar
											sobre cómo se manifiesta 
la lucha por la justicia social.
									","
											À mes yeux, la justice sociale
est un concept simple.
											C'est la notion selon laquelle
tous les gens d'une société
											méritent des droits, des opportunités
et un accès à des ressources
											de façon juste et équitable.
											Mais cela est controversé et nébuleux
											car nous avons arrêté de parler
											de ce à quoi cela ressemble
d’œuvrer pour la justice sociale.
									",How teachers can help kids find their political voices,Sydney Chaffee,16:59,"education,teaching,children,TEDx,activism,community,identity,parenting,social change,society"
"
","
","
",How teachers can help kids find their political voices,Sydney Chaffee,16:59,"education,teaching,children,TEDx,activism,community,identity,parenting,social change,society"
"
											Working for social justice
can look like this ...
											or this.
											It can look like this ...
											or it can look like this ...
											or my favorite ...
											it can look like that.
											Those are my students,
											and whenever I'm asked to articulate
my work or my priorities as a teacher,
											I explain that I believe education
can be a tool for social justice.
									","
											Esa lucha puede manifestarse así
											o así.
											También así...
											o así...
											Y mi favorita,
											puede manifestarse así.
											Estos son mis alumnos.
											Cuando tengo que describir mi trabajo 
o mis prioridades como profesora,
											digo que la educación puede ser 
una herramienta para la justicia social.
									","
											Œuvrer pour la justice sociale
peut ressembler à ceci...
											ou à cela.
											Cela peut ressembler à ceci...
											ou à cela...
											ou ma préférée...
											cela peut ressembler à ça.
											Ce sont mes étudiants
											et quand on me demande
											d'expliquer mon travail
et mes priorités d'enseignante,
											j'explique que je crois que l'éducation
peut être un outil de justice sociale.
									",How teachers can help kids find their political voices,Sydney Chaffee,16:59,"education,teaching,children,TEDx,activism,community,identity,parenting,social change,society"
"
","
","
",How teachers can help kids find their political voices,Sydney Chaffee,16:59,"education,teaching,children,TEDx,activism,community,identity,parenting,social change,society"
"
											But a few months ago, I logged
onto Twitter — as I do —
											and I saw that a fellow teacher
had taken issue with that belief.
											""Teachers,"" he said,
""should not be social justice warriors,
											because the purpose
of education is to educate.""
											And he ended his argument by saying,
											""I teach my subject.""
											But I reject that simplification,
											because teachers
don't just teach subjects,
											we teach people.
									","
											Pero hace unos meses entré 
a Twitter, como de costumbre,
											y allí un colega discrepaba
con esa visión.
											""Los docentes no deben ser 
guerreros de la justicia social,
											porque la finalidad
de la educación es educar"".
											Y puntualizaba al final:
											""Yo enseño mi materia"".
											Pero no estoy de acuerdo
con este argumento simplista,
											porque los docentes
no solo enseñamos materias,
											educamos a personas.
									","
											Mais il y a quelques mois,
											je me suis connectée à Twitter
- comme d'habitude -
											et j'ai vu qu'un autre enseignant
avait un problème avec cette conviction.
											« Les enseignants ne devraient pas
se battre pour la justice sociale
											car l'objectif de l'éducation,
c'est d'éduquer. »
											Il a terminé son argumentaire en disant :
											« J'enseigne ma matière. »
											Mais je refuse cette simplification
											car les enseignants
ne font pas qu'enseigner des matières,
											ils enseignent à des gens.
									",How teachers can help kids find their political voices,Sydney Chaffee,16:59,"education,teaching,children,TEDx,activism,community,identity,parenting,social change,society"
"
","
","
",How teachers can help kids find their political voices,Sydney Chaffee,16:59,"education,teaching,children,TEDx,activism,community,identity,parenting,social change,society"
"
											When our students
walk into our classrooms,
											they bring their identities with them.
											Everything they experience in our rooms
is bound up in historical context,
											and so if we insist that education
happens in a vacuum,
											we do our students a disservice.
											We teach them that education
doesn't really matter,
											because it's not relevant
to what's happening all around them.
									","
											Cuando los estudiantes vienen a clase,
											traen sus identidades consigo.
											Todo lo que experimentan en clase 
está ligado con un contexto histórico
											y si insistimos en que la educación 
sucede en el vacío,
											estamos perjudicando a los alumnos.
											Les enseñamos que la educación no importa,
											porque no tiene relación
con lo que sucede a su alrededor.
									","
											Quand nos étudiants
rentrent dans notre classe,
											ils apportent avec eux leur identité.
											Tout ce qu'ils vivent dans notre classe
											est inextricablement lié
au contexte historique
											et si nous insistons sur le fait
que l'éducation se produit en vase clos,
											nous faisons du tort à nos étudiants.
											Nous leur enseignons que l'éducation
ne compte pas vraiment
											car elle n'est pas adaptée
à ce qu'il se passe autour d'eux.
									",How teachers can help kids find their political voices,Sydney Chaffee,16:59,"education,teaching,children,TEDx,activism,community,identity,parenting,social change,society"
"
","
","
",How teachers can help kids find their political voices,Sydney Chaffee,16:59,"education,teaching,children,TEDx,activism,community,identity,parenting,social change,society"
"
											And what's happening all around them?
											Well, racism for one.
											According to results
of the Implicit Association Test,
											fully 88 percent of white people harbored
subconscious biases against black people,
											believing them to be less intelligent,
lazier and more dangerous than whites.
											And that's just one concrete example
of the insidious effects
											of historic and systemic racism
on our country.
											For more evidence,
we could look at incarceration rates;
											we could look at statistics on police
violence against black people;
											we could look at the opportunity
gap in education —
											so yeah, social justice
belongs in our schools.
									","
											¿Y qué sucede a su alrededor?
											Por un lado, hay racismo.
											Según los resultados 
del test de asociación implícita,
											el 88 % de gente blanca tiene prejuicios 
inconscientes contra la gente de color,
											y creen que son menos inteligentes, 
más holgazanes y peligrosos.
											Este es solo un ejemplo 
de los insidiosos efectos
											del racismo histórico 
y sistémico de nuestro país.
											Para más prueba, 
miremos las tasas de arresto,
											las estadísticas de violencia policial 
hacia la gente de color
											o la desigualdad de oportunidades
en la educación.
											No hay duda de que la justicia social 
incumbe a las escuelas.
									","
											Que se passe-t-il autour d'eux ?
											D'une part, il y a du racisme.
											Selon les résultats
du test d'association implicite,
											88% des personnes blanches
nourrissent des préjugés inconscients
											envers les personnes noires,
											les croyant moins intelligentes,
											plus flemmardes et plus dangereuses
que les personnes blanches.
											Et ce n'est qu'un exemple concret
des effets insidieux
											du racisme historique
et systémique dans notre pays.
											Pour plus de preuves, nous pourrions
considérer les taux d'incarcération ;
											les statistiques sur la violence policière
envers les personnes noires ;
											la disparité des opportunités
dans l'éducation.
											Donc oui, la justice sociale
a sa place dans nos écoles.
									",How teachers can help kids find their political voices,Sydney Chaffee,16:59,"education,teaching,children,TEDx,activism,community,identity,parenting,social change,society"
