en,pt,tr,title,speaker,duration,tags
"
","
","
",The genius behind some of the world's most famous buildings,Renzo Piano,15:03,"architecture,beauty,design,humanity,community,society,art,creativity,culture"
"
											Architecture is amazing, for sure.
											It's amazing because it's art.
											But you know, it's a very
funny kind of art.
											It's an art at the frontier
between art and science.
											It's fed by ...
											by real life, every day.
											It's driven by force of necessity.
											Quite amazing, quite amazing.
											And the life of the architect
is also amazing.
									","
											A arquitetura é fantástica, sem dúvida.
											É fantástica porque é arte.
											Mas é um género de arte engraçado.
											É uma arte na fronteira
entre a arte e a ciência.
											É alimentada pela
											pela vida real, todos os dias.
											É conduzida pela força da necessidade.
											Realmente fantástico.
											E a vida do arquiteto
também é fantástica.
									","
											Mimari muhteşemdir, 
buna hiç şüphe yok.
											Muhteşemdir, çünkü sanattır.
											Ama bildiğiniz gibi, 
bu, komik bir sanat türüdür,
											çünkü sanat ve bilim arasındaki
sınırda yer alır.
											Kökeni ise...
											gerçek, gündelik hayattır.
											Var olmasını sağlayan şey
gerekliliktir.
											Oldukça muhteşem, 
oldukça muhteşem.
											Bir mimarın hayatı da 
muhteşemdir.
									",The genius behind some of the world's most famous buildings,Renzo Piano,15:03,"architecture,beauty,design,humanity,community,society,art,creativity,culture"
"
","
","
",The genius behind some of the world's most famous buildings,Renzo Piano,15:03,"architecture,beauty,design,humanity,community,society,art,creativity,culture"
"
											You know, as an architect,
at 10 o’clock in the morning,
											you need to be a poet, for sure.
											But at 11,
											you must become a humanist,
											otherwise you'd lose your direction.
											And at noon, you absolutely
need to be a builder.
											You need to be able to make a building,
											because architecture, at the end,
is the art of making buildings.
											Architecture is the art of making
shelter for human beings.
											Period.
											And this is not easy at all.
											It's amazing.
									","
											Enquanto arquiteto,
às 10 horas da manhã,
											é preciso sermos poetas,
sem dúvida.
											Mas às 11 horas,
											temos de ser humanistas,
											caso contrário, perderemos a direção.
											E ao meio-dia, é preciso
sermos construtores.
											É necessário estarmos aptos
a fazer um edifício,
											porque a arquitetura
é a arte de fazer edifícios.
											A arquitetura é a arte de fazer
abrigos para os seres humanos.
											Ponto final.
											E não é nada fácil.
											É fantástico.
									","
											Bir mimarsanız sabah 10'da
											bir şair olmanız gerekir.
											Ama 11'de,
											bir hümanist olmalısınız.
											Aksi takdirde yönünüzü kaybedersiniz.
											Ama öğlen, kesinlikle bir yaratıcı
olmanız gerekir.
											Bir yapı inşa edebilmelisiniz,
											çünkü mimari en nihayetinde
inşa etme sanatıdır.
											Mimari, insanların barınabileceği
bir yer oluşturma sanatıdır.
											Bu kadar.
											Ama aslında hiç de 
o kadar kolay değil.
											Mimari muhteşemdir.
									",The genius behind some of the world's most famous buildings,Renzo Piano,15:03,"architecture,beauty,design,humanity,community,society,art,creativity,culture"
"
","
","
",The genius behind some of the world's most famous buildings,Renzo Piano,15:03,"architecture,beauty,design,humanity,community,society,art,creativity,culture"
"
											Look at this.
											Here we are in London,
											at the top of the Shard of Glass.
											This is a building
we completed a few years ago.
											Those people are well-trained workers,
											and they are assembling
the top piece of the tower.
											Well, they look like rock climbers.
											They are.
											I mean, they are defying
the force of gravity,
											like building does, by the way.
											We got 30 of those people —
											actually, on that site,
we got more than 1,400 people,
											coming from 60 different nationalities.
											You know, this is a miracle.
It's a miracle.
											To put together 1,400 people,
											coming from such different
places, is a miracle.
											Sites are miracles.
											This is another one.
									","
											Olhem para isto.
											Aqui estamos em Londres,
											no topo do Shard of Glass.
											Este é um edifício que
completámos há uns anos.
											Aquelas pessoas são trabalhadores
bem treinados,
											e estão a montar o topo da torre.
											Bem, parecem alpinistas.
											São mesmo.
											Estão a desafiar a força da gravidade,
											tal como os edifícios, já agora.
											Temos 30 pessoas destas.
											Aliás, naquele local,
tínhamos mais de 1400 pessoas,
											de 60 nacionalidades diferentes.
											Isto é um milagre.
É um milagre.
											Juntar 1400 pessoas,
											vindas de lugares muito diferentes,
é um milagre.
											Estes locais são milagres.
											Este é outro.
									","
											Şuna bakın.
											Burası Londra.
											Shard of Glass binasının üstündeyiz.
											Bu yapıyı birkaç yıl önce
tamamladık.
											Bu insanlar iyi eğitilmiş işçiler.
											Burada kulenin en üst parçasını
birleştiriyorlar.
											Tıpkı kaya tırmanışı yapan insanlara
benziyorlar.
											Öyleler.
											Yani, yerçekimi kuvvetine
karşı koyuyorlar.
											Tıpkı binanın kendisi gibi.
											Bu insanlardan 30 —
											aslında, bu şantiyede 60 farklı
milletten
											1400 insanla çalıştık.
											Bu bir mucizedir.
Bir mucize.
											Birbirinden çok farklı
											yerlerden gelen 1400 insanı
bir araya getirmek bir mucizedir.
											Şantiyeler mucizedir.
											Bu da bir diğeri.
									",The genius behind some of the world's most famous buildings,Renzo Piano,15:03,"architecture,beauty,design,humanity,community,society,art,creativity,culture"
"
","
","
",The genius behind some of the world's most famous buildings,Renzo Piano,15:03,"architecture,beauty,design,humanity,community,society,art,creativity,culture"
"
											Let's talk about construction.
											Adventure, it's adventure in real life,
											not adventure in spirit.
											This guy there is a deepwater diver.
											From rock climbers to deepwater divers.
											This is in Berlin.
											After the fall of the Wall in '89,
											we built this building, connecting
East Berlin to West Berlin,
											in Potsdamer Platz.
											We got on that project
almost 5,000 people.
											Almost 5,000 people.
											And this is another site in Japan,
											building the Kansai Airport.
											Again, all the rock climbers,
Japanese ones.
											You know, making buildings together
											is the best way to create
a sense of cooperation.
											The sense of pride — pride is essential.
									","
											Falemos sobre a construção.
											É uma aventura na vida real,
											não é uma aventura espiritual.
											Aquele tipo é mergulhador
em águas profundas.
											De alpinistas a mergulhadores
em águas profundas.
											Isto é em Berlim.
											Depois da queda do muro em 1989,
											construímos este edifício, 
ligando Berlim Leste com Berlim Ocidental
											em Postdamer Platz.
											Tivemos nesse projeto
quase 5000 pessoas.
											Quase 5000 pessoas.
											Este é outro local, no Japão,
											construindo o Aeroporto Kansai.
											De novo, todos os alpinistas
eram japoneses.
											Construir edifícios juntos
											é a melhor maneira de criar
um sentimento de cooperação.
											O sentimento de orgulho
— o orgulho é essencial.
									","
											Biraz inşaattan bahsedelim.
											İnşaat maceradır.
Yani gerçek hayattaki macera;
											ruhsal bir macera değil.
											Buradaki adam bir dalgıç.
											Kaya tırmanışçılarından dalgıçlara..
											Burası Berlin.
											Berlin Duvarı'nın 1989'da 
yıkılışından sonra
											Doğu Berlin'le Batı Berlin'i bağlayan
bu binayı, Potsdamer Platz'da
											inşa ettik.
											Bu projede yaklaşık 5000 insanla
çalıştık.
											Yaklaşık 5000 insan.
											Ve bu da Japonya'da bir şantiye.
											Kansai Havalimanı'nın inşası.
											Bu sefer kaya tırmanıcıları Japonlar.
											Biliyorsunuz ki,
birlikte bina inşa etmek
											iş birliği duygusu yaratmanın
en iyi yollarından biridir.
											Gurur duymak — gurur esastır.
									",The genius behind some of the world's most famous buildings,Renzo Piano,15:03,"architecture,beauty,design,humanity,community,society,art,creativity,culture"
"
","
","
",The genius behind some of the world's most famous buildings,Renzo Piano,15:03,"architecture,beauty,design,humanity,community,society,art,creativity,culture"
"
											But, you know, construction, of course,
											is one of the reasons
why architecture is amazing.
											But there is another one,
that is maybe even more amazing.
											Because architecture is the art
											of making shelter for communities,
											not just for individuals —
											communities and society at large.
											And society is never the same.
											The world keeps changing.
											And changes are difficult
to swallow by people.
											And architecture is a mirror
of those changes.
											Architecture is the built expression
of those changes.
											So, this is why it is so difficult,
											because those changes create adventure.
											They create adventure,
and architecture is adventure.
									","
											Mas a construção
											é a razão de a arquitetura
ser fantástica.
											Mas há outra razão que talvez
seja mais fantástica ainda.
											Porque a arquitetura é a arte
											de fazer abrigos para comunidades,
											não apenas para indivíduos,
											para as comunidades
e para a sociedade em geral.
											E a sociedade nunca é a mesma.
											O mundo está sempre a mudar.
											As mudanças são difíceis
de engolir pelas pessoas.
											E a arquitetura é um espelho
dessas mudanças.
											A arquitetura é a expressão construída
dessas mudanças.
											É por isso que é tão difícil,
											porque essas mudanças criam aventuras.
											Elas criam aventura,
e a arquitetura é aventura.
									","
											Ama bildiğiniz üzere
inşa etmek,
											mimarinin muhteşem olmasının
sebeplerinden biridir.
											Fakat belki de daha muhteşem olan
başka bir sebep vardır.
											Mimari topluluklar için
											barınacak bir yer
inşa eden sanattır.
											Sadece bireyler için değil —
											topluluklar ve toplumlar için.
											Ve toplum hiçbir zaman aynı olmaz.
											Dünya sürekli değişim hâlindedir.
											Değişimleri kabullenmek insanlar için
pek kolay değildir.
											Ve mimari bu değişimlere bir ayna tutar.
											Mimari, bu değişimlerin inşa edilen 
ifadesidir.
											Bu kadar zor olmasının sebebi de budur.
											Çünkü bu değişimler maceralar yaratır.
											Maceralar yaratır.
Mimarinin kendisi de bir maceradır.
									",The genius behind some of the world's most famous buildings,Renzo Piano,15:03,"architecture,beauty,design,humanity,community,society,art,creativity,culture"
