en,tr,es,title,speaker,duration,tags
"
","
","
",Do you really know why you do what you do?,Petter Johansson,16:10,"TEDx,choice,cognitive science,decision-making,illusion,magic,self,psychology"
"
											So why do you think
the rich should pay more in taxes?
											Why did you buy the latest iPhone?
											Why did you pick your current partner?
											And why did so many people
vote for Donald Trump?
											What were the reasons, why did they do it?
									","
											Zenginlerin daha fazla vergi ödemeleri 
gerektiğini neden düşünüyorsunuz?
											En son çıkan iPhone'u neden satın aldınız?
											Şu anki eşinizi neden seçtiniz?
											Neden bu kadar insan 
Donald Trump'a oy verdi?
											Sebep neydi, bunları neden yaptılar?
									","
											¿Por qué pensamos que los ricos
deben pagar más impuestos?
											¿Por qué compramos el último iPhone?
											¿Por qué elegimos a nuestra actual pareja?
											¿Y por qué tanta gente
votó por Donald Trump?
											¿Cuáles fueron los motivos?
¿Por qué lo hicieron?
									",Do you really know why you do what you do?,Petter Johansson,16:10,"TEDx,choice,cognitive science,decision-making,illusion,magic,self,psychology"
"
","
","
",Do you really know why you do what you do?,Petter Johansson,16:10,"TEDx,choice,cognitive science,decision-making,illusion,magic,self,psychology"
"
											So we ask this kind
of question all the time,
											and we expect to get an answer.
											And when being asked,
we expect ourselves to know the answer,
											to simply tell why we did as we did.
											But do we really know why?
											So when you say that you prefer
George Clooney to Tom Hanks,
											due to his concern for the environment,
											is that really true?
											So you can be perfectly sincere
and genuinely believe
											that this is the reason
that drives your choice,
											but to me, it may still feel
like something is missing.
											As it stands, due to
the nature of subjectivity,
											it is actually very hard to ever prove
that people are wrong about themselves.
									","
											Bunun gibi soruları her zaman sorarız
											ve bir cevap alabilmeyi bekleriz.
											Ve bize bu soru sorulduğunda, 
neden böyle yaptığımızın
											cevabını bildiğimizi düşünürüz.
											Ama gerçekten biliyor muyuz?
											Yani George Clooney'i Tom Hanks'e 
tercih etmenizin sebebi
											çevreye karşı duyarlı olması derseniz,
											bu gerçekten doğru mudur?
											Tercihinizin bu yüzden 
olduğuna içtenlikle
											inanıyor olabilirsiniz.
											Ama bana göre burada 
hâlâ eksik bir şey var.
											Gördüğünüz üzere 
öznelliğin doğasından dolayı
											insanların kendileri hakkında yanlış 
düşündüklerini kanıtlamak gerçekten zor.
									","
											Hacemos estas preguntas todo el tiempo
											y esperamos que nos den una respuesta.
											Y cuando nos preguntan a nosotros
esperamos poder responder;
											poder explicar, simplemente,
por qué hicimos lo que hicimos.
											Pero ¿lo sabemos realmente?
											Cuando decimos que preferimos
a George Clooney sobre Tom Hanks
											por su compromiso con el medio ambiente,
											¿es realmente cierto?
											Se puede ser totalmente sincero
y creer genuinamente
											en el motivo que explica nuestra elección,
											pero yo creo que algo está faltando.
											Tal como están las cosas, y dada
la naturaleza de la subjetividad,
											resulta muy difícil poder demostrarle
a alguien que se ha equivocado.
									",Do you really know why you do what you do?,Petter Johansson,16:10,"TEDx,choice,cognitive science,decision-making,illusion,magic,self,psychology"
"
","
","
",Do you really know why you do what you do?,Petter Johansson,16:10,"TEDx,choice,cognitive science,decision-making,illusion,magic,self,psychology"
"
											So I'm an experimental psychologist,
											and this is the problem
we've been trying to solve in our lab.
											So we wanted to create an experiment
											that would allow us to challenge
what people say about themselves,
											regardless of how certain they may seem.
											But tricking people
about their own mind is hard.
											So we turned to the professionals.
											The magicians.
											So they're experts at creating
the illusion of a free choice.
											So when they say, ""Pick a card, any card,""
											the only thing you know
is that your choice is no longer free.
											So we had a few fantastic
brainstorming sessions
											with a group of Swedish magicians,
											and they helped us create a method
											in which we would be able to manipulate
the outcome of people's choices.
											This way we would know
when people are wrong about themselves,
											even if they don't know this themselves.
											So I will now show you
a short movie showing this manipulation.
											So it's quite simple.
											The participants make a choice,
											but I end up giving them the opposite.
											And then we want to see:
How did they react, and what did they say?
											So it's quite simple, but see
if you can spot the magic going on.
											And this was shot with real participants,
they don't know what's going on.
									","
											Ben deneysel bir psikoloğum
											ve laboratuvarımızda çözmeye 
çalıştığımız problem bu.
											Bu yüzden insanların kendileri hakkında
											ne kadar emin olduklarına bağlı olmadan,
söyledikleri şeylere meydan okuyan
											bir deney yaratmak istedik.
											Ancak insanları kendi zihinleri 
hakkında kandırmak zor.
											Bu yüzden profesyonellere baktık.
											Sihirbazlara,
											yani bağımsız bir tercihte 
illüzyon yaratan uzmanlara.
											""Bir kart seç, herhangi bir kart."" 
dediklerinde
											bildiğiniz tek şey tercihimizin
bağımsız olmadığı.
											Bu yüzden bir grup İsveçli sihirbazla
											beyin fırtınası seansları düzenledik
											ve bize insanların tercihlerini
											manipüle edecek bir metot
yaratmak için yardım ettiler.
											Böylece insanların kendileri hakkında 
yanlış düşündüklerini,
											onlar bilmese bile, bilecektik.
											Şimdi size bu manipülasyonu içeren
kısa bir film göstereceğim.
											Aslında çok kolay.
											Katılımcılar bir seçim yapıyorlar
											ama ben onlara tam tersini veriyorum.
											Sonrasında görmek istediğimiz şey:
Nasıl tepki verdiler ve ne dediler?
											Aslında çok basit, ama bakın bakalım
sihri görebiliyor musunuz?
											Ve bu çekim gerçek katılımcılarla çekildi;
ne olduğunu bilmiyorlardı.
									","
											Soy psicólogo experimental,
											y en el laboratorio hemos estado
tratando de resolver este problema.
											Queríamos diseñar un experimento
											que nos permitiera cuestionar
lo que la gente dice de sí misma,
											independientemente de cuán segura parezca.
											Pero engañar a las personas
sobre lo que piensan no es fácil,
											por eso recurrimos a los profesionales:
											los magos.
											Son expertos en crear la ilusión
de una libre elección.
											Cuando dicen ""Elige cualquier naipe"",
											lo único que sabemos 
es que esa elección ya no es libre.
									",Do you really know why you do what you do?,Petter Johansson,16:10,"TEDx,choice,cognitive science,decision-making,illusion,magic,self,psychology"
"
","
","
",Do you really know why you do what you do?,Petter Johansson,16:10,"TEDx,choice,cognitive science,decision-making,illusion,magic,self,psychology"
"
											(Video) Petter Johansson:
Hi, my name's Petter.
									","
											(Video) Petter Johansson:
Merhaba, ben Petter.
									","
											Pues bien, luego de intercambiar ideas
											con un grupo de magos suecos,
											creamos un método
											para poder manipular el resultado
de las decisiones de la gente.
											De esta manera, podríamos saber
cuándo la gente se equivoca,
											aun sin saberlo.
											Les mostraré ahora un breve video 
sobre esta manipulación.
											Es muy simple.
											Los participantes deben elegir una opción,
											pero yo les doy la opción que descartaron.
											Y luego veremos
cómo reaccionaron y qué dijeron.
											Es sencillo, pero traten de detectar
dónde está el truco.
											Esto fue filmado con participantes
											que no sabían cómo era la prueba.
											(Video)
									",Do you really know why you do what you do?,Petter Johansson,16:10,"TEDx,choice,cognitive science,decision-making,illusion,magic,self,psychology"
"
","
","
",Do you really know why you do what you do?,Petter Johansson,16:10,"TEDx,choice,cognitive science,decision-making,illusion,magic,self,psychology"
"
											Woman: Hi, I'm Becka.
									","
											Kadın: Merhaba ben Becka.
									","
											P. Johansson: Hola. Soy Petter.
Mujer: Hola, soy Becka.
									",Do you really know why you do what you do?,Petter Johansson,16:10,"TEDx,choice,cognitive science,decision-making,illusion,magic,self,psychology"
