en,es,fr,title,speaker,duration,tags
"
","
","
",The Great Migration and the power of a single decision,Isabel Wilkerson,17:55,"United States,history,Slavery,identity,inequality,social change,race,society"
"
											Imagine with me this scene.
											It's a scene that played out
in nearly all of our families.
											It's a scene in which a young person,
											somewhere in our family tree,
											somewhere in our lineage
											had a heartbreaking decision to make.
											It was a decision to leave all
that they had known.
											And all of the people that they had loved
											and to set out for a place far, far away
											that they had never seen
											in hopes that life might be better.
									","
											Imaginen esta escena conmigo.
											Es una escena que conocemos
en casi todas las familias.
											Es una escena
en la que una persona joven,
											en algún lugar de
nuestro árbol genealógico,
											en algún lugar de nuestro linaje
											tomó una decisión
que le partió el corazón.
											Fue la decisión de abandonar
todo lo que conocía.
											Y a todos los que amaba
											para irse a un lugar muy lejano
											al que nunca había visto
											en busca de una vida mejor.
									","
											Imaginez cette scène avec moi.
											C'est une scène qui s'est répétée
dans presque toutes nos familles.
											Dans cette scène, une jeune personne,
											d'une branche de notre arbre généalogique,
											qui appartient à notre lignée,
											a dû prendre une décision déchirante.
											Elle a dû prendre la décision
de quitter tout ce qu'elle avait connu.
											Et toutes les personnes
qu'elle avait aimées,
											et de partir quelque part loin, très loin,
											vers un endroit inconnu,
											dans l'espoir d'y trouver
une vie meilleure.
									",The Great Migration and the power of a single decision,Isabel Wilkerson,17:55,"United States,history,Slavery,identity,inequality,social change,race,society"
"
","
","
",The Great Migration and the power of a single decision,Isabel Wilkerson,17:55,"United States,history,Slavery,identity,inequality,social change,race,society"
"
											Migration is usually
a young person's endeavor.
											It's the kind of thing that you do
when you're on the cusp of life.
											And so, there is, in all of our families,
											this young person
somewhere in our background.
											That person is standing at a dock,
											about to board a ship
											that will cross the Atlantic
or the Pacific Ocean.
											That person is loading up a truck
											that will cross the Rio Grande.
											Or that person is standing
											at a railroad platform
											about to board a train
that will cross rivers and mountains
											out of the Jim Crow South
											to what they hope
will be freedom in the North.
									","
											La emigración suele ser
el esfuerzo de una persona joven.
											Es el tipo de cosa que uno hace
estando en la cúspide de la vida.
											Y así es que, en todas las familias,
											hay una persona joven
en alguna parte de nuestra historia.
											Esa persona está en un muelle,
											a punto de subirse al barco
											que atravesará el océano
Atlántico o el Pacífico.
											Esa persona está cargando un camión
											que atravesará el Río Grande.
											O esa persona está esperando
											en el andén de un ferrocarril
											a punto de subirse a un tren
que atravesará ríos y montañas
											desde el régimen Jim Crow del sur
											hasta lo que esperan 
sea la libertad en el norte.
									","
											Ce sont en général des jeunes personnes
qui prennent l'initiative de migrer.
											C'est quelque chose que l'on entreprend
lorsqu'on a la vie devant soi.
											Il y a donc, dans toutes nos familles,
											cette jeune personne,
à un moment de notre histoire.
											Cette personne se tient sur un quai.
											Elle est prête à monter sur un bateau
											qui traversera l'Atlantique
ou le Pacifique.
											Cette personne monte dans un camion
											qui traversera le Rio Grande.
											Ou cette personne attend
											dans une gare,
											prête à monter à bord d'un train
qui traversera rivières et montagnes,
											loin du Sud et des lois Jim Crow,
											vers ce qu'elle espère être
la liberté du Nord.
									",The Great Migration and the power of a single decision,Isabel Wilkerson,17:55,"United States,history,Slavery,identity,inequality,social change,race,society"
"
","
","
",The Great Migration and the power of a single decision,Isabel Wilkerson,17:55,"United States,history,Slavery,identity,inequality,social change,race,society"
"
											And there, with this young person
											as they are about to board that ship,
											that boat,
											that truck, that train,
											are the people who raised them.
											Their mother, their father,
											their aunt, their uncle,
their grandparents,
											whoever it might have been
who had gotten them to this point.
											Those older people
											were not going to be able
to make the crossing with them.
											And as they looked into the eyes
of the people who had raised them,
											there was no guarantee
											that they would ever see them alive again.
									","
											Y con esa persona joven
											a punto de subirse a ese barco,
											ese bote,
											ese camión, ese tren,
											están todas las personas que la criaron.
											Su madre, su padre,
											su tía, su tío, los abuelos,
											todos aquellos que le ayudaron 
a llegar a ese momento.
											Esa gente mayor
											que no podían hacer la travesía con ellos.
											Y al ver la mirada de los que los criaron,
											no había ninguna garantía
											de que se volverían a ver vivos.
									","
											Et là, avec cette jeune personne
											prête à monter à bord de ce navire,
											de ce bateau,
											de ce camion, de ce train,
											se tiennent les personnes
qui l'ont élevée.
											Sa mère, son père,
											sa tante, son oncle,
ses grands-parents,
											tous ceux qui l'ont accompagnée
jusqu'à ce moment.
											Ces personnes plus âgées
											ne pourraient pas faire
la traversée avec elle.
											En regardant dans les yeux de
ces personnes qui l'avaient élevée,
											rien ne garantissait
											qu'elle les reverrait vivantes.
									",The Great Migration and the power of a single decision,Isabel Wilkerson,17:55,"United States,history,Slavery,identity,inequality,social change,race,society"
"
","
","
",The Great Migration and the power of a single decision,Isabel Wilkerson,17:55,"United States,history,Slavery,identity,inequality,social change,race,society"
"
											Remember, there was no Skype,
											no e-mail, no cell phones
											not even reliable long-distance
telephone service.
											And even if there had been,
											many of the people that they were leaving
did not even have telephones.
											This was going to be a complete break
											from all that they knew
											and all of the people that they loved.
											And the very next time
											that they might hear anything
about the people who had raised them
											might be a telegram saying,
""Your father has passed away.""
											Or, ""Your mother is very, very ill.
											You must return home quickly
if you are to see her alive again.""
									","
											Recuerden, no había Skype,
											ni email, ni móviles
											ni siquiera un servicio de teléfono
de larga distancia confiable.
											Y aunque lo hubiera habido,
											muchos de los que dejaban atrás
ni siquiera tenían teléfono.
											Iba a haber una ruptura total
											con todo lo que conocían
											y con la gente que querían.
											Y la próxima vez
											que supieran algo de los que los criaron
											sería un telegrama avisando: 
""Tu padre falleció"".
											O, ""tu madre está muy pero muy enferma.
											Debes regresar a casa inmediatamente
si quieres volver a verla viva"".
									","
											Souvenez-vous, Skype n'existait pas,
											ni les e-mails,
ni les téléphones portables,
											même pas un service téléphonique
longue distance qui soit fiable.
											Et même si tout ceci avait existé,
											la plupart des personnes qu'elle quittait
n'avaient même pas le téléphone.
											C'était une rupture complète
qui l'attendait,
											une rupture
avec tout ce qu'elle connaissait
											et toutes les personnes qu'elle aimait.
											Et la prochaine fois
											qu'elle recevrait des nouvelles
des personnes qui l'ont élevée,
											ce pourrait être avec un télégramme
disant : « Ton père nous a quittés. »
											Ou : « Ta mère est gravement malade.
											Tu dois rentrer immédiatement
si tu veux la voir une dernière fois. »
									",The Great Migration and the power of a single decision,Isabel Wilkerson,17:55,"United States,history,Slavery,identity,inequality,social change,race,society"
"
","
","
",The Great Migration and the power of a single decision,Isabel Wilkerson,17:55,"United States,history,Slavery,identity,inequality,social change,race,society"
"
											That is the magnitude of the sacrifice
											that had to have happened
in nearly all of our families
											just for us to be here.
											A single decision
that changed the course of families
											and lineages and countries and history
											to the current day.
									","
											Esa era la magnitud del sacrificio
											que tenía que ocurrir
en casi todas nuestras familias
											para que estuviéramos aquí.
											Una sola decisión
que nos cambió el rumbo de la vida
											y el linaje y países y la historia
											hasta hoy.
									","
											Voici l'ampleur du sacrifice
											que presque toutes nos familles
ont dû faire
											pour que nous soyons là.
											Une seule décision qui a changé
le cours de familles,
											de descendances, de nations
et le cours de l'histoire
											jusqu'à aujourd'hui.
									",The Great Migration and the power of a single decision,Isabel Wilkerson,17:55,"United States,history,Slavery,identity,inequality,social change,race,society"
