en,es,tr,title,speaker,duration,tags
"
","
","
",Why privacy matters,Glenn Greenwald,20:37,"Internet,government,intelligence,journalism,privacy,surveillance,encryption"
"
											There is an entire genre of YouTube videos
											devoted to an experience which
											I am certain that everyone in this room has had.
											It entails an individual who,
											thinking they're alone,
											engages in some expressive behavior —
											wild singing, gyrating dancing,
											some mild sexual activity —
											only to discover that, in fact, they are not alone,
											that there is a person watching and lurking,
											the discovery of which causes them
											to immediately cease what they were doing
											in horror.
											The sense of shame and humiliation
											in their face is palpable.
											It's the sense of,
											""This is something I'm willing to do
											only if no one else is watching.""
									","
											Existe todo un género completo
de videos en YouTube
											dedicados a una experiencia
											que estoy seguro todos en esta sala
han tenido ya.
											Se trata de un individuo que,
											pensando que está solo,
											se involucra en una conducta expresiva
											como canto salvaje, baile giratorio,
											o alguna actividad sexual leve,
											solo para descubrir que, 
de hecho, no están solos,
											que hay una persona mirando,
											cuyo descubrimiento causa
											que inmediatamente dejen de hacer

											aquello que hacían, con horror.
											El sentido de vergüenza y humillación
											en sus caras es palpable.
											Es el sentido de,
											""Hay algo que estoy dispuesto a hacer

											solo si nadie me observa"".
									","
											Bu odadaki herkesin, 
herhangi birine
											sahip olduğuna emin olduğum
											deneyimlere yönelik her tür video 
mevcut Youtube'da.
											Yalnız olduğunu düşünen
											bir bireyi içeriyor,
											dışavurumcu bir tutumla uğraştırıyor —-
											çılgınca şarkı söylemek, kıvrılarak
											dansetmek, hafif seksüel hareketler —-
											sadece aslında yalnız olmadıklarını,
											gizlice izleyen birinin olduğunu
											farketmek için, ki korku içinde,
											yaptıklarını derhal bırakmalarına

											neden olan şeyin farkedilişi.
											Yüzlerindeki utanç
											ve küçük düşme hissi aşikâr.
											""Bu anca kimse
											izlemiyorsa yapmayı istediğim
											bir şey."" hissi bu.
									",Why privacy matters,Glenn Greenwald,20:37,"Internet,government,intelligence,journalism,privacy,surveillance,encryption"
"
","
","
",Why privacy matters,Glenn Greenwald,20:37,"Internet,government,intelligence,journalism,privacy,surveillance,encryption"
"
											This is the crux of the work
											on which I have been singularly focused
											for the last 16 months,
											the question of why privacy matters,
											a question that has arisen
											in the context of a global debate,
											enabled by the revelations of Edward Snowden
											that the United States and its partners,
											unbeknownst to the entire world,
											has converted the Internet,
											once heralded as an unprecedented tool
											of liberation and democratization,
											into an unprecedented zone
											of mass, indiscriminate surveillance.
									","
											Este es el punto crucial del trabajo
											en el que he estado centrado
											los últimos 16 meses.
											La pregunta de por qué
la privacidad importa,
											una pregunta que ha surgido
											en el contexto de un debate global
											activado por las revelaciones 
de Edward Snowden
											de que EE. UU. y sus socios,
											sin el conocimiento del resto del mundo,
											ha convertido internet,
											aun siendo reconocida como herramienta
											de liberación y democratización 
sin precedentes,
											en una zona sin precedentes
											de vigilancia masiva e indiscriminada.
									","
											Son 16 aydır tuhaf
											bir biçimde odaklandığım
											işin özü bu,
											mahremiyetin neden önemli olduğu sorusu,
											Edward Snowden'ın, Birleşmiş Devletler
											ve tüm dünyada bilinmeyen ortaklarının,
											bir zamanlar emsalsiz bir özgürleşme
											ve demokratikleşme aracı olarak
											ilan edilmiş İnterneti,
											emsalsiz bir rastgele
											kitlesel denetim alanına dönüştürdüğüne
											dair ifşalarının olanak sağlamasıyla,
											küresel bir tartışma bağlamında
											yükselen bir soru.
									",Why privacy matters,Glenn Greenwald,20:37,"Internet,government,intelligence,journalism,privacy,surveillance,encryption"
"
","
","
",Why privacy matters,Glenn Greenwald,20:37,"Internet,government,intelligence,journalism,privacy,surveillance,encryption"
"
											There is a very common sentiment
											that arises in this debate,
											even among people who are uncomfortable
											with mass surveillance, which says
											that there is no real harm
											that comes from this large-scale invasion
											because only people who are engaged in bad acts
											have a reason to want to hide
											and to care about their privacy.
											This worldview is implicitly grounded
											in the proposition that there are
two kinds of people in the world,
											good people and bad people.
											Bad people are those who plot terrorist attacks
											or who engage in violent criminality
											and therefore have reasons to
want to hide what they're doing,
											have reasons to care about their privacy.
											But by contrast, good people
											are people who go to work,
											come home, raise their children, watch television.
											They use the Internet not to plot bombing attacks
											but to read the news or exchange recipes
											or to plan their kids' Little League games,
											and those people are doing nothing wrong
											and therefore have nothing to hide
											and no reason to fear
											the government monitoring them.
									","
											Hay un sentimiento muy común
											que surge en este debate,
											incluso entre personas que 
se sienten incómodas
											con la vigilancia masiva, que dice
											que no hay daño real
											que surja de esta invasión a gran escala
											solo porque algunas personas,
involucradas en malas acciones,
											tienen una razón para querer esconderse
											y preocuparse por su privacidad.
											La visión del mundo está 
implícitamente fija

											en la proposición de que hay
dos tipos de personas en el mundo,
											personas buenas y personas malas.
											Las personas malas son aquellas
que planean ataques terroristas
											o que se involucran 
en criminalidad violenta
											y tienen razones para querer ocultar 
lo que están haciendo,
											tienen razones para preocuparse
por su privacidad.
											Por el contrario, personas buenas,
											son personas que van a trabajar,
											vuelven a casa, crían a sus hijos, 
ven televisión.
											Usan internet no para planear
ataques con bombas
											sino para leer las noticias 
o intercambiar recetas
											o para planear los juegos 
de la liga infantil de sus hijos,
											y esas personas no hacen nada malo
											y, por lo tanto, 
no tienen nada que esconder
											y no tienen razones para tener miedo
											de que el gobierno los siga.
									","
											Bu tartışmada, kitlesel denetimden
											rahatsız olan insanların bile
											katıldığı, bu geniş çaplı saldırının
											gerçek bir zararının olmadığı,
											çünkü yalnızca kötü işler ile uğraşan
											insanların bir şeyleri saklamak isteme
											ve gizliliklerini önemseme sebepleri
											olduğuna dair oldukça yaygın
											olan bir düşünce var.
											Bu dünya görüşü üstü kapalı olarak
											iyi ve kötü olmak
üzere dünyada iki
											tür insanın olduğu önermesinde yerleşik.
											Kötü insanlar, terör eylemlerini
											tasarlayan veya şiddetli suçlar
											ile bağı olanlardır ve bu yüzden
yaptıklarını saklamak isterler,
											gizliliklerini gözetme sebepleri vardır.
											Ama aksine, iyi insanlar
											işe giden, evine dönen, çocuk
											yetiştiren, tv izleyen insanlardır.
											İnterneti bomba eylemleri düzenlemek için
											değil, haber okumak, tarif paylaşmak veya
											çocuklarının planları için kullanırlar
											ve bu insanlar yanlış bir şey yapmıyorlar
											ve bu yüzden saklayacak bir şeyleri yok
											ve devletin gözetlemesinden
											korkmaları için sebep yok.
									",Why privacy matters,Glenn Greenwald,20:37,"Internet,government,intelligence,journalism,privacy,surveillance,encryption"
"
","
","
",Why privacy matters,Glenn Greenwald,20:37,"Internet,government,intelligence,journalism,privacy,surveillance,encryption"
"
											The people who are actually saying that
											are engaged in a very extreme act
											of self-deprecation.
											What they're really saying is,
											""I have agreed to make myself
											such a harmless and unthreatening
											and uninteresting person that I actually don't fear
											having the government know what it is that I'm doing.""
											This mindset has found what I think
											is its purest expression
											in a 2009 interview with
											the longtime CEO of Google, Eric Schmidt, who,
											when asked about all the different ways his company
											is causing invasions of privacy
											for hundreds of millions of people around the world,
											said this: He said,
											""If you're doing something that you don't want
											other people to know,
											maybe you shouldn't be doing it in the first place.""
									","
											Las personas que dicen esto
											están implicada en un acto muy extremo
											de autodesprecio.
											Lo que realmente dicen es:
											""Estoy a favor de hacerme una persona
											tan inofensiva, tan poco intimidante
											y tan poco interesante que 
realmente no puedo temer
											que el gobierno sepa 
lo que estoy haciendo"".
											Esta mentalidad ha encontrado 
lo que creo que
											es su expresión más pura
											en una entrevista del 2009
											con el director de Google, Erich Schmidt,
											quien, cuando le preguntaron 
sobre las varias formas
											en que su compañía incurría en 
invasiones de privacidad
											de cientos de millones de personas 
en todo el mundo,
											dijo esto:
											""Si estas haciendo algo que no quieres
											que los demás sepan,
											tal vez, en primer lugar, 
no deberías hacerlo"".
									","
											Bunu gerçekten söyleyen insanlar
											alçak gönüllülüğün 
çok sıra dışı bir hâline
											kendilerini kaptırmışlar.
											Gerçekte söylüyor oldukları şey,
											""Zararsız, tehdit teşkil etmeyen
											ve sıkıcı biri olmaya razı oldum
											çünkü devletin ne yaptığımı bilmesinden
											gerçekten korkmuyorum.""
											Bu zihniyet, bence, en saf hâliyle,
											Google'ın uzun dönem CEO'su
											Eric Schmidt ile 2009'da
											yapılan bir röportajda, kendisine
											şirketinin dünyadaki milyonlarca insana
											çok çeşitli yollarla yapılan
											gizlilik saldırısı hakkında 
sorulduğunda verdiği
											şu cevapta yer alıyor: ""Eğer ki
											insanların bilmesini istemediğin
											bir şey yapıyorsan,
											belki de en baştan hiç yapmamalısın.""
									",Why privacy matters,Glenn Greenwald,20:37,"Internet,government,intelligence,journalism,privacy,surveillance,encryption"
"
","
","
",Why privacy matters,Glenn Greenwald,20:37,"Internet,government,intelligence,journalism,privacy,surveillance,encryption"
"
											Now, there's all kinds of things to say about
											that mentality,
											the first of which is that the people who say that,
											who say that privacy isn't really important,
											they don't actually believe it,
											and the way you know that
they don't actually believe it
											is that while they say with their
words that privacy doesn't matter,
											with their actions, they take all kinds of steps
											to safeguard their privacy.
											They put passwords on their email
											and their social media accounts,
											they put locks on their bedroom
											and bathroom doors,
											all steps designed to prevent other people
											from entering what they consider their private realm
											and knowing what it is that they
don't want other people to know.
											The very same Eric Schmidt, the CEO of Google,
											ordered his employees at Google
											to cease speaking with the online
											Internet magazine CNET
											after CNET published an article
											full of personal, private information
											about Eric Schmidt,
											which it obtained exclusively
through Google searches
											and using other Google products. (Laughter)
											This same division can be seen
											with the CEO of Facebook, Mark Zuckerberg,
											who in an infamous interview in 2010
											pronounced that privacy is no longer
											a ""social norm.""
											Last year, Mark Zuckerberg and his new wife
											purchased not only their own house
											but also all four adjacent houses in Palo Alto
											for a total of 30 million dollars
											in order to ensure that they enjoyed a zone of privacy
											that prevented other people from monitoring
											what they do in their personal lives.
									","
											Ahora, hay todo tipo de cosas 
que decir sobre
											esta mentalidad,
											la primera es que quienes dicen esto,
											quienes dicen que la privacidad 
no es tan importante,
											realmente no lo creen,
											y la forma en que eso se sabe,
											es que mientras con sus palabras
dicen que la privacidad no importa,
											toman todo tipo de medidas
											para proteger su privacidad.
											Ponen contraseñas en sus correos,
											y sus cuentas de medios sociales,
											ponen llave a las puertas 
de sus habitaciones
											y del baño,
											todos pasos diseñados para 
prevenir que otras personas
											entren en lo que ellos consideran 
su espacio privado,
											y saben qué es lo que no quieren
que las otras personas sepan.
											El mismo Eric Schmidt, director de Google,
											ordenó a sus empleados en Google,
											que dejaran de hablar con
											la revista en línea CNET
											después de que CNET publicara un artículo
											lleno de información personal y privada
											sobre Eric Schmidt,
											obtenida exclusivamente
a través de búsquedas de Google,
											y usando otros productos de Google.
(Risas)
											La misma contradicción puede verse
											con el director de Facebook,
Mark Zuckerberg,
											quien en una horrenda entrevista 
en el 2010

											dijo que la privacidad ya no era
											una ""norma social"".
											El año pasado, Mark Zuckerber 
y su nueva esposa
											compraron no solo su propia casa,
											sino las cuatro adyacentes en Palo Alto
											por un total de 30 millones de dólares
											para poder asegurarse de disfrutar
de una zona de privacidad
											que prevenía que 
otras personas controlaran
											lo que ellos hacen en sus vidas privadas.
									","
											Şimdi bu zihniyet için her türde şey
											söylenebilir,
											öncelikle bunu söyleyen insanlar,
											gizliliğin önemsiz olduğunu söyleyen,
											aslında buna inanmıyorlar
											ve inanmadıklarını da
gizliliğin önemli
											olmadığını dillendirirken 
gizliliklerini
											güvene almak için 
hiçbir adımdan geri durmayan
											hareketleri sayesinde biliyoruz.
											E-postalarına ve sosyal medya
											hesaplarına şifre oluşturuyorlar,
											yatak odalarına ve banyolarına
											kilit takıyorlar;
											tüm adımlar, diğer insanların,
											özel olduğunu düşündükleri alana girişini
											ve bilmelerini istemediklerini bilişini
engellemek için tasarlanmış hâlde.
											Aynı Eric Schmidt, Google'ın CEO'su,
											Google'daki çalışanlarına, İnternet
											magazini CNET ile, CNET'in
											Eric Schmidt hakkında,
											büyük ölçüde Google aramaları ve
											diğer Google ürünleri sayesinde edinilmiş
											bir sürü kişisel ve özel bilgiyle
											dolu bir makale yayınlanmaları
üzerine iletişimi kesmelerini
											buyurdu. (Gülüşmeler)
											Aynı bölünme 2010'da yapılan
											yüz kızartıcı bir röportajda, gizliliğin
											artık ""sosyal bir norm"" olmaktan
											çıktığını bildiren, Facebook'un CEO'su
											Mark Zuckerberg ile de görülebilir.
											Geçen yıl, Mark Zuckerberg ve eşi
											Palo Alto'da, sadece kendi evlerini değil
											komşu olan dört evi de, diğer insanları,
											kişisel hayatlarında yaptıklarını
											görmekten alıkoyan, özel alanlarının
											tadını çıkardıklarından emin olmak için
											totalde 30 milyon dolara satın aldı.
									",Why privacy matters,Glenn Greenwald,20:37,"Internet,government,intelligence,journalism,privacy,surveillance,encryption"
