en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",A call to reinvent liberal arts education,Liz Coleman,18:38,"activism,collaboration,creativity,education,future,social change"
"
											College presidents are not the first people who come to mind
											when the subject is the uses of the creative imagination.
											So I thought I'd start by telling you how I got here.
									","
											Los Rectores de Universidades no son las primeras personas que vienen a la mente
											cuando el tema es: Los usos de la Imaginación Creativa.
											Así que pensé en comenzar por decirles como es que llegué aquí
									","
											Yaratıcı düşüncenin hayata geçirilmesi söz konusu olduğunda
											akla ilk gelen kişiler, genellikle üniversite rektörleri değildir.
											Onun için, önce size kendimden ve buraya geliş hikayemden bahsedeyim.
									","
											Les présidents d'université ne sont pas les premières personnes auxquelles on pense
											lorsqu'il s'agit des usages de l'imagination créative.
											J'ai donc pensé commencer par vous raconter comment je suis arrivée là.
									","
											Universitätspräsidenten sind nicht gerade die ersten, die einem einfallen,
											wenn es um die Nutzung kreativer Vorstellungskraft geht.
											Also dachte ich, ich erzähle erst einmal, wie ich hierher kam.
									",A call to reinvent liberal arts education,Liz Coleman,18:38,"activism,collaboration,creativity,education,future,social change"
"
","
","
","
","
",A call to reinvent liberal arts education,Liz Coleman,18:38,"activism,collaboration,creativity,education,future,social change"
"
											The story begins in the late '90s.
											I was invited to meet with leading educators
											from the newly free Eastern Europe and Russia.
											They were trying to figure out how to rebuild their universities.
											Since education under the Soviet Union
											was essentially propaganda
											serving the purposes of a state ideology,
											they appreciated that it would take wholesale transformations
											if they were to provide an education
											worthy of free men and women.
											Given this rare opportunity
											to start fresh,
											they chose liberal arts
											as the most compelling model
											because of its historic commitment
											to furthering its students' broadest intellectual,
											and deepest ethical potential.
									","
											La historia comienza al final de los noventas.
											Fuí invitada a reunirme con destacados educadores
											de los recién liberados países de Europa del Este y Rusia
											Estos países estaban tratando de resolver el como reconstruír sus universidades.
											Debido a que la educación bajo la antigua Unión Soviética
											era escencialmente propaganda
											sirviendo los propósitos de una ideología de estado
											ellos se percataron de que tomaría una serie de transformaciones masivas
											si el objetivo era proveer una educación
											digna de hombres y mujeres libres.
											Dada esta rara oportunidad
											de un nuevo comienzo
											ellos escogieron las artes liberales
											como el más convincente modelo educativo
											dado su compromiso histórico
											en avanzar lo mas posible el amplio intelecto de sus estudiantes
											y su mas profundo potencial ético.
									","
											Hikayem 90'lı yılların sonlarına doğru başlıyor.
											Özgürlüğüne yeni kavuşmuş doğu bloku ülkelerinden ve Rusya'dan gelen
											eğitimcilerin katıldığı bir toplantıya davet edilmiştim.
											Bu eğitimciler, ülkelerindeki üniversiteleri nasıl yeniden yapılandırmak gerektiğini araştırıyorlardı.
											Sovyetler Birliğinde'ki eğitim,
											öğrencilere devlet ideolojisini aşılamak
											olan propaganda olmuştu.
											Bu eğitimciler, özgür vatandaşların ihtiyacı olan tarzda bir eğitim verebilmek için
											sistemin büyük bir değişim geçirmesi
											gerektiğinin farkındalardı.
											Yeni bir başlangıç yapmak için
											ele geçen fırsatı değerlendirmek üzere
											bu ileri görüşlü eğitimciler,
											temel ilkesi
											öğrenciye aydın bir bakış açısı
											ve derin bir ahlak anlayışı kazandırmak olan
											liberal sanatları (liberal arts) seçmişlerdi.
									","
											L'histoire commence à la fin des années 90.
											J'ai été invitée à rencontrer des enseignants de premier plan
											originaires des pays tout juste libérés d'Europe de l'Est et de Russie.
											Ils réfléchissaient à la manière dont ils pourraient reconstruire leurs universités.
											L'éducation dans l'Union Soviétique
											consistant essentiellement en une propagande
											servant les intérêts d'une idéologie d'État
											ils avaient conscience qu'une série de transformations profondes serait nécessaire
											s'ils voulaient dispenser un enseignement
											digne d'hommes et de femmes libres.
											Ayant cette rare opportunité
											de repartir de zéro,
											ils ont choisi les arts libéraux
											comme le modèle le plus convaincant
											du fait de son engagement historique
											à développer le potentiel intellectuel le plus large
											et le plus éthique chez les étudiants.
									","
											Die Geschichte beginnt in den späten 90ern.
											Ich war eingeladen, mich mit führenden Pädagogen
											aus dem neuerdings freien Osteuropa und Russland zu treffen.
											Sie versuchten herauszufinden, wie sie ihre Universitäten wieder aufbauen sollten.
											Da Bildung in der Sowjetunion
											im Endeffekt Propaganda war,
											die den Zielen der Staatsideologie diente,
											war ihnen klar, dass es einer grundlegenden Transformation benötigte,
											wenn sie Bildung ermöglichen wollten,
											die freier Männer und Frauen würdig war.
											In Anbetracht dieser seltenen Gelegenheit,
											neu anzufangen,
											entschieden sie sich für die humanistische Bildung
											als das ansprechendste Modell
											auf Grund seines historischen Einsatzes,
											zur Erweiterung des intellektuellen
											und tiefsten ethischen Potential der Studierenden.
									",A call to reinvent liberal arts education,Liz Coleman,18:38,"activism,collaboration,creativity,education,future,social change"
"
","
","
","
","
",A call to reinvent liberal arts education,Liz Coleman,18:38,"activism,collaboration,creativity,education,future,social change"
"
											Having made that decision
											they came to the United States,
											home of liberal arts education,
											to talk with some of us
											most closely identified
											with that kind of education.
											They spoke with a passion, an urgency,
											an intellectual conviction
											that, for me, was a voice I had not heard in decades,
											a dream long forgotten.
											For, in truth, we had moved light years
											from the passions that animated them.
											But for me, unlike them,
											in my world, the slate was not clean,
											and what was written on it was not encouraging.
									","
											Habiendo tomado esta decisión
											decidieron venir a los Estados Unidos,
											cuna de la educación de las artes liberales
											para hablar con algunos de nosotros
											mas cercanamente identificados
											con este tipo de educación.
											Ellos nos hablaron con una pasión, una urgencia,
											y una convicción intelectual
											que para mí era una voz que no había escuchado en décadas,
											un sueño largamente olvidado.
											Porque en realidad nos encontrábamos a años luz
											de las pasiones que los animaban.
											Pero para mí, a diferencia de ellos,
											en mi mundo, la pizarra no estaba limpia.
											Y lo que estaba escrito en ella, no era alentador.
									","
											Bu kararın üzerine
											liberal arts eğitimi denince akla gelen önde kuruluşların rektörleri olan
											bizlerle görüşmek üzere
											liberal arts eğitiminin beşiği
											Amerika'ya
											gelmişlerdi.
											Konuşmalarındaki aciliyet, heyecan ve
											aydın inanç beni derinden etkiledi.
											Ateşi yıllar önce sönmüş,
											unutulmuş bir hayali tekrar canlandırdı.
											Işin aslı şöyle ki, geçen on yıllar içerisinde bizler
											böyle heyecanlardan ve bu heyecanları yaratan emellerden ışık yılı uzaklara sürüklendik.
											Bu misafirlerimizin tersine
											ben sıfırdan başlamıyordum
											ve bulunduğum nokta değişimi çok teşvik edici değildi.
									","
											Ayant pris cette décision
											ils sont venus aux États-Unis,
											terre de l'enseignement des arts libéraux
											pour s'entretenir avec ceux d'entre nous
											qui représentaient le mieux
											ce genre d'enseignement.
											Ils parlaient avec une passion, une insistance,
											une conviction intellectuelle
											qu'il ne m'avait pas été donné d'entendre depuis des décennies,
											tel un rêve oublié depuis longtemps.
											Car en vérité nous étions alors à des années lumières
											de cette passion qui les animait.
											Mais de mon côté, contrairement à eux,
											dans mon monde, le tableau n'était pas propre.
											Et ce qui y était écrit était peu encourageant.
									","
											Mit dieser Entscheidung
											kamen sie in die Vereinigten Staaten,
											der Heimat der humanistischen Bildung,
											um mit einigen von uns zu sprechen,
											die am engsten
											mit einer solchen Studienrichtung in Verbindung stehen.
											Sie sprachen mit einer Leidenschaft, einer Dringlichkeit,
											einer intellektuellen Überzeugung,
											die für mich Teil einer Stimme waren, die ich seit Jahrzehnten nicht gehört hatte,
											ein lang vergessener Traum.
											Denn in Wahrheit waren wir Lichtjahre
											von der Leidenschaft entfernt, die sie antrieb.
											Doch für mich, im Gegensatz zu ihnen,
											in meiner Welt, war das Blatt nicht unbeschrieben.
											Und das, was darauf stand, war nicht ermutigend.
									",A call to reinvent liberal arts education,Liz Coleman,18:38,"activism,collaboration,creativity,education,future,social change"
"
","
","
","
","
",A call to reinvent liberal arts education,Liz Coleman,18:38,"activism,collaboration,creativity,education,future,social change"
"
											In truth, liberal arts education
											no longer exists —
											at least genuine liberal arts education — in this country.
											We have professionalized liberal arts to the point
											where they no longer provide the breadth of application
											and the enhanced capacity for civic engagement
											that is their signature.
											Over the past century
											the expert has dethroned the educated generalist
											to become the sole model
											of intellectual accomplishment. (Applause)
									","
											En realidad, la educación de las artes liberales
											ya no existe,
											por lo menos no la educación genuína de artes liberales, en este país.
											Hemos profesionalizado las artes liberales hasta el extremo
											de no proveer la envergadura de aplicaciones
											y la mejorada capacidad para un compromiso cívico
											que es su sello.
											En este siglo que ha pasado
											el experto ha destronado al generalista educado,
											para convertirse en el único modelo
											de la realización intelectual.
									","
											Aslında, gerçek anlamda bir liberal arts eğitimi,
											artık yok olmuştur,
											en azından bu eğitimin aslı ülkemizde artık bulunmamakta.
											Liberal arts eğitimi günümüzde
											açık fikirli, yaratıcı uygulamarın başını çekmemekte
											yada geniş kapsamlı yurttaşlık projelerinin
											ilk adresi olmamaktadır.
											Geçtiğimiz yüzyılda
											uzmanlık kavramı,
											genel kültürlü ve aydın olmanın tacını başından almıştır ve
											uzmanlık tek model haline gelmiştir.
									","
											En effet, l'enseignement des arts libéraux
											n'existe plus,
											du moins un vrai enseignement des arts libéraux, dans ce pays.
											Nous avons tellement professionnalisé les arts libéraux
											qu'ils n'apportent plus la vaste étendue d'applications
											et la mise en valeur de l'engagement citoyen
											qui les caractérise.
											Au siècle dernier,
											l'expert a détrôné le généraliste instruit,
											devenant l'unique modèle
											d'accomplissement intellectuel.
									","
											In Wahrheit existierte humanistische Bildung
											in diesem Land nicht mehr,
											zumindest nicht die wahre, ursprüngliche.
											Wir haben die humanistische Bildung derartig professionalisiert,
											dass sie nicht mehr die Breite der Anwendungen
											und das überdurchschnittliche bürgeliche Engagement beinhaltet,
											die sie auszeichnen.
											Im Lauf des vergangenen Jahrhunderts
											hat der Experte den gebildeten Generalisten entthront,
											um das einzige Modell
											intellektueller Leistung zu werden.
									",A call to reinvent liberal arts education,Liz Coleman,18:38,"activism,collaboration,creativity,education,future,social change"
"
","
","
","
","
",A call to reinvent liberal arts education,Liz Coleman,18:38,"activism,collaboration,creativity,education,future,social change"
"
											Expertise has for sure had its moments.
											But the price of its dominance is enormous.
											Subject matters are broken up
											into smaller and smaller pieces,
											with increasing emphasis on the technical and the obscure.
											We have even managed to make the study of literature arcane.
											You may think you know what is going on
											in that Jane Austen novel —
											that is, until your first encounter
											with postmodern deconstructionism.
									","
											El experto ha sido útil en sus momentos.
											Pero el precio de su dominio es enorme.
											Temas académicos han sido divididos
											en partes cada vez más y más pequeñas
											con mayor énfasis en lo técnico y lo obscuro.
											Y hasta hemos logrado hacer arcaico, el estudio de la literatura.
											Pudieran pensar que tienen una idea de lo que pasa
											en aquella novela de Jane Austen
											eso es, hasta que te encuentras por primera vez
											con el desconstructivismo moderno.
									","
											Uzmanlık elbette önemlidir.
											Ama mutlak baskınlığının bedeli ağırdır.
											Günümüzde konular
											gittikçe daralan ders alanlarına bölünmektedir.
											Teknik ve anlaşılması güç terimler üzerine yoğunlaşılmaktadır.
											Edebiyatı bile gizemli ve anlaşılmaz bir hale getirmiş durumdayız.
											Bir Jane Austen romanında
											ne olup bittiğini anladığınızı sanıyorsanız
											postmodern dekonstrüksiyonla karşılaşınca
											yanıldığınızı göreceksiniz.
									","
											L'expertise a très certainement eu sa place.
											Mais le prix de son hégémonie est exorbitant.
											Les sujets d'étude sont fragmentés
											en des morceaux de plus en plus petits,
											avec une préférence toujours plus grande pour la technique et l'abscons.
											Nous sommes même parvenus à rendre l’étude de la littérature totalement impénétrable.
											Vous croyez peut-être savoir ce qui se passe
											dans tel roman de Jane Austen.
											Mais attendez un peu d’entendre parler
											de la déconstruction postmoderne.
									","
											Die Expertise hat sicherlich ihre Momente gehabt.
											Aber der Preis ihrer Dominanz ist enorm.
											Themenfelder werden in
											immer kleinere Teile herunter gebrochen,
											mit einer steigenden Betonung des Technischen und des Obskuren.
											Wir haben es sogar geschafft, die Literaturwissenschaften obskur werden zu lassen.
											Man mag vielleicht denken, man weiß,
											was in diesem Jane Austen Roman passiert.
											Aber nur, bis man zum ersten Mal
											mit postmodernem Dekonstruktivismus in Kontakt kommt.
									",A call to reinvent liberal arts education,Liz Coleman,18:38,"activism,collaboration,creativity,education,future,social change"
