en,es,tr,title,speaker,duration,tags
"
","
","
",Humanity vs. Ebola. How we could win a terrifying war,Bruce Aylward,19:11,"TEDx,disease,ebola,health,public health,virus"
"
											When I was invited to give this talk 
a couple of months ago,
											we discussed a number 
of titles with the organizers,
											and a lot of different items were 
kicked around and were discussed.
											But nobody suggested this one,
											and the reason for that
was two months ago,
											Ebola was escalating exponentially
											and spreading over wider geographic areas
than we had ever seen,
											and the world was terrified, 
concerned and alarmed
											by this disease, in a way we've not 
seen in recent history.
									","
											Cuando me invitaron a dar
esta charla hace un par de meses,
											barajamos unos cuantos
títulos con los organizadores,
											salieron y se discutieron
muchas propuestas diferentes.
											Pero nadie propuso este título
[Derrotar al Ébola]
											y se debe a que hace 2 meses,
											los casos de Ébola
aumentaron exponencialmente
											y se extendieron por áreas
geográficas como nunca antes,
											y el mundo estaba aterrado,
preocupado y alarmado
											por esta enfermedad, como no hemos
visto en la historia reciente.
									","
											Bir iki ay önce bir konuşma 
için davet edildiğimde
											organizatörlerle birkaç konu
başlığını konuştuk
											bir çok madde üzerinde tartıştık
ve müzakere ettik.
											Ancak hiç kimse bu konuyu
gündeme getirmedi.
											Bunun sebebi, iki ay önce
											Ebola katlanarak hızlanıyordu
											ve daha önce hiç görmediğimiz geniş 
alanlara yayılıyordu.
											Yakın tarihte görmediğimiz
şekilde dünya
											bu hastalıktan korkmuş, endişeye
kapılmış ve alarma geçmişti.
									",Humanity vs. Ebola. How we could win a terrifying war,Bruce Aylward,19:11,"TEDx,disease,ebola,health,public health,virus"
"
","
","
",Humanity vs. Ebola. How we could win a terrifying war,Bruce Aylward,19:11,"TEDx,disease,ebola,health,public health,virus"
"
											But today, I can stand here 
and I can talk to you about beating Ebola
											because of people 
whom you've never heard of,
											people like Peter Clement, a Liberian 
doctor who's working in Lofa County,
											a place that many of you have 
never heard of, probably, in Liberia.
											The reason that Lofa County 
is so important
											is because about five months ago,
											when the epidemic was 
just starting to escalate,
											Lofa County was right at the center, 
the epicenter of this epidemic.
											At that time, MSF
and the treatment center there,
											they were seeing dozens of patients 
every single day,
											and these patients, these communities
were becoming more and more terrified
											as time went by, with this disease 
and what it was doing to their families,
											to their communities, 
to their children, to their relatives.
											And so Peter Clement was charged with 
driving that 12-hour-long rough road
											from Monrovia, the capital,
up to Lofa County,
											to try and help bring control
to the escalating epidemic there.
									","
											Pero hoy, al estar aquí, puedo
hablarles de cómo vencer al Ébola
											gracias a personas de las
que nunca han oído hablar,
											como Peter Clement, un médico liberiano
que trabaja en el condado de Lofa,
											un lugar del que muchos de Uds. quizá
nunca oyeron hablar, en Liberia.
											El condado de Lofa es muy importante
											porque, hace 5 meses,
											cuando la epidemia empezaba a extenderse,
											el condado de Lofa estaba justo
en el epicentro de la epidemia.
											Médicos Sin Fronteras (MSF)
y el centro de tratamiento de allí
											atendían por aquel entonces
decenas de pacientes todos los días,
											y estos pacientes, estas comunidades,
eran cada vez más asustados
											con el paso del tiempo, de la enfermedad
y sus consecuencias, en sus familias,
											en sus comunidades,
en sus hijos, en sus familiares.
											Peter Clement asumió la responsabilidad
y condujó12 horas por un camino difícil
											desde Monrovia, la capital,
hasta el condado de Lofa,
											para ayudar a controlar
una epidemia de rápida difusión.
									","
											Fakat bugün burada durup 
size Lofa’da çalışan
											Liberyalı bir doktor olan 
Peter Clement gibi
											insanların sayesinde Ebolayı nasıl 
yendiğimizi anlatabiliyorum.
											Lofa, büyük ihtimalle pek çoğunuzun
duymadığı Liberya’da bir ilçe.
											Lofa ilçesinin çok önemli olması
											beş ay önce,
											salgın hızlanmaya başladığında
											buranın tam merkez, salgının ana 
merkezi olmasından kaynaklanıyor.
											O günlerde, MSF ve tedavi merkezi
											her gün onlarca hastayı muayene ediyordu.
											Zaman geçtikçe, bu hastalığın ailelerine,
											çocuklarına, akrabalarına, topluma
neler yaptığını gören
											hastaların ve insanların
korkuları daha da arttı.
											Peter Clement başkent Monrovia’dan 
Lofa ilçesine
											12 saat süren zorlu bir araba
yolculuğu ile varıp
											hızlanan salgını kontrol altına 
almakla görevlendirildi.
									",Humanity vs. Ebola. How we could win a terrifying war,Bruce Aylward,19:11,"TEDx,disease,ebola,health,public health,virus"
"
","
","
",Humanity vs. Ebola. How we could win a terrifying war,Bruce Aylward,19:11,"TEDx,disease,ebola,health,public health,virus"
"
											And what Peter found when he arrived was
the terror that I just mentioned to you.
											So he sat down with the local chiefs, 
and he listened.
											And what he heard was heartbreaking.
											He heard about the devastation 
and the desperation
											of people affected by this disease.
											He heard the heartbreaking stories
											about not just the damage
that Ebola did to people,
											but what it did to families 
and what it did to communities.
											And he listened to the local chiefs there
and what they told him —
											They said, ""When our children are sick, 
when our children are dying,
											we can't hold them at a time when 
we want to be closest to them.
											When our relatives die, we can't take care
of them as our tradition demands.
											We are not allowed to wash 
the bodies to bury them
											the way our communities and 
our rituals demand.
											And for this reason, they were
deeply disturbed, deeply alarmed
											and the entire epidemic 
was unraveling in front of them.
									","
											Al llegar, Peter halló
el terror que les contaba.
											De modo que habló con
los líderes locales, y escuchó.
											Y lo que oyó fue algo desgarrador.
											Oyó hablar de la devastación
y la desesperación
											de las personas afectadas
por esta enfermedad.
											Escuchó historias desgarradoras
											no solo del daño que le causó
el Ébola a las personas,
											sino lo que hizo a las familias
y lo que hizo a las comunidades.
											Y escuchó a los jefes locales
quienes le dijeron:
											""Cuando nuestros hijos
están enfermos, moribundos,
											no podemos estar junto a ellos
cuando más lo necesitan.
											No podemos cuidar a nuestros parientes
cuando mueren como manda la tradición.
											No se nos permite lavar
los cuerpos para enterrarlos
											como exigen nuestros rituales
y la comunidad.
											Por esta razón estaban muy afectados y
profundamente alarmados
											al ver delante de ellos
como se desataba la epidemia.
									","
											Peter vardığında gördüğü şey, size az önce
bahsettiğim dehşet tablosuydu.
											Yerel liderlerle oturup onları dinledi.
											Duyduğu şeyler çok üzücüydü.
											Hastalıktan etkilenen insanların
perişanlık ve
											çaresizliklerini dinledi.
											Ebolanın sadece insanlara
											verdiği zararlarla ilgili üzücü
hikayeleri değil
											ailelere ve topluma yaptıklarını da gördü.
											Oradaki yerel liderleri dinledi. Ona -
											“Çocuklarımız hastalığa yakalandığında,
ölmeye başladığında,
											onlara sarılmayı istememize 
rağmen dokunamadık.
											Akrabalarımız öldüğünde cenaze törenlerini
adetlerimize uygun şekilde yapamadık.
											Toplumun ve inançlarımızın 
emrettiği şekilde
											gömmeden önce cesetlerini 
yıkayamadık.” diye anlattılar.
											Bunlardan dolayı bu insanlar bunalıma
girdi ve endişeye kapıldı
											ve tüm salgın önlerinde çözülüyordu.
									",Humanity vs. Ebola. How we could win a terrifying war,Bruce Aylward,19:11,"TEDx,disease,ebola,health,public health,virus"
"
","
","
",Humanity vs. Ebola. How we could win a terrifying war,Bruce Aylward,19:11,"TEDx,disease,ebola,health,public health,virus"
"
											People were turning on the healthcare 
workers who had come,
											the heroes who had come to try 
and help save the community,
											to help work with the community,
and they were unable to access them.
											And what happened then was 
Peter explained to the leaders.
											The leaders listened. 
They turned the tables.
											And Peter explained what Ebola was.
He explained what the disease was.
											He explained what it did
to their communities.
											And he explained that Ebola threatened 
everything that made us human.
											Ebola means you can't hold your children
the way you would in this situation.
											You can't bury your dead 
the way that you would.
											You have to trust these people 
in these space suits to do that for you.
									","
											Los lugareños se lo tomaban
con los médicos que asistieron,
											los héroes que habían venido
a ayudar a la comunidad,
											a trabajar con la comunidad,
por no tener acceso a ellos.
											Entonces Peter explicó
la situación a los líderes.
											Los líderes escucharon.
Y cambiaron de opinión.
											Peter explicó qué era el Ébola,
qué era la enfermedad.
											Les explicó qué le hizo
a las comunidades.
											Y les explicó que el Ébola amenazaba
todo lo que nos hacía humanos.
											El Ébola hace que no podamos atender
a los hijos como en otra situación.
											No podemos enterrar
a los muertos como querríamos.
											Hay que confiar que estas personas
de trajes espaciales lo harán.
									","
											İnsanlar, birer kahraman olan
											ve toplumu kurtarmaya, toplumla birlikte
mücadeleye yardıma gelen
											sağlık çalışanlarına saldırıyordu. 
İnsanlara erişemiyorlardı.

											Peter onlara sonrasında,
neler olduğunu anlattı.
											Liderler dinledi ve durumu
tersine çevirdiler.
											Peter Ebolanın ne olduğunu, ne tür bir 
hastalık olduğunu açıkladı.
											Hastalığın topluma
neler yaptığını anlattı
											ve Ebolanın bizi insan yapan her şeyi 
nasıl tehdit ettiğini anlattı.
											Ebola, çocuklarınıza istediğiniz 
gibi dokunamamanız demek.
											Ölülerinizi olması gereken 
şekilde gömemezsiniz.
											Bunları yapacak olan, uzay elbiseli bu 
insanlara güvenmeniz gerekiyor.
									",Humanity vs. Ebola. How we could win a terrifying war,Bruce Aylward,19:11,"TEDx,disease,ebola,health,public health,virus"
"
","
","
",Humanity vs. Ebola. How we could win a terrifying war,Bruce Aylward,19:11,"TEDx,disease,ebola,health,public health,virus"
"
											And ladies and gentlemen, what 
happened then was rather extraordinary:
											The community and the health workers, 
Peter, they sat down together
											and they put together a new plan 
for controlling Ebola in Lofa County.
											And the reason that this is such 
an important story, ladies and gentlemen,
											is because today, this county, which is 
right at the center of this epidemic
											you've been watching, 
you've been seeing in the newspapers,
											you've been seeing on 
the television screens,
											today Lofa County is nearly eight weeks
without seeing a single case of Ebola.
											(Applause)
									","
											Damas y caballeros, sucedió
algo extraordinario:
											La comunidad, los trabajadores de
la salud, Peter, se sentaron juntos
											y pusieron en marcha un plan para el
control del Ébola en el condado de Lofa.
											Esto es muy importante,
damas y caballeros,
											porque hoy, este país,
epicentro de la epidemia,
											lo han visto, lo han leído
en los periódicos,
											lo han visto en la TV,
											hoy el condado de Lofa lleva 8 semanas
sin ver un solo caso de Ébola.
											(Aplausos)
									","
											Bayanlar ve baylar, sonrasında 
olağanüstü şeyler oldu.
											Toplum, sağlık çalışanları ve
Peter bir araya gelip
											Lofa ilçesindeki Ebola salgınını kontrol
altına almak için ortaya bir plan koydu.
											Bunun çok önemli bir olay olmasının sebebi
											salgının merkezi olan bu yerde,
											seyrettiğiniz, gazetelerde okuduğunuz,
											televizyonlarda izlediğiniz üzere,
											Lofa sekiz haftadır tek bir Ebola
vakasının gözükmediği bir yer oldu.
											(Alkışlar)
									",Humanity vs. Ebola. How we could win a terrifying war,Bruce Aylward,19:11,"TEDx,disease,ebola,health,public health,virus"
